,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""down"",""down"",""down"",""down"",""down"",""down"",""up"",""down"",""right"",""left"",""right"",""up"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""down"",""up"",""left"",""left"",""left"",""left"",""right"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""down"",""down""]","[0.8559999999999945,2.1310000000000002,2.6759999999999877,3.3029999999999973,3.688999999999993,4.013999999999996,4.501999999999995,5.040999999999997,5.932999999999993,7.018000000000001,7.361999999999995,8.099000000000004,8.807000000000002,9.706000000000003,10.11999999999999,10.541999999999987,11.183999999999983,11.521,11.755999999999986,11.959999999999994,12.321999999999989,12.991,13.397000000000006,14.643999999999991,14.995999999999995,15.659999999999982,16.219999999999985,16.961,17.205,17.486000000000004,17.965999999999994,18.23299999999999,18.433999999999983,18.650999999999996,18.910999999999987,19.394999999999996,19.888999999999996,20.61399999999999,20.87399999999998,21.132999999999996,21.382999999999996,21.760000000000005,22.378,22.861000000000004,23.26299999999999,23.783,24.047999999999988,24.26299999999999,24.534999999999982,24.75099999999999,25.058000000000007,25.325000000000003,25.598,26.260000000000005,26.557000000000002,26.909000000000006,27.307000000000002,27.575000000000003]",0,-25,No points scored,3,0,3,0,1,0,,SymbolicViewB,2020.1.3,Win32,-1326402731860011100,-4188876694687389329,60
4,"[""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""left"",""left"",""down"",""right"",""right"",""right"",""down"",""left"",""left"",""left"",""up"",""up"",""left"",""left"",""left"",""left"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""left"",""left"",""up"",""up"",""up"",""left""]","[0.8269999999999982,1.2379999999999995,1.5760000000000218,2.171999999999997,2.515000000000015,2.7750000000000057,2.9750000000000227,3.7580000000000098,4.040999999999997,4.356999999999999,5.102000000000004,5.63900000000001,5.957000000000022,6.317000000000007,6.713000000000022,7.432000000000016,7.911000000000001,8.443000000000012,8.802000000000021,9.610000000000014,10.02600000000001,10.423000000000002,10.745000000000005,11.15900000000002,11.576000000000022,12.158000000000015,12.837000000000018,13.140000000000015,13.576999999999998,13.917000000000002,14.26400000000001,14.64500000000001,15.165999999999997,15.475000000000023,15.861999999999995,16.12700000000001,16.677999999999997,17.211000000000013,17.997000000000014,18.343000000000018,18.62100000000001,18.955000000000013,19.140000000000015,19.421999999999997,19.685000000000002,19.942000000000007,20.159999999999997,20.424000000000007,20.705000000000013,21.305000000000007,21.834000000000003,22.114000000000004,24.146000000000015,26.016999999999996,26.91900000000001,27.23600000000002,27.783000000000015]",0,-50,No points scored,4,0,4,0,1,0,,SymbolicViewB,2020.1.3,Win32,-1326402731860011100,-4188876694687389329,60
5,"[""down"",""down"",""down"",""down"",""up"",""up"",""right"",""right"",""down"",""down"",""down"",""left""]","[0.8190000000000168,1.1870000000000118,2.2690000000000055,2.625,3.068000000000012,3.4749999999999943,3.825000000000017,4.546999999999997,5.230000000000018,5.6299999999999955,6.259999999999991,6.950000000000017]",25,-33,captured pig,5,0,5,0,1,0,,SymbolicViewB,2020.1.3,Win32,-1326402731860011100,-4188876694687389329,60
6,"[""down"",""down"",""down"",""right"",""right"",""left"",""down"",""down"",""down"",""down"",""left"",""left"",""left""]","[0.7469999999999857,1.1450000000000102,1.5619999999999834,1.9939999999999998,2.524000000000001,3.462999999999994,4.068999999999988,4.278999999999996,5.062999999999988,6.0660000000000025,6.64500000000001,6.925000000000011,7.26400000000001]",25,-18,captured pig,6,0,6,0,1,0,,SymbolicViewB,2020.1.3,Win32,-1326402731860011100,-4188876694687389329,60
8,"[""down"",""down"",""up"",""up"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""right"",""left"",""right"",""left"",""right""]","[0.7789999999999964,1.1339999999999861,1.8029999999999973,2.537000000000006,3.164999999999992,3.867999999999995,4.611999999999995,5.079999999999984,5.568999999999988,6.253999999999991,6.894999999999982,7.829999999999984,9.396999999999991,10.363,11.144000000000005,12.335000000000008]",25,-26,captured pig,8,0,8,0,1,0,,SymbolicViewB,2020.1.3,Win32,-1326402731860011100,-4188876694687389329,60
9,"[""down"",""down"",""up"",""up"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""right"",""left"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""down"",""right"",""right"",""right""]","[0.835000000000008,1.186000000000007,1.9989999999999952,2.328000000000003,3.094999999999999,3.598000000000013,4.117000000000019,4.54200000000003,4.939999999999998,7.120999999999981,7.776999999999987,10.454000000000008,11.410000000000025,12.103999999999985,12.463999999999999,12.923000000000002,13.317000000000007,13.581000000000017,14.037000000000035,15.06400000000005,15.358000000000033,15.622000000000043,16.09000000000006,16.43100000000001,16.693000000000012,16.95100000000005]",5,-38,Exited through black block,9,0,9,0,1,0,,SymbolicViewB,2020.1.3,Win32,-1326402731860011100,-4188876694687389329,60
10,"[""down"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left""]","[0.6979999999999791,0.8530000000000086,1.36099999999999,1.73599999999999,2.284999999999968,2.745999999999981,3.4769999999999754,4.233000000000004,4.486999999999966,4.885999999999967,5.492999999999995,5.841000000000008,6.447000000000003]",25,-21,captured pig,10,0,10,0,1,0,,SymbolicViewB,2020.1.3,Win32,-1326402731860011100,-4188876694687389329,60
11,"[""down"",""down"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""right"",""left""]","[0.8159999999999741,1.1850000000000023,2.9979999999999905,3.375,3.6689999999999827,5.926999999999964,6.928999999999974,9.713999999999999,9.865999999999985,10.072999999999979,10.255999999999972,10.522999999999968,10.740999999999985,11.065999999999974,11.555000000000007,11.807999999999993,12.218000000000018,12.963999999999999,14.022999999999968,14.677999999999997]",25,-12,captured pig,11,0,11,0,1,0,,SymbolicViewB,2020.1.3,Win32,-1326402731860011100,-4188876694687389329,60
12,"[""down"",""right"",""right"",""left"",""left"",""right"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""down""]","[0.7470000000000141,1.4610000000000127,2.1259999999999764,2.7099999999999795,3.09699999999998,4.353999999999985,4.951000000000022,5.817000000000007,6.101999999999975,6.6299999999999955,7.701000000000022,9.242000000000019,9.884000000000015,10.432999999999993,13.115999999999985,14.586999999999989,17.07099999999997,17.274999999999977,17.528999999999996,17.682000000000016,17.954999999999984,18.158000000000015,18.375,18.712999999999965,20.988999999999976,21.391999999999996,21.726999999999975,22.043999999999983,23.656000000000006,24.036,25.30899999999997,25.656000000000006,26.545000000000016,28.762999999999977,29.504999999999995,29.812999999999988,30.87900000000002,31.245000000000005,31.841999999999985,32.66699999999997,33.06299999999999,33.329999999999984,33.613999999999976,34.872000000000014,36.149,36.750999999999976,37.28800000000001]",0,-37,No points scored,12,0,12,0,1,0,,SymbolicViewB,2020.1.3,Win32,-1326402731860011100,-4188876694687389329,60
13,"[""left"",""left"",""down"",""down"",""down"",""left"",""right"",""right"",""right"",""right"",""up"",""up"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""up"",""up"",""right"",""up"",""up"",""left"",""left""]","[3.424000000000035,3.819000000000017,5.235000000000014,7.194000000000017,7.569999999999993,13.340000000000032,13.936000000000035,14.283000000000015,14.663000000000011,14.99799999999999,15.538000000000011,15.860000000000014,16.787000000000035,17.137,17.480999999999995,17.86500000000001,18.276999999999987,18.759000000000015,19.418000000000006,19.829000000000008,20.083000000000027,20.295999999999992,20.499000000000024,21.463000000000022,21.807000000000016,21.99799999999999,22.199000000000012,22.497000000000014,23.586000000000013,24.239000000000033,25.057000000000016,25.795000000000016,26.326000000000022,27.00400000000002,28.069000000000017]",25,-30,captured pig,13,0,13,0,1,0,,SymbolicViewB,2020.1.3,Win32,-1326402731860011100,-4188876694687389329,60
