,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""up"",""up"",""up"",""up"",""up"",""right"",""right"",""left"",""down"",""left"",""left"",""left"",""left""]","[1.105405000038445,1.6244250000454485,2.110564999980852,2.5033100000582635,2.7077600001357496,3.0001300000585616,3.5056249999906868,4.025524999946356,4.2277150000445545,4.8530200000386685,5.405355000169948,5.937829999951646,6.542739999946207]",25,15,captured pig,3,0,3,0,1,5051459247435684771,,SymbolicViewB,2020.1.3,Win32,439773229008296869,-4375321459639475661,60
4,"[""right"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""left"",""left"",""left"",""left"",""right"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""right"",""left"",""right"",""up"",""right"",""right"",""right"",""down""]","[1.3894700000528246,2.679520000005141,3.448795000091195,3.978635000064969,4.3899149999488145,4.988780000014231,5.498205000068992,6.103739999933168,6.461794999893755,6.7044899999164045,6.919824999989942,7.111030000029132,8.085454999934882,8.941550000105053,9.361885000020266,9.772235000040382,10.225120000075549,10.504650000017136,10.882745000068098,11.315715000033379,11.973920000018552,12.41870000003837,12.760065000038594,12.972204999998212,13.23879999993369,13.473125000018626,13.695414999965578,13.911779999965802,14.128405000083148,14.368890000041574,14.633780000032857,14.910499999998137,15.111855000024661,15.3338399999775,15.526305000064895,15.767324999906123,15.994879999896511,16.174534999998286,16.38590499991551,16.57973499991931,18.348525000037625,18.909040000056848,19.582609999924898,20.15671500004828,20.68826500000432,21.249205000000075,21.497724999906495,21.73035499989055,22.119380000047386]",0,-10,No points scored,4,0,4,0,1,5051459247435684771,,SymbolicViewB,2020.1.3,Win32,439773229008296869,-4375321459639475661,60
5,"[""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""up""]","[0.6335199999157339,1.4383600000292063,2.097485000034794,2.4995200000703335,2.904825000092387,3.4207949999254197,4.154295000014827,5.012984999921173,5.603875000029802,5.878199999919161,6.272690000012517,6.647140000015497,6.853159999940544,7.1324599999934435,7.3642249999102205,7.560194999910891,7.74659000011161,8.092020000098273,8.557814999949187,8.772069999948144,8.990775000071153,9.299820000072941,9.507849999936298,9.71151000005193,10.16425499995239]",25,0,captured pig,5,0,5,0,1,5051459247435684771,,SymbolicViewB,2020.1.3,Win32,439773229008296869,-4375321459639475661,60
6,"[""up"",""right"",""up"",""up"",""right"",""right"",""right"",""right"",""up"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""up"",""right"",""left"",""left"",""left"",""left""]","[0.4444949999451637,0.9001899999566376,1.4134550001472235,1.8784199999645352,2.310675000073388,2.8770399999339134,3.3133350000716746,3.677159999962896,4.023010000120848,4.908354999963194,5.365660000126809,5.761725000105798,5.95801499998197,6.158185000065714,6.770565000129864,6.965190000133589,7.15913000004366,7.605680000036955,8.077084999997169,8.50216000014916,8.719030000036582,9.089039999991655,9.305945000145584]",25,9,captured pig,6,0,6,0,1,5051459247435684771,,SymbolicViewB,2020.1.3,Win32,439773229008296869,-4375321459639475661,60
8,"[""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""down"",""left"",""left"",""left"",""left"",""up"",""up"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""up"",""left"",""left"",""down"",""down"",""left""]","[0.5266050000209361,1.0364999999292195,1.8169050000142306,2.2210649999324232,2.8361400000285357,3.6472700000740588,4.272325000027195,4.995120000094175,5.842545000137761,6.1443350000772625,6.34817499993369,6.577174999983981,7.002169999992475,7.261769999982789,7.481480000074953,7.6777950001414865,7.990555000025779,8.245695000048727,8.515150000108406,8.777555000036955,9.258505000034347,9.611395000014454,9.94635000010021,10.30168000003323,10.640325000043958,10.892460000002757,11.101049999939278,11.375879999948665,11.637284999946132,12.100744999945164,12.389119999948889,13.14837500010617,13.377950000111014,13.555325000081211,13.852859999984503,14.017250000033528,14.369265000103042,14.616905000060797,14.838095000013709,15.068965000100434,15.262305000098422,15.473960000090301,15.772989999968559,16.049390000058338,16.245645000133663,16.4138100000564,16.60431500012055,16.77919999998994,17.016354999970645,17.24900500010699,17.490125000011176,17.686214999994263,17.9315700000152,18.350665000034496,18.873045000014827,19.259115000022575,19.4450600000564,19.816284999949858]",0,-41,No points scored,8,0,8,0,1,5051459247435684771,,SymbolicViewB,2020.1.3,Win32,439773229008296869,-4375321459639475661,60
9,"[""up"",""up"",""right"",""right"",""up"",""left"",""left"",""left"",""left"",""left"",""down"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""down"",""right"",""right"",""down"",""right""]","[1.7409850000403821,2.283745000138879,2.8665400000754744,3.349485000129789,4.0744650000706315,4.650254999985918,4.895944999996573,5.107605000026524,5.410470000002533,5.563740000128746,6.327385000186041,7.075369999976829,7.364220000104979,7.887415000004694,8.103825000114739,8.545845000073314,8.869970000116155,9.083385000005364,9.282855000114068,9.565919999964535,9.832285000011325,10.195955000119284,10.36901000002399,10.571165000088513,10.749350000172853,10.914130000164732,11.072984999977052,11.227315000025555,11.490800000028685,11.681280000135303,11.869215000187978,12.035395000129938,12.201224999967963,12.811925000045449,13.286150000058115,13.532834999961779,13.886020000092685,15.263580000028014]",0,-66,No points scored,9,0,9,0,1,5051459247435684771,,SymbolicViewB,2020.1.3,Win32,439773229008296869,-4375321459639475661,60
10,"[""up"",""up"",""up"",""right"",""right"",""right"",""right"",""left"",""left"",""down"",""down"",""down"",""down"",""down""]","[0.9434450000990182,1.4671350000426173,1.6909650000743568,2.0376000001560897,2.2804750001523644,2.5641250000335276,3.072890000184998,3.48843999998644,3.707075000042096,4.070934999966994,4.339045000029728,4.975405000150204,5.183829999994487,5.367775000166148]",25,-52,captured pig,10,0,10,0,1,5051459247435684771,,SymbolicViewB,2020.1.3,Win32,439773229008296869,-4375321459639475661,60
11,"[""up"",""up"",""up"",""up"",""right"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""right"",""right"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up""]","[0.4928349999245256,0.9596499998588115,1.5741799999959767,1.966939999954775,2.3127299998886883,2.8556549998465925,3.032924999948591,3.2348749998491257,3.4157549999654293,3.6182899998966604,3.8289199999999255,3.9968799999915063,4.206199999898672,4.426784999901429,4.6341249998658895,4.82270499994047,5.228784999810159,5.9112699998077005,6.3990950000006706,6.56828000000678,6.755959999980405,6.92411999986507,7.133789999876171,7.564709999831393,7.754654999822378,7.951974999858066,8.188024999806657,8.407080000033602,8.822639999911189,9.334044999908656,9.81878999993205,10.340665000025183,11.101999999955297,11.336140000028536,11.883394999895245,12.42811999982223,12.629160000011325,12.830569999990985,13.021184999961406,13.382564999861643]",0,-77,No points scored,11,0,11,0,1,5051459247435684771,,SymbolicViewB,2020.1.3,Win32,439773229008296869,-4375321459639475661,60
12,"[""up"",""up"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left""]","[0.7276149999815971,1.2034249999560416,2.3141799999866635,2.608574999962002,2.8820199999026954,3.2551449998281896,3.550025000004098,3.7493849999736995,3.950599999865517,4.533109999960288,5.035369999939576]",25,-60,captured pig,12,0,12,0,1,5051459247435684771,,SymbolicViewB,2020.1.3,Win32,439773229008296869,-4375321459639475661,60
13,"[""right"",""right"",""right"",""up"",""up"",""up"",""up"",""left"",""left"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""up"",""up"",""up"",""right"",""up"",""right"",""up"",""up"",""left"",""left"",""up"",""up"",""up""]","[0.817055000225082,1.2901150002144277,2.0653050001710653,2.45477500022389,3.0394100002013147,3.323880000039935,3.5273550001438707,3.840905000222847,4.4307550000958145,5.079805000219494,5.8589800000190735,6.413340000202879,6.712850000010803,7.009160000132397,7.229435000102967,7.523550000041723,7.726865000091493,7.921740000136197,8.08985500014387,8.546460000099614,8.86200000019744,9.07052500010468,9.648710000095889,9.999795000068843,10.272480000043288,10.536455000052229,10.968415000010282,11.143950000172481,11.771380000049248,11.993030000012368,12.286830000113696,12.488985000178218,13.172230000142008,13.366215000161901,13.611940000206232]",0,-85,No points scored,13,0,13,0,1,5051459247435684771,,SymbolicViewB,2020.1.3,Win32,439773229008296869,-4375321459639475661,60
