,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""right"",""down"",""down"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""right""]","[0.5422550000075717,1.0125600000028498,2.144300000014482,2.423685000016121,2.694405000016559,3.271804999996675,3.599019999994198,4.28453500001342,4.37684499999159,4.782435000000987,4.803485000011278,5.204685000004247,5.641300000017509,6.888334999996005,7.239720000012312,7.741760000004433,8.398004999995464,8.855080000008456,9.299930000008317,10.808090000005905,12.867230000003474,13.11663000000408,13.320460000017192,13.972154999995837,14.454135000007227,15.110710000008112,15.5320950000023,16.06661500001792,16.73652000000584,17.06120500000543,17.247915000014473,17.399655000015628,17.615480000007665,17.890385000006063,18.119659999996657]",0,-25,No points scored,3,0,3,0,1,-160277180180440940,,SymbolicViewB,2020.1.3,Win32,-160277180180440940,-1672692480397508264,60
4,"[""left"",""left"",""down"",""down"",""down"",""down"",""right"",""up"",""up"",""down"",""right"",""down"",""down"",""right"",""right"",""right"",""right"",""up"",""left"",""right""]","[0.6467700000212062,1.0874150000163354,1.438880000001518,1.7435300000070129,1.9686950000177603,2.1418500000145286,2.5449900000239722,2.899940000002971,3.1250050000089686,4.13599000000977,4.5041999999957625,4.804575000016484,5.308395000000019,5.659620000020368,5.885659999999916,6.036915000004228,6.190050000004703,6.841675000003306,7.498699999996461,7.753779999999097]",25,-17,captured pig,4,0,4,0,1,-160277180180440940,,SymbolicViewB,2020.1.3,Win32,-160277180180440940,-1672692480397508264,60
5,"[""right"",""right"",""left"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""down"",""down"",""down"",""down"",""down"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""left"",""up"",""down"",""down"",""down"",""left"",""down"",""down"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up""]","[4.567190000001574,5.060910000000149,5.160780000005616,5.484909999999218,5.936550000013085,6.169010000012349,6.363420000008773,6.525764999998501,6.7143900000082795,6.893760000006296,7.065545000019483,7.219295000017155,7.441515000013169,7.618314999999711,7.793410000012955,7.997130000003381,8.098030000022845,8.423895000014454,8.774760000000242,9.011135000007926,9.237445000006119,9.402965000015683,9.629440000018803,9.829389999998966,10.082275000022491,10.26946000001044,10.558010000007926,10.833230000018375,11.066130000021076,11.26547500002198,11.524030000000494,11.739665000000969,12.099840000009863,12.474090000003343,12.814299999998184,13.051670000015292,13.37624000001233,13.884960000024876,14.224545000004582,14.45085000002291,14.60171500002616,14.857490000023972,15.078925000008894]",0,-42,No points scored,5,0,5,0,1,-160277180180440940,,SymbolicViewB,2020.1.3,Win32,-160277180180440940,-1672692480397508264,60
6,"[""left"",""down"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""up"",""right"",""right"",""up"",""right"",""up"",""right"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""right""]","[0.8208499999891501,1.1945949999790173,1.281010000006063,1.697264999995241,2.1242550000024494,2.35449499997776,2.5380650000006426,2.6557949999987613,2.852855000004638,3.054615000000922,3.279175000003306,3.5614199999836273,4.185104999982286,4.48903500000597,4.8386999999929685,5.193910000001779,5.489059999992605,5.991790000000037,6.236284999991767,6.616349999996601,7.060284999985015,7.335274999990361,7.7680099999997765,8.06935499998508,8.680055000004359,8.860864999995101,9.063829999999143,9.22029999998631,9.432759999996051,9.63482499998645,9.860359999991488,10.036384999984875,10.187034999980824,10.2878099999798]",25,-36,captured pig,6,0,6,0,1,-160277180180440940,,SymbolicViewB,2020.1.3,Win32,-160277180180440940,-1672692480397508264,60
8,"[""left"",""down"",""left"",""left"",""left"",""down"",""down"",""right"",""down"",""right"",""right"",""down"",""down"",""down""]","[0.5313000000023749,0.93216999998549,1.261159999994561,1.5543049999978393,1.8137249999854248,2.0605649999924935,2.273379999998724,2.5667799999937415,2.899199999985285,3.3222449999884702,3.497000000003027,3.7472100000013597,3.999964999995427,4.150924999994459]",25,-30,captured pig,8,0,8,0,1,-160277180180440940,,SymbolicViewB,2020.1.3,Win32,-160277180180440940,-1672692480397508264,60
9,"[""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""up"",""left"",""right"",""left"",""down"",""left""]","[0.4038600000203587,0.8158000000112224,1.1701699999975972,1.4708800000080373,1.6218100000114646,1.9734350000217091,2.3194300000031944,2.6152750000183005,2.8588850000232924,3.053715000016382,3.1881050000083633,3.3325049999984913,3.483590000018012,3.6051600000064354,3.7553750000079162,3.9587200000241864,4.032065000006696,4.405809999996563,4.60760499999742,5.046510000014678,5.16317500002333,5.516660000022966,5.649585000006482]",25,-23,captured pig,9,0,9,0,1,-160277180180440940,,SymbolicViewB,2020.1.3,Win32,-160277180180440940,-1672692480397508264,60
10,"[""left"",""left"",""down"",""down"",""down"",""down"",""left"",""right"",""right"",""right"",""left"",""up"",""right"",""down"",""right"",""down"",""down"",""right"",""right"",""right"",""left"",""right"",""left"",""right"",""left"",""right"",""left"",""right""]","[0.41357000000425614,0.8392950000124983,1.0904999999911524,1.2989349999988917,1.4949750000087079,1.6677849999978207,1.8197499999951106,1.916079999995418,2.2442600000067614,2.486930000013672,2.629814999992959,2.9472850000020117,3.223874999996042,3.5557750000152737,4.013269999995828,4.183229999995092,4.40475499999593,4.731260000000475,4.932150000007823,5.182174999994459,5.358600000006845,5.5965849999920465,5.742480000015348,5.986750000010943,6.1857749999908265,6.439019999990705,6.638544999994338,6.8154149999900255]",0,-48,No points scored,10,0,10,0,1,-160277180180440940,,SymbolicViewB,2020.1.3,Win32,-160277180180440940,-1672692480397508264,60
11,"[""left"",""left"",""left"",""down"",""down"",""right"",""right"",""down"",""down"",""left"",""down"",""left"",""right"",""left"",""right"",""left"",""right"",""left"",""right"",""left"",""right"",""left"",""right"",""left"",""right"",""left""]","[0.5609049999911804,0.9781500000099186,1.247414999990724,1.3731799999950454,1.658385000017006,1.9767250000149943,2.4536749999970198,2.818664999998873,3.0917499999923166,3.1766200000129174,3.4829850000096485,3.6083050000015646,3.7091700000164565,3.861174999998184,3.959774999995716,4.1106199999921955,4.186060000007274,4.328204999997979,4.41332500000135,4.572155000001658,4.6642550000105985,4.814084999990882,4.940744999999879,5.066229999996722,5.191400000010617,5.317284999997355]",0,-73,No points scored,11,0,11,0,1,-160277180180440940,,SymbolicViewB,2020.1.3,Win32,-160277180180440940,-1672692480397508264,60
12,"[""left"",""left"",""down"",""down"",""down"",""left"",""right"",""left"",""right"",""right"",""left"",""right"",""left"",""right"",""left"",""right"",""left"",""right"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""right"",""right""]","[0.39122499999939464,0.7428999999829102,1.1181050000013784,1.5205649999843445,1.6792349999886937,1.9017250000033528,1.9478050000034273,2.0981099999917205,2.1232099999906495,2.2726350000011735,2.2766199999896344,2.4270350000006147,2.45173000000068,2.6004599999869242,2.6254299999854993,2.7750550000055227,2.802735000004759,2.951484999997774,3.2577149999851827,3.455309999990277,3.5795599999837577,4.306524999992689,4.485350000002654,4.635710000002291,4.814110000006622,4.942520000011427,5.1994399999966845,5.390359999990324]",0,-98,No points scored,12,0,12,0,1,-160277180180440940,,SymbolicViewB,2020.1.3,Win32,-160277180180440940,-1672692480397508264,60
13,"[""left"",""left"",""left"",""down"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""left"",""right"",""left"",""up"",""up"",""left""]","[0.5000399999844376,0.7165049999894109,1.0837449999817181,1.763779999979306,1.914004999998724,2.2176800000015646,2.535184999986086,2.669549999991432,2.833069999993313,2.9942750000045635,3.170014999981504,3.3193999999784864,3.4455849999794737,3.5983999999880325,4.025674999982584,4.128109999990556,4.4495999999926426,4.576699999975972,4.77646999998251,5.027604999981122,5.504155000002356,5.702510000002803]",25,-93,captured pig,13,0,13,0,1,-160277180180440940,,SymbolicViewB,2020.1.3,Win32,-160277180180440940,-1672692480397508264,60
