,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left""]","[1.5689999999999884,2.0960000000000036,2.76400000000001,5.346000000000004,8.385999999999996,10.238,10.834000000000003,14.347000000000008,14.859000000000009,15.269000000000005,16.044999999999987,16.305999999999983,16.570999999999998,16.871999999999986,17.22399999999999,18.462999999999994]",25,9,captured pig,3,0,3,0,1,3271796297870739635,,SymbolicViewB,2020.1.3,Win32,965953288657045684,6274706067521456543,60
4,"[""left"",""left"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""left"",""left""]","[2.0309999999999775,2.569999999999993,3.0829999999999984,3.4729999999999848,3.8739999999999952,8.180000000000007,8.572000000000003,9.278999999999996,9.726999999999975,10.806999999999988,12.15700000000001,13.926999999999992]",25,23,captured pig,4,0,4,0,1,3271796297870739635,,SymbolicViewB,2020.1.3,Win32,965953288657045684,6274706067521456543,60
5,"[""left"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""left"",""left"",""down"",""right"",""right"",""up"",""up""]","[3.9090000000000487,5.6340000000000146,6.173000000000002,6.8110000000000355,7.569000000000017,7.828000000000031,8.07000000000005,8.293000000000006,8.524000000000001,8.856000000000051,11.576000000000022,12.055000000000007,12.786000000000001,13.338999999999999,15.129000000000019,15.371000000000038,18.733000000000004,19.78200000000004,20.36700000000002,21.892000000000053,24.00600000000003]",25,28,captured pig,5,0,5,0,1,3271796297870739635,,SymbolicViewB,2020.1.3,Win32,965953288657045684,6274706067521456543,60
6,"[""right"",""right"",""down"",""down"",""down"",""up"",""up"",""left"",""up"",""up"",""up"",""left"",""left"",""right"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left""]","[2.5030000000000427,3.563000000000045,4.326999999999998,4.725999999999999,5.221000000000004,18.625,18.62700000000001,20.104000000000042,26.79200000000003,27.53000000000003,28.08200000000005,34.95400000000001,35.334,37.80600000000004,39.26800000000003,40.391999999999996,40.99100000000004,41.34100000000001,41.60300000000001,41.83800000000002,42.129999999999995,56.226,56.822,63.629999999999995]",25,29,captured pig,6,0,6,0,1,3271796297870739635,,SymbolicViewB,2020.1.3,Win32,965953288657045684,6274706067521456543,60
8,"[""right"",""left"",""left"",""left"",""down"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""left"",""down"",""down"",""left"",""left"",""left"",""left"",""left""]","[1.5149999999999864,3.370999999999981,3.9850000000000136,4.468999999999994,6.367000000000019,8.262999999999977,8.646999999999991,8.978000000000009,9.321000000000026,10.036999999999978,10.458000000000027,12.442000000000007,12.75,20.88900000000001,22.062000000000012,22.701000000000022,33.44999999999999,33.69999999999999,33.95999999999998,34.13900000000001,37.97800000000001]",25,32,captured pig,8,0,8,0,1,3271796297870739635,,SymbolicViewB,2020.1.3,Win32,965953288657045684,6274706067521456543,60
9,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""down""]","[2.790999999999997,3.262999999999977,5.064999999999998,5.927999999999997,5.927999999999997,5.927999999999997,7.741999999999962,8.411999999999978,9.930000000000007,17.83699999999999,18.312999999999988,18.827999999999975,33.00799999999998,33.37299999999999,35.06099999999998,35.98199999999997,37.202,37.90299999999996,45.38399999999996,47.543000000000006,48.269000000000005,58.412999999999954,61.30500000000001,61.75999999999999,62.11500000000001,64.84799999999996,68.67599999999999,71.30899999999997]",0,7,No points scored,9,0,9,0,1,3271796297870739635,,SymbolicViewB,2020.1.3,Win32,965953288657045684,6274706067521456543,60
10,"[""left"",""left"",""down"",""down"",""down""]","[1.7969999999999686,2.6299999999999955,3.6049999999999613,4.0709999999999695,4.752999999999986]",25,27,captured pig,10,0,10,0,1,3271796297870739635,,SymbolicViewB,2020.1.3,Win32,965953288657045684,6274706067521456543,60
11,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""up"",""right""]","[1.1619999999999777,1.7269999999999754,6.885999999999967,7.450999999999965,8.925999999999988,9.531999999999982,10.047999999999945,10.850999999999999,11.74799999999999,11.99799999999999,12.315999999999917,13.591999999999985,13.881999999999948,14.177999999999997,14.625999999999976,15.309999999999945,16.447000000000003,16.999000000000024,17.464999999999918,18.53499999999991,18.75099999999992,19.544999999999902,20.23299999999989,23.05599999999987,26.501999999999896,27.824999999999875]",25,28,captured pig,11,0,11,0,1,3271796297870739635,,SymbolicViewB,2020.1.3,Win32,965953288657045684,6274706067521456543,60
12,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left""]","[1.6100000000000136,2.0860000000000127,3.0120000000000573,5.5919999999999845,7.821000000000026,8.426000000000045,8.897000000000048,9.889999999999986,10.120999999999981,10.423999999999978,12.365999999999985,13.562999999999988,15.095000000000027,16.145999999999958,21.690000000000055,22.630999999999972,23.06600000000003,30.387000000000057,37.057000000000016,37.063999999999965,39.019000000000005,39.682000000000016,40.01099999999997,40.33699999999999,41.327999999999975,41.572]",0,3,No points scored,12,0,12,0,1,3271796297870739635,,SymbolicViewB,2020.1.3,Win32,965953288657045684,6274706067521456543,60
13,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""up"",""up"",""up"",""down"",""down"",""down"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""left"",""left""]","[1.879000000000019,3.282000000000039,3.8880000000000337,4.621999999999957,5.147000000000048,6.109000000000037,6.879000000000019,8.993000000000052,15.470000000000027,17.337999999999965,21.90700000000004,23.993000000000052,28.355000000000018,29.555000000000064,38.51599999999996,39.07600000000002,39.54600000000005,44.56600000000003,45.065000000000055,45.422000000000025,46.774,47.05799999999999,47.34000000000003,47.971000000000004,49.91300000000001,52.40999999999997,57.94399999999996]",0,-22,No points scored,13,0,13,0,1,3271796297870739635,,SymbolicViewB,2020.1.3,Win32,965953288657045684,6274706067521456543,60
