,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""left"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""left"",""left"",""left"",""down"",""down"",""down""]","[3.0573450000001827,3.684860000000313,5.110674999999901,5.811434999999619,6.284969999999717,6.728834999999918,7.013079999999732,7.928460000000101,8.181445000000195,8.411689999999922,8.781275000000292,9.03693000000024,9.578454999999863,10.529209999999708,11.061709999999977,11.54493999999977,11.82830000000014,11.985029999999824,14.045860000000204,14.229059999999691,14.485525000000052,15.912175000000403,19.682429999999854,21.29546000000029,21.745974999999845,22.379270000000375,22.64155500000018,22.974330000000023,23.45853999999963,24.591379999999873,24.793139999999795]",0,-25,No points scored,3,0,3,0,1,-3698098641158929418,,SymbolicViewB,2020.1.3,Win32,-1392255631945235467,-8935653543034768153,60
4,"[""left"",""left"",""down"",""down"",""down"",""up"",""up"",""down"",""down"",""left"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""left"",""left""]","[1.0967600000003586,2.395970000000503,3.185540000000401,4.2978149999999005,6.667505000000361,7.2657250000002165,9.20285500000044,9.929795000000013,10.947890000000356,11.164644999999851,12.280940000000555,12.298354999999887,12.299675000000207,13.353935000000078,13.51353999999992,15.43971000000056,15.440020000000004,15.54201999999988,15.891990000000078,16.07843500000034,16.554090000000556,16.89898499999981,17.09670499999993,17.281945000000633,17.434160000000702,17.722045000000435,17.91398000000028,18.046310000000645,18.263240000000224,18.770290000000386,19.04997000000003]",0,-50,No points scored,4,0,4,0,1,-3698098641158929418,,SymbolicViewB,2020.1.3,Win32,-1392255631945235467,-8935653543034768153,60
5,"[""left"",""left"",""down"",""down"",""down"",""down"",""up"",""down"",""down"",""down"",""down"",""down"",""left"",""left""]","[2.2558250000001863,3.4590600000001643,3.839705000000322,4.090235000000575,4.348010000000642,4.946754999999911,6.7154650000002505,6.906980000000658,7.195010000000366,8.306540000000467,8.656930000000074,9.222870000000484,10.020489999999882,10.901615000000675]",25,-36,captured pig,5,0,5,0,1,-3698098641158929418,,SymbolicViewB,2020.1.3,Win32,-1392255631945235467,-8935653543034768153,60
6,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left""]","[1.967225000000326,2.38326000000049,2.6952099999998893,2.920285000000149,3.1354049999999916,3.6159800000004623,3.865515000000414,4.119360000000597]",25,-19,captured pig,6,0,6,0,1,-3698098641158929418,,SymbolicViewB,2020.1.3,Win32,-1392255631945235467,-8935653543034768153,60
8,"[""right"",""right"",""down"",""down"",""down"",""left"",""down""]","[1.7891100000006475,1.9753850000006707,2.1917350000003353,2.390430000000407,2.6998900000008064,3.243575000000419,4.227035000000825]",25,-3,captured pig,8,0,8,0,1,-3698098641158929418,,SymbolicViewB,2020.1.3,Win32,-1392255631945235467,-8935653543034768153,60
9,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""up"",""left"",""left"",""right"",""right"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right""]","[1.7597200000000157,1.971349999999802,2.204939999999624,2.8070550000002186,3.0232799999994313,3.745570000000015,3.943169999999526,4.600794999999351,4.8617599999997765,5.960629999999583,6.346340000000055,6.792899999999463,7.416510000000045,8.144729999999981,8.400915000000168,9.360429999999724,9.580044999999728,9.8273250000002,9.984735,10.17768999999953,10.432479999999487,11.589734999999564,11.772189999999682,12.585219999999936,12.768704999999528,14.205559999999451,15.626354999999421,15.817790000000059,16.14125999999942,16.375699999999597]",0,-28,No points scored,9,0,9,0,1,-3698098641158929418,,SymbolicViewB,2020.1.3,Win32,-1392255631945235467,-8935653543034768153,60
10,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""up"",""left"",""right"",""right"",""right"",""up"",""up"",""up""]","[2.2254350000002887,2.4395700000004865,2.7660299999998017,3.0654150000000584,3.53180500000056,4.25113500000046,4.752895000000564,6.1846649999997965,7.452710000000508,9.452425000000432,9.696465000000018,10.182775000000248,10.53263500000051,10.968284999999952,12.008295000000572]",25,-18,captured pig,10,0,10,0,1,-3698098641158929418,,SymbolicViewB,2020.1.3,Win32,-1392255631945235467,-8935653543034768153,60
11,"[""right"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""up"",""down"",""down"",""left"",""down"",""up"",""up"",""up"",""left"",""left"",""left"",""down"",""down"",""down"",""left"",""left""]","[2.2571799999996074,2.6730799999995725,6.474439999999959,6.762189999999464,7.4571799999994255,8.371534999999284,8.67080999999962,10.713264999999382,11.039914999999382,12.907994999999573,14.009444999999687,14.740694999999505,14.961549999999988,15.203109999999498,15.723909999999705,16.29047999999966,16.513349999999264,16.957985000000008,17.907924999999523,18.19418999999928,18.641624999999294,19.3934449999997,19.689789999999448,20.191124999999374,20.945804999999382,21.207079999999223]",0,-43,No points scored,11,0,11,0,1,-3698098641158929418,,SymbolicViewB,2020.1.3,Win32,-1392255631945235467,-8935653543034768153,60
12,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""up"",""left"",""left"",""up"",""left"",""right"",""right"",""up"",""right"",""right"",""up"",""up"",""up"",""left"",""left"",""left"",""up"",""left"",""left"",""up""]","[1.465594999999695,1.6942749999998625,1.9441849999994076,2.162249999999432,2.5785150000001806,2.8280450000002304,3.0173649999996996,4.3135499999998785,4.601729999999435,4.801844999999986,5.461360000000269,6.282999999999504,6.760634999999667,7.0113849999998195,7.578504999999524,8.211010000000016,8.433769999999697,8.849634999999608,9.033884999999856,9.227609999999942,9.795919999999597,10.058564999999362,11.006300000000039,11.545395000000127,12.86575999999971,13.185939999999448,14.076004999999924]",0,-68,No points scored,12,0,12,0,1,-3698098641158929418,,SymbolicViewB,2020.1.3,Win32,-1392255631945235467,-8935653543034768153,60
13,"[""left"",""left"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""down"",""down"",""left"",""down"",""down""]","[2.775599999999912,2.9567199999992226,3.5062849999994796,4.509479999999684,4.982829999999893,5.897179999999935,6.497234999999819,6.8564049999995405,7.390999999999622,7.859625000000079,8.407234999999673,10.374809999999343,11.601995000000016,12.745469999999841,13.060555000000022]",25,-56,captured pig,13,0,13,0,1,-3698098641158929418,,SymbolicViewB,2020.1.3,Win32,-1392255631945235467,-8935653543034768153,60
