,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down""]","[9.301500000001397,10.38982500002021,11.348664999997709,12.665589999989606,13.901575000025332,14.537650000012945,15.32605000003241,16.254535000014585]",25,19,captured pig,3,0,3,0,1,5511390185232435891,,SymbolicViewB,2020.1.3,Win32,899704166805047989,1366209203222423277,60
4,"[""right"",""up"",""right"",""left"",""left"",""right"",""right"",""right"",""down"",""left"",""left"",""left"",""left"",""down"",""right"",""right"",""down"",""left"",""down"",""down"",""left"",""left"",""right"",""up"",""left"",""down""]","[2.3513050000183284,3.056845000013709,3.641025000018999,5.098790000018198,6.373145000019576,7.266944999981206,8.183640000002924,8.938959999999497,11.151769999996759,12.114215000008699,14.587149999977555,15.174884999985807,15.848809999995865,16.666749999974854,17.554074999992736,18.78391499997815,19.148824999982025,19.97225500002969,20.448629999998957,20.998085000028368,22.132084999990184,23.167625000001863,24.415875000006054,25.353814999980386,25.736035000008997,26.46609499998158]",0,-6,No points scored,4,0,4,0,1,5511390185232435891,,SymbolicViewB,2020.1.3,Win32,899704166805047989,1366209203222423277,60
5,"[""left"",""left"",""down"",""down"",""down"",""down"",""right"",""right"",""down"",""left"",""left"",""down"",""down"",""up"",""up"",""right"",""right"",""up"",""up"",""right"",""up"",""right"",""right"",""right"",""down"",""right""]","[1.429839999997057,2.263150000013411,2.593380000034813,3.479380000033416,4.9470600000349805,5.914099999994505,6.764064999995753,7.614390000002459,8.419305000046734,9.53757000004407,10.44203000003472,10.82426000002306,11.444155000033788,13.707090000039898,14.573640000016894,15.069360000023153,15.747695000027306,16.21227000001818,16.900215000030585,17.36206499999389,18.16023999999743,18.816995000001043,19.31211500003701,20.185014999995474,20.78137500002049,22.073995000042487]",25,-5,captured pig,5,0,5,0,1,5511390185232435891,,SymbolicViewB,2020.1.3,Win32,899704166805047989,1366209203222423277,60
6,"[""left"",""right"",""right"",""right"",""down"",""down"",""left"",""down"",""left"",""left"",""down"",""right"",""down"",""down"",""down"",""left"",""left"",""right"",""right"",""right"",""down"",""down"",""left"",""left"",""left"",""down"",""right"",""down"",""down"",""right""]","[1.9619850000017323,3.2958699999726377,3.8158499999553896,4.329539999947883,4.774879999982659,5.674754999985453,6.892364999977872,7.677679999964312,8.440869999991264,9.172189999953844,9.590474999975413,10.355034999956843,10.655440000002272,11.307814999949187,12.263034999952652,12.812794999976177,13.580819999973755,14.391759999969508,14.944814999995288,15.508964999986347,17.29127999994671,17.888664999976754,18.256159999989904,18.722459999960847,19.139544999983627,19.85589499998605,20.37325999996392,21.205954999953974,21.87807499995688,22.668724999995902]",0,-30,No points scored,6,0,6,0,1,5511390185232435891,,SymbolicViewB,2020.1.3,Win32,899704166805047989,1366209203222423277,60
8,"[""left"",""down"",""left"",""down"",""left"",""left"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""up"",""left"",""left"",""down"",""down"",""down"",""up"",""up"",""up"",""left"",""left"",""left"",""up""]","[1.3515449999831617,1.851535000023432,2.4622400000225753,2.8515449999831617,3.302060000016354,3.8214099999750033,4.06212499999674,5.085335000010673,5.588104999973439,5.884994999971241,6.7592949999962,7.624335000000428,8.056259999983013,8.592279999982566,9.223019999975804,10.291915000008885,10.52105500001926,11.171024999988731,11.882184999994934,12.132114999985788,13.037100000015926,13.593065000022762,14.83727000001818,15.177399999985937,15.602814999991097,16.27712500002235,16.868740000005346]",0,-35,No points scored,8,0,8,0,1,5511390185232435891,,SymbolicViewB,2020.1.3,Win32,899704166805047989,1366209203222423277,60
9,"[""right"",""down"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left""]","[1.3893799999495968,2.436170000000857,2.935765000001993,3.467899999988731,4.154989999951795,4.7273500000010245,5.277319999993779,5.618264999997336,6.007014999981038,6.4092649999656714,9.09853999997722]",25,-20,captured pig,9,0,9,0,1,5511390185232435891,,SymbolicViewB,2020.1.3,Win32,899704166805047989,1366209203222423277,60
10,"[""right"",""right"",""right"",""down"",""down"",""down"",""down"",""left"",""down"",""right"",""right"",""right"",""down""]","[0.9280399999697693,1.445484999974724,1.8856500000110827,2.6355949999997392,3.7657499999622814,4.265829999989364,4.873810000019148,5.376564999984112,6.37390999996569,7.133389999973588,7.473729999968782,8.24442000000272,9.220544999989215]",25,-5,captured pig,10,0,10,0,1,5511390185232435891,,SymbolicViewB,2020.1.3,Win32,899704166805047989,1366209203222423277,60
11,"[""down"",""left"",""down"",""left"",""left"",""down"",""down"",""down""]","[1.8846299999859184,2.2787549999775365,2.8358250000164844,3.046759999997448,3.483155000023544,3.7896900000050664,4.1329099999857135,4.528724999981932]",25,13,captured pig,11,0,11,0,1,5511390185232435891,,SymbolicViewB,2020.1.3,Win32,899704166805047989,1366209203222423277,60
12,"[""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""left"",""up"",""up"",""left"",""left"",""left"",""up"",""left"",""up"",""left"",""down"",""down"",""down"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""left""]","[1.2730599999777041,1.9906750000081956,2.3067750000045635,2.795830000017304,3.874695000005886,4.2248149999650195,4.796984999964479,5.981280000007246,6.49783499998739,6.979070000001229,7.5228900000220165,8.139819999982137,9.046655000012834,10.157394999987446,10.65525000001071,11.086774999974295,11.7168599999859,12.110764999990351,12.77449500001967,13.507749999989755,14.417554999992717,15.246095000009518,15.548980000021402,16.289600000018254,16.730854999972507,17.208259999984875,17.457584999967366,18.21003999997629,19.224724999978207,19.598645000020042,20.146934999967925,20.77831999998307,22.363725000002887,23.01408499997342]",0,-12,No points scored,12,0,12,0,1,5511390185232435891,,SymbolicViewB,2020.1.3,Win32,899704166805047989,1366209203222423277,60
13,"[""right"",""right"",""down"",""down"",""up"",""up"",""left"",""up"",""up"",""right"",""right"",""right"",""right"",""left"",""right"",""up""]","[1.757419999979902,2.4386049999739043,2.8818350000074133,3.316304999985732,3.770220000005793,4.311864999996033,4.684320000000298,5.248079999990296,6.278854999982286,6.767850000003818,7.556594999972731,7.932059999962803,9.138150000013411,9.586249999993015,9.786305000016,10.570469999976922]",25,1,captured pig,13,0,13,0,1,5511390185232435891,,SymbolicViewB,2020.1.3,Win32,899704166805047989,1366209203222423277,60
