,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""left""]","[1.4671000000089407,3.164099999994505,4.757964999997057,7.06556499999715,9.880200000014156,12.342170000018086,14.514544999983627,16.874985000002198,18.551035000011325]",25,17,captured pig,3,0,3,0,1,0,,SymbolicViewB,2020.1.3,Win32,901211074305267902,8313947740363177009,60
4,"[""right"",""left"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""right"",""down""]","[3.073175000026822,7.519945000007283,9.03531499998644,9.530085000034887,11.19320500001777,13.019195000000764,16.40691499999957,18.7056899999734,22.459999999962747,25.858604999957606,27.2201800000621,30.466840000008233,33.10666000004858,34.616290000034496,36.029089999967255,39.473375000059605,42.68914999999106,45.05643500003498,46.376569999963976,48.418795000063255,49.151805000030436,50.515495000057854,53.135405000066385,55.36236500006635,57.22674499999266]",0,-8,No points scored,4,0,4,0,1,0,,SymbolicViewB,2020.1.3,Win32,901211074305267902,8313947740363177009,60
5,"[""left"",""left"",""left"",""left""]","[2.6336450000526384,3.325940000009723,4.781770000001416,6.123675000038929]",25,13,captured pig,5,0,5,0,1,0,,SymbolicViewB,2020.1.3,Win32,901211074305267902,8313947740363177009,60
6,"[""left"",""right"",""right"",""right"",""left"",""down"",""down"",""down"",""down""]","[2.125140000018291,3.0851699999766424,4.359114999999292,5.342739999992773,7.108890000032261,8.515705000027083,10.890870000002906,12.75144999998156,14.174995000008494]",25,29,captured pig,6,0,6,0,1,0,,SymbolicViewB,2020.1.3,Win32,901211074305267902,8313947740363177009,60
8,"[""right"",""right"",""down"",""left"",""left"",""left""]","[1.8027200000360608,3.078044999972917,4.045099999988452,5.255215000011958,5.705734999966808,6.100854999967851]",25,46,captured pig,8,0,8,0,1,0,,SymbolicViewB,2020.1.3,Win32,901211074305267902,8313947740363177009,60
9,"[""right"",""down"",""right"",""right"",""down"",""down"",""down"",""right"",""right""]","[1.1602249999996275,1.9682449999963865,2.4517300000879914,2.8850899999961257,3.4538200000533834,4.4361650000792,4.7858199999900535,5.221300000092015,6.160355000058189]",5,42,Exited through black block,9,0,9,0,1,0,,SymbolicViewB,2020.1.3,Win32,901211074305267902,8313947740363177009,60
10,"[""left"",""left"",""right"",""right"",""right"",""right"",""down"",""left"",""down"",""down"",""up"",""down"",""down"",""right"",""right""]","[2.2867850000038743,2.734249999979511,3.6187400000635535,4.118939999956638,4.5421100000385195,5.4089399999938905,6.21800999995321,7.792625000001863,9.126120000029914,11.189235000056215,13.873690000036731,14.518814999959432,15.07530999998562,15.81675500003621,16.079284999985248]",5,32,Exited through black block,10,0,10,0,1,0,,SymbolicViewB,2020.1.3,Win32,901211074305267902,8313947740363177009,60
11,"[""down"",""left"",""left"",""left"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""up"",""down"",""down"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""right"",""right""]","[1.1633799999253824,1.7667549999896437,2.103454999974929,2.7455250000348315,5.262979999999516,7.863045000005513,8.167200000025332,10.290169999934733,10.862409999943338,12.74547999992501,14.543895000009798,14.916035000002012,16.354930000030436,17.350594999967143,17.598445000010543,18.1047949999338,18.27133000001777,18.455944999936037,18.638814999954775,19.06036000000313,19.581819999963045,20.226209999993443,20.630875000031665,21.03732499992475]",5,16,Exited through black block,11,0,11,0,1,0,,SymbolicViewB,2020.1.3,Win32,901211074305267902,8313947740363177009,60
12,"[""down"",""right"",""right"",""down"",""down"",""down"",""right"",""right""]","[1.4135450000176206,1.7326500000199303,1.9775199999567121,2.314314999966882,2.8861050000414252,3.1407599999802187,3.5140599999576807,4.8970899999840185]",5,14,Exited through black block,12,0,12,0,1,0,,SymbolicViewB,2020.1.3,Win32,901211074305267902,8313947740363177009,60
13,"[""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left""]","[0.8726500000339001,1.386519999941811,1.6771500000031665,1.9666450000368059,2.3440150000387803,2.8938299999572337,3.1936899999855086,3.4241799999726936,3.6049349999520928]",25,31,captured pig,13,0,13,0,1,0,,SymbolicViewB,2020.1.3,Win32,901211074305267902,8313947740363177009,60
14,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""up""]","[1.596680000075139,1.8483600000618026,2.2576100000878796,2.7122850000159815,4.797770000062883,5.354845000081696,7.778070000000298,8.603805000078864]",25,49,captured pig,14,0,14,0,1,0,,SymbolicViewB,2020.1.3,Win32,901211074305267902,8313947740363177009,60
