,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""right"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""up"",""right"",""right"",""up"",""left"",""left"",""right"",""right"",""up"",""right"",""right"",""up"",""up"",""up"",""up"",""left"",""left""]","[2.378374999971129,2.778694999986328,3.0054999999701977,4.652684999979101,5.221094999986235,5.416244999971241,5.560089999984484,5.8195100000011735,6.005299999960698,6.204689999984112,7.686099999991711,7.9199399999924935,8.662015000008978,8.853364999988116,9.10222000000067,9.28813000000082,9.470039999985602,9.878785000008065,10.436164999962784,10.810475000005681,11.229239999956917,11.427909999969415,11.652189999993425,11.940819999959785,12.107894999964628,12.645659999980126,12.81925499998033,13.01370000001043,13.147620000003371,13.336414999968838,13.52611999999499]",0,-25,No points scored,3,0,3,0,1,0,,SymbolicViewB,2020.1.3,Win32,1205287757586604245,-3011468141867377905,60
4,"[""left"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left""]","[1.5593700000317767,1.7950249999994412,1.989945000037551,2.368305000010878,2.7163799999980256,2.917920000036247,3.0968400000128895,3.2400050000287592,3.3943399999989197,3.5979500000248663,3.751680000044871,3.91925999999512]",25,-12,captured pig,4,0,4,0,1,0,,SymbolicViewB,2020.1.3,Win32,1205287757586604245,-3011468141867377905,60
5,"[""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""up"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left""]","[1.556879999989178,1.7576799999806099,1.9564200000022538,2.340509999950882,2.5118349999538623,2.6650799999479204,2.851269999984652,2.9991149999550544,3.267969999986235,3.335644999984652,3.33625499997288,3.50451499997871,3.6494049999746494,3.8805350000038743,4.05889499996556,4.28053499996895,4.465059999958612,4.6291199999977835,5.240684999967925,5.452079999959096,5.80709499999648,6.27447000000393,6.42494999995688,6.591249999997672,6.845669999951497,7.0070949999499135,7.180055000004359,7.390494999999646]",25,-11,captured pig,5,0,5,0,1,0,,SymbolicViewB,2020.1.3,Win32,1205287757586604245,-3011468141867377905,60
6,"[""right"",""right"",""right"",""left"",""left"",""left"",""left""]","[0.8152899999986403,1.0036950000212528,1.1790000000037253,1.5602899999939837,1.7231400000164285,1.9045250000199303,2.1208300000289455]",25,8,captured pig,6,0,6,0,1,0,,SymbolicViewB,2020.1.3,Win32,1205287757586604245,-3011468141867377905,60
8,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""up"",""down"",""up""]","[0.8682499999995343,1.055495000036899,1.822634999989532,2.9812450000317767,3.541650000028312,3.6996800000197254,3.8936700000194833,6.077374999993481,6.179010000021663,6.386679999995977,6.520240000041667,6.732520000019576,6.868070000025909,7.067650000040885,7.715580000018235,7.813034999999218,8.193705000041518]",25,-5,captured pig,8,0,8,0,1,0,,SymbolicViewB,2020.1.3,Win32,1205287757586604245,-3011468141867377905,60
9,"[""right"",""right"",""down"",""down"",""down""]","[0.9617899999720976,1.430579999985639,1.754944999993313,1.970404999970924,3.516059999994468]",25,15,captured pig,9,0,9,0,1,0,,SymbolicViewB,2020.1.3,Win32,1205287757586604245,-3011468141867377905,60
10,"[""left"",""left"",""left"",""left"",""left"",""left"",""down""]","[0.9415400000289083,1.083890000008978,1.266684999980498,1.451920000021346,1.5960150000173599,1.80916000000434,2.0393000000040047]",25,35,captured pig,10,0,10,0,1,0,,SymbolicViewB,2020.1.3,Win32,1205287757586604245,-3011468141867377905,60
11,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""right"",""right"",""up"",""right"",""right"",""up"",""up"",""up"",""up"",""left"",""down"",""down"",""down"",""down"",""left"",""down"",""down"",""left"",""up""]","[0.7549349999753758,0.954349999956321,1.624019999988377,1.7558199999621138,1.9272049999563023,2.166274999966845,2.355329999991227,3.048354999977164,3.2283949999837205,3.4625799999921583,3.7070349999703467,3.897919999959413,4.20529999997234,4.409494999970775,4.550309999962337,4.736379999958444,4.8969449999858625,5.403524999972433,5.593804999953136,5.747574999986682,5.911154999979772,6.088369999954011,6.416639999952167,6.600364999962039,6.872869999962859,7.103824999998324]",0,10,No points scored,11,0,11,0,1,0,,SymbolicViewB,2020.1.3,Win32,1205287757586604245,-3011468141867377905,60
12,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""up""]","[0.7792500000214204,1.1776349999709055,2.491489999985788,2.6690250000101514,2.8519499999820255,3.5800150000141002,3.5937750000157394,3.768999999971129,3.9698249999783,4.139544999983627,4.394970000023022,4.91881000000285]",25,24,captured pig,12,0,12,0,1,0,,SymbolicViewB,2020.1.3,Win32,1205287757586604245,-3011468141867377905,60
13,"[""right"",""right"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""left"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""up""]","[0.6996449999860488,0.9152549999998882,1.2226099999970756,1.6874149999930523,3.931324999954086,4.098739999986719,4.463854999979958,4.556654999963939,5.130999999993946,5.547759999986738,5.729499999957625,6.5167099999962375,7.863844999985304,8.046990000002552,8.300074999977369,8.513169999991078,8.67008499999065,8.932159999967553,9.114179999975022,9.27980999997817,9.793599999975413]",25,32,captured pig,13,0,13,0,1,0,,SymbolicViewB,2020.1.3,Win32,1205287757586604245,-3011468141867377905,60
14,"[""left"",""left"",""left"",""right"",""right"",""down"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right""]","[0.8237100000260398,1.0602000000071712,1.4729700000025332,1.8587249999982305,2.082159999990836,2.4996150000370108,2.64124999998603,2.8984899999923073,3.098295000032522,3.2996450000209734,3.657955000002403,3.8423400000319816,4.007284999999683,4.337415000016335,4.554560000018682,4.690535000001546,4.981640000012703,6.48292500001844,7.944305000011809,8.498339999991003,8.714845000009518]",5,18,Exited through black block,14,0,14,0,1,0,,SymbolicViewB,2020.1.3,Win32,1205287757586604245,-3011468141867377905,60
