,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""down"",""right"",""right"",""right"",""down"",""down"",""down"",""left""]","[1.5932649999158457,1.9132299999473616,2.3612100000027567,2.545704999938607,2.8676699999487028,3.161294999998063,3.401384999975562,3.8573499999474734]",25,19,captured pig,3,0,3,0,1,4493298482270282671,,SymbolicViewB,2020.1.3,Win32,223456580284182422,-5952436586909070547,60
4,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left""]","[0.6840949999168515,1.1849549999460578,1.5449649998918176,1.7608849999960512,4.1147349999519065,5.009274999960326,6.177425000001676,6.55348000000231]",25,36,captured pig,4,0,4,0,1,4493298482270282671,,SymbolicViewB,2020.1.3,Win32,223456580284182422,-5952436586909070547,60
5,"[""up"",""up"",""up"",""up"",""down"",""down"",""down"",""down"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""down"",""right"",""right"",""right"",""up"",""up"",""up""]","[1.3101749999914318,2.12617499998305,2.758239999995567,3.8464950000634417,5.078625000081956,7.3681600000709295,7.622755000018515,8.079180000000633,8.67090999998618,9.222990000038408,9.743000000016764,9.952010000008158,10.183530000038445,10.535224999999627,11.295365000027232,12.311915000085719,12.959350000019185,13.455350000062026,13.952230000053532,14.184005000046454,14.383815000066534,14.57571000000462,14.823640000075102,15.007605000049807,15.167705000028946,17.19183000002522,17.690150000038557,18.07192999997642,18.271865000016987,18.512295000022277,18.72819499997422,18.928380000055768]",0,11,No points scored,5,0,5,0,1,4493298482270282671,,SymbolicViewB,2020.1.3,Win32,223456580284182422,-5952436586909070547,60
6,"[""right"",""right"",""down"",""down"",""down"",""left""]","[1.2624699999578297,1.621984999976121,2.1099900000263005,2.5420950000407174,2.8861000000033528,3.2077399999834597]",25,30,captured pig,6,0,6,0,1,4493298482270282671,,SymbolicViewB,2020.1.3,Win32,223456580284182422,-5952436586909070547,60
8,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""right"",""right"",""up"",""right"",""right"",""up"",""up"",""up""]","[1.019510000012815,1.183405000017956,1.7114099999889731,1.8989450000226498,2.0395949999801815,2.3514699999941513,3.499409999931231,3.991569999954663,4.175619999994524,4.391635000007227,4.767754999920726,4.944054999970831,5.351784999947995,5.807840000023134,6.287870000000112]",25,51,captured pig,8,0,8,0,1,4493298482270282671,,SymbolicViewB,2020.1.3,Win32,223456580284182422,-5952436586909070547,60
9,"[""right"",""right"",""right"",""down"",""down"",""down"",""left"",""up"",""up"",""up"",""up"",""left"",""left"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up""]","[0.7120799999684095,0.8854600000195205,1.2001700000837445,1.4847150000277907,1.9842850000131875,2.7204550000606105,2.936295000021346,3.712400000076741,3.9203599999891594,4.120424999971874,4.284925000043586,4.544745000079274,4.944725000066683,10.517240000073798,10.729195000021718,11.35323500004597,12.41725000005681,12.64936999999918,12.937544999993406,13.434630000032485,13.63340499997139,13.801455000066198,13.964385000057518,14.11695499997586,14.85757500003092,15.249605000019073,15.401605000020936,15.55367000005208,16.257725000032224]",0,26,No points scored,9,0,9,0,1,4493298482270282671,,SymbolicViewB,2020.1.3,Win32,223456580284182422,-5952436586909070547,60
10,"[""right"",""right"",""right"",""right"",""right"",""left"",""left"",""left"",""left"",""left"",""left""]","[1.3358449999941513,1.7518749999580905,2.2506849999772385,3.36804500001017,3.6965049999998882,4.250555000035092,4.480239999946207,4.633924999972805,4.801869999966584,4.968265000032261,5.12844000000041]",25,44,captured pig,10,0,10,0,1,4493298482270282671,,SymbolicViewB,2020.1.3,Win32,223456580284182422,-5952436586909070547,60
11,"[""right"",""right"",""right"",""down"",""down"",""down"",""left"",""up"",""up"",""up"",""left"",""left"",""left"",""down""]","[0.8074150000466034,1.0714849999640137,1.2803599999751896,5.088439999963157,5.551989999949001,5.760099999955855,6.040024999994785,6.819604999967851,8.216230000020005,8.936364999972284,9.352334999945015,10.320650000008754,10.776539999991655,11.265209999983199]",25,56,captured pig,11,0,11,0,1,4493298482270282671,,SymbolicViewB,2020.1.3,Win32,223456580284182422,-5952436586909070547,60
12,"[""right"",""right"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""left"",""left"",""right"",""right"",""down"",""down"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""left"",""left"",""down"",""down"",""left"",""left""]","[1.3587749999715015,1.5839500000001863,2.022829999914393,2.18289499997627,2.575029999949038,3.1269449999090284,3.343004999915138,3.535024999990128,4.175044999923557,4.879184999968857,5.103219999931753,6.511579999933019,6.686080000014044,6.887349999975413,7.08309999993071,7.274800000013784,7.482504999963567,7.6234049999620765,8.13575499993749,8.31215999997221,8.451044999994338,8.618189999950118,8.816974999965169,9.025994999916293,9.535715000005439,9.70603499992285,10.040084999985993,10.255699999979697]",0,31,No points scored,12,0,12,0,1,4493298482270282671,,SymbolicViewB,2020.1.3,Win32,223456580284182422,-5952436586909070547,60
13,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left""]","[0.8979650000110269,1.0818949999520555,1.8898749999934807,2.058450000011362,2.2138199999462813,2.570024999906309,2.7407749999547377,2.8739999999525025]",25,48,captured pig,13,0,13,0,1,4493298482270282671,,SymbolicViewB,2020.1.3,Win32,223456580284182422,-5952436586909070547,60
