,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""left""]","[3.341000000000008,3.7700000000000102,4.811000000000007]",25,22,captured pig,3,0,3,0,1,3725962513276990702,,SymbolicViewB,2020.1.3,Win32,-1944641690871261968,1116348175472401555,60
4,"[""right"",""right"",""down"",""down"",""down""]","[3.2339999999999804,3.9819999999999993,4.8489999999999895,5.553999999999974,8.152999999999992]",25,42,captured pig,4,0,4,0,1,3725962513276990702,,SymbolicViewB,2020.1.3,Win32,-1944641690871261968,1116348175472401555,60
5,"[""left"",""left"",""down"",""down"",""down"",""down""]","[0.97199999999998,1.421999999999997,4.776999999999987,5.052999999999997,5.456999999999994,6.019999999999982]",25,62,captured pig,5,0,5,0,1,3725962513276990702,,SymbolicViewB,2020.1.3,Win32,-1944641690871261968,1116348175472401555,60
6,"[""left"",""left"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down""]","[4.787000000000006,5.28400000000002,5.768000000000001,6.063000000000017,6.336000000000013,7.260000000000019,8.269000000000005,8.604000000000013,9.107,9.691000000000003,10.192000000000007,10.676000000000016,11.092000000000013,11.451000000000022,11.881]",25,72,captured pig,6,0,6,0,1,3725962513276990702,,SymbolicViewB,2020.1.3,Win32,-1944641690871261968,1116348175472401555,60
8,"[""down"",""down"",""left"",""left"",""right"",""right"",""right"",""down"",""right"",""right"",""down"",""down"",""down""]","[3.8199999999999648,4.218999999999966,10.578000000000003,11.271999999999963,12.369,12.761999999999972,13.182999999999964,13.525000000000006,14.124999999999972,14.549999999999983,14.979000000000013,15.349999999999994,15.71799999999999]",25,106,captured pig,8,0,8,0,1,3725962513276990702,,SymbolicViewB,2020.1.3,Win32,-1944641690871261968,1116348175472401555,60
9,"[""left"",""left"",""down"",""down"",""down""]","[2.7419999999999902,3.1739999999999498,4.063999999999993,4.388999999999982,4.746999999999986]",25,126,captured pig,9,0,9,0,1,3725962513276990702,,SymbolicViewB,2020.1.3,Win32,-1944641690871261968,1116348175472401555,60
10,"[""left"",""left"",""down"",""down"",""down""]","[2.6510000000000105,3.160000000000025,3.615000000000009,8.525000000000034,8.889999999999986]",25,146,captured pig,10,0,10,0,1,3725962513276990702,,SymbolicViewB,2020.1.3,Win32,-1944641690871261968,1116348175472401555,60
11,"[""left"",""left"",""right"",""right"",""right"",""left"",""left"",""right"",""right"",""right"",""right"",""down"",""down"",""up"",""up"",""up""]","[1.150000000000034,2.3389999999999986,2.987000000000023,3.4209999999999923,4.033999999999992,7.307000000000016,11.438000000000045,12.807000000000016,13.241000000000042,13.775000000000034,14.480999999999995,16.10300000000001,16.62700000000001,18.266999999999996,18.66300000000001,19.101]",25,156,captured pig,11,0,11,0,1,3725962513276990702,,SymbolicViewB,2020.1.3,Win32,-1944641690871261968,1116348175472401555,60
12,"[""left"",""left"",""left"",""down"",""right"",""right"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up""]","[1.106999999999971,1.511000000000024,2.0090000000000146,2.1549999999999727,2.7269999999999754,3.1750000000000114,4.1959999999999695,4.829000000000008,5.7029999999999745,6.062000000000012,7.11099999999999,7.122000000000014,10.877999999999986,11.331000000000017,11.841000000000008,12.538000000000011,12.949999999999989,13.992999999999995,14.624000000000024,14.992999999999995,15.697999999999979,16.437000000000012,16.968000000000018,19.60899999999998,20.168000000000006,20.641999999999996,21.084000000000003,21.536999999999978]",0,131,No points scored,12,0,12,0,1,3725962513276990702,,SymbolicViewB,2020.1.3,Win32,-1944641690871261968,1116348175472401555,60
13,"[""left"",""left"",""down"",""down"",""down""]","[1.8029999999999973,2.2479999999999905,2.651999999999987,2.9750000000000227,3.302000000000021]",25,151,captured pig,13,0,13,0,1,3725962513276990702,,SymbolicViewB,2020.1.3,Win32,-1944641690871261968,1116348175472401555,60
14,"[""right"",""right"",""right"",""down"",""down"",""down"",""down"",""up"",""up"",""down"",""down"",""down"",""down""]","[4.583000000000027,5.182000000000016,5.632999999999981,6.031000000000006,6.5160000000000196,7.886000000000024,9.798000000000002,10.706000000000017,11.232000000000028,11.632000000000005,11.983000000000004,12.509999999999991,12.947000000000003]",25,166,captured pig,14,0,14,0,1,3725962513276990702,,SymbolicViewB,2020.1.3,Win32,-1944641690871261968,1116348175472401555,60
