,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""right"",""right"",""right"",""right"",""down"",""down"",""up"",""up"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""right"",""left"",""right"",""left"",""up"",""left"",""right"",""right""]","[1.086999999999989,1.7019999999999982,2.2109999999999843,2.705999999999989,3.2319999999999993,3.7409999999999997,4.190999999999988,5.391999999999996,5.75,6.2479999999999905,6.606999999999999,7.025999999999996,7.461999999999989,7.866,8.289999999999992,8.689999999999998,9.09599999999999,9.516999999999996,9.952999999999989,10.475999999999999,10.986999999999995,11.467000000000013,11.858999999999995,12.186999999999998,12.829999999999998,13.23599999999999,13.822999999999993,14.25699999999999,14.644999999999996,15.080999999999989]",0,-25,No points scored,3,0,3,0,1,64283408318479464,,SymbolicViewB,2020.1.3,iPad,64283408318479464,7125406952814556090,60
4,"[""left"",""left"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left""]","[1.483000000000004,1.9500000000000028,2.576999999999998,2.9220000000000113,3.4010000000000105,3.8220000000000027,4.241,4.451000000000008,4.782000000000011,5.728000000000009,6.465000000000003,6.868000000000009,7.257000000000005,9.604,10.225999999999999]",25,-14,captured pig,4,0,4,0,1,64283408318479464,,SymbolicViewB,2020.1.3,iPad,64283408318479464,7125406952814556090,60
5,"[""left"",""left"",""down"",""down"",""down"",""down"",""up"",""down"",""up"",""right"",""up"",""up"",""right"",""right"",""right"",""up"",""up"",""down"",""down"",""down"",""right""]","[2.5109999999999957,2.8249999999999886,3.469999999999999,3.651999999999987,3.8460000000000036,4.417000000000002,5.060999999999979,5.495999999999981,5.959000000000003,7.894999999999982,8.299999999999983,8.659999999999997,9.019999999999982,9.365999999999985,9.769999999999982,10.266999999999996,10.596000000000004,10.954999999999984,11.376000000000005,11.766999999999996,12.232]",25,-7,captured pig,5,0,5,0,1,64283408318479464,,SymbolicViewB,2020.1.3,iPad,64283408318479464,7125406952814556090,60
6,"[""down"",""left"",""left"",""down"",""left"",""left"",""left""]","[0.8389999999999986,1.2460000000000093,1.7690000000000055,2.8499999999999943,3.358000000000004,3.688999999999993,4.109000000000009]",25,14,captured pig,6,0,6,0,1,64283408318479464,,SymbolicViewB,2020.1.3,iPad,64283408318479464,7125406952814556090,60
8,"[""down"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""right"",""left"",""right"",""left"",""left"",""left"",""down"",""left"",""left"",""left"",""right""]","[0.4949999999999761,0.8810000000000002,1.2560000000000002,1.5739999999999839,1.8589999999999804,2.336999999999989,2.714999999999975,3.1629999999999825,3.6119999999999948,3.97199999999998,4.437999999999988,4.783999999999992,5.186999999999983,5.546999999999997,5.998999999999995,6.268000000000001,6.748999999999995,7.076999999999998,7.3629999999999995,7.8279999999999745,8.141999999999996,8.502999999999986,9.626999999999981,10.018,10.513999999999982]",25,40,captured pig,8,0,8,0,1,64283408318479464,,SymbolicViewB,2020.1.3,iPad,64283408318479464,7125406952814556090,60
9,"[""left"",""left"",""down"",""right"",""right"",""left"",""left"",""down"",""right"",""left"",""left"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""up""]","[0.5370000000000061,0.9569999999999936,1.391999999999996,1.7980000000000018,2.5020000000000095,2.921999999999997,3.5060000000000002,4.334000000000003,4.783999999999992,5.338999999999999,5.967999999999989,8.921999999999997,9.461000000000013,9.926999999999992,10.227000000000004,10.40700000000001,10.61699999999999,10.811999999999983,11.12700000000001,11.472000000000008,11.711999999999989,11.909999999999997,12.087999999999994,12.281000000000006,12.792000000000002,14.024000000000001,19.602000000000004]",0,15,No points scored,9,0,9,0,1,64283408318479464,,SymbolicViewB,2020.1.3,iPad,64283408318479464,7125406952814556090,60
10,"[""up"",""up"",""left"",""left"",""left"",""left"",""left"",""right"",""down"",""down"",""down"",""down"",""left"",""left""]","[0.43200000000001637,0.686000000000007,0.8970000000000198,1.271000000000015,1.8710000000000093,2.2910000000000252,2.9509999999999934,3.4610000000000127,3.9869999999999948,4.28600000000003,4.6150000000000375,4.964000000000027,5.322000000000031,5.652000000000015]",5,7,Exited through black block,10,0,10,0,1,64283408318479464,,SymbolicViewB,2020.1.3,iPad,64283408318479464,7125406952814556090,60
11,"[""down"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""left""]","[0.4480000000000359,0.7830000000000155,1.13900000000001,1.7240000000000464,1.9180000000000064,2.083000000000027,2.43100000000004,2.7309999999999945,2.968999999999994,12.406000000000006,12.705000000000041,13.124000000000024,13.786000000000001,14.65500000000003,15.208000000000027]",25,21,captured pig,11,0,11,0,1,64283408318479464,,SymbolicViewB,2020.1.3,iPad,64283408318479464,7125406952814556090,60
12,"[""left"",""left"",""right"",""right"",""down"",""right"",""right"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""right"",""right"",""up"",""left""]","[78.644,81.094,81.57,81.88400000000001,83.23700000000002,84.195,84.50999999999999,84.99000000000001,85.214,85.52999999999997,85.91899999999998,86.16000000000003,86.565,86.98500000000001,87.24000000000001,87.44999999999999,87.67500000000001,88.156,88.36699999999996,88.695,89.47399999999999,90.04399999999998,90.69099999999997,91.21300000000002,91.40899999999999,91.95400000000001,92.41399999999999,92.86500000000001]",0,-4,No points scored,12,0,12,0,1,64283408318479464,,SymbolicViewB,2020.1.3,iPad,64283408318479464,7125406952814556090,60
13,"[""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down""]","[6.71999999999997,6.8700000000000045,7.020999999999958,7.48599999999999,7.682999999999993,7.846000000000004,7.996999999999957,8.355999999999995]",25,16,captured pig,13,0,13,0,1,64283408318479464,,SymbolicViewB,2020.1.3,iPad,64283408318479464,7125406952814556090,60
