,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""right"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""left""]","[3.0314550000002782,3.396199999999226,4.511920000000828,5.745664999998553,6.14603999999963,6.611335000001418,7.060440000001108,8.149844999999914,8.627885000001697,9.88749000000098,10.1429449999996]",25,15,captured pig,3,0,3,0,1,4542075782168767200,,SymbolicViewB,2020.1.3,Win32,-195091175634036265,8013065851836499446,60
4,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""up"",""up"",""down"",""down"",""up"",""up"",""up"",""right"",""right""]","[1.2710399999996298,1.6651200000014796,2.123139999999694,2.521130000000994,3.348570000001928,3.8563950000025216,4.246484999999666,4.538254999999481,4.979300000002695,6.214080000001559,7.262310000001889,7.648990000001504,8.067699999999604,8.450525000000198,8.880580000000919,9.447550000000774,10.452424999999494,10.9262000000017,11.325565000002825,11.676035000000411,12.04227499999979,12.558710000001156,12.958505000002333]",5,-1,Exited through black block,4,0,4,0,1,4542075782168767200,,SymbolicViewB,2020.1.3,Win32,-195091175634036265,8013065851836499446,60
5,"[""right"",""right"",""down"",""down"",""down"",""down"",""down""]","[2.39940999999817,2.7831399999995483,3.1997249999985797,3.582589999998163,3.9315949999981967,4.298174999999901,5.495660000000498]",25,17,captured pig,5,0,5,0,1,4542075782168767200,,SymbolicViewB,2020.1.3,Win32,-195091175634036265,8013065851836499446,60
6,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""down"",""down"",""left"",""left"",""left"",""right"",""right"",""left"",""left"",""left"",""left"",""up""]","[0.6451600000000326,1.0278550000002724,1.7768050000013318,2.129079999998794,2.9263500000015483,3.4625550000018848,3.82584499999939,4.742099999999482,5.124920000002021,5.490920000000187,5.824130000000878,6.190644999998767,6.5577699999994365,6.859400000001187,7.173419999999169,8.856234999999288,9.339404999998806,9.68941999999879,10.106190000002243,11.739349999999831,15.062034999999014,16.386265000001004,17.285514999999577,17.71748999999909,19.384060000000318,19.817865000000893,20.166815000000497]",0,-8,No points scored,6,0,6,0,1,4542075782168767200,,SymbolicViewB,2020.1.3,Win32,-195091175634036265,8013065851836499446,60
8,"[""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left""]","[1.5336699999970733,1.7877649999973073,2.016540000000532,2.329439999997703,2.6654600000001665,2.980039999998553,3.1969499999977415,3.4634449999975914,3.663424999998824,5.2689250000003085]",25,1,captured pig,8,0,8,0,1,4542075782168767200,,SymbolicViewB,2020.1.3,Win32,-195091175634036265,8013065851836499446,60
9,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""left""]","[0.8815799999974843,1.2825599999996484,1.7316049999972165,2.0838850000000093,3.037369999998191,3.402314999999362,6.1127299999971,6.7787049999969895,7.211414999997942]",25,18,captured pig,9,0,9,0,1,4542075782168767200,,SymbolicViewB,2020.1.3,Win32,-195091175634036265,8013065851836499446,60
10,"[""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""right"",""right"",""right"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""down""]","[0.820705000001908,1.2025399999984074,1.5197250000019267,2.01958999999988,2.4696699999985867,2.951795000000857,3.4015050000016345,3.804274999998597,5.267899999998917,6.167655000001105,6.623350000001665,7.218175000001793,7.567904999999882,7.933270000001357,8.318794999999227,9.469199999999546,11.434529999998631,13.163154999998369,15.280660000000353,15.59452500000043]",25,26,captured pig,10,0,10,0,1,4542075782168767200,,SymbolicViewB,2020.1.3,Win32,-195091175634036265,8013065851836499446,60
11,"[""right"",""right"",""down"",""down"",""down""]","[0.7337950000001001,1.1992900000004738,1.6822700000011537,2.0664399999986927,2.481455000001006]",25,46,captured pig,11,0,11,0,1,4542075782168767200,,SymbolicViewB,2020.1.3,Win32,-195091175634036265,8013065851836499446,60
12,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left""]","[0.647225000000617,0.980504999999539,1.4637849999999162,2.0134350000007544,4.563265000000683,4.9796449999994365,5.8632849999994505,6.1782100000018545]",25,63,captured pig,12,0,12,0,1,4542075782168767200,,SymbolicViewB,2020.1.3,Win32,-195091175634036265,8013065851836499446,60
13,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left""]","[0.7918449999997392,1.1166699999994307,1.6835950000022422,2.0352249999996275,2.415965000000142,2.722620000000461,3.0822100000004866,4.149615000002086,4.547950000000128,7.165735000002314,9.779085000001942,11.093675000000076,11.496585000000778,11.97751000000062,12.49438999999984,13.300999999999476,13.743055000002641,14.109145000002172,14.409800000001269,14.626075000000128,14.942474999999831,15.689235000001645,15.909190000002127,16.11205500000142]",25,64,captured pig,13,0,13,0,1,4542075782168767200,,SymbolicViewB,2020.1.3,Win32,-195091175634036265,8013065851836499446,60
