,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""left""]","[0.9659700002521276,1.7479900000616908,2.3637600000947714,2.7639100002124906,3.780179999768734,4.746744999662042,6.013489999808371,6.416740000247955,6.665264999493957]",25,17,captured pig,3,0,3,0,1,2957457794421068370,,SymbolicViewB,2020.1.3,Win32,651614785207374419,7894006673528637740,60
4,"[""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""left"",""left"",""left"",""left""]","[1.170020000077784,1.599320000037551,1.9488300001248717,2.1919449996203184,3.6671449998393655,4.182539999485016,4.483304999768734,5.7507349997758865,6.214904999360442,6.861974999308586,7.365604999475181,20.775104999542236,24.056479999795556,24.80418499931693,25.7890449995175,26.620014999993145,27.153450000099838]",25,27,captured pig,4,0,4,0,1,2957457794421068370,,SymbolicViewB,2020.1.3,Win32,651614785207374419,7894006673528637740,60
5,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""down""]","[0.7750800000503659,1.2176099997013807,1.786545000039041,2.287584999576211,2.6163649996742606,2.916135000064969,3.3209049999713898,9.403764999471605,9.845259999856353,10.812214999459684,12.084575000219047,12.4146349998191,14.368409999646246,15.31205500010401,16.31955499947071,17.344824999570847,18.865279999561608,20.159479999914765,20.640145000070333,21.8632749998942,23.518960000015795,23.959724999964237,24.363064999692142,24.792244999669492,25.95871500018984,26.62525499984622,27.225469999946654]",0,2,No points scored,5,0,5,0,1,2957457794421068370,,SymbolicViewB,2020.1.3,Win32,651614785207374419,7894006673528637740,60
6,"[""left"",""left"",""down"",""down"",""down""]","[1.64856499992311,2.0310100000351667,2.455319999717176,2.722349999472499,3.104425000026822]",25,22,captured pig,6,0,6,0,1,2957457794421068370,,SymbolicViewB,2020.1.3,Win32,651614785207374419,7894006673528637740,60
8,"[""right"",""right"",""down"",""down"",""down"",""left"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left""]","[0.6855349997058511,0.9671649998053908,1.2992799999192357,1.5029950002208352,1.8349249996244907,2.0361900003626943,5.435060000047088,5.935255000367761,9.901025000028312,11.529839999973774,15.074775000102818,15.339370000176132,15.63903500046581,15.924069999717176,16.18226999975741,16.42248500045389,16.655450000427663]",25,29,captured pig,8,0,8,0,1,2957457794421068370,,SymbolicViewB,2020.1.3,Win32,651614785207374419,7894006673528637740,60
9,"[""left"",""left"",""down"",""down"",""up"",""up"",""up"",""up"",""right"",""right"",""right""]","[1.084969999268651,2.474214999936521,3.2059899996966124,3.4900149991735816,5.726249999366701,6.606414999812841,7.1739299995824695,7.592469999566674,7.7375599993392825,8.05405499972403,8.65485499985516]",25,44,captured pig,9,0,9,0,1,2957457794421068370,,SymbolicViewB,2020.1.3,Win32,651614785207374419,7894006673528637740,60
10,"[""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right"",""right"",""up"",""right"",""left"",""right"",""left"",""right"",""left"",""left""]","[0.8855049991980195,1.2156999995931983,1.5324149997904897,2.945329999551177,4.219709999859333,5.080949999392033,5.981474999338388,6.2978649996221066,7.0347749991342425,7.451004999689758,7.868264999240637,8.582539999857545,9.380224999971688,11.732209999114275,12.044599999673665,13.176479999907315,13.882994999177754,18.180924999527633,19.414789999835193,22.1501549994573,25.124594999477267,26.408489999361336,27.942214999347925,29.777639999985695,30.368359999731183,31.03550999984145,31.51077499985695,32.15625499933958,36.339674999937415,36.99085499998182]",0,19,No points scored,10,0,10,0,1,2957457794421068370,,SymbolicViewB,2020.1.3,Win32,651614785207374419,7894006673528637740,60
11,"[""left"",""left"",""down"",""right"",""down"",""down"",""left"",""down"",""down"",""down"",""down"",""left"",""left"",""left""]","[1.301549999974668,1.6343550002202392,2.2491850005462766,3.249294999986887,4.163040000014007,4.61606500018388,6.048415000550449,6.13219999987632,6.9645800003781915,7.288185000419617,7.5689150001853704,7.9806300001218915,8.981244999915361,9.232754999771714]",25,31,captured pig,11,0,11,0,1,2957457794421068370,,SymbolicViewB,2020.1.3,Win32,651614785207374419,7894006673528637740,60
12,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left""]","[0.8877249993383884,1.1005499996244907,1.4549449998885393,2.7838849993422627,3.053614999167621,3.6009099995717406,4.400609999895096,4.632509999908507,4.799909999594092,5.000239999964833,5.182259999215603,5.436499999836087,5.882259999401867,6.187919999472797,8.59571999963373,9.499754999764264,10.764869999140501,12.202444999478757,12.56205999944359]",25,46,captured pig,12,0,12,0,1,2957457794421068370,,SymbolicViewB,2020.1.3,Win32,651614785207374419,7894006673528637740,60
13,"[""up"",""up"",""left"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""down"",""down"",""left"",""left"",""up"",""up"",""left"",""left"",""up"",""right"",""right"",""up"",""up"",""up"",""left"",""left""]","[0.3489749999716878,0.8121400000527501,2.9477949999272823,3.9321750001981854,4.129909999668598,4.532399999909103,4.919494999572635,5.132565000094473,6.147924999706447,6.363165000453591,7.069489999674261,7.5961699998006225,7.829380000010133,8.062599999830127,8.330105000175536,8.601174999959767,8.961985000409186,9.429399999789894,10.419859999790788,10.86197999957949,11.278145000338554,13.445600000210106,13.799964999780059,14.394665000028908,14.694199999794364,15.26410000026226,15.439305000007153,15.755549999885261,16.42632499989122,16.68961500003934,17.09133999980986,17.59271000046283,17.859845000319183]",0,21,No points scored,13,0,13,0,1,2957457794421068370,,SymbolicViewB,2020.1.3,Win32,651614785207374419,7894006673528637740,60
14,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down""]","[0.684659999795258,0.9200799996033311,1.3722350001335144,1.585504999384284,1.8349799998104572,2.3786800000816584,2.6504499996080995,6.56396499928087,6.830249999649823,7.080029999837279,7.383014999330044,7.647084999829531,7.86718999966979,8.760954999364913,9.24949499964714,9.828249999321997,10.159504999406636,10.392570000141859,10.86151499953121,11.39803500007838,11.599774999544024,11.847120000049472,12.165254999883473,12.496799999848008,13.810364999808371,14.21095999982208,14.846939999610186,15.112470000050962,15.379954999312758,15.996524999849498,16.328879999928176,16.71290999930352,17.054219999350607,18.492684999480844,18.77519499976188,19.190744999796152,21.592069999314845]",0,-4,No points scored,14,0,14,0,1,2957457794421068370,,SymbolicViewB,2020.1.3,Win32,651614785207374419,7894006673528637740,60
