,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""right"",""right"",""down"",""down"",""down""]","[1.5699999999999932,1.9869999999999948,2.502999999999986,2.7249999999999943,3.8109999999999786]",25,20,captured pig,3,0,3,0,1,4137166561750073743,,SymbolicViewB,2020.1.3,MacIntel,547813983532529790,4633865670699595294,60
4,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right""]","[2.008999999999986,2.1899999999999977,2.477000000000004,2.7439999999999998,2.8940000000000055,3.078000000000003,3.2609999999999957,3.445999999999998,3.6329999999999814,3.8160000000000025,4.461999999999989,4.834000000000003,5.067000000000007,5.251000000000005,5.6370000000000005,5.847999999999985]",5,16,Exited through black block,4,0,4,0,1,4137166561750073743,,SymbolicViewB,2020.1.3,MacIntel,547813983532529790,4633865670699595294,60
5,"[""left"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left""]","[2.326999999999998,2.8479999999999848,3.6129999999999995,3.8470000000000084,4.067000000000007,4.4010000000000105,4.628999999999991,4.818000000000012,6.439999999999998,14.126000000000005,14.328000000000003,14.508999999999986,14.674000000000007,14.97999999999999,15.664999999999992,15.86699999999999,16.046999999999997,16.217000000000013,18.537000000000006]",25,24,captured pig,5,0,5,0,1,4137166561750073743,,SymbolicViewB,2020.1.3,MacIntel,547813983532529790,4633865670699595294,60
6,"[""down"",""down"",""right"",""right"",""down"",""down"",""down""]","[2.492999999999995,2.975999999999999,3.2099999999999795,3.3959999999999866,3.7819999999999823,3.9989999999999952,4.179999999999978]",25,44,captured pig,6,0,6,0,1,4137166561750073743,,SymbolicViewB,2020.1.3,MacIntel,547813983532529790,4633865670699595294,60
8,"[""right"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""left""]","[2.190000000000026,2.8610000000000184,3.2420000000000186,3.7609999999999957,4.294000000000011,6.236000000000018,11.632000000000005,14.524000000000001,14.757000000000005,21.239000000000004,22.342000000000013]",25,55,captured pig,8,0,8,0,1,4137166561750073743,,SymbolicViewB,2020.1.3,MacIntel,547813983532529790,4633865670699595294,60
9,"[""left"",""left"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left""]","[1.2129999999999939,1.3969999999999914,1.7659999999999911,2.015999999999991,2.1999999999999886,2.3669999999999902,2.780000000000001,2.951999999999998,3.165999999999997,3.318000000000012,3.4850000000000136,3.7210000000000036,5.722000000000008,6.110000000000014,6.562000000000012,6.977000000000004,7.1980000000000075,7.396000000000015,7.632000000000005,7.947000000000003,8.522999999999996,8.681999999999988,9.905000000000001,10.067000000000007,10.238,10.40700000000001,11.192000000000007,11.724999999999994,12.560000000000002,13.128000000000014,14.716000000000008,15.11699999999999,15.36699999999999]",25,57,captured pig,9,0,9,0,1,4137166561750073743,,SymbolicViewB,2020.1.3,MacIntel,547813983532529790,4633865670699595294,60
10,"[""left"",""right"",""right"",""left"",""left"",""left"",""down"",""down"",""right"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""right"",""right"",""right""]","[1.9140000000000157,2.8680000000000234,3.4690000000000225,5.824000000000012,6.191000000000031,6.447000000000031,6.89700000000002,7.39700000000002,7.79800000000003,8.486000000000018,9.104000000000013,9.471000000000004,9.721000000000004,10.088000000000022,10.269000000000005,10.441000000000031,10.843000000000018,11.009000000000015,11.208000000000027,11.378000000000014,11.795000000000016,11.99600000000001,12.192000000000007,12.360000000000014,12.674000000000007,12.89900000000003,13.466000000000008,13.951000000000022,15.17100000000002]",25,64,captured pig,10,0,10,0,1,4137166561750073743,,SymbolicViewB,2020.1.3,MacIntel,547813983532529790,4633865670699595294,60
11,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""up"",""right"",""right"",""up"",""up"",""up""]","[2.2960000000000207,2.5080000000000098,3.0110000000000525,3.2120000000000175,3.3950000000000102,4.201000000000022,4.396000000000015,4.563000000000017,4.733000000000004,4.88300000000001,6.138000000000005,7.225000000000023,7.626000000000005,8.595000000000027,8.74600000000001,9.212000000000018]",25,74,captured pig,11,0,11,0,1,4137166561750073743,,SymbolicViewB,2020.1.3,MacIntel,547813983532529790,4633865670699595294,60
12,"[""left"",""left"",""left"",""left"",""down"",""down"",""down""]","[1.9299999999999784,2.1169999999999902,2.282999999999987,2.417999999999978,2.9469999999999743,3.167999999999978,3.367999999999995]",25,94,captured pig,12,0,12,0,1,4137166561750073743,,SymbolicViewB,2020.1.3,MacIntel,547813983532529790,4633865670699595294,60
13,"[""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up""]","[1.1500000000000057,1.5989999999999895,1.7980000000000018,2.1129999999999995,2.318000000000012,2.469999999999999,2.8360000000000127,6.294000000000011,6.531000000000006,8.448000000000008,9.504999999999995,9.97399999999999,11.692000000000007,11.875,12.281000000000006,12.478000000000009,12.646999999999991]",25,108,captured pig,13,0,13,0,1,4137166561750073743,,SymbolicViewB,2020.1.3,MacIntel,547813983532529790,4633865670699595294,60
14,"[""left"",""left"",""left"",""left"",""left""]","[1.7849999999999966,1.9699999999999989,2.1210000000000093,4.730000000000018,7.534999999999997]",25,130,captured pig,14,0,14,0,1,4137166561750073743,,SymbolicViewB,2020.1.3,MacIntel,547813983532529790,4633865670699595294,60
