,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""down""]","[2.3597900001332164,3.363310000160709,4.5949450000189245,5.444515000097454,5.757445000112057,6.235215000109747,7.856630000052974,8.213304999982938,9.568720000097528,9.908880000002682,10.20721000013873,10.892810000106692,11.495654999976978,12.705515000037849,14.033719999948516,15.892334999982268,16.719920000061393,19.260155000025406]",25,10,captured pig,3,0,3,0,1,6325505987576910700,,SymbolicViewB,2020.1.3,Win32,1713819969149522798,8232295458230129438,60
4,"[""right"",""right"",""down"",""down"",""down"",""down"",""down""]","[3.619724999880418,5.846979999914765,7.541579999960959,8.183874999871477,8.382379999849945,8.586669999873266,9.167045000009239]",25,29,captured pig,4,0,4,0,1,6325505987576910700,,SymbolicViewB,2020.1.3,Win32,1713819969149522798,8232295458230129438,60
5,"[""right"",""right"",""right"",""down"",""down"",""down"",""left""]","[3.1061499998904765,4.458044999977574,5.473719999892637,6.036400000099093,6.558165000053123,7.240144999930635,7.67096500005573]",25,48,captured pig,5,0,5,0,1,6325505987576910700,,SymbolicViewB,2020.1.3,Win32,1713819969149522798,8232295458230129438,60
6,"[""left"",""left"",""down"",""down"",""up"",""down"",""up"",""up"",""up"",""left"",""left"",""left""]","[1.6906349998898804,2.415294999955222,3.0671149999834597,3.593099999940023,7.188444999977946,9.354979999829084,10.808699999935925,11.526894999900833,11.942879999987781,12.508019999833778,12.774869999848306,13.042084999848157]",25,62,captured pig,6,0,6,0,1,6325505987576910700,,SymbolicViewB,2020.1.3,Win32,1713819969149522798,8232295458230129438,60
8,"[""left"",""left"",""left"",""left"",""left"",""left""]","[1.3991549999918789,3.0186000000685453,3.270160000072792,3.5924599999561906,3.968824999872595,4.688020000001416]",25,58,captured pig,8,0,8,0,1,6325505987576910700,,SymbolicViewB,2020.1.3,Win32,1713819969149522798,8232295458230129438,60
9,"[""left"",""left"",""left"",""left""]","[3.2812249998096377,4.018719999818131,4.5195499998517334,5.7749199999962]",25,80,captured pig,9,0,9,0,1,6325505987576910700,,SymbolicViewB,2020.1.3,Win32,1713819969149522798,8232295458230129438,60
10,"[""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""down""]","[1.1309149998705834,3.2329749998170882,5.077494999859482,6.502539999783039,7.281964999856427,8.43751999991946,9.237579999957234,9.713999999919906,10.68548999982886,11.745224999962375]",25,95,captured pig,10,0,10,0,1,6325505987576910700,,SymbolicViewB,2020.1.3,Win32,1713819969149522798,8232295458230129438,60
11,"[""left"",""left"",""down"",""left"",""left"",""right"",""right"",""right"",""down"",""down"",""down"",""down""]","[1.9189299999270588,3.2376250000670552,3.9301050000358373,5.317839999916032,5.672944999998435,6.616440000012517,7.019455000059679,7.503220000071451,8.652029999997467,10.073624999960884,11.35522500006482,11.621895000105724]",25,109,captured pig,11,0,11,0,1,6325505987576910700,,SymbolicViewB,2020.1.3,Win32,1713819969149522798,8232295458230129438,60
12,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down""]","[2.0936499999370426,2.44328000000678,3.004939999897033,3.2623250000178814,3.4935549998190254,3.6744849998503923,3.8325649998150766,4.516489999834448,5.653114999877289]",25,128,captured pig,12,0,12,0,1,6325505987576910700,,SymbolicViewB,2020.1.3,Win32,1713819969149522798,8232295458230129438,60
13,"[""left"",""left"",""right"",""right"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""left"",""left"",""left"",""down"",""down"",""right"",""down"",""down"",""right"",""right"",""right""]","[2.6064849998801947,3.620009999955073,4.502644999884069,5.102595000062138,5.989899999927729,6.325724999886006,7.328389999922365,7.810749999945983,8.34700999991037,8.83754500001669,9.27661499986425,9.571315000066534,9.924894999945536,12.109154999954626,13.057574999984354,16.356440000003204,19.161339999875054,19.51350999996066,21.41127000004053,22.20669999998063,22.545715000014752,23.025304999900982,23.434149999869987,23.779984999913722]",25,129,captured pig,13,0,13,0,1,6325505987576910700,,SymbolicViewB,2020.1.3,Win32,1713819969149522798,8232295458230129438,60
14,"[""right"",""left"",""left"",""left"",""down"",""down"",""down""]","[0.8782999999821186,2.0622400001157075,4.067014999920502,5.070839999942109,5.502020000014454,5.7426249999552965,5.985630000010133]",25,147,captured pig,14,0,14,0,1,6325505987576910700,,SymbolicViewB,2020.1.3,Win32,1713819969149522798,8232295458230129438,60
