,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""right"",""down"",""down"",""down""]","[0.7362299999222159,1.1681850000750273,1.5683899999130517,2.1112049999646842,2.505790000082925,3.0564200000371784]",25,20,captured pig,3,0,3,0,1,-3642125497188074909,,SymbolicViewB,2020.1.3,Win32,-1566938883118203558,-8433627988004161879,60
4,"[""left"",""right"",""right"",""right"",""left"",""left"",""left"",""left"",""down"",""down"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""left""]","[0.8180499998852611,1.0681299997959286,1.3695199999492615,1.7523949998430908,2.185914999805391,2.6196149999741465,3.0200949998106807,3.570479999994859,4.121559999883175,4.521539999870583,6.290719999931753,6.60746999992989,7.157689999789,7.374744999920949,7.7082399998325855,7.958409999962896,8.191995000001043,8.676379999844357,8.909874999895692,9.143255000002682,9.42691499995999]",25,25,captured pig,4,0,4,0,1,-3642125497188074909,,SymbolicViewB,2020.1.3,Win32,-1566938883118203558,-8433627988004161879,60
5,"[""left"",""left"",""down"",""down"",""down""]","[1.3159900000318885,2.7341599999926984,3.3677850000094622,3.801824999973178,4.218774999957532]",25,45,captured pig,5,0,5,0,1,-3642125497188074909,,SymbolicViewB,2020.1.3,Win32,-1566938883118203558,-8433627988004161879,60
6,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""left""]","[0.6969149999786168,1.1644550000783056,1.49775500013493,1.9246499999426305,2.215014999965206,2.632010000059381,3.0656300000846386,3.366619999986142]",25,62,captured pig,6,0,6,0,1,-3642125497188074909,,SymbolicViewB,2020.1.3,Win32,-1566938883118203558,-8433627988004161879,60
8,"[""left"",""left"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""left"",""left"",""right"",""right""]","[0.690015000058338,1.033460000064224,1.3321749998722225,1.5655999998562038,2.116039999993518,2.601395000005141,2.985134999966249,3.2094099998939782,3.7769700000062585,4.02527999994345,4.345234999898821,4.619160000002012,4.818124999990687,5.052254999987781,5.252494999906048,6.8259199999738485,8.329244999913499,8.822255000006407,9.057009999873117,9.5455400000792,9.88175499998033,10.157579999882728,10.393404999980703,10.76083999988623,11.04160499991849,11.281190000008792,11.777220000047237,12.081354999914765]",0,35,No points scored,8,0,8,0,1,-3642125497188074909,,SymbolicViewB,2020.1.3,Win32,-1566938883118203558,-8433627988004161879,60
9,"[""left"",""left"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left""]","[0.8860350002069026,1.2518800001125783,1.6530000001657754,1.9193600001744926,2.2865600001532584,3.537775000091642,3.8548700001556426,4.255330000072718,4.572460000170395,4.772185000125319,5.022245000116527,5.289700000081211,5.742375000147149,6.04518000013195,6.4100550001021475,6.812930000014603,7.533195000141859,7.868760000215843]",25,44,captured pig,9,0,9,0,1,-3642125497188074909,,SymbolicViewB,2020.1.3,Win32,-1566938883118203558,-8433627988004161879,60
10,"[""down"",""right"",""right"",""right"",""down"",""down"",""down""]","[1.1947500000242144,1.5041099998634309,1.9221949998755008,2.1222699999343604,2.4225249998271465,2.6581949999090284,2.923054999904707]",25,64,captured pig,10,0,10,0,1,-3642125497188074909,,SymbolicViewB,2020.1.3,Win32,-1566938883118203558,-8433627988004161879,60
11,"[""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left""]","[0.5213999999687076,0.7331749999430031,1.00973999989219,1.2739500000607222,1.5507900000084192,1.7692499998956919,2.101479999953881,2.334980000043288,2.521690000081435,2.6854649998713285,2.851939999964088]",25,81,captured pig,11,0,11,0,1,-3642125497188074909,,SymbolicViewB,2020.1.3,Win32,-1566938883118203558,-8433627988004161879,60
12,"[""right"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""down"",""right"",""right"",""right"",""right""]","[0.5512299998663366,0.7224949998781085,0.8847950000781566,1.0682949998881668,1.268415000056848,1.4693799999076873,1.686299999943003,1.9028549999929965,2.119674999965355,2.286704999860376,2.453474999871105,2.870270000072196,3.2717150000389665,3.454295000061393,3.620820000069216,3.8877049998845905]",5,73,Exited through black block,12,0,12,0,1,-3642125497188074909,,SymbolicViewB,2020.1.3,Win32,-1566938883118203558,-8433627988004161879,60
13,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""up"",""right"",""right"",""right"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""left"",""right"",""left""]","[0.43941000010818243,0.6020850001368672,1.0527749999891967,1.2795700000133365,1.5032800000626594,1.7597250000108033,1.9867700000759214,2.1436000000685453,2.311500000068918,2.807425000006333,3.1756250001490116,3.3715399999637157,3.559624999994412,3.8956949999555945,4.122549999970943,4.343675000127405,4.772605000063777,4.983424999983981,5.223750000121072,5.616080000065267,6.27964000008069,6.541530000045896,7.031750000081956,7.258760000113398,7.443070000037551,7.64706000010483,7.8473249999806285,8.047715000109747,9.87159000011161,11.43932000012137,11.663900000043213,12.280565000139177,13.087075000163168,13.967549999943003,15.391564999939874,16.8524299999699]",0,48,No points scored,13,0,13,0,1,-3642125497188074909,,SymbolicViewB,2020.1.3,Win32,-1566938883118203558,-8433627988004161879,60
