,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""down"",""down"",""down"",""right"",""down"",""right"",""right"",""down"",""left"",""left"",""down"",""down"",""up"",""up"",""up"",""down"",""down"",""right"",""down"",""right"",""right"",""right"",""right""]","[0.6859999999999786,0.8729999999999905,1.1569999999999823,1.4390000000000214,1.7230000000000132,2.274000000000001,2.6200000000000045,3.105000000000018,3.490000000000009,4.689999999999998,6.117999999999995,6.706999999999994,7.610000000000014,7.923000000000002,9.00200000000001,9.456000000000017,9.841999999999985,10.437999999999988,10.66500000000002,11.105000000000018,11.65300000000002,11.771000000000015,12.004999999999995,12.677999999999997,12.706999999999994]",5,-20,Exited through black block,3,0,3,0,1,6192131823702820352,,SymbolicViewB,2020.1.3,MacIntel,1580445805275432450,-1532006580313935740,60
4,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""right"",""up"",""up"",""right"",""right"",""right"",""down"",""left"",""down"",""down"",""left"",""left"",""left"",""down"",""left"",""left"",""left""]","[0.7810000000000059,2.1499999999999773,2.516999999999996,2.9499999999999886,3.0960000000000036,3.16700000000003,3.3500000000000227,3.774000000000001,4.052000000000021,4.350999999999999,4.501000000000033,5.066000000000031,5.501000000000033,5.8840000000000146,6.501000000000033,6.766999999999996,7.0020000000000095,12.533999999999992,12.886000000000024,13.266999999999996,13.535000000000025,13.937999999999988,14.293999999999983,14.518000000000029,14.997000000000014,15.269999999999982,15.437000000000012]",5,-40,Exited through black block,4,0,4,0,1,6192131823702820352,,SymbolicViewB,2020.1.3,MacIntel,1580445805275432450,-1532006580313935740,60
5,"[""left"",""left"",""right"",""left"",""left"",""down"",""down"",""down"",""down"",""left"",""down"",""down"",""down"",""down"",""down"",""right"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""up"",""left"",""left"",""right"",""right""]","[0.5679999999999836,0.8990000000000009,1.6970000000000027,2.3029999999999973,2.733000000000004,3.0679999999999836,3.382000000000005,3.666999999999973,4.140999999999963,4.533999999999992,5.016999999999996,5.533999999999992,5.7169999999999845,5.9839999999999804,7.212999999999965,7.550999999999988,7.936999999999955,8.365999999999985,8.700999999999965,9.069999999999993,9.983000000000004,10.349999999999966,10.616999999999962,11.152999999999963,11.549999999999955,11.752999999999986,11.935000000000002,12.217999999999961,12.69399999999996,13.236999999999966,14.234999999999957,14.651999999999987,14.901999999999987,15.170999999999992,16.154999999999973,16.43399999999997,17.037999999999954,17.635999999999967,18.19799999999998,18.534999999999968,18.988999999999976,19.269000000000005,19.601,19.988]",0,-65,No points scored,5,0,5,0,1,6192131823702820352,,SymbolicViewB,2020.1.3,MacIntel,1580445805275432450,-1532006580313935740,60
6,"[""left"",""left"",""down"",""down"",""down"",""right"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""up"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""right""]","[0.5459999999999923,0.7450000000000045,1.146000000000015,1.4630000000000223,1.7370000000000232,3.055000000000007,3.41700000000003,3.8280000000000314,5.1790000000000305,5.4809999999999945,5.8770000000000095,6.761000000000024,7.677999999999997,9.132999999999981,9.841999999999985,10.629999999999995,10.896000000000015,11.396000000000015,11.67900000000003,11.937999999999988,13.08499999999998,14.932000000000016,15.345000000000027,15.689000000000021,16.14699999999999,16.432999999999993,16.67700000000002,16.947000000000003,17.264999999999986,17.35300000000001,17.59899999999999,17.872000000000014]",0,-90,No points scored,6,0,6,0,1,6192131823702820352,,SymbolicViewB,2020.1.3,MacIntel,1580445805275432450,-1532006580313935740,60
8,"[""left"",""left"",""down"",""down"",""down"",""left"",""left"",""left"",""up"",""right"",""right"",""right"",""up"",""up"",""up"",""left""]","[0.7450000000000045,1.1119999999999663,1.9660000000000082,2.201000000000022,2.4010000000000673,3.062999999999988,3.533999999999992,4.166000000000054,5.133000000000038,6.067999999999984,6.331999999999994,6.567000000000007,6.918000000000006,7.1860000000000355,7.425000000000068,7.851999999999975]",25,-69,captured pig,8,0,8,0,1,6192131823702820352,,SymbolicViewB,2020.1.3,MacIntel,1580445805275432450,-1532006580313935740,60
9,"[""left"",""left"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""left""]","[0.4189999999999827,0.6699999999999591,1.134999999999991,1.447999999999979,1.65300000000002,1.8700000000000045,3.0939999999999372,3.8500000000000227,4.052999999999997,4.236999999999966,4.447999999999979,4.666999999999916,4.847999999999956,5.201999999999998,5.419999999999959,6.164999999999964,7.130999999999972,7.367999999999938,7.550999999999931,7.669999999999959,7.8689999999999145,8.053999999999974,9.033000000000015,9.15199999999993]",25,-59,captured pig,9,0,9,0,1,6192131823702820352,,SymbolicViewB,2020.1.3,MacIntel,1580445805275432450,-1532006580313935740,60
10,"[""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""down"",""left"",""down"",""down""]","[0.6309999999999718,0.8379999999999654,1.502999999999929,2.38799999999992,3.0679999999999836,3.6229999999999336,4.091000000000008,4.476999999999975,4.80499999999995,5.1889999999999645,5.567999999999984,6.351999999999975,6.588999999999942,6.8549999999999045,7.204999999999927,7.522999999999911,7.844999999999914,8.05499999999995,8.487999999999943]",25,-49,captured pig,10,0,10,0,1,6192131823702820352,,SymbolicViewB,2020.1.3,MacIntel,1580445805275432450,-1532006580313935740,60
11,"[""left"",""left"",""left""]","[4.280999999999949,4.5610000000000355,4.844000000000051]",25,-27,captured pig,11,0,11,0,1,6192131823702820352,,SymbolicViewB,2020.1.3,MacIntel,1580445805275432450,-1532006580313935740,60
12,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""up"",""right"",""right"",""up"",""up"",""up"",""up"",""down"",""down"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""up"",""up"",""up""]","[5.386999999999944,5.653999999999996,6.140999999999963,6.359000000000037,6.557999999999993,7.495999999999981,12.29600000000005,12.388000000000034,12.588999999999942,12.987999999999943,16.04200000000003,16.239000000000033,16.438999999999965,17.05499999999995,17.422000000000025,17.825000000000045,18.101999999999975,18.486999999999966,18.743000000000052,19.124000000000024,19.79200000000003,20.08699999999999,20.63900000000001,21.025999999999954,21.360000000000014,21.662000000000035,21.827999999999975,22.091999999999985,22.307999999999993,22.702999999999975,22.909999999999968,23.076000000000022]",0,-52,No points scored,12,0,12,0,1,6192131823702820352,,SymbolicViewB,2020.1.3,MacIntel,1580445805275432450,-1532006580313935740,60
13,"[""left"",""left"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""up"",""right"",""left"",""left"",""left"",""up"",""left"",""right"",""right"",""right"",""right""]","[1.3550000000000182,1.7300000000000182,3.7000000000000455,4.069000000000074,4.319000000000074,4.779999999999973,5.322000000000003,6.916000000000054,7.279999999999973,9.493000000000052,9.750999999999976,10.206000000000017,10.716999999999985,11.117000000000075,11.47199999999998,12.105000000000018,12.815000000000055,13.100000000000023,13.499000000000024,13.702999999999975]",5,-64,Exited through black block,13,0,13,0,1,6192131823702820352,,SymbolicViewB,2020.1.3,MacIntel,1580445805275432450,-1532006580313935740,60
