,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""right"",""right"",""right"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""down""]","[0.8752850000746548,1.0719100000569597,1.2853900000918657,1.8535550000378862,2.066274999990128,2.3653400000184774,2.582505000056699,3.117240000050515,3.350565000087954,3.5276900000171736,3.78405500005465,4.227900000056252,4.460255000041798,5.4648950000992045,5.660745000001043,5.883735000039451,6.165930000017397,6.512415000004694,6.677905000047758,6.875534999999218,7.011679999995977,7.202885000035167,7.615825000102632]",25,4,captured pig,3,0,3,0,1,-6666803260867936076,,SymbolicViewB,2020.1.3,Win32,-635071874616763115,4094892557995463473,60
4,"[""left"",""left"",""down"",""down"",""down"",""down""]","[1.1303949999855831,1.3127950000343844,1.6913900000508875,2.145365000003949,2.2966550000710413,2.485410000081174]",25,24,captured pig,4,0,4,0,1,-6666803260867936076,,SymbolicViewB,2020.1.3,Win32,-635071874616763115,4094892557995463473,60
5,"[""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down""]","[0.9680500000249594,1.4651700000977144,1.8119550000410527,1.9751999999862164,2.1635950000490993,2.796445000101812,2.993305000010878,3.5249499999918044,4.447790000005625,4.779235000023618,6.149565000087023,6.283114999998361,6.6820300000254065,6.94941000000108,7.1595600000582635,7.410185000044294,8.911740000010468,10.695790000027046,11.097165000042878,13.043739999993704,13.730605000047944,14.14585500000976,15.229820000007749,16.021225000033155,16.29636500007473,16.52905000001192,16.777960000094026,16.978685000096448,17.138245000038296,17.306154999998398,17.490040000062436]",0,-1,No points scored,5,0,5,0,1,-6666803260867936076,,SymbolicViewB,2020.1.3,Win32,-635071874616763115,4094892557995463473,60
6,"[""left"",""down"",""left"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""right"",""right"",""right"",""up"",""up"",""left"",""left"",""left"",""up"",""up"",""left"",""left"",""left"",""left""]","[0.5213249999796972,1.7702500000596046,2.174349999986589,2.653770000091754,2.9677150000352412,3.1691850000061095,3.537194999982603,3.708180000074208,3.8802750000031665,4.040664999978617,4.287060000002384,4.726205000071786,4.937510000076145,5.713620000053197,6.042275000014342,7.058235000004061,7.67332499998156,7.939190000062808,8.143765000044368,8.335689999978058,8.906745000043884,9.518415000056848,9.869435000000522,10.214225000003353,10.380805000080727,10.547320000012405,10.712340000085533]",0,-26,No points scored,6,0,6,0,1,-6666803260867936076,,SymbolicViewB,2020.1.3,Win32,-635071874616763115,4094892557995463473,60
8,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down""]","[0.83507999998983,1.3673949999501929,1.7582949999487028,1.9598549999063835,2.128459999919869,2.3064649999141693,2.704124999931082,3.875965000013821,4.665945000015199,4.974479999975301,5.2248849999159575,5.655135000008158,5.857069999910891,6.1568399999523535,7.166614999994636,7.397419999935664,7.772309999912977,7.989130000001751,8.237294999998994]",25,-14,captured pig,8,0,8,0,1,-6666803260867936076,,SymbolicViewB,2020.1.3,Win32,-635071874616763115,4094892557995463473,60
9,"[""left"",""left"",""down"",""right"",""right"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""left"",""left""]","[0.764435000019148,0.9866349999792874,1.4401599999982864,2.304710000054911,2.882564999978058,3.4389000000664964,3.8998800000408664,4.539345000055619,4.791235000011511,4.97109000000637,5.15535999997519,5.37128500000108,5.622154999990016,6.059594999998808,6.286934999981895,6.688990000053309,6.998250000062399,7.312514999997802,7.5325550000416115,7.732229999965057,7.899250000016764,8.065414999960922,8.926340000005439,9.080704999971204,9.251795000047423,9.418290000059642,9.585360000026412,9.73711500002537,10.09112500003539]",0,-39,No points scored,9,0,9,0,1,-6666803260867936076,,SymbolicViewB,2020.1.3,Win32,-635071874616763115,4094892557995463473,60
10,"[""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down""]","[0.46544500009622425,0.847345000016503,1.0315600000321865,1.2442700000246987,1.7151850000955164,1.897800000035204,2.2607800000114366,2.6140500000910833,2.8847500000847504,3.0632550000445917,3.5142450000857934,4.341870000003837,4.594510000082664,5.1464949999935925,5.314714999985881,5.536785000003874,5.738510000053793,6.121870000031777,6.308150000055321,6.460770000005141,6.625770000042394,6.780155000044033,6.960115000023507]",25,-34,captured pig,10,0,10,0,1,-6666803260867936076,,SymbolicViewB,2020.1.3,Win32,-635071874616763115,4094892557995463473,60
11,"[""left"",""left"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""up"",""left"",""up"",""up"",""up"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""up"",""up""]","[0.6012450000271201,1.014585000113584,1.2502700000768527,2.2085100000258535,2.375855000107549,2.6204750000033528,2.9586500000441447,3.24061000009533,3.5405200000386685,4.417465000064112,4.810190000105649,5.099885000032373,5.251750000054017,5.466715000104159,5.776505000074394,5.949025000096299,6.164260000106879,6.40534000005573,6.624515000032261,6.823495000018738,6.9721550000831485,7.325640000053681,7.54886500001885,7.7155750000383705,7.915070000104606,8.260710000060499,8.57571000000462,8.816465000039898]",0,-59,No points scored,11,0,11,0,1,-6666803260867936076,,SymbolicViewB,2020.1.3,Win32,-635071874616763115,4094892557995463473,60
12,"[""left"",""left"",""left"",""down"",""right"",""right"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""up"",""down"",""down"",""right"",""right"",""left"",""left"",""left"",""right"",""right"",""right""]","[0.45736500003840774,0.8840100000379607,1.1021600000094622,1.486075000022538,1.5879649999551475,1.860454999958165,2.2615549999754876,2.462305000051856,2.6763999999966472,3.890140000032261,4.073040000046603,4.229879999998957,4.408464999985881,4.647239999962039,5.077004999970086,5.827565000043251,6.055595000041649,6.8242349999491125,7.542090000002645,8.172524999943562,8.58898500003852,9.757499999948777,10.279414999997243,10.45820500003174,10.64077499997802]",0,-84,No points scored,12,0,12,0,1,-6666803260867936076,,SymbolicViewB,2020.1.3,Win32,-635071874616763115,4094892557995463473,60
13,"[""left"",""up"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""right"",""right"",""right"",""up"",""up"",""up""]","[0.8229949999367818,1.4397199999075383,2.3559799999929965,2.881209999904968,3.3138949999120086,3.519594999961555,3.798214999958873,3.9678299999795854,4.361144999973476,5.77148999995552,6.223434999934398,6.570784999988973,7.153689999948256,7.694494999945164,7.879509999998845,8.235939999925904,8.464959999895655,8.639235000009649,8.810274999937974,8.995339999906719,9.312414999934845,10.033085000002757,10.716039999970235,11.127384999999776,12.948464999906719,13.1180549999699,13.290299999993294]",0,-109,No points scored,13,0,13,0,1,-6666803260867936076,,SymbolicViewB,2020.1.3,Win32,-635071874616763115,4094892557995463473,60
