,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""left"",""down"",""down""]","[6.745204999984708,12.17731499997899,14.527109999995446,15.064279999991413,15.817009999998845,20.746899999998277,21.537149999989197,22.350364999991143,22.94006999998237,24.873939999990398,26.920224999979837,28.0308349999832]",25,13,captured pig,3,0,3,0,1,7276320192754510590,,SymbolicViewB,2020.1.3,Win32,-862158777535328261,-126005744027505085,60
4,"[""left"",""left"",""down"",""left"",""left"",""up"",""up"",""up"",""left"",""left"",""left""]","[3.0175149999849964,3.847409999987576,4.700175000005402,5.593220000009751,6.150794999994105,8.211465000000317,8.748984999983804,10.872065000003204,13.05776500000502,13.521154999994906,14.48876000000746]",25,30,captured pig,4,0,4,0,1,7276320192754510590,,SymbolicViewB,2020.1.3,Win32,-862158777535328261,-126005744027505085,60
5,"[""left"",""left"",""down"",""left"",""down"",""down"",""down""]","[3.3124550000065938,5.076900000014575,5.55861000000732,6.101259999995818,6.358570000011241,6.7156250000116415,6.930450000014389]",25,48,captured pig,5,0,5,0,1,7276320192754510590,,SymbolicViewB,2020.1.3,Win32,-862158777535328261,-126005744027505085,60
6,"[""left"",""left"",""down"",""down"",""down"",""down"",""left"",""down"",""down"",""down"",""left"",""left""]","[1.3244249999988824,1.9555249999975786,3.6799750000063796,4.491195000009611,4.789000000018859,6.09444500002428,9.990390000020852,10.13952500000596,10.627665000007255,10.867700000002515,12.60010000001057,13.000150000007125]",25,62,captured pig,6,0,6,0,1,7276320192754510590,,SymbolicViewB,2020.1.3,Win32,-862158777535328261,-126005744027505085,60
8,"[""left"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left""]","[2.0572050000191666,3.0913799999980256,3.767309999995632,4.455520000017714,5.931065000011586,6.147064999997383,6.432845000002999,7.1369399999966845,7.64902000001166,11.556199999991804,13.564480000000913,14.570745000004536,18.34025500001735,18.921960000006948,19.44177999999374]",25,73,captured pig,8,0,8,0,1,7276320192754510590,,SymbolicViewB,2020.1.3,Win32,-862158777535328261,-126005744027505085,60
9,"[""left"",""right"",""left"",""left"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""right"",""right""]","[4.774299999990035,6.718969999987166,7.665979999990668,8.105809999979101,8.641839999996591,9.494854999997187,10.29014999998617,10.926565000001574,11.142484999989392,11.62729499998386,11.83206999997492,12.826899999985471,13.923964999994496]",25,85,captured pig,9,0,9,0,1,7276320192754510590,,SymbolicViewB,2020.1.3,Win32,-862158777535328261,-126005744027505085,60
10,"[""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left""]","[1.8520100000023376,3.198099999979604,3.5992499999993015,4.091554999991786,5.112999999983003,5.436664999986533,5.898694999981672,10.04804999998305,10.554359999980079,11.519829999975627,12.58943999998155,14.261949999985518,35.407294999982696,37.53076500000316,38.69140499999048,39.679094999999506,39.94276499998523,40.20356500000344,40.459929999982705,40.784594999975525,41.01730499998666]",5,69,Exited through black block,10,0,10,0,1,7276320192754510590,,SymbolicViewB,2020.1.3,Win32,-862158777535328261,-126005744027505085,60
11,"[""left"",""left"",""down"",""down"",""down""]","[2.9421649999858346,3.8191850000002887,4.234729999996489,4.684994999988703,4.987229999998817]",25,89,captured pig,11,0,11,0,1,7276320192754510590,,SymbolicViewB,2020.1.3,Win32,-862158777535328261,-126005744027505085,60
12,"[""left"",""right"",""right"",""right"",""down"",""down"",""down""]","[1.7310649999999441,2.793904999998631,3.19340999997803,3.4622749999980442,3.8998349999892525,4.20085999998264,4.5397850000008475]",25,107,captured pig,12,0,12,0,1,7276320192754510590,,SymbolicViewB,2020.1.3,Win32,-862158777535328261,-126005744027505085,60
13,"[""left"",""down"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left""]","[2.6870249999919906,3.029290000005858,3.8131949999951757,4.270409999997355,4.534459999995306,4.9146099999779835,5.147605000005569,5.964810000004945,6.144325000001118,6.33291499997722]",25,122,captured pig,13,0,13,0,1,7276320192754510590,,SymbolicViewB,2020.1.3,Win32,-862158777535328261,-126005744027505085,60
14,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left""]","[3.8865400000067893,4.544495000009192,4.894820000015898,5.109240000019781,5.272720000008121,5.464355000003707,5.655885000014678,5.817225000006147,5.982485000015004,6.180974999995669,6.318800000008196,6.486415000021225]",25,137,captured pig,14,0,14,0,1,7276320192754510590,,SymbolicViewB,2020.1.3,Win32,-862158777535328261,-126005744027505085,60
