,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""right"",""right"",""up"",""up"",""up"",""left""]","[0.842000000000013,1.285000000000025,1.63900000000001,1.872000000000014,2.059000000000026,2.9399999999999977,3.6890000000000214,3.9170000000000016,4.070999999999998,4.320999999999998,4.541000000000025,4.728000000000009,5.00800000000001,5.195999999999998,8.574000000000012,8.838000000000022,9.689000000000021,10.174000000000007,10.406000000000006,10.756,10.959000000000003,11.177000000000021,11.549000000000007]",25,11,captured pig,3,0,3,0,1,6974761807982564829,,SymbolicViewB,2020.1.3,Win32,57232780341482976,-8887690067605421802,60
4,"[""left"",""left"",""left"",""down"",""right"",""right"",""right"",""right"",""down"",""down"",""down""]","[0.7959999999999923,1.1359999999999957,1.36099999999999,1.563999999999993,2.049999999999983,2.262999999999977,2.4799999999999898,2.6239999999999952,2.905000000000001,3.6969999999999743,3.86099999999999]",25,25,captured pig,4,0,4,0,1,6974761807982564829,,SymbolicViewB,2020.1.3,Win32,57232780341482976,-8887690067605421802,60
5,"[""left"",""left"",""down"",""down"",""down""]","[0.6099999999999852,0.978999999999985,1.335000000000008,1.532999999999987,1.7139999999999986]",25,45,captured pig,5,0,5,0,1,6974761807982564829,,SymbolicViewB,2020.1.3,Win32,57232780341482976,-8887690067605421802,60
6,"[""down"",""left"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left""]","[0.5200000000000102,0.5260000000000105,1,1.1440000000000055,1.379000000000019,2.0020000000000095,2.9320000000000164,3.6280000000000143,3.8629999999999995,4.331000000000017,4.722000000000008,5.163000000000011,5.405000000000001,5.612000000000023,5.983000000000004,6.3629999999999995,6.9010000000000105,7.4480000000000075,7.65900000000002,7.832999999999998,8.09899999999999,8.324999999999989,8.516999999999996,8.735000000000014,8.963999999999999,9.197000000000003,9.431000000000012,9.62700000000001,10.403999999999996,10.616000000000014,10.816000000000003,11.016999999999996,11.492999999999995,11.689999999999998,11.899000000000001]",25,50,captured pig,6,0,6,0,1,6974761807982564829,,SymbolicViewB,2020.1.3,Win32,57232780341482976,-8887690067605421802,60
8,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""up"",""right"",""right"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""down"",""down"",""right"",""right""]","[0.7019999999999982,1.046999999999997,1.4490000000000123,1.663000000000011,1.8449999999999989,2.0390000000000157,2.3460000000000036,2.5970000000000084,2.8170000000000073,3.030000000000001,3.230000000000018,3.436000000000007,3.634999999999991,3.8149999999999977,3.973000000000013,4.162000000000006,4.366000000000014,4.563000000000017,4.768000000000001,4.9620000000000175,5.204000000000008,5.418000000000006,5.670000000000016,5.9010000000000105,6.548000000000002,6.969999999999999,7.225999999999999,7.594999999999999,7.790999999999997,7.9950000000000045,8.162000000000006,8.414000000000016,8.62700000000001,8.828000000000003,9.28200000000001,9.563000000000017,9.902999999999992,10.12899999999999,10.697000000000003,12.263000000000005,12.498999999999995,12.65100000000001,12.849999999999994,13.048000000000002,13.230000000000018,13.357,15.329000000000008,15.594999999999999,15.879999999999995,16.361999999999995,16.781000000000006,17.028999999999996,25.299000000000007,25.863,26.091000000000008,26.462999999999994,26.686000000000007]",0,9,No points scored,8,0,8,0,1,6974761807982564829,,SymbolicViewB,2020.1.3,Win32,57232780341482976,-8887690067605421802,60
9,"[""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""right"",""right"",""down"",""down"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left""]","[1.1410000000000196,1.4310000000000116,1.7199999999999989,1.906000000000006,2.419000000000011,2.6330000000000098,2.8070000000000164,3.0270000000000152,3.484000000000009,3.7040000000000077,3.8689999999999998,4.064999999999998,4.398000000000025,4.666000000000025,4.918000000000006,5.182000000000016,5.5660000000000025,5.779000000000025,5.967000000000013,6.14700000000002,6.424000000000007,6.619,6.832999999999998,7.018000000000001,7.4220000000000255,7.618000000000023,7.890000000000015,8.069000000000017,8.27000000000001,8.468000000000018,8.663000000000011,9.15100000000001,9.64100000000002,9.922000000000025]",0,-16,No points scored,9,0,9,0,1,6974761807982564829,,SymbolicViewB,2020.1.3,Win32,57232780341482976,-8887690067605421802,60
10,"[""right"",""right"",""down"",""down"",""down"",""right"",""right""]","[0.7019999999999982,1.156000000000006,1.5980000000000132,1.796999999999997,2.0190000000000055,2.2990000000000066,2.7789999999999964]",5,-18,Exited through black block,10,0,10,0,1,6974761807982564829,,SymbolicViewB,2020.1.3,Win32,57232780341482976,-8887690067605421802,60
11,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""left"",""left"",""right"",""right""]","[0.6500000000000057,0.8019999999999925,1.257000000000005,1.4569999999999936,1.6599999999999966,1.8599999999999852,2.040999999999997,2.2920000000000016,2.4950000000000045,2.7079999999999984,2.9099999999999966,3.1059999999999945,3.4609999999999843,4.192000000000007,4.424999999999983,4.581999999999994,4.811000000000007,4.972999999999985,5.177999999999997,5.462999999999994,5.692000000000007,5.875,6.060000000000002,6.492999999999995,7.159999999999997,7.614999999999981,8,8.228999999999985,8.415999999999997,8.790999999999997,9.058999999999997,9.587999999999994,10.170999999999992,10.423000000000002,10.613,10.830999999999989,11.010999999999996,11.195999999999998,11.394000000000005,11.575999999999993,11.762,11.954999999999984,12.139999999999986,12.394999999999982,12.644000000000005,12.950999999999993,13.23599999999999,13.5,14.061000000000007,14.308999999999997,14.944999999999993,15.174999999999983]",0,-43,No points scored,11,0,11,0,1,6974761807982564829,,SymbolicViewB,2020.1.3,Win32,57232780341482976,-8887690067605421802,60
12,"[""down"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""right"",""right""]","[0.8349999999999795,1.6459999999999866,1.9089999999999918,2.2959999999999923,2.548000000000002,2.7849999999999966,3.016999999999996,3.5360000000000014,3.7369999999999948,3.941999999999979,4.1839999999999975,4.401999999999987,4.640999999999991,4.924999999999983,5.167000000000002,5.36699999999999,5.595999999999975,5.881,6.582999999999998,7.131,7.381999999999977,9.431999999999988,9.730999999999995,9.969999999999999,10.181999999999988,11.298000000000002,11.527999999999992,11.784999999999997,12.068999999999988,12.381999999999977,12.795999999999992,13.254999999999995,13.744,14.212999999999994]",5,-55,Exited through black block,12,0,12,0,1,6974761807982564829,,SymbolicViewB,2020.1.3,Win32,57232780341482976,-8887690067605421802,60
13,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""down"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""down""]","[1.2650000000000148,1.7129999999999939,2.132000000000005,2.343999999999994,2.546999999999997,2.8000000000000114,3.343999999999994,3.533999999999992,3.7309999999999945,4.013000000000005,4.2479999999999905,4.594999999999999,5.131,5.5800000000000125,5.967999999999989,7.200999999999993,7.429000000000002,7.661000000000001,12.863,13.02000000000001,13.61699999999999,13.947000000000003,14.176999999999992,14.367999999999995,15.110000000000014,15.408000000000015,15.64500000000001,16.013000000000005,16.229000000000013,16.435000000000002,16.694999999999993,16.929000000000002,17.681999999999988,17.91300000000001,18.161,18.369,18.575999999999993,18.86699999999999]",0,-80,No points scored,13,0,13,0,1,6974761807982564829,,SymbolicViewB,2020.1.3,Win32,57232780341482976,-8887690067605421802,60
14,"[""right"",""right"",""down"",""down"",""down"",""down"",""right"",""up"",""up"",""right"",""right""]","[0.5660000000000025,0.8830000000000098,1.2789999999999964,1.516999999999996,1.7139999999999986,1.9370000000000118,2.201999999999998,2.609000000000009,3.091000000000008,3.36099999999999,3.8640000000000043]",5,-86,Exited through black block,14,0,14,0,1,6974761807982564829,,SymbolicViewB,2020.1.3,Win32,57232780341482976,-8887690067605421802,60
