,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down""]","[7.1466850000142585,8.185064999997849,8.607099999993807,9.063404999993509,9.613160000008065,10.144079999998212,10.661339999991469,12.095659999991767,13.610925000015413,14.681264999991981,14.972444999992149]",25,17,captured pig,3,0,3,0,1,-218234957707192843,,SymbolicViewB,2020.1.3,Win32,-218234957707192843,-1498548809484560012,60
4,"[""left"",""down"",""left"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left""]","[1.6778350000095088,2.04186500000651,3.0216749999963213,3.7757050000072923,4.289915000001201,6.620735000004061,7.374630000005709,7.9817000000039116,8.589630000002217,9.967250000016065,10.721950000006473,12.426685000013094,12.91372500002035,13.255334999994375]",25,30,captured pig,4,0,4,0,1,-218234957707192843,,SymbolicViewB,2020.1.3,Win32,-218234957707192843,-1498548809484560012,60
5,"[""left"",""left"",""left"",""left""]","[0.6579750000091735,1.9379550000012387,2.3607999999949243,2.7362650000141002]",25,51,captured pig,5,0,5,0,1,-218234957707192843,,SymbolicViewB,2020.1.3,Win32,-218234957707192843,-1498548809484560012,60
6,"[""right"",""left"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""up""]","[1.0677150000119582,1.9553799999994226,4.536339999991469,4.855964999995194,5.476259999995818,5.85182499999064,6.252970000001369,6.589669999986654,7.003774999990128,8.269774999993388,8.629294999991544,8.993994999997085,10.132114999985788,10.603460000013001,11.28434000001289,11.62163999999757,12.044785000005504,13.273664999986067,14.251250000001164]",25,63,captured pig,6,0,6,0,1,-218234957707192843,,SymbolicViewB,2020.1.3,Win32,-218234957707192843,-1498548809484560012,60
8,"[""down"",""right"",""left"",""left"",""left"",""down"",""down"",""down"",""right"",""right"",""left"",""left"",""left"",""up"",""up"",""down"",""down"",""up"",""up"",""up""]","[0.8732000000018161,1.238275000010617,1.8538549999939278,2.1689100000075996,3.247964999987744,3.6168649999890476,4.036664999992354,4.539339999988442,5.466914999997243,5.851265000004787,6.737569999997504,7.116390000010142,7.564925000013318,7.919049999996787,8.235504999989644,9.103475000010803,9.451984999992419,10.518654999992577,10.837650000001304,11.185859999997774]",25,67,captured pig,8,0,8,0,1,-218234957707192843,,SymbolicViewB,2020.1.3,Win32,-218234957707192843,-1498548809484560012,60
9,"[""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left""]","[1.2189800000051036,6.391054999985499,6.591415000002598,6.858944999985397,8.337484999996377,8.640864999993937,9.27666999999201,9.492269999987911,9.65849000000162]",25,89,captured pig,9,0,9,0,1,-218234957707192843,,SymbolicViewB,2020.1.3,Win32,-218234957707192843,-1498548809484560012,60
10,"[""left"",""left"",""down"",""down"",""down"",""left""]","[1.5354449999867938,13.734314999979688,18.67596500000218,18.933854999981122,19.25876500000595,19.772564999992028]",25,108,captured pig,10,0,10,0,1,-218234957707192843,,SymbolicViewB,2020.1.3,Win32,-218234957707192843,-1498548809484560012,60
11,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""up"",""up"",""down"",""down"",""down"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""right"",""right""]","[1.7179400000022724,3.199445000005653,6.823009999992792,7.068469999998342,7.834514999995008,8.44532500000787,8.734114999999292,11.402510000014445,12.92197500000475,13.179005000012694,13.401695000007749,13.667855000006966,14.557055000012042,15.779355000006035,17.480570000014268,17.76945500000147,18.914810000016587,19.270545000006678,20.1511800000153,21.67234499999904,21.879080000013346,22.241390000010142,22.795069999992847,23.0253200000152,23.285050000005867,23.503400000015972,23.683485000015935,24.23537999999826,24.70772500001476]",0,83,No points scored,11,0,11,0,1,-218234957707192843,,SymbolicViewB,2020.1.3,Win32,-218234957707192843,-1498548809484560012,60
12,"[""down"",""right"",""right"",""down"",""down"",""down"",""left"",""down"",""down"",""down"",""left"",""right"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""down"",""down"",""down"",""right"",""right"",""right"",""right""]","[1.7833249999966938,2.214719999989029,2.8439049999869894,3.2132799999963026,3.6690550000057556,4.52676499998779,6.656095000013011,11.79251500000828,12.147960000002058,18.373174999986077,18.683820000005653,19.63115500001004,19.927235000010114,20.210865000000922,20.737040000007255,21.001105000003008,21.301550000003772,22.036070000001928,22.469275000010384,22.71729500000947,23.05348000000231,23.619375000009313,24.052419999992708,24.4539700000023,24.69300500000827,24.96150000000489,25.823514999996405,26.21605499999714,26.65864499998861,26.977610000001732,27.142774999985704,27.313919999985956,27.484774999989895]",5,63,Exited through black block,12,0,12,0,1,-218234957707192843,,SymbolicViewB,2020.1.3,Win32,-218234957707192843,-1498548809484560012,60
13,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left""]","[5.375929999980144,5.636044999992009,6.211219999997411,7.218599999992875,8.787489999987883,9.384959999995772,10.268599999981234,12.354649999993853,13.076499999995576,13.660104999988107,13.94260999999824]",25,78,captured pig,13,0,13,0,1,-218234957707192843,,SymbolicViewB,2020.1.3,Win32,-218234957707192843,-1498548809484560012,60
