,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""up"",""left"",""left"",""left"",""up"",""up"",""left"",""left"",""left"",""right"",""right"",""right"",""up"",""up"",""up""]","[2.9682700000003024,3.291995000000469,5.066770000000361,5.672500000000582,8.721089999999975,8.953279999999722,9.188125000000582,9.416944999999942,9.608345000000554,9.817614999999932,10.047515000000203,11.059540000000197,12.972700000000259,13.203785000000607,13.4340200000006,18.404884999999922,18.638230000000476,18.822979999999916,19.05274999999986,19.19286999999983,19.376804999999877,19.560970000000452,19.745055000000292,19.930084999999963,20.61332500000026,20.844340000000585,21.02869000000007,21.166605000000345,24.30206999999973,24.856165000000146,25.22524500000054,26.368860000000495,26.598070000000007,26.782210000000305,27.012690000000504,27.653830000000227,28.608589999999822,28.79118500000004,29.018805000000583,33.461035000000265,33.96680000000015,35.979960000000574,36.21077500000044,36.35024500000054,37.62618999999998,38.22033999999985,38.76881500000039,39.82026500000029,40.00333000000043,40.18723500000033]",0,-25,No points scored,3,0,3,0,1,4919098825652160535,,SymbolicViewB,2020.1.3,Win32,307412807224772633,4986703756543521341,60
4,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""down"",""left"",""left""]","[2.4542099999998754,2.780729999999494,5.759629999999561,5.993184999999357,6.1803949999994074,6.366154999999708,6.7813149999992675,7.012969999999768,8.069524999999885,8.302139999999781,10.254034999999902,10.489189999999326,12.640984999999972,13.143529999999402,13.641529999999875]",25,-11,captured pig,4,0,4,0,1,4919098825652160535,,SymbolicViewB,2020.1.3,Win32,307412807224772633,4986703756543521341,60
5,"[""right"",""right"",""right"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""down"",""down"",""down"",""down""]","[4.944445000000087,5.22586500000034,6.358060000000478,6.862909999999829,7.094315000000279,7.277944999999818,7.464219999999841,10.275450000000092,10.510710000000472,10.71115000000006,10.981485000000248,11.307504999999765,13.032199999999648,13.194360000000415,13.396209999999911,13.582194999999928,13.76780500000038,15.42692999999963,15.614795000000413,15.944375000000065,16.134844999999586,16.319889999999788,16.833615000000435,16.88070499999958,17.079544999999598,18.002129999999852,18.232790000000023,18.419399999999797,18.605389999999716,20.532334999999875,20.769564999999574,21.527409999999662,21.746070000000145,21.89054000000033,22.08373500000016]",25,-5,captured pig,5,0,5,0,1,4919098825652160535,,SymbolicViewB,2020.1.3,Win32,307412807224772633,4986703756543521341,60
6,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""right"",""up"",""up"",""up"",""up"",""up"",""down"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down""]","[2.2699899999997513,2.7408050000003357,4.595664999999798,4.8288549999997485,5.289254999999628,5.475919999999832,5.674114999999773,5.871989999999641,6.041025000000417,6.319445000000059,6.569339999999983,6.7065849999999045,6.889210000000247,7.0730999999995845,7.258184999999656,7.395879999999977,7.579800000000404,7.720804999999899,8.32936499999957,10.245219999999762,10.421564999999617,10.609819999999644,13.372154999999992,13.562160000000375,13.751049999999822,13.943030000000334,14.083300000000207,14.27077499999993,15.754670000000232,15.94261000000003,16.130750000000234,16.275494999999836,16.41695499999966,16.6114299999999,17.160605000000004,17.30336499999973,17.488674999999574,17.629380000000282,17.768624999999673,19.282124999999695,19.475825000000413,19.617084999999832,19.80397499999978,19.944139999999578,20.12996999999993,20.363194999999877,20.50390499999955,20.642649999999747,23.707124999999877,23.900684999999584,24.100650000000286,24.276429999999863,26.300320000000312,26.441894999999903,26.674285000000026,26.86111499999967,27.09947999999983,27.285985000000466,27.425624999999826,27.655235000000147,27.831790000000154,29.521765000000386,29.754125000000357,29.94377999999952,37.48263500000027,37.66485499999996,37.90012500000009,38.088630000000165,38.275204999999886,38.46244999999996,38.55605000000011,44.19552500000006,44.39548499999998,44.61776000000006,44.80291000000031,45.03865500000026,45.271889999999956,45.456710000000356,45.64268999999965,46.14814000000021,46.53938500000001,46.76054999999994,46.94477499999991,47.31797000000003,47.54947999999959,52.03629499999985,52.45918499999968,52.925014999999775,53.276584999999585,53.64257499999982,54.66209999999947,54.8481849999998,55.033699999999925,55.182834999999585,55.33086999999975]",0,-30,No points scored,6,0,6,0,1,4919098825652160535,,SymbolicViewB,2020.1.3,Win32,307412807224772633,4986703756543521341,60
8,"[""left"",""left"",""left"",""up"",""left"",""left"",""left""]","[2.75774999999976,3.2446149999996123,3.4845150000001013,7.475910000000113,9.403704999999718,9.90624500000007,10.340975000000071]",25,5,captured pig,8,0,8,0,1,4919098825652160535,,SymbolicViewB,2020.1.3,Win32,307412807224772633,4986703756543521341,60
9,"[""left"",""left"",""left"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""left"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""up""]","[2.8936449999991964,4.0664499999993495,4.631469999999354,7.577064999999436,8.963394999999764,9.770375000000058,10.87990499999978,11.526814999999203,11.760229999999865,12.94548499999928,13.277209999999286,13.277639999999337,15.19126999999935,16.060434999999416,16.483769999999822,17.510509999999158,23.58465999999953,24.23205499999949,25.35560499999974,29.09833499999968,30.119124999999315,30.562269999999444,32.17983499999991,33.06979999999936,33.7344949999997,35.263849999999366,35.720579999999245,35.855224999999336,37.78894499999933,38.420279999999366,38.93715499999962,41.07274499999954,43.21466999999939,43.63888499999939,44.03589499999998,44.419644999999946,44.69945999999982]",25,7,captured pig,9,0,9,0,1,4919098825652160535,,SymbolicViewB,2020.1.3,Win32,307412807224772633,4986703756543521341,60
10,"[""up"",""up"",""down"",""down"",""down"",""down"",""right"",""right"",""down"",""down"",""down"",""down""]","[3.428319999999985,4.360150000000431,5.155674999999974,5.414090000000215,5.622769999999946,5.805409999999938,7.156934999999976,7.840995000000476,9.791030000000319,10.478974999999991,11.128300000000365,11.733404999999948]",25,22,captured pig,10,0,10,0,1,4919098825652160535,,SymbolicViewB,2020.1.3,Win32,307412807224772633,4986703756543521341,60
11,"[""right"",""right"",""down"",""down"",""down""]","[2.3794950000001336,2.9819250000000466,4.837620000000243,5.402434999999969,5.907854999999472]",25,42,captured pig,11,0,11,0,1,4919098825652160535,,SymbolicViewB,2020.1.3,Win32,307412807224772633,4986703756543521341,60
12,"[""right"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""right""]","[2.541949999999815,3.47253499999988,4.172349999999824,4.814035000000331,7.771025000000066,8.578795000000355,10.734879999999976,12.624480000000403,13.232299999999668,13.924289999999928,15.391994999999952,15.947979999999916,16.380205000000387,17.97479999999996,17.97526999999991,17.975664999999935]",5,34,Exited through black block,12,0,12,0,1,4919098825652160535,,SymbolicViewB,2020.1.3,Win32,307412807224772633,4986703756543521341,60
13,"[""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left""]","[3.341129999999737,3.831355000000258,4.622279999999591,16.3424500000001,16.554245000000265,16.709364999999707,16.85645999999997,17.043300000000272,17.18461500000012,17.326645000000156,18.138644999999997,18.324714999999742,18.464734999999564,18.57793000000038,18.71905499999957,18.8583550000003]",25,49,captured pig,13,0,13,0,1,4919098825652160535,,SymbolicViewB,2020.1.3,Win32,307412807224772633,4986703756543521341,60
