,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""down"",""down"",""down""]","[4.5589999999999975,4.769999999999996,5.268000000000001,5.483999999999995,5.998999999999995]",25,20,captured pig,3,0,3,0,1,0,,SymbolicViewB,2020.1.3,Win32,2025820501428192496,-6605810079076303815,60
4,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left""]","[1.179000000000002,2.138999999999996,3.0870000000000033,3.274000000000001,4.159999999999997,4.265000000000001,4.382999999999996,4.506,4.817000000000007,5.010999999999996,5.3089999999999975]",25,36,captured pig,4,0,4,0,1,0,,SymbolicViewB,2020.1.3,Win32,2025820501428192496,-6605810079076303815,60
5,"[""left"",""left"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""down"",""down"",""down"",""down"",""down"",""left""]","[2.1029999999999944,2.4110000000000014,3.207000000000008,3.929000000000002,5.275000000000006,5.781000000000006,7.274000000000001,7.447000000000003,7.881,8.530000000000001,8.721000000000004,8.858000000000004,9.063000000000002,9.322000000000003,10.191000000000003]",25,47,captured pig,5,0,5,0,1,0,,SymbolicViewB,2020.1.3,Win32,2025820501428192496,-6605810079076303815,60
6,"[""left"",""left"",""down"",""right"",""right"",""right"",""down""]","[1.1629999999999967,1.5779999999999887,3.5929999999999893,4.311999999999998,4.506,4.665999999999997,5.2339999999999804]",25,65,captured pig,6,0,6,0,1,0,,SymbolicViewB,2020.1.3,Win32,2025820501428192496,-6605810079076303815,60
8,"[""left"",""left"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""down""]","[0.9329999999999927,1.1409999999999911,1.4569999999999936,1.8569999999999993,2.5180000000000007,2.6970000000000027,2.844999999999999,3.2479999999999905,3.5289999999999964,3.6520000000000152,3.7580000000000098,3.8789999999999907,4.100999999999999,4.294000000000011,5.619,5.801000000000016,6.193000000000012,6.359000000000009,6.575999999999993,6.7479999999999905,6.86099999999999,6.977000000000004,7.117999999999995,7.473000000000013,7.748999999999995,7.872000000000014,7.990000000000009,8.423000000000002]",0,50,No points scored,8,0,8,0,1,0,,SymbolicViewB,2020.1.3,Win32,2025820501428192496,-6605810079076303815,60
9,"[""right"",""right"",""right"",""down"",""down"",""down"",""down"",""left"",""up"",""up"",""left"",""left"",""left"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right""]","[0.945999999999998,1.1020000000000039,1.353999999999985,1.5970000000000084,1.781000000000006,1.9540000000000077,2.218999999999994,2.509999999999991,2.9180000000000064,3.1189999999999998,3.4939999999999998,3.674999999999983,3.899000000000001,5.082999999999998,5.198999999999984,5.459000000000003,5.823999999999984,5.996000000000009,6.138000000000005,6.275000000000006,6.373999999999995,6.6200000000000045,6.7620000000000005,7.036000000000001,7.382000000000005,7.679000000000002,7.9410000000000025,8.698999999999984,9.492999999999995]",0,25,No points scored,9,0,9,0,1,0,,SymbolicViewB,2020.1.3,Win32,2025820501428192496,-6605810079076303815,60
10,"[""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""left""]","[2.3950000000000102,2.39700000000002,2.5160000000000196,3.0999999999999943,3.27800000000002,3.4470000000000027,3.602000000000004,3.7590000000000146,3.849000000000018,4.187000000000012,4.361999999999995,4.5120000000000005,4.673000000000002,5.104000000000013,5.4480000000000075,5.855000000000018,6.574000000000012]",25,34,captured pig,10,0,10,0,1,0,,SymbolicViewB,2020.1.3,Win32,2025820501428192496,-6605810079076303815,60
11,"[""left"",""left"",""down"",""down"",""down""]","[1.0900000000000034,1.2849999999999966,1.7680000000000007,1.938999999999993,2.069000000000017]",25,54,captured pig,11,0,11,0,1,0,,SymbolicViewB,2020.1.3,Win32,2025820501428192496,-6605810079076303815,60
12,"[""left"",""left"",""right"",""right"",""left"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down""]","[0.929000000000002,1.2209999999999752,2.488999999999976,2.6629999999999825,3.0120000000000005,3.25,3.5249999999999773,3.5609999999999786,3.7239999999999895,3.798999999999978,4.275999999999982,4.415999999999997,5.513999999999982,5.521999999999991,6.4529999999999745,6.453999999999979,6.453999999999979,7.1699999999999875,7.170999999999992,7.748999999999995,7.792999999999978,8.198999999999984,8.37899999999999,8.617999999999995,9.040999999999997,9.641999999999996,9.994,10.22999999999999,10.554000000000002,10.85299999999998,11.141999999999996,11.371999999999986]",0,29,No points scored,12,0,12,0,1,0,,SymbolicViewB,2020.1.3,Win32,2025820501428192496,-6605810079076303815,60
13,"[""down"",""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""right""]","[0.6529999999999916,0.9619999999999891,1.3499999999999943,1.7309999999999945,1.9509999999999934,2.204999999999984,2.539999999999992,2.799999999999983,2.9919999999999902,3.1569999999999823]",5,25,Exited through black block,13,0,13,0,1,0,,SymbolicViewB,2020.1.3,Win32,2025820501428192496,-6605810079076303815,60
