,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""right"",""right"",""down"",""down"",""down"",""right"",""right""]","[2.2415299999993294,2.6904750000103377,3.092384999996284,3.4089899999962654,3.8812249999900814,6.4439950000087265,6.973954999994021]",5,-2,Exited through black block,3,0,3,0,1,3456683664189605258,,SymbolicViewB,2020.1.3,Win32,1150840654975911307,-1104328103880974049,60
4,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""left"",""left"",""left""]","[1.029565000004368,1.215425000002142,1.57862000001478,1.7678599999926519,1.97208999999566,2.129060000006575,2.2994400000025053,2.44672000000719,2.5916699999943376,2.7674650000117254,3.494314999989001,3.6600350000080653,3.845774999994319,4.481050000002142,4.812120000016876,4.993314999999711,5.12966000000597]",25,9,captured pig,4,0,4,0,1,3456683664189605258,,SymbolicViewB,2020.1.3,Win32,1150840654975911307,-1104328103880974049,60
5,"[""left"",""left"",""down"",""down"",""down"",""left""]","[1.716694999980973,4.334699999977602,4.732105000002775,4.955239999981131,5.236689999990631,5.390654999995604]",25,28,captured pig,5,0,5,0,1,3456683664189605258,,SymbolicViewB,2020.1.3,Win32,1150840654975911307,-1104328103880974049,60
6,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left""]","[0.8306699999957345,2.252184999990277,4.676665000006324,5.425799999997253,5.610840000008466,6.308694999985164,6.5458299999882,6.7311399999889545,6.9422949999861885,7.095800000010058,7.275025000009919,7.458875000011176,7.633159999997588,7.797850000002654,7.958844999986468,8.10767999998643,8.260260000010021,8.408284999983152,8.567000000010012,8.69211499998346,8.843759999988833,8.975299999990966,9.130375000007916,9.281564999982947,9.408209999994142]",25,44,captured pig,6,0,6,0,1,3456683664189605258,,SymbolicViewB,2020.1.3,Win32,1150840654975911307,-1104328103880974049,60
8,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""up"",""right"",""right"",""right"",""right"",""right""]","[0.9483999999938533,1.1652949999843258,1.5022449999814853,2.615474999998696,4.439190000004601,4.668799999984913,4.9322899999970105,5.482764999993378,5.948715000005905,6.1313849999860395,6.305854999984149,8.022069999977248,10.065260000003036]",5,38,Exited through black block,8,0,8,0,1,3456683664189605258,,SymbolicViewB,2020.1.3,Win32,1150840654975911307,-1104328103880974049,60
9,"[""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""left"",""right"",""right"",""right"",""down""]","[1.3482899999944493,1.5663400000194088,1.7381699999968987,1.9390350000176113,2.123989999992773,2.4988000000012107,2.932889999996405,3.08295999999973,3.3004650000075344,3.798995000019204,4.115200000000186,4.282200000016019,4.4316950000065845,4.573625000019092,4.969530000002123,5.167430000001332,5.607445000001462,5.800394999998389,5.9854200000118,6.2668350000167266,6.487070000002859,6.982510000001639,7.554730000003474,11.370395000005374,11.617224999994505,11.732734999997774,12.502225000003818,12.688020000001416,13.065820000017993,13.501630000013392,14.118610000004992,14.523890000011306,14.715425000002142,14.940724999993108]",0,13,No points scored,9,0,9,0,1,3456683664189605258,,SymbolicViewB,2020.1.3,Win32,1150840654975911307,-1104328103880974049,60
10,"[""right"",""right"",""down"",""down"",""down"",""left"",""down"",""down"",""down"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down""]","[2.0186549999925774,2.3313449999841396,2.9654849999933504,3.2833499999833293,4.853559999988647,5.216604999994161,6.6303099999786355,6.811894999991637,7.019724999991013,7.363884999998845,7.614535000000615,9.147389999998268,9.583379999996396,9.748744999989867,9.922040000004927,10.1131849999947,10.2802049999882,10.429969999997411,10.615289999986999,10.768804999999702,10.929969999997411,11.055404999991879,11.214664999977686,11.380254999996396,11.571284999983618,12.450400000001537]",25,17,captured pig,10,0,10,0,1,3456683664189605258,,SymbolicViewB,2020.1.3,Win32,1150840654975911307,-1104328103880974049,60
11,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""right"",""right"",""left"",""right"",""right"",""up"",""up"",""up"",""left"",""down"",""down"",""down"",""left""]","[1.3672099999967031,1.533385000017006,1.7320800000161398,1.8991600000008475,3.0505150000099093,3.8569250000000466,4.071385000017472,4.397750000003725,4.582140000013169,4.832675000012387,5.015775000007125,5.208719999995083,5.732765000022482,5.919900000008056,6.6580400000093505,7.103800000011688,7.297205000009853,7.682075000018813,7.850350000022445,8.215620000002673,8.533504999999423,11.135009999998147,11.304239999997662,11.469190000003437,11.753974999999627]",25,20,captured pig,11,0,11,0,1,3456683664189605258,,SymbolicViewB,2020.1.3,Win32,1150840654975911307,-1104328103880974049,60
12,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""left"",""left""]","[1.1352649999898858,1.4978650000120979,1.9161249999888241,3.9430799999972805,7.368950000003679,7.664090000005672,7.850579999998445,7.983145000005607,8.199140000011539,8.361290000000736,8.578184999991208,10.114735000010114,10.303450000006706,10.626500000013039,10.808889999985695,12.343839999986812,12.511869999987539,14.226194999995641,16.042849999997998,16.74314000000595,18.8849249999912,19.116115000011632]",5,8,Exited through black block,12,0,12,0,1,3456683664189605258,,SymbolicViewB,2020.1.3,Win32,1150840654975911307,-1104328103880974049,60
13,"[""right"",""right"",""down"",""down"",""down"",""down"",""left"",""up"",""down"",""down"",""down"",""down"",""down"",""down""]","[1.273254999978235,1.8496699999959674,2.197489999991376,2.398239999980433,2.9162300000025425,3.0668099999893457,3.400549999991199,4.050804999977117,4.91532499997993,5.154814999987138,5.3816099999821745,5.633094999997411,5.801244999980554,6.032069999986561]",25,23,captured pig,13,0,13,0,1,3456683664189605258,,SymbolicViewB,2020.1.3,Win32,1150840654975911307,-1104328103880974049,60
14,"[""right"",""right"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left""]","[1.4337149999919347,1.579505000001518,2.653694999986328,3.09681499999715,3.248349999979837,3.3971000000019558,3.594264999992447,3.7983949999907054,3.979384999984177,4.1159500000067055,4.269889999995939,4.403209999989485,4.535264999984065,4.679149999981746,4.820789999997942,4.963459999999031,5.113234999997076,5.2510999999940395,5.3806449999974575,5.534385000006296,5.679969999997411,5.820875000004889,5.952124999981606,6.095824999996694,6.237959999998566]",25,42,captured pig,14,0,14,0,1,3456683664189605258,,SymbolicViewB,2020.1.3,Win32,1150840654975911307,-1104328103880974049,60
