,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""right"",""down"",""right"",""right"",""down"",""down"",""down""]","[0.46367499988991767,0.6302349999314174,0.985954999923706,1.1866399999707937,1.3461099999258295,1.5551499999128282,1.834474999923259]",25,18,captured pig,3,0,3,0,1,1434133837799373906,,SymbolicViewB,2020.1.3,Win32,1434133837799373906,-8766429977139266461,60
4,"[""left"",""left"",""down"",""down"",""right"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left""]","[0.4298900000285357,0.6186750000342727,1.1101450000423938,1.929355000029318,2.2359000000869855,2.436820000060834,2.805405000108294,3.3532450000056997,3.5195000000530854,3.7003900000127032,4.046290000085719,4.38104500004556,4.72182000009343,5.152955000055954,5.452895000111312,5.652885000105016,7.92460500006564,8.144725000020117,8.555340000079013,8.752990000066347,9.020940000074916,9.63284500001464,9.924580000108108]",25,27,captured pig,4,0,4,0,1,1434133837799373906,,SymbolicViewB,2020.1.3,Win32,1434133837799373906,-8766429977139266461,60
5,"[""left"",""left"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""up"",""up"",""up"",""left"",""left"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down""]","[0.5902749999659136,0.9392750000115484,1.2772099999710917,1.4922650000080466,1.7344149999553338,1.9559349999763072,2.174310000031255,2.6180699999677017,2.9510599999921396,3.202015000046231,3.7236799999373034,3.8821000000461936,4.0419899999396876,4.256290000048466,4.494225000031292,6.510520000010729,6.671179999946617,6.824380000005476,6.970239999936894,7.304400000022724,8.250694999936968,8.598404999938793,8.932825000025332,9.193579999962822,9.37507499998901,9.59635500004515,10.305504999938421,10.52211499994155,10.784400000004098,11.050275000045076,11.4372999999905,12.876664999988861,13.543274999945424,13.722470000036992]",0,2,No points scored,5,0,5,0,1,1434133837799373906,,SymbolicViewB,2020.1.3,Win32,1434133837799373906,-8766429977139266461,60
6,"[""left"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""left"",""down"",""left"",""down"",""down"",""left"",""left"",""right"",""right"",""up"",""right"",""up"",""left"",""left"",""left""]","[0.29242499999236315,0.8765499999281019,1.0075149999465793,1.2166899999137968,1.4882149999029934,1.6683699999703094,1.9181600000010803,2.2646399999503046,2.7646899999817833,2.8918349999003112,3.0998149999650195,3.355794999981299,3.7248799999943003,3.9399049999192357,4.113299999968149,4.563755000010133,4.891714999917895,5.099904999951832,5.431364999967627,5.678444999968633,6.176494999905117,6.411749999970198,6.633549999911338]",25,4,captured pig,6,0,6,0,1,1434133837799373906,,SymbolicViewB,2020.1.3,Win32,1434133837799373906,-8766429977139266461,60
8,"[""left"",""left"",""left"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""up"",""right"",""right"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right""]","[0.37595999997574836,0.6336450000526384,1.1320250000571832,1.5349850000347942,1.6950300000607967,1.857285000034608,2.42359000002034,2.7564250000286847,2.9233350000577047,3.1046949999872595,3.457369999960065,3.6144700000295416,3.7995799999916926,4.056899999966845,5.277639999985695,6.9172900000121444,7.080244999960996,7.3617599999997765,7.569939999957569,7.765669999993406,7.94347000005655,8.034650000045076,8.52621000004001,8.790995000046678,9.139150000060908,9.757545000058599,9.970904999994673,10.130265000043437,10.298719999962486]",5,-41,Exited through black block,8,0,8,0,1,1434133837799373906,,SymbolicViewB,2020.1.3,Win32,1434133837799373906,-8766429977139266461,60
9,"[""left"",""left"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""up"",""left"",""left"",""left"",""right"",""right"",""right"",""left"",""left"",""left"",""right"",""right"",""right"",""right""]","[0.3293450000928715,0.5881200000876561,0.9957000000867993,1.4740250000031665,1.6683300000149757,1.8282850000541657,2.3234050000319257,2.6820150000276044,2.862210000050254,3.4117850000038743,3.9190700000617653,4.099195000017062,4.327740000095218,4.64073000010103,4.850600000005215,5.033800000092015,5.293735000072047,5.555120000033639,5.732425000052899,5.916070000035688,6.211515000090003,6.390785000054166,6.5718800000613555,6.751775000011548]",5,-59,Exited through black block,9,0,9,0,1,1434133837799373906,,SymbolicViewB,2020.1.3,Win32,1434133837799373906,-8766429977139266461,60
10,"[""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""up"",""left"",""left"",""left"",""left"",""down"",""right"",""down"",""right"",""right"",""down"",""down"",""down""]","[1.2523449999280274,1.511754999984987,1.7270299999509007,1.9009150000056252,2.0948949999874458,2.204994999920018,2.449900000006892,2.6437299998942763,2.795454999897629,3.351784999947995,3.864724999992177,4.10828499996569,4.392864999943413,4.4978949999203905,5.428369999979623,5.629294999991544,5.863559999968857,6.470979999983683,6.686794999986887,7.059314999962226,7.44598999992013,10.03304000000935]",25,-55,captured pig,10,0,10,0,1,1434133837799373906,,SymbolicViewB,2020.1.3,Win32,1434133837799373906,-8766429977139266461,60
11,"[""right"",""right"",""down"",""down"",""down"",""down""]","[0.5377149999840185,0.8071299999719486,1.0297349999891594,1.2386049999622628,1.470835000043735,2.349210000014864]",25,-36,captured pig,11,0,11,0,1,1434133837799373906,,SymbolicViewB,2020.1.3,Win32,1434133837799373906,-8766429977139266461,60
12,"[""down"",""left"",""left"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left""]","[0.43897999997716397,0.9406899999594316,1.2385149999754503,1.499874999979511,1.6818499999353662,1.9732249999651685,2.29984999995213,2.542564999894239,2.750609999988228,3.203059999970719,3.4458799998974428,3.647999999928288,3.8007099999813363,4.219599999953061,4.522519999998622,4.840824999962933,5.465459999977611,6.534919999889098]",5,-48,Exited through black block,12,0,12,0,1,1434133837799373906,,SymbolicViewB,2020.1.3,Win32,1434133837799373906,-8766429977139266461,60
13,"[""left"",""left"",""down"",""down"",""right"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left""]","[0.7135099999140948,0.9632349999155849,1.1979849999770522,2.0668799999402836,2.707605000003241,3.0454449999378994,3.4152999999932945,4.170210000011139,4.4554749999661,4.6707649999298155,4.841509999940172,4.992179999942891,5.422124999924563]",25,-35,captured pig,13,0,13,0,1,1434133837799373906,,SymbolicViewB,2020.1.3,Win32,1434133837799373906,-8766429977139266461,60
14,"[""left"",""left"",""down"",""down"",""right"",""up"",""down"",""down"",""left"",""down"",""down"",""down"",""left"",""down"",""down"",""down"",""right""]","[0.32233500003349036,0.6825700000626966,1.112859999993816,1.4609150000615045,1.8632050000596792,2.3493550000712276,2.710120000061579,3.245820000069216,3.4902400000719354,3.8094200000632554,4.0213000000221655,4.211840000003576,4.474864999996498,4.905335000017658,5.726150000002235,6.161275000078604,7.003045000019483]",25,-26,captured pig,14,0,14,0,1,1434133837799373906,,SymbolicViewB,2020.1.3,Win32,1434133837799373906,-8766429977139266461,60
