,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""down"",""right"",""right"",""right"",""left"",""right"",""left"",""right"",""down"",""down"",""left"",""down"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""down""]","[-2.162000000000006,1.838000000000001,2.2149999999999963,2.658999999999999,2.7269999999999968,3.131999999999998,3.3179999999999907,3.4949999999999974,3.895000000000003,4.30899999999999,4.380999999999993,4.829000000000001,5.0290000000000035,5.499000000000002,5.996999999999993,6.515999999999998,6.9780000000000015,7.427,7.925999999999995,8.30899999999999,9.073999999999991,9.478999999999992,9.892999999999994,10.360999999999997,10.690999999999995,11.00500000000001,11.290000000000006,11.570999999999998,11.838000000000008,12.542000000000002]",0,-25,No points scored,3,0,3,0,1,-8396532220490711496,,SymbolicViewB,2020.1.3,Win32,-1479003192849629643,4402488338543554823,60
4,"[""right"",""left"",""left"",""right"",""right"",""left"",""right"",""right"",""up""]","[1.3449999999999989,1.3459999999999894,1.8149999999999977,2.117999999999995,2.4769999999999897,3.049999999999997,4.018999999999991,4.742999999999995,5.667000000000002]",25,-9,captured pig,4,0,4,0,1,-8396532220490711496,,SymbolicViewB,2020.1.3,Win32,-1479003192849629643,4402488338543554823,60
5,"[""right"",""left"",""right"",""right"",""up"",""up"",""up"",""up"",""left"",""right"",""left"",""right"",""right"",""right"",""right""]","[1.1059999999999945,1.2530000000000001,1.6729999999999876,2.1829999999999927,2.793999999999997,3.1939999999999884,3.685999999999993,4.340999999999994,5.123999999999995,5.901999999999987,6.847999999999999,7.658999999999992,7.663999999999987,7.711999999999989,8.195999999999998]",25,6,captured pig,5,0,5,0,1,-8396532220490711496,,SymbolicViewB,2020.1.3,Win32,-1479003192849629643,4402488338543554823,60
6,"[""right"",""left"",""right"",""left"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""left"",""right"",""right"",""left"",""left"",""left"",""down"",""up"",""up"",""left"",""up"",""left"",""left"",""up"",""left"",""left"",""down"",""left""]","[1.1550000000000011,1.2219999999999942,1.6569999999999965,1.891999999999996,2.3870000000000005,2.763999999999996,3.158999999999992,3.4949999999999903,3.8689999999999998,4.268999999999991,5.298000000000002,5.387999999999991,6.3489999999999895,6.816999999999993,7.819999999999993,8.265,9.235,9.626999999999995,10.161000000000001,10.554000000000002,10.74499999999999,11.543999999999997,12.230999999999995,12.99199999999999,13.513999999999996,14.055999999999997,14.623999999999995,15.628,17.132999999999996]",0,-19,No points scored,6,0,6,0,1,-8396532220490711496,,SymbolicViewB,2020.1.3,Win32,-1479003192849629643,4402488338543554823,60
8,"[""right"",""right"",""right"",""right"",""left"",""up"",""up"",""up"",""up"",""left"",""left"",""down"",""left"",""left"",""down"",""right"",""right"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left""]","[5.060999999999979,6.489999999999981,7.144999999999982,7.765999999999991,9.218999999999994,10.037999999999982,10.651999999999987,11.234999999999985,12.155000000000001,12.155000000000001,12.471000000000004,13.430999999999983,13.941999999999979,14.34299999999999,14.817999999999984,15.34699999999998,15.771999999999991,16.394000000000005,16.597999999999985,17.032999999999987,17.477000000000004,17.942999999999984,18.158999999999992,18.508999999999986,18.826999999999998,19.525000000000006]",25,-39,captured pig,8,0,8,0,1,-8396532220490711496,,SymbolicViewB,2020.1.3,Win32,-1479003192849629643,4402488338543554823,60
9,"[""right"",""right"",""right"",""right"",""down"",""down"",""left"",""right"",""up"",""left"",""left"",""left"",""down"",""left"",""left"",""left"",""down"",""right"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""left"",""left""]","[1.1299999999999955,1.5250000000000057,1.9499999999999886,2.586999999999989,2.9609999999999843,3.3079999999999927,4.264999999999986,5.656000000000006,6.330999999999989,7.281999999999982,7.7620000000000005,8.276999999999987,9.312999999999988,9.978000000000009,10.382000000000005,10.740000000000009,11.63900000000001,12.454999999999984,13.281999999999982,13.915999999999997,14.707999999999998,15.236999999999995,15.670999999999992,15.971000000000004,16.48400000000001,17.301999999999992,17.75,18.15100000000001,18.75200000000001,19.182999999999993]",0,-64,No points scored,9,0,9,0,1,-8396532220490711496,,SymbolicViewB,2020.1.3,Win32,-1479003192849629643,4402488338543554823,60
10,"[""right"",""right"",""down"",""down"",""down"",""down"",""left"",""down"",""down"",""left""]","[1.0960000000000036,1.6430000000000007,2.4539999999999793,2.858000000000004,3.22199999999998,3.5619999999999834,4.439999999999998,4.537000000000006,5.153999999999996,5.757000000000005]",25,-49,captured pig,10,0,10,0,1,-8396532220490711496,,SymbolicViewB,2020.1.3,Win32,-1479003192849629643,4402488338543554823,60
11,"[""up"",""up"",""right"",""down"",""right"",""right"",""up"",""left"",""up"",""left"",""up"",""left""]","[1.3319999999999936,1.7169999999999845,2.3499999999999943,2.775999999999982,3.579999999999984,3.9579999999999984,4.623999999999995,4.662000000000006,5.210000000000008,5.270999999999987,5.9129999999999825,6.460000000000008]",25,-36,captured pig,11,0,11,0,1,-8396532220490711496,,SymbolicViewB,2020.1.3,Win32,-1479003192849629643,4402488338543554823,60
12,"[""right"",""right"",""down"",""down"",""down"",""left"",""down"",""down"",""right"",""right"",""right"",""left"",""left"",""up"",""down"",""down"",""down"",""left"",""left"",""left""]","[0.9689999999999941,1.6140000000000043,2.2319999999999993,2.7779999999999916,3.26400000000001,3.6929999999999836,4.742999999999995,5.219999999999999,5.909999999999997,6.772999999999996,7.221000000000004,7.418000000000006,7.824999999999989,8.980999999999995,9.308999999999997,9.875,10.390999999999991,11.016999999999996,11.423000000000002,11.858000000000004]",25,-29,captured pig,12,0,12,0,1,-8396532220490711496,,SymbolicViewB,2020.1.3,Win32,-1479003192849629643,4402488338543554823,60
13,"[""right"",""right"",""right"",""up"",""up"",""up"",""down"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""down"",""down"",""up"",""up"",""up"",""left"",""right"",""down"",""down"",""down"",""down"",""down"",""up""]","[0.9809999999999945,1.542999999999978,2.022999999999996,2.969999999999999,3.3319999999999936,3.806999999999988,4.570999999999998,5.2879999999999825,5.614000000000004,5.97199999999998,6.2409999999999854,6.484999999999985,7.002999999999986,7.389999999999986,7.796999999999997,8.506,9.073999999999984,9.453000000000003,10.287999999999982,10.626000000000005,11.134999999999991,11.550999999999988,12.143,12.617999999999995,13.425999999999988,13.764999999999986,14.234999999999985,14.501999999999981,15.407999999999987]",0,-54,No points scored,13,0,13,0,1,-8396532220490711496,,SymbolicViewB,2020.1.3,Win32,-1479003192849629643,4402488338543554823,60
14,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""left"",""up"",""up"",""left"",""left"",""down"",""down"",""right"",""left"",""up"",""left"",""up"",""left"",""left"",""up"",""left"",""up"",""up"",""up""]","[0.9310000000000116,1.365000000000009,1.9950000000000045,2.423000000000002,2.8780000000000143,3.426000000000016,3.771000000000015,4.240000000000009,4.503999999999991,4.789999999999992,6.022999999999996,6.419000000000011,7.588999999999999,7.588999999999999,8.423000000000002,8.439999999999998,9.138000000000005,9.138000000000005,10.052999999999997,10.212999999999994,10.90100000000001,15.216000000000008,15.348000000000013,15.860000000000014,15.882000000000005,16.379999999999995,16.396000000000015,16.813000000000017,16.87299999999999,17.38499999999999,17.427999999999997,17.943000000000012,18.254999999999995]",0,-79,No points scored,14,0,14,0,1,-8396532220490711496,,SymbolicViewB,2020.1.3,Win32,-1479003192849629643,4402488338543554823,60
