,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""up"",""left"",""up"",""down"",""left"",""left"",""left"",""down"",""down"",""up"",""up"",""up"",""down"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""up""]","[1.6809999999999974,2.399000000000001,3.8870000000000005,5.147999999999996,6.1200000000000045,6.504000000000005,7.123999999999995,7.533000000000001,8.149999999999991,9.733999999999995,9.988,10.251999999999995,10.900999999999996,11.658999999999992,12.030999999999992,12.352999999999994,12.644999999999996,13.105000000000004,13.460999999999999,13.707999999999998,15.604]",25,5,captured pig,3,0,3,0,1,8940492634790296937,,SymbolicViewB,2020.1.3,Win32,2022963607149215084,-8733565499777495533,60
4,"[""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""down"",""down"",""down"",""down"",""up"",""up"",""down"",""up"",""up"",""up""]","[1.593999999999994,1.823999999999998,2.0309999999999917,2.253,3.48599999999999,4.135999999999996,4.3359999999999985,4.506,4.694999999999993,4.920000000000002,5.876999999999995,6.100999999999999,6.307999999999993,6.498999999999995,6.711999999999989,6.923000000000002,7.173000000000002,7.7039999999999935,8.174999999999997,9.988,10.326999999999998,10.591999999999999,10.775999999999996,13.551999999999992,15.361999999999995,15.638999999999996,15.86099999999999]",0,-20,No points scored,4,0,4,0,1,8940492634790296937,,SymbolicViewB,2020.1.3,Win32,2022963607149215084,-8733565499777495533,60
5,"[""left"",""left"",""down"",""down"",""down"",""down"",""up"",""up"",""down"",""down"",""down""]","[1.3999999999999915,2.350999999999999,2.820999999999998,3.5579999999999927,3.907999999999987,4.217999999999989,5.009999999999991,5.25800000000001,6.034999999999997,6.388999999999982,6.72999999999999]",25,-6,captured pig,5,0,5,0,1,8940492634790296937,,SymbolicViewB,2020.1.3,Win32,2022963607149215084,-8733565499777495533,60
6,"[""left"",""left"",""left""]","[10.472999999999985,10.763999999999982,10.888999999999982]",25,16,captured pig,6,0,6,0,1,8940492634790296937,,SymbolicViewB,2020.1.3,Win32,2022963607149215084,-8733565499777495533,60
8,"[""left"",""left"",""down"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""up"",""left"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""down"",""left"",""left"",""left"",""left"",""left"",""down""]","[1.2870000000000061,1.6119999999999948,7.581000000000017,8.512,9.320000000000022,9.588000000000022,9.841000000000008,10.27200000000002,10.503000000000014,10.675000000000011,10.832000000000022,10.980000000000018,11.584000000000003,12.056000000000012,17.107,17.54400000000001,17.924000000000007,18.149,18.786,19.30600000000001,19.50800000000001,19.66300000000001,19.82000000000002,20.875,21.408000000000015,21.808999999999997,22.078000000000003,23.86500000000001,24.461000000000013,26.205000000000013]",0,-34,No points scored,8,0,8,0,1,8940492634790296937,,SymbolicViewB,2020.1.3,Win32,2022963607149215084,-8733565499777495533,60
9,"[""down"",""right"",""right"",""right"",""down"",""down"",""up"",""up"",""up"",""up"",""left"",""left"",""right"",""right"",""right"",""down"",""down"",""down"",""down""]","[2.554000000000002,3.6610000000000014,4.108000000000004,4.420000000000016,5.02000000000001,5.598000000000013,6.617999999999995,6.8160000000000025,7.097000000000008,7.373000000000019,10.463999999999999,10.466000000000008,18.640000000000015,18.872000000000014,19.441000000000003,20.17700000000002,20.588000000000022,20.863,21.295000000000016]",25,-24,captured pig,9,0,9,0,1,8940492634790296937,,SymbolicViewB,2020.1.3,Win32,2022963607149215084,-8733565499777495533,60
10,"[""down"",""left"",""left"",""down"",""down"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""right"",""right""]","[1.820999999999998,2.6019999999999754,3.1799999999999784,4.051000000000016,4.289999999999992,5.501000000000005,5.70199999999997,5.902999999999992,6.111999999999995,7.460000000000008,7.643999999999977,8.049000000000007,8.38300000000001,9.162999999999982,9.34299999999999,9.556999999999988,9.807999999999964,10.861999999999995,11.07699999999997,11.497999999999962,12.635999999999996,12.807999999999964,12.98999999999998,15.869,16.081999999999965,16.55299999999997,16.99999999999997,18.061000000000007,18.260999999999996]",0,-49,No points scored,10,0,10,0,1,8940492634790296937,,SymbolicViewB,2020.1.3,Win32,2022963607149215084,-8733565499777495533,60
11,"[""right"",""right"",""right"",""down"",""down"",""down"",""left"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down""]","[2.660000000000025,2.8559999999999945,3.02800000000002,3.5330000000000155,3.708000000000027,3.8640000000000327,5.454000000000008,6.4290000000000305,6.829999999999984,7.711000000000013,7.877999999999986,8.052000000000021,8.218999999999994,8.605999999999995,9.607000000000028,9.843999999999994,10.050000000000011,11.353999999999985,11.576999999999998,11.725999999999999,12.913000000000011,13.12700000000001,13.579000000000008,13.963000000000022,14.293000000000006,15.513000000000034,15.749000000000024,15.978999999999985]",0,-74,No points scored,11,0,11,0,1,8940492634790296937,,SymbolicViewB,2020.1.3,Win32,2022963607149215084,-8733565499777495533,60
12,"[""left"",""right"",""right"",""down"",""down"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""right"",""right""]","[1.5760000000000218,2.516999999999996,2.7749999999999773,4.305000000000007,5.348000000000013,5.723000000000013,6.2549999999999955,6.7450000000000045,7.646000000000015,7.899000000000001,8.045999999999992,8.242999999999995,8.399000000000001,8.567000000000007,9.076999999999998]",25,-61,captured pig,12,0,12,0,1,8940492634790296937,,SymbolicViewB,2020.1.3,Win32,2022963607149215084,-8733565499777495533,60
13,"[""right"",""right"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""left"",""down"",""down"",""down"",""up"",""down"",""down"",""down"",""left""]","[1.3070000000000164,1.572999999999979,2.555000000000007,3.062999999999988,3.319000000000017,5.824000000000012,6.802000000000021,7.014999999999986,7.174000000000035,7.5160000000000196,7.970000000000027,74.35000000000002,74.661,74.66200000000003,74.66399999999999,74.666,74.668,74.67000000000002,74.67099999999999,74.673,74.67400000000004,74.67599999999999,74.88400000000001,75.44600000000003,75.44799999999998,75.44999999999999,75.457,75.45800000000003,75.459,75.45999999999998,75.46199999999999,75.46199999999999,75.46300000000002,75.46300000000002,79.435,79.43600000000004,79.43600000000004,79.72399999999999]",0,-86,No points scored,13,0,13,0,1,8940492634790296937,,SymbolicViewB,2020.1.3,Win32,2022963607149215084,-8733565499777495533,60
14,"[""left"",""left"",""down"",""up"",""right"",""right"",""right"",""down"",""down"",""up"",""left"",""up"",""down"",""up"",""up"",""up"",""up"",""left"",""left"",""down"",""up"",""left"",""up"",""left"",""up"",""up"",""left"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""right""]","[5.812000000000012,7.109000000000037,7.40300000000002,8.691000000000031,17.501000000000033,17.50200000000001,17.502999999999986,17.50400000000002,19.456999999999994,19.460000000000036,19.46199999999999,19.46199999999999,19.464,19.483000000000004,22.473000000000013,22.477000000000032,24.15100000000001,24.15300000000002,24.194999999999993,24.196000000000026,24.196000000000026,24.197000000000003,27.26800000000003,27.269999999999982,30.47399999999999,30.980999999999995,31.603999999999985,31.829000000000008,32.273000000000025,32.589,32.934000000000026,33.422000000000025,34.06200000000001,34.257000000000005,34.406000000000006,34.584,34.769000000000005,35.184000000000026]",25,-83,captured pig,14,0,14,0,1,8940492634790296937,,SymbolicViewB,2020.1.3,Win32,2022963607149215084,-8733565499777495533,60
