,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""down"",""down"",""down"",""left"",""left"",""right"",""right"",""right"",""left"",""left"",""left"",""up"",""up"",""up"",""down"",""left"",""left""]","[1.3669900000095367,1.6846000000368804,2.1010100001003593,2.2508150001522154,3.3847350000869483,3.5340100000612438,3.6675650000106543,4.751685000024736,5.184465000173077,5.501434999983758,8.668060000054538,9.018415000056848,9.468349999981001,11.050569999963045,12.617705000098795,13.117599999997765,13.684695000061765,14.151100000133738,14.601070000091568,15.550909999990836,15.73429000005126,16.05087999999523,16.851084999972954,17.95134500018321,18.250875000143424,18.66821000003256,18.83498500008136,19.018235000083223,19.55197999998927,19.584694999968633,19.81877000001259]",0,-25,No points scored,3,0,3,0,1,6871225383706454015,,SymbolicViewB,2020.1.3,Win32,-140151694564981521,-7396254590568502552,60
4,"[""left"",""left"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""right"",""right"",""left"",""right"",""right"",""up"",""up"",""up"",""left"",""left"",""left""]","[2.008990000002086,2.184215000132099,4.456000000005588,4.6239000000059605,4.800345000112429,5.133890000171959,5.519910000031814,5.688090000068769,5.856845000060275,7.176325000124052,7.349930000025779,8.584855000022799,9.583695000037551,10.024320000084117,10.809165000217035,11.688090000068769,11.850115000037476,12.256535000167787,12.43352000019513,12.640140000032261,14.367940000025555,15.967660000082105,16.251255000010133]",25,-22,captured pig,4,0,4,0,1,6871225383706454015,,SymbolicViewB,2020.1.3,Win32,-140151694564981521,-7396254590568502552,60
5,"[""left"",""left"",""left"",""left"",""left"",""down"",""down"",""up"",""up"",""right"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down""]","[1.049864999949932,1.2005799999460578,1.3844250000547618,1.534565000096336,1.684055000077933,2.0175350001081824,2.2007599999196827,3.167115000076592,3.3335949999745935,3.6333149999845773,4.183495000004768,4.34663000004366,4.783485000021756,4.949985000072047,5.365405000047758,5.8170849999878556,5.983500000089407,6.699925000080839,10.567430000053719,10.884194999933243,11.734505000058562,12.435160000110045,12.584999999962747,12.750780000118539,13.416715000057593,14.381545000011101,14.549984999932349,14.698175000026822,15.550215000053868]",0,-47,No points scored,5,0,5,0,1,6871225383706454015,,SymbolicViewB,2020.1.3,Win32,-140151694564981521,-7396254590568502552,60
6,"[""left"",""right"",""right"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""left"",""left"",""down"",""down"",""down"",""down"",""left""]","[1.0183049999177456,2.0188750000670552,2.217780000064522,2.6848549998831004,3.30238000000827,10.50609999988228,10.684660000028089,10.851185000035912,11.018015000037849,11.499679999891669,11.66815000004135,11.834819999989122,12.00181999988854,12.184589999960735,12.351164999883622,12.520394999999553,12.685929999919608,12.885329999960959,13.068509999895468,13.218709999928251,13.368629999924451,13.519060000078753,13.785514999879524,14.218880000058562,14.56881000008434,14.719379999907687,14.868914999999106,15.004304999951273,15.58508999994956]",25,-44,captured pig,6,0,6,0,1,6871225383706454015,,SymbolicViewB,2020.1.3,Win32,-140151694564981521,-7396254590568502552,60
8,"[""left"",""left"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down""]","[0.6715499998535961,0.8244650000706315,1.075029999949038,1.22298499988392,1.3758300000336021,1.819609999889508,2.0553349999245256,2.2015100000426173,2.3515550000593066,2.4878350000362843,2.6338499998673797,3.74358500004746,3.9010850000195205,4.884425000054762,5.034569999901578,5.303474999964237,5.456224999856204,5.735399999888614,5.887709999922663,6.05644499999471,6.184869999997318,6.391744999913499,6.53395999991335,6.65570000000298,6.784654999850318,6.92231999989599]",25,-24,captured pig,8,0,8,0,1,6871225383706454015,,SymbolicViewB,2020.1.3,Win32,-140151694564981521,-7396254590568502552,60
9,"[""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right""]","[1.9984150000382215,4.432580000022426,5.232800000114366,5.383055000100285,8.065120000159368,8.548960000043735,8.69859499996528,8.848544999957085,9.46290499996394,9.898694999981672,12.296910000033677,12.685225000139326,25.986590000102296,26.151185000082478,26.31826000008732,26.456475000130013,26.608179999981076,27.068859999999404,27.45566500001587,27.618405000073835,27.808380000060424,28.736095000058413,28.92020500008948,29.101789999986067,29.285305000143126,29.4717950001359,29.688400000100955,29.888240000000224,30.110169999999925,30.360400000121444,30.58517500013113,30.95753000001423,31.17623500013724,31.440660000080243,31.672305000014603,31.868580000009388,32.06876499997452,32.984785000095144,33.16901000007056,33.65240000002086,33.82101000007242,33.986100000096485,34.15214499994181,35.736775000113994,35.919980000006035,36.337474999949336,36.86861000000499,37.02422000002116,38.40149000007659,38.585119999945164,38.75247499998659,38.935310000088066,39.78587000002153,40.00935499998741,40.35166000016034,40.50199000001885,40.66878499998711,41.135974999982864,42.41846500011161]",0,-49,No points scored,9,0,9,0,1,6871225383706454015,,SymbolicViewB,2020.1.3,Win32,-140151694564981521,-7396254590568502552,60
10,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""left"",""left"",""left""]","[0.8173750001005828,1.3271749999839813,1.727100000018254,1.9035199999343604,2.0547549999319017,2.2211450000759214,2.3707300000824034,5.9060850001405925,6.511339999968186,6.68652500002645,7.11155500006862,7.287359999958426,7.503759999992326]",25,-34,captured pig,10,0,10,0,1,6871225383706454015,,SymbolicViewB,2020.1.3,Win32,-140151694564981521,-7396254590568502552,60
11,"[""up"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""right"",""right"",""left"",""left"",""right"",""right"",""right"",""up"",""up"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left""]","[0.831535000121221,1.5504199999850243,2.018445000052452,2.2021099999547005,2.351634999969974,2.6674950001761317,2.8319050001446158,3.101655000122264,5.354430000064895,5.802635000087321,6.858990000095218,7.090160000137985,9.178560000145808,9.334620000096038,9.778720000060275,10.2021099999547,16.36526000010781,17.304205000167713,17.7371249999851,18.22654499998316,18.624125000089407,18.7786850000266,18.906285000033677,19.026285000145435,19.15430500009097,19.28772999998182]",5,-54,Exited through black block,11,0,11,0,1,6871225383706454015,,SymbolicViewB,2020.1.3,Win32,-140151694564981521,-7396254590568502552,60
12,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left""]","[1.4995549998711795,1.6326999999582767,1.9354499999899417,2.0776549999136478,2.2208199999295175,2.354439999908209,3.5216099999379367,3.6625949998851866,3.820924999890849,3.941704999888316,4.606044999789447,4.7580299999099225,4.988569999812171,5.142244999995455,5.357844999991357,5.5208249997813255,7.553864999907091,7.721634999848902,7.872009999817237,9.753879999974743,10.173985000001267,10.487714999821037,14.923344999784604,15.093799999915063,15.256189999869093,15.421699999831617,15.590474999975413,15.75457499991171,15.921014999970794,16.077924999874085,16.246194999897853,16.390299999853596,16.52974499994889,16.638799999840558,16.787229999899864,16.909499999834225,17.023494999855757,19.942214999813586]",25,-43,captured pig,12,0,12,0,1,6871225383706454015,,SymbolicViewB,2020.1.3,Win32,-140151694564981521,-7396254590568502552,60
13,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""down""]","[1.5804899998474866,1.7684599999338388,2.1845799998845905,2.3367200000211596,2.4810450000222772,2.720329999923706,2.863859999924898,2.991809999803081,3.416294999886304,3.547984999837354,3.672709999838844,3.8159799999557436,3.952254999894649,4.088444999884814,4.233089999994263,4.381104999920353,4.5313299999106675,4.963804999832064,5.297640000004321,5.431999999796972,5.863314999965951,6.014939999906346,6.166214999975637,6.448809999972582,6.584489999804646,6.9046549999620765,7.051824999973178,7.2286749999038875,7.345009999815375,7.5094500000122935,7.645129999844357,8.494269999908283,8.661049999995157,9.179269999964163,9.328334999969229,9.478039999958128,10.398044999921694,10.551814999897033,12.472764999838546,12.630354999797419,13.698029999854043]",0,-68,No points scored,13,0,13,0,1,6871225383706454015,,SymbolicViewB,2020.1.3,Win32,-140151694564981521,-7396254590568502552,60
