,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""right"",""right"",""down"",""down"",""down"",""down""]","[2.482314999999737,3.1027249999997224,4.226824999999735,6.270629999999969,7.925079999999966,10.797990000000013]",25,20,captured pig,3,0,3,0,1,7788011337986460181,,SymbolicViewB,2020.1.3,Win32,870482310345378328,-8016182723049626161,60
4,"[""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""right"",""left"",""right"",""right"",""right"",""left"",""left""]","[1.1946250000000873,1.7301800000000185,2.3029050000000097,3.265834999999697,11.01317999999992,11.931479999999738,12.438769999999735,13.007830000000013,13.873340000000098,14.738129999999728,16.176989999999932,17.547195000000116,20.255189999999857,20.76258000000007,23.377469999999903,24.413279999999745,25.059754999999768,26.592544999999973,31.680225000000064,33.01683000000003]",25,25,captured pig,4,0,4,0,1,7788011337986460181,,SymbolicViewB,2020.1.3,Win32,870482310345378328,-8016182723049626161,60
5,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left""]","[2.179165000000012,3.225225000000137,3.915675000000192,5.837835000000268,8.883154999999988,11.395010000000184,12.138014999999982,12.474365000000034,15.958770000000186,16.665060000000267]",25,42,captured pig,5,0,5,0,1,7788011337986460181,,SymbolicViewB,2020.1.3,Win32,870482310345378328,-8016182723049626161,60
6,"[""right"",""left"",""left"",""down"",""left"",""left"",""right"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""right"",""left"",""left"",""left"",""up""]","[1.9933750000000146,3.3293250000001535,3.949149999999918,4.387485000000211,4.911215000000084,5.14929500000018,6.159845000000132,7.008900000000267,7.430374999999913,8.82073500000024,9.454705000000132,10.090415000000121,10.650860000000193,11.130580000000009,11.667115000000223,11.966535000000022,12.62199499999997,13.39207000000033,17.305745000000115,18.65796500000033,20.478869999999915,21.526554999999917,22.74258000000009,24.55565999999999,26.781310000000303,27.826274999999896]",0,17,No points scored,6,0,6,0,1,7788011337986460181,,SymbolicViewB,2020.1.3,Win32,870482310345378328,-8016182723049626161,60
8,"[""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""right"",""right"",""right"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""down""]","[2.4757799999997587,3.8692949999999655,4.919379999999819,7.136379999999917,9.463814999999613,10.557209999999941,11.942054999999982,16.15922999999978,16.87554999999975,17.495704999999788,17.999914999999874,18.522084999999606,19.02936499999987,19.775384999999915,20.878194999999806,22.891574999999648,23.733194999999796,24.208439999999882,24.80786999999964,27.388194999999996,28.358704999999645,29.78595499999983,30.52496499999961,30.97539999999981,31.21266499999956,31.662514999999985,31.842829999999594,32.41740499999969]",0,-10,No points scored,8,0,8,0,1,7788011337986460181,,SymbolicViewB,2020.1.3,Win32,870482310345378328,-8016182723049626161,60
9,"[""right"",""left"",""left"",""left"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""right"",""down""]","[4.6319250000001375,9.009645000000091,9.598379999999935,10.181729999999789,10.931120000000192,12.024045000000115,19.646064999999908,21.54044500000009,22.106009999999998,22.64118499999995,23.152439999999842,23.564609999999902,25.1253999999999]",25,2,captured pig,9,0,9,0,1,7788011337986460181,,SymbolicViewB,2020.1.3,Win32,870482310345378328,-8016182723049626161,60
10,"[""left"",""left"",""down"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down""]","[4.06550500000003,4.607669999999871,6.100969999999961,7.285820000000058,10.224404999999933,12.63166000000001,13.391539999999623,14.367949999999837,15.183019999999942,15.952679999999873,16.368364999999812,17.254500000000007,17.555029999999988,18.00832999999966]",25,14,captured pig,10,0,10,0,1,7788011337986460181,,SymbolicViewB,2020.1.3,Win32,870482310345378328,-8016182723049626161,60
11,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""up"",""up"",""up"",""right"",""right""]","[1.9105799999997544,2.3033049999999093,2.887894999999844,3.246219999999994,3.6469999999999345,5.617060000000038,7.537634999999682,12.311779999999999,17.223089999999956,22.478064999999788,23.354149999999663,24.65521499999977,25.294724999999744,25.858864999999696]",5,6,Exited through black block,11,0,11,0,1,7788011337986460181,,SymbolicViewB,2020.1.3,Win32,870482310345378328,-8016182723049626161,60
12,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""down"",""down"",""down"",""left"",""left""]","[1.5697999999997592,2.1657799999998133,2.81791499999963,3.114944999999807,3.6835149999997157,4.13274999999976,4.313934999999674,8.905205000000024,9.5170549999998,9.848880000000008,10.314919999999802,10.7348649999999,11.182644999999866]",25,18,captured pig,12,0,12,0,1,7788011337986460181,,SymbolicViewB,2020.1.3,Win32,870482310345378328,-8016182723049626161,60
13,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""left""]","[2.081549999999879,2.4970249999996668,3.003349999999955,3.4408149999999296,5.01422999999977,6.712944999999763,9.897874999999658,13.513569999999618,15.182159999999897]",25,35,captured pig,13,0,13,0,1,7788011337986460181,,SymbolicViewB,2020.1.3,Win32,870482310345378328,-8016182723049626161,60
14,"[""left"",""left"",""down"",""down"",""down""]","[1.5877499999996871,2.0855649999998604,2.5676650000000336,2.811464999999771,3.049919999999929]",25,55,captured pig,14,0,14,0,1,7788011337986460181,,SymbolicViewB,2020.1.3,Win32,870482310345378328,-8016182723049626161,60
