,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""down"",""up"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right""]","[1.2120000000000175,1.5030000000000143,1.8559999999999945,2.1069999999999993,2.295000000000016,2.6280000000000143,2.9850000000000136,3.266999999999996,3.5020000000000095,4.274000000000001,4.52200000000002,5.086000000000013,5.335000000000008,5.524000000000001,5.6910000000000025,5.939000000000021,6.170000000000016,6.399000000000001,6.5870000000000175]",25,9,captured pig,3,0,3,0,1,-8171942996818409435,,SymbolicViewB,2020.1.3,Win32,-1254413969177327582,-5646086419477607969,60
4,"[""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right""]","[1.3739999999999952,1.6839999999999975,1.914999999999992,2.143999999999977,2.3739999999999952,3.2680000000000007,3.4979999999999905,3.7039999999999793]",25,28,captured pig,4,0,4,0,1,-8171942996818409435,,SymbolicViewB,2020.1.3,Win32,-1254413969177327582,-5646086419477607969,60
5,"[""down"",""left"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""up"",""up"",""up"",""up"",""up""]","[1.233000000000004,1.4780000000000086,2.084000000000003,2.3540000000000134,2.562000000000012,2.811000000000007,2.98599999999999,3.211999999999989,3.4180000000000064,3.625,3.8540000000000134,4.206999999999994,4.437000000000012,4.753999999999991,4.961000000000013,5.4979999999999905,5.728000000000009,5.956999999999994,6.165999999999997,6.582999999999998,6.956999999999994,7.188000000000017,7.3729999999999905,7.790999999999997,8.126000000000005,8.311000000000007,8.477000000000004,8.831999999999994,9.135999999999996,9.436000000000007,9.914000000000016,10.314999999999998,10.582999999999998]",25,32,captured pig,5,0,5,0,1,-8171942996818409435,,SymbolicViewB,2020.1.3,Win32,-1254413969177327582,-5646086419477607969,60
6,"[""left"",""left"",""down"",""right"",""right"",""right"",""left"",""left"",""left"",""right"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""right""]","[1.0600000000000023,1.5180000000000007,1.8729999999999905,2.102000000000004,2.2889999999999873,2.4579999999999984,2.978999999999985,3.268999999999977,3.6219999999999857,4.018000000000001,4.2479999999999905,4.477000000000004,4.998999999999995,5.268999999999977,5.560000000000002,6.145999999999987,6.375,6.6229999999999905,7.042999999999978,7.251000000000005,7.459000000000003,7.656999999999982,8.373999999999995,8.602000000000004,9.100999999999999,9.602000000000004,9.87299999999999,10.248999999999995,10.455999999999989,10.730999999999995,11.037999999999982,13.412999999999982,14.205999999999989]",0,7,No points scored,6,0,6,0,1,-8171942996818409435,,SymbolicViewB,2020.1.3,Win32,-1254413969177327582,-5646086419477607969,60
8,"[""left"",""down"",""down"",""down"",""right"",""right"",""right"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""down"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""down"",""left"",""left""]","[1.1050000000000182,1.483000000000004,1.7319999999999993,2.0870000000000175,2.625,2.8569999999999993,3.272999999999996,3.77200000000002,4.585000000000008,4.814000000000021,5.418000000000006,5.978000000000009,7.689999999999998,7.918000000000006,8.088000000000022,8.281000000000006,8.504000000000019,8.689999999999998,8.879999999999995,9.045000000000016,9.25,9.5,9.707999999999998,9.917000000000002,10.396000000000015,10.610000000000014,10.832999999999998,11.375,11.62700000000001,11.855000000000018,12.168000000000006,12.39700000000002,12.709000000000003,13,13.27000000000001,13.504999999999995,13.730000000000018,14,14.498999999999995,14.754999999999995,15.14700000000002,15.39700000000002,15.646000000000015]",5,-13,Exited through black block,8,0,8,0,1,-8171942996818409435,,SymbolicViewB,2020.1.3,Win32,-1254413969177327582,-5646086419477607969,60
9,"[""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""right"",""right""]","[1.5550000000000068,1.9310000000000116,2.122000000000014,2.5130000000000052,2.7430000000000234,2.973000000000013,3.6590000000000202,4.037000000000006,4.287000000000006,4.597000000000008,4.846000000000004]",25,4,captured pig,9,0,9,0,1,-8171942996818409435,,SymbolicViewB,2020.1.3,Win32,-1254413969177327582,-5646086419477607969,60
10,"[""right"",""right"",""right"",""down"",""down"",""left"",""left"",""right"",""down"",""down"",""down"",""right"",""right""]","[1.1440000000000055,1.579999999999984,1.813999999999993,2.061000000000007,2.289999999999992,2.664999999999992,2.915999999999997,3.834000000000003,4.227000000000004,4.626000000000005,5.10499999999999,5.829999999999984,6.061999999999983]",5,-2,Exited through black block,10,0,10,0,1,-8171942996818409435,,SymbolicViewB,2020.1.3,Win32,-1254413969177327582,-5646086419477607969,60
11,"[""left"",""left"",""right"",""right"",""right"",""down"",""left"",""left""]","[1.039999999999992,1.3839999999999861,1.8959999999999866,2.093999999999994,2.3089999999999975,3.056999999999988,3.1129999999999995,3.334000000000003]",25,15,captured pig,11,0,11,0,1,-8171942996818409435,,SymbolicViewB,2020.1.3,Win32,-1254413969177327582,-5646086419477607969,60
12,"[""left"",""down"",""down"",""right"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""left"",""down""]","[1.039999999999992,1.3739999999999952,1.6020000000000039,1.8759999999999764,2.25,2.47799999999998,2.9350000000000023,3.268999999999977,3.5219999999999914,4.038999999999987,4.475999999999999,4.705999999999989,4.914999999999992,5.143999999999977,5.350999999999999,5.685000000000002,6.102000000000004,6.295999999999992,6.600999999999999,6.896999999999991,7.039999999999992,7.352000000000004,7.5589999999999975]",25,26,captured pig,12,0,12,0,1,-8171942996818409435,,SymbolicViewB,2020.1.3,Win32,-1254413969177327582,-5646086419477607969,60
13,"[""left"",""down"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""down"",""down"",""left"",""right"",""down"",""left"",""down"",""down"",""right"",""right"",""right""]","[0.8340000000000032,1.274000000000001,1.5519999999999925,1.9579999999999984,3.1699999999999875,3.4410000000000025,4.7949999999999875,5.024000000000001,5.525000000000006,6.3160000000000025,6.763000000000005,7.573999999999984,8.127999999999986,8.580999999999989,8.950999999999993,9.594999999999999,9.831999999999994,10.147999999999996,10.376000000000005,10.626000000000005,10.835000000000008,11.085000000000008]",5,12,Exited through black block,13,0,13,0,1,-8171942996818409435,,SymbolicViewB,2020.1.3,Win32,-1254413969177327582,-5646086419477607969,60
14,"[""right"",""right"",""right"",""left"",""right"",""down"",""right"",""up"",""up"",""up"",""up"",""right"",""up""]","[1.650999999999982,1.9019999999999868,2.275999999999982,3.0279999999999916,3.401999999999987,3.401999999999987,3.5989999999999895,4.131,4.381,5.256,5.463999999999999,5.736999999999995,6.049999999999983]",25,28,captured pig,14,0,14,0,1,-8171942996818409435,,SymbolicViewB,2020.1.3,Win32,-1254413969177327582,-5646086419477607969,60
