,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""right"",""right"",""right"",""down"",""left"",""left"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left""]","[1.449735000000146,2.057990000001155,2.476744999999937,2.9552700000003824,3.482364999999845,4.573125000000829,5.4826400000002025,7.192994999999399,8.695340000000186,9.262930000000779,9.753840000001219,10.097789999999804,10.484115000001083,11.080320000000938,11.387950000000274,11.62299499999969,11.81842499999945,12.02243500000074,12.245000000000829]",5,-14,Exited through black block,3,0,3,0,1,8396037083557113483,,SymbolicViewB,2020.1.3,Win32,1478508055916031630,5760643078004886010,60
4,"[""down"",""left"",""left"",""down"",""down"",""up"",""up"",""up"",""down"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""up""]","[2.4270849999993516,2.958934999998746,3.446565000000163,3.8393399999986286,4.083549999999377,5.636419999998907,6.137204999999085,6.729980000000069,7.598744999999326,7.920659999999771,8.432324999999793,9.54869499999947,9.831229999999778,10.301734999999127,11.129694999999629,11.448479999999108,12.276759999998859,12.561719999999667,12.943459999998595,13.410164999999353,13.843214999998992,15.15052999999898,15.429754999999176,15.710084999998799,16.011209999998727,16.862264999999752]",0,-39,No points scored,4,0,4,0,1,8396037083557113483,,SymbolicViewB,2020.1.3,Win32,1478508055916031630,5760643078004886010,60
5,"[""left"",""left"",""right"",""right"",""right"",""left"",""left"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down""]","[2.4065099999989172,2.8259249999991596,4.928434999999837,5.504939999998896,6.275229999999283,10.07518499999972,10.598635000000314,11.590444999999846,11.858079999999944,13.354105000000317,13.85047999999918,14.395015000000086,14.644829999999246,14.844789999999193,15.048684999999779]",25,-29,captured pig,5,0,5,0,1,8396037083557113483,,SymbolicViewB,2020.1.3,Win32,1478508055916031630,5760643078004886010,60
6,"[""right"",""right"",""right"",""down"",""down"",""down"",""left"",""right"",""down"",""down"",""down"",""down""]","[0.8880600000011896,1.1957450000009544,1.4880499999999302,1.811490000000049,2.160210000000035,2.9199550000012664,5.262335000001286,5.658975000000311,5.927700000000186,6.181955000000016,6.484830000001239,7.809220000001034]",25,-14,captured pig,6,0,6,0,1,8396037083557113483,,SymbolicViewB,2020.1.3,Win32,1478508055916031630,5760643078004886010,60
8,"[""right"",""left"",""right"",""right"",""down"",""down"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""right"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""left"",""left""]","[1.9102600000006191,2.5976700000010453,3.4569649999994283,3.947285000000221,4.340319999999394,4.609454999999826,5.5422749999997905,5.799360000000945,6.135045000000929,7.4292700000005425,7.816275000001099,8.141009999999369,8.62418500000058,10.176465000000519,10.6446849999993,10.918615000000528,11.212180000000473,12.275079999999434,12.810175000000555,13.384459999999336,14.069994999999864,14.447260000000824,15.115954999999332,17.18563999999975,17.55472499999999,20.604769999999945,20.83798999999999]",0,-41,No points scored,8,0,8,0,1,8396037083557113483,,SymbolicViewB,2020.1.3,Win32,1478508055916031630,5760643078004886010,60
9,"[""left"",""left"",""down"",""down"",""down"",""left"",""left"",""left""]","[2.4238800000003096,2.912169999999662,3.3062499999996646,3.5509149999998044,3.7845200000010664,4.08005000000054,4.30259500000102,4.495899999999921]",25,-24,captured pig,9,0,9,0,1,8396037083557113483,,SymbolicViewB,2020.1.3,Win32,1478508055916031630,5760643078004886010,60
10,"[""left"",""left"",""down"",""down"",""down"",""down"",""right"",""right"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""left""]","[1.7058749999996508,2.241335000000589,2.544775000000328,2.8023749999993015,3.0124550000000454,3.2006799999999487,3.46221499999956,3.6600249999991945,4.018729999999778,4.333609999999709,4.659120000000257,4.88319500000037,5.117780000000494,5.561830000000526,5.814215000000303,6.053529999999199,6.412335000000894,6.6785799999997835,7.400025000000852,7.7367599999997765,7.932054999999281,8.70092499999916,8.7016899999999,8.951764999999767,9.798140000000757,10.123825000000608,10.360275000000883,10.576600000000326,11.40424499999969]",0,-49,No points scored,10,0,10,0,1,8396037083557113483,,SymbolicViewB,2020.1.3,Win32,1478508055916031630,5760643078004886010,60
11,"[""right"",""left"",""left"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up""]","[0.815929999998815,1.7135949999992306,2.1572349999987637,2.8141249999989384,3.0807549999989874,3.199749999999767,3.642284999999873,3.8753249999990373,4.07538500000004,4.2914549999986775,4.479224999999076,5.079055000000125,5.2957850000002225,5.515180000000299,5.727014999998545]",25,-39,captured pig,11,0,11,0,1,8396037083557113483,,SymbolicViewB,2020.1.3,Win32,1478508055916031630,5760643078004886010,60
12,"[""right"",""right"",""down"",""down"",""down"",""right"",""down"",""down"",""down"",""down""]","[1.7758150000008754,2.214884999999441,2.573780000000653,2.7787750000007065,3.033665000000866,4.5393000000004236,4.886365000000325,5.12485000000018,5.363760000000212,5.620989999999466]",25,-23,captured pig,12,0,12,0,1,8396037083557113483,,SymbolicViewB,2020.1.3,Win32,1478508055916031630,5760643078004886010,60
13,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""right"",""right"",""right"",""up"",""up"",""up"",""left"",""left"",""left"",""right"",""right"",""down"",""down"",""down"",""down"",""left"",""left"",""down"",""down""]","[1.3309250000002066,1.593235000000277,2.133044999998674,2.4022449999993114,2.6094599999996717,2.943809999998848,3.1877999999996973,5.3585000000002765,6.12702999999965,6.51415999999881,6.736079999998765,6.996289999999135,7.634334999998828,7.859099999999671,8.099419999998645,8.534749999998894,8.759104999999238,8.966800000000148,9.41173499999968,9.854169999998703,11.278505000000223,13.15659500000038,13.75734999999986,14.05464000000029,14.412909999999101,14.637554999999338,14.886575000000448,15.101034999999683,15.33009499999929,15.667914999999937,15.918190000000322]",0,-48,No points scored,13,0,13,0,1,8396037083557113483,,SymbolicViewB,2020.1.3,Win32,1478508055916031630,5760643078004886010,60
14,"[""left"",""left"",""down"",""down"",""down"",""right"",""down"",""up"",""up"",""down"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""down""]","[2.03002999999984,2.2775149999997097,2.6055350000005433,2.8534749999998326,3.069455000000687,3.5589100000015037,4.106955000001051,4.781109999999842,4.974810000001469,5.885075000000086,6.20557999999977,6.404744999999707,6.725910000000908,6.940925000000732,7.159270000000049,7.677505000001418,7.904930000000547,8.09376000000151,8.288685000001294]",25,-40,captured pig,14,0,14,0,1,8396037083557113483,,SymbolicViewB,2020.1.3,Win32,1478508055916031630,5760643078004886010,60
