,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""left"",""left""]","[3.4426699999603443,4.17060999997193,5.570324999978766,6.3408199999830686,7.2872649999917485,8.466394999995828,12.113959999987856,21.273300000000745,22.785094999999274,26.61327499995241,27.647559999953955,28.745204999984708,31.87527499999851,32.70700499997474,36.23865499999374,36.657379999989644,37.09049999999115]",5,-12,Exited through black block,3,0,3,0,1,-955109511907497485,,SymbolicViewB,2020.1.3,Win32,-955109511907497485,-3816766316427252109,60
4,"[""left"",""left"",""left"",""up"",""up"",""left"",""left"",""left"",""left""]","[1.9676000000326894,2.6859650000114925,3.4463749999995343,8.458735000051092,9.807620000035968,10.615485000016633,11.078470000007655,12.539325000019744,12.961999999999534]",25,7,captured pig,4,0,4,0,1,-955109511907497485,,SymbolicViewB,2020.1.3,Win32,-955109511907497485,-3816766316427252109,60
5,"[""left"",""left"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""right""]","[2.7380300000077114,3.245500000019092,4.461089999997057,5.809355000033975,9.890730000042822,10.405035000003409,10.961965000024065,11.572130000044126,12.135334999999031,12.425520000047982]",25,22,captured pig,5,0,5,0,1,-955109511907497485,,SymbolicViewB,2020.1.3,Win32,-955109511907497485,-3816766316427252109,60
6,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""left"",""left""]","[1.8262700000195764,2.2558250000001863,3.6548999999649823,5.603010000020731,6.0089549999684095,8.513939999975264,9.77739499998279,12.016034999978729,12.44469500001287]",25,38,captured pig,6,0,6,0,1,-955109511907497485,,SymbolicViewB,2020.1.3,Win32,-955109511907497485,-3816766316427252109,60
8,"[""left"",""left"",""down"",""down"",""up"",""up"",""right"",""up"",""up"",""right"",""right"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down""]","[1.4987549999495968,1.8651149999932386,3.5335349999950267,3.881284999952186,5.434149999986403,5.877329999988433,6.360684999963269,6.980104999965988,7.293209999974351,7.8328399999882095,8.241969999973662,9.723724999988917,10.707144999993034,11.1229099999764,11.593909999995958,13.053874999983236,15.384554999996908,16.02231499995105,17.720730000000913,19.248105000006035,19.767064999963623]",25,40,captured pig,8,0,8,0,1,-955109511907497485,,SymbolicViewB,2020.1.3,Win32,-955109511907497485,-3816766316427252109,60
9,"[""down"",""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""up"",""left"",""up"",""up"",""down"",""up"",""up"",""right"",""right""]","[1.3520750000025146,2.031630000041332,2.363565000006929,3.6965049999998882,5.644050000002608,8.258600000001024,10.358065000036731,10.662439999985509,10.938605000032112,11.330255000037141,12.872295000008307,14.17063499998767,16.757160000037402,18.284404999983963,19.349325000017416,20.134205000009388,20.483180000039283,21.73016000003554,22.814170000026934,23.228854999993928,25.761120000039227,26.223485000024084]",5,24,Exited through black block,9,0,9,0,1,-955109511907497485,,SymbolicViewB,2020.1.3,Win32,-955109511907497485,-3816766316427252109,60
10,"[""left"",""left"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""down"",""down"",""down"",""left"",""left""]","[1.312084999983199,1.6995699999970384,2.275794999965001,2.5808149999938905,3.4584549999563023,5.837910000002012,7.106609999958891,7.554484999971464,8.058309999993071,9.336194999981672,10.121964999998454,10.417804999975488,10.932800000009593,11.649349999963306,12.01712499995483,14.168599999975413,14.556944999960251,15.205414999974892,17.2860900000087,18.64218999998411,18.911919999984093,19.334219999960624,20.923435000004247,21.190669999981765,22.530054999981076,23.021884999994654,23.30350499995984]",0,-1,No points scored,10,0,10,0,1,-955109511907497485,,SymbolicViewB,2020.1.3,Win32,-955109511907497485,-3816766316427252109,60
11,"[""left"",""left"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down""]","[3.928959999990184,4.31242500001099,5.218455000023823,9.434385000029579,9.720295000006445,10.009780000022147,12.576174999994691,13.039150000025984,14.568504999973811,15.949305000016466,17.536015000019688,18.117339999997057,18.506400000012945]",25,13,captured pig,11,0,11,0,1,-955109511907497485,,SymbolicViewB,2020.1.3,Win32,-955109511907497485,-3816766316427252109,60
12,"[""right"",""right"",""down"",""down"",""down"",""up"",""up"",""up"",""up""]","[2.5447450000210665,2.966904999979306,3.4935800000093877,4.424349999986589,7.030395000008866,8.526154999970458,8.97054000000935,9.242090000014286,9.53675500000827]",25,29,captured pig,12,0,12,0,1,-955109511907497485,,SymbolicViewB,2020.1.3,Win32,-955109511907497485,-3816766316427252109,60
13,"[""right"",""right"",""down"",""down"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left""]","[1.486414999992121,1.853324999974575,2.4856199999921955,2.803009999974165,3.828894999984186,5.796585000003688,9.06354999996256,11.287064999982249,11.509484999987762,11.719344999990426,11.902614999969956,12.9523099999642]",25,44,captured pig,13,0,13,0,1,-955109511907497485,,SymbolicViewB,2020.1.3,Win32,-955109511907497485,-3816766316427252109,60
14,"[""right"",""right"",""right"",""down"",""down"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down""]","[2.4484100000117905,2.674135000037495,2.9262600000365637,3.73420000000624,4.864380000042729,8.336080000037327,8.905629999993835,9.434310000040568,11.736100000038277,12.911935000040103,13.11329000000842,13.323039999988396,13.906595000007655,14.29525000002468,14.799809999996796,16.92950500000734,18.951340000028722,19.874470000038855,23.10396000003675,23.33015500003239,24.127080000005662]",25,50,captured pig,14,0,14,0,1,-955109511907497485,,SymbolicViewB,2020.1.3,Win32,-955109511907497485,-3816766316427252109,60
