,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""down"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""left"",""left"",""right"",""left""]","[1.6895149999763817,2.9670550000155345,3.26418499997817,4.134350000065751,4.8095200000097975,5.528324999962933,6.958880000049248,11.918219999992289,13.9875400000019,15.568585000000894,15.986159999971278,16.63546000001952,21.97597999998834,22.42347499995958,23.229840000043623,23.843364999978803,29.293739999993704,29.594120000023395,30.023640000028536,30.869940000004135,32.441250000032596,33.76765000005253,36.53885500004981,38.18422499997541,38.547129999962635,39.459849999984726,41.701579999993555,43.314329999964684]",0,-25,No points scored,3,0,3,0,1,467249887859919375,,SymbolicViewB,2020.1.3,Win32,-1967659232924533076,1819133783662409161,60
4,"[""right"",""right"",""down"",""down"",""down"",""down""]","[3.7187149999663234,4.8076149999396876,5.7717599999159575,6.129554999992251,6.457799999974668,7.7036150000058115]",25,-5,captured pig,4,0,4,0,1,467249887859919375,,SymbolicViewB,2020.1.3,Win32,-1967659232924533076,1819133783662409161,60
5,"[""right"",""left"",""left"",""left"",""down"",""down"",""up"",""up"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""left"",""up"",""up""]","[2.67981499992311,4.320874999975786,4.736745000001974,5.172350000008009,6.319469999987632,6.682324999943376,8.33699500001967,8.80081499996595,9.782239999971353,10.197539999964647,10.541629999992438,11.540109999943525,12.876894999993965,13.370789999957196,13.85945999994874,17.90969999996014,18.232104999944568,22.877954999916255,23.82056999998167,24.58254999993369,25.48878999997396,25.888670000014827,28.7932949999813,30.810899999924004,31.210339999990538]",0,-30,No points scored,5,0,5,0,1,467249887859919375,,SymbolicViewB,2020.1.3,Win32,-1967659232924533076,1819133783662409161,60
6,"[""left"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""left"",""left"",""left"",""left""]","[3.1510400000261143,5.608805000083521,6.017210000078194,6.898099999991246,8.150340000051074,8.960674999980256,10.13379500003066,15.758390000090003,17.292000000015832,17.707555000088178,20.0354300000472,20.708824999979697,21.269085000036284,24.317935000057332,24.940775000024587,26.51439999998547,28.27554499998223,31.388619999983348,36.49171500001103,40.832360000000335,41.4824250000529,42.811695000040345,43.697505000047386,45.31429500004742,45.69538500008639,46.74233000003733,46.959224999998696]",0,-55,No points scored,6,0,6,0,1,467249887859919375,,SymbolicViewB,2020.1.3,Win32,-1967659232924533076,1819133783662409161,60
8,"[""left"",""left"",""left"",""left""]","[1.7236699999775738,2.1426900000078604,3.054394999984652,3.4312299999874085]",25,-36,captured pig,8,0,8,0,1,467249887859919375,,SymbolicViewB,2020.1.3,Win32,-1967659232924533076,1819133783662409161,60
9,"[""left"",""left"",""left""]","[1.861544999992475,2.4425800000317395,2.8833299999823794]",25,-14,captured pig,9,0,9,0,1,467249887859919375,,SymbolicViewB,2020.1.3,Win32,-1967659232924533076,1819133783662409161,60
10,"[""left"",""left"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""up""]","[1.5475500000175089,2.120854999986477,2.9187650000676513,3.5282250000163913,8.183495000004768,10.646685000043362,11.037595000001602,11.989620000007562,12.314495000056922,12.64172499999404,13.278415000066161,15.27567000000272,15.839314999990165,16.7605250000488,24.252869999967515,26.246120000025257,27.583515000063926,27.997379999957047,28.908000000054017,29.24668500002008,29.79632500000298,30.080425000051036,32.11954500002321,32.974159999983385,33.22343000001274,35.13883000006899,35.93703000003006,36.35702999995556,37.52133000001777]",0,-39,No points scored,10,0,10,0,1,467249887859919375,,SymbolicViewB,2020.1.3,Win32,-1967659232924533076,1819133783662409161,60
11,"[""left"",""left"",""left"",""left""]","[2.051850000047125,3.1790299999993294,3.629384999978356,3.843720000004396]",25,-17,captured pig,11,0,11,0,1,467249887859919375,,SymbolicViewB,2020.1.3,Win32,-1967659232924533076,1819133783662409161,60
12,"[""up"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""down"",""down"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right""]","[2.014779999968596,3.0018350000027567,3.469550000037998,3.7310750000178814,3.9656200000317767,5.132055000052787,6.038184999953955,6.405200000037439,7.233065000036731,7.635290000005625,9.516410000040196,9.782305000000633,10.163000000058673,10.862554999999702,11.542445000028238,11.758524999953806,11.96218500006944,12.164774999953806]",25,-8,captured pig,12,0,12,0,1,467249887859919375,,SymbolicViewB,2020.1.3,Win32,-1967659232924533076,1819133783662409161,60
13,"[""left"",""left"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""down"",""down"",""down"",""down"",""down"",""down""]","[2.058115000021644,3.983325000037439,6.244195000035688,8.597049999982119,9.812904999940656,10.00246500002686,11.5610699999379,12.560229999944568,12.782005000044592,13.044125000014901,13.243789999978617,13.42206500004977,13.601630000048317,13.812670000013895,14.619150000042282,14.802529999986291,14.990319999982603,15.162445000023581,16.44996999995783,18.070560000021942,18.304744999972172,18.521450000000186,18.727749999961816,18.954389999969862,19.154729999951087,19.387379999971017,19.591565000009723,19.798829999985173,21.974560000002384,23.23065000004135,23.45450999995228,23.667230000020936,23.867689999984577,24.352594999945723]",0,-33,No points scored,13,0,13,0,1,467249887859919375,,SymbolicViewB,2020.1.3,Win32,-1967659232924533076,1819133783662409161,60
