,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""down"",""down"",""left"",""left"",""down"",""left"",""down"",""down"",""down"",""right"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""left"",""left"",""left"",""up"",""up"",""up""]","[2.753030000021681,3.284285000001546,4.004415000032168,5.116084999986924,5.6975100000272505,6.420130000042263,6.821080000023358,7.3140950000379235,7.836550000007264,8.214130000036675,8.913475000008475,9.437015000032261,10.080279999994673,10.596925000019837,11.155300000042189,11.699155000038445,12.180330000002868,13.146089999994729,14.679990000033285,15.062900000018999,15.830929999996442,16.27966500003822,17.496180000016466,17.900280000001658]",25,2,captured pig,3,0,3,0,1,-7615156938612698705,,SymbolicViewB,2020.1.3,Win32,-1764683984347795440,5263022992300914563,60
4,"[""left"",""left"",""down"",""down"",""down"",""right"",""down"",""down"",""up"",""up"",""up"",""right"",""down"",""right"",""right"",""right"",""right"",""left"",""right"",""right"",""right"",""right""]","[1.383884999959264,1.890979999967385,2.835399999981746,3.5026949999737553,3.934544999967329,4.355764999985695,5.1543599999859,5.827319999982137,6.411149999999907,6.705394999997225,7.243289999954868,7.616754999966361,8.171384999994189,8.859324999968521,9.539329999999609,10.051284999994095,10.302449999959208,11.355270000000019,12.051259999978356,12.968354999960866,13.433284999977332,13.868399999977555]",5,-12,Exited through black block,4,0,4,0,1,-7615156938612698705,,SymbolicViewB,2020.1.3,Win32,-1764683984347795440,5263022992300914563,60
5,"[""left"",""right"",""right"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""left"",""left""]","[2.849159999983385,3.80183999997098,4.385039999964647,5.68919999996433,6.121259999985341,6.8580199999851175,7.814354999980424,8.737135000003036,9.001104999973904,9.230779999983497,9.753250000008848,9.914515000011306,10.348679999995511,10.649135000014212,11.14792999997735,11.44741999998223,11.672084999969229,12.064759999979287,12.547084999969229,13.633299999986775,14.11467999999877,14.598029999993742,15.001234999974258,15.581405000004452,16.097375000012107,16.697225000010803,19.017705000005662,19.98587500001304,20.36339000001317,20.78025000001071,21.12121000001207,21.48865499999374,22.013745000003837,22.70535000000382,23.365445000003092,23.796389999974053,24.362885000009555,24.766019999980927,25.247689999989234]",5,-28,Exited through black block,5,0,5,0,1,-7615156938612698705,,SymbolicViewB,2020.1.3,Win32,-1764683984347795440,5263022992300914563,60
6,"[""left"",""down"",""down"",""left"",""down"",""down"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""down"",""down"",""left"",""left"",""left"",""up"",""up"",""up"",""left"",""left""]","[1.5333749999990687,1.96947499999078,2.6849700000020675,3.8567150000017136,4.4319350000005215,4.968394999974407,5.304569999978412,5.720604999980424,6.289349999977276,6.776674999971874,7.50082499999553,7.976800000004005,8.24040499998955,8.450879999960307,8.888429999991786,9.360569999960717,9.851419999962673,10.336559999966994,11.272629999963101,14.45058499998413,14.976655000005849,15.499389999953564,15.866179999953602,16.241340000007767,16.752529999997932,17.133099999977276,17.488729999982752,17.93637499999022]",5,-44,Exited through black block,6,0,6,0,1,-7615156938612698705,,SymbolicViewB,2020.1.3,Win32,-1764683984347795440,5263022992300914563,60
8,"[""left"",""down"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""up"",""right"",""down"",""right"",""right"",""right"",""up"",""up""]","[2.316815000027418,2.742789999989327,3.369684999983292,3.786049999995157,4.185360000003129,4.697679999982938,5.065824999997858,5.345510000013746,5.5400099999969825,5.785685000009835,6.04273500002455,6.316790000011679,6.54542500001844,6.876144999987446,7.2190950000076555,7.5612550000078045,8.559210000035819,8.844864999991842,10.02546000003349,10.275070000032429,10.51455999998143,25.074280000000726,25.64942000003066,39.6309449999826,39.96148500003619,40.60528499999782,41.274065000005066,42.05570000002626,42.45745500002522,66.41025499999523,66.96944000001531,67.45339500001865]",25,-22,captured pig,8,0,8,0,1,-7615156938612698705,,SymbolicViewB,2020.1.3,Win32,-1764683984347795440,5263022992300914563,60
9,"[""right"",""right"",""down"",""down"",""down"",""right""]","[1.4054550000000745,2.100460000045132,26.899325000005774,27.53076500003226,27.91436000005342,28.213690000004135]",25,-3,captured pig,9,0,9,0,1,-7615156938612698705,,SymbolicViewB,2020.1.3,Win32,-1764683984347795440,5263022992300914563,60
10,"[""right"",""right"",""down"",""down"",""down"",""right"",""right""]","[1.1965750000090338,1.6544449999928474,2.0382550000213087,2.5131249999976717,2.896469999977853,3.2128150000353344,3.687045000027865]",5,-5,Exited through black block,10,0,10,0,1,-7615156938612698705,,SymbolicViewB,2020.1.3,Win32,-1764683984347795440,5263022992300914563,60
11,"[""right"",""right"",""down"",""down"",""down"",""right"",""down"",""up"",""right""]","[1.1354600000195205,1.5406550000188872,2.0925150000257418,2.49232000001939,2.834725000022445,3.052525000006426,3.4445549999945797,4.172495000006165,5.140255000034813]",5,-9,Exited through black block,11,0,11,0,1,-7615156938612698705,,SymbolicViewB,2020.1.3,Win32,-1764683984347795440,5263022992300914563,60
12,"[""right"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""right"",""down"",""right"",""right""]","[1.0982650000369176,1.5138499999884516,2.6858399999910034,3.186170000000857,3.6013000000384636,4.061030000040773,4.511930000036955,4.9299299999838695,5.298125000030268,5.746600000013132,6.544090000039432,7.147065000026487]",5,-15,Exited through black block,12,0,12,0,1,-7615156938612698705,,SymbolicViewB,2020.1.3,Win32,-1764683984347795440,5263022992300914563,60
13,"[""right"",""down"",""right"",""right"",""down"",""down"",""down"",""right"",""right""]","[1.4023099999758415,2.336169999965932,3.5210949999745935,3.785809999972116,4.201869999989867,4.654284999996889,4.92095999995945,5.258869999961462,5.735184999997728]",5,-19,Exited through black block,13,0,13,0,1,-7615156938612698705,,SymbolicViewB,2020.1.3,Win32,-1764683984347795440,5263022992300914563,60
