,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""up"",""up"",""up"",""left"",""left""]","[1.9691850002855062,2.47971500037238,2.6739650000818074,2.8316950001753867,3.1832050001248717,3.535235000308603]",25,21,captured pig,3,0,3,0,1,2214646765942037148,,SymbolicViewB,2020.1.3,Win32,962001099882190547,7204347039097691288,60
4,"[""right"",""left"",""left"",""up"",""left"",""left"",""up""]","[1.0415249997749925,1.3292499999515712,1.5870849997736514,2.1606149999424815,2.577319999691099,2.929079999681562,2.961434999946505]",25,39,captured pig,4,0,4,0,1,2214646765942037148,,SymbolicViewB,2020.1.3,Win32,962001099882190547,7204347039097691288,60
5,"[""left"",""right"",""right"",""up"",""up"",""right"",""right"",""down"",""down"",""down"",""down"",""down""]","[1.018804999999702,2.428679999895394,2.6511650001630187,3.03558999998495,3.934919999912381,4.35198500007391,5.2745799999684095,5.818489999976009,6.043070000130683,6.234604999888688,6.458684999961406,7.035620000213385]",25,53,captured pig,5,0,5,0,1,2214646765942037148,,SymbolicViewB,2020.1.3,Win32,962001099882190547,7204347039097691288,60
6,"[""down"",""left"",""right"",""right"",""down"",""up"",""right"",""right"",""down"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down""]","[2.125874999910593,2.541220000013709,4.109850000124425,4.684690000023693,4.9428500002250075,5.773444999940693,6.15637500025332,6.351590000092983,9.319560000207275,9.957270000129938,10.1842399998568,10.373020000290126,11.14138500019908,11.334735000040382,11.492210000287741,11.652620000299066,12.201995000243187,12.38952500000596,12.518449999857694,12.644670000299811]",25,60,captured pig,6,0,6,0,1,2214646765942037148,,SymbolicViewB,2020.1.3,Win32,962001099882190547,7204347039097691288,60
8,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left""]","[1.599919999949634,3.4820999996736646,4.024445000104606,4.280865000095218,5.233165000099689,5.968384999781847,6.168164999689907,6.833434999920428,7.025690000038594,7.2182700000703335,9.008905000053346]",25,71,captured pig,8,0,8,0,1,2214646765942037148,,SymbolicViewB,2020.1.3,Win32,962001099882190547,7204347039097691288,60
9,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""right"",""right"",""right"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""left"",""left""]","[1.0857799998484552,1.7254800000227988,2.4930050000548363,2.685200000181794,3.357429999858141,5.021259999834001,5.341545000206679,5.949514999985695,9.788860000204295,10.617279999889433,11.701869999989867,11.885420000180602,12.55718500027433,22.670235000085086,23.32543500000611,23.553515000268817,23.710564999841154,23.967610000167042,24.157440000213683,24.31743500009179,24.868060000240803,25.11738000018522,25.340654999949038]",25,80,captured pig,9,0,9,0,1,2214646765942037148,,SymbolicViewB,2020.1.3,Win32,962001099882190547,7204347039097691288,60
10,"[""right"",""left"",""left"",""down"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""right"",""up""]","[1.2198800002224743,1.8565350002609193,3.4894000003114343,3.8407800002023578,4.100645000115037,4.577520000282675,5.529190000146627,5.9176950003020465,8.410685000009835,8.601205000188202,8.702885000035167,8.953380000311881,9.30617000022903,9.593910000286996,10.55108500039205,10.961875000037253,11.537230000365525,12.53417000034824]",25,96,captured pig,10,0,10,0,1,2214646765942037148,,SymbolicViewB,2020.1.3,Win32,962001099882190547,7204347039097691288,60
11,"[""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down""]","[1.7702650004066527,2.936360000167042,3.5870000002905726,4.6693700002506375,5.852235000114888,6.552345000207424,7.353585000149906,10.135385000146925,10.72044500010088,10.903680000454187,11.069970000069588,11.186605000402778,11.32010000012815,12.852715000044554,13.001955000218004,13.168030000291765]",25,109,captured pig,11,0,11,0,1,2214646765942037148,,SymbolicViewB,2020.1.3,Win32,962001099882190547,7204347039097691288,60
12,"[""right"",""right"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""down"",""down"",""down""]","[1.73454499989748,1.9179349998012185,5.40271499985829,6.835305000189692,7.035269999876618,7.186209999956191,30.345625000074506,30.889299999922514,31.30560000007972,31.465315000154078,32.62262499984354,32.80885999975726,33.3229149999097]",25,123,captured pig,12,0,12,0,1,2214646765942037148,,SymbolicViewB,2020.1.3,Win32,962001099882190547,7204347039097691288,60
13,"[""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""left"",""left"",""up"",""up"",""up"",""left"",""left""]","[1.5162300001829863,1.7562350002117455,2.020845000166446,2.2036250000819564,2.3983700000680983,2.555339999962598,3.232695000246167,3.484730000142008,3.6809300002641976,7.157570000272244,7.3815750000067055,7.448960000183433,7.571874999906868,8.950600000098348,9.492130000144243,9.907825000118464,10.26761500025168,11.251554999966174,11.72357500018552,11.919255000073463]",25,133,captured pig,13,0,13,0,1,2214646765942037148,,SymbolicViewB,2020.1.3,Win32,962001099882190547,7204347039097691288,60
