,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left""]","[1.6703899999993155,2.1777799999981653,2.575445000009495,3.630860000004759,4.031419999999343,4.240860000005341,4.436140000005253,4.648400000005495,4.838925000003655,6.086615000007441,6.597550000005867,7.523735000009765,7.986254999996163]",25,19,captured pig,3,0,3,0,1,-5850614705766323881,,SymbolicViewB,2020.1.3,Win32,839561033015924343,545786654216785730,60
4,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""up""]","[1.453059999999823,2.0333499999978812,2.3831050000007963,2.5852799999993294,2.836524999991525,3.258814999993774,3.6450349999940954,4.1594049999985145,4.588784999999916,5.290274999992107,5.8615500000014435,6.4604149999941,8.89512499999546,9.321329999991576,9.52031999999599,10.047724999996717,10.696729999996023,10.947424999991199,12.189960000003339,12.403309999994235,12.589869999996154,12.779564999989816,13.731829999989714,14.291949999998906,14.520189999995637,15.717424999995274,15.911160000003292,16.086699999999837,16.517179999995278,16.96886999999697,17.5170999999973,18.069934999992256,19.782574999990175,20.43796999999904,21.077785000001313,21.931909999999334,22.60284999999567,23.132019999990007,25.2112599999964,27.121059999990393,27.96987000000081,28.73421999999846,30.778999999994994,31.762394999997923,32.690795000002254,33.380214999997406,33.76484000000346]",0,-6,No points scored,4,0,4,0,1,-5850614705766323881,,SymbolicViewB,2020.1.3,Win32,839561033015924343,545786654216785730,60
5,"[""left"",""left"",""left""]","[3.536389999993844,5.2696799999976065,5.844189999988885]",25,16,captured pig,5,0,5,0,1,-5850614705766323881,,SymbolicViewB,2020.1.3,Win32,839561033015924343,545786654216785730,60
6,"[""left"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""left"",""up"",""left"",""left"",""left"",""right"",""right""]","[2.00738999999885,2.31416999999783,2.9384599999903003,3.364914999998291,3.770380000001751,4.663184999997611,4.820494999992661,4.991345000002184,5.153874999989057,5.326929999995627,5.572814999992261,5.843894999998156,6.344064999997499,7.284969999993336,7.503304999991087,7.710884999993141,8.107179999991786,8.325725000002421,8.581689999991795,8.828424999999697,9.329469999996945,9.67562499998894,10.408434999990277,10.990339999989374,11.260444999992615,11.50408499999321,12.967655000000377,13.399319999996806]",0,-9,No points scored,6,0,6,0,1,-5850614705766323881,,SymbolicViewB,2020.1.3,Win32,839561033015924343,545786654216785730,60
8,"[""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left""]","[1.7126550000102725,3.245999999999185,3.418069999999716,3.7145300000120187,4.890095000009751,5.743880000009085,5.969540000005509,6.233150000000023,6.747240000011516]",25,11,captured pig,8,0,8,0,1,-5850614705766323881,,SymbolicViewB,2020.1.3,Win32,839561033015924343,545786654216785730,60
9,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""right"",""left"",""right"",""right"",""right"",""up"",""up"",""up"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""right"",""down""]","[1.3697600000014063,1.8713500000012573,3.324370000002091,3.6638099999981932,4.128389999998035,4.541545000000042,4.936939999999595,6.059479999996256,6.615434999999707,7.362074999997276,8.084919999993872,8.789059999995516,9.188154999996186,9.364235000000917,9.535229999994044,10.120685000001686,10.507425000003423,10.674079999997048,10.852165000003879,11.321035000000848,11.569189999994705,11.743130000002566,11.944680000000517,12.12989500000549,13.476450000001932,13.726404999993974,13.938634999998612,14.15291000000434,14.856010000003153,15.994934999995166]",0,-14,No points scored,9,0,9,0,1,-5850614705766323881,,SymbolicViewB,2020.1.3,Win32,839561033015924343,545786654216785730,60
10,"[""left"",""left"",""down"",""down"",""down"",""left""]","[1.632770000011078,2.135755000010249,2.6208350000088103,2.839240000001155,3.072135000009439,3.48304000000644]",25,5,captured pig,10,0,10,0,1,-5850614705766323881,,SymbolicViewB,2020.1.3,Win32,839561033015924343,545786654216785730,60
11,"[""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""right"",""right""]","[3.2091049999871757,3.2095399999961955,3.3871499999950174,4.087244999987888,4.334759999997914,4.545019999990473,5.039354999986244,5.451359999991837,6.0421299999870826,6.547544999993988,6.769549999997253,9.16235999998753,9.74765999999363,10.180924999993294,10.53114999999525,10.766915000000154,10.952364999990095,11.131244999996852,11.409059999990859,11.654484999991837,11.981229999990319,12.233324999993783,12.443104999998468,14.36442499999248,15.975739999994403,16.496329999994487,17.075089999998454,17.282474999999977,19.063669999988633,19.658434999990277,21.616790000000037,22.285915000000386,22.553039999998873]",0,-20,No points scored,11,0,11,0,1,-5850614705766323881,,SymbolicViewB,2020.1.3,Win32,839561033015924343,545786654216785730,60
12,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""right"",""left"",""left"",""right"",""right"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""up"",""right""]","[1.384635000009439,1.9638649999978952,2.3878550000081304,3.269865000009304,3.46513500000583,3.671570000005886,4.19229500000074,4.619735000000219,5.249705000009271,6.049185000010766,6.529575000007753,7.061695000011241,8.10491500000353,8.505940000002738,9.229535000005853,9.661160000003292,10.334715000004508,10.76610000000801,10.966620000006515,11.217480000006617,11.733829999997397,12.189420000009704,13.788039999999455,14.327520000006189,14.896625000008498,15.297235000005458,15.847000000008848,17.048770000008517,17.528295000010985,17.96614000000409,18.436665000001085]",0,-45,No points scored,12,0,12,0,1,-5850614705766323881,,SymbolicViewB,2020.1.3,Win32,839561033015924343,545786654216785730,60
13,"[""right"",""down"",""down"",""down"",""right"",""right"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right"",""right"",""right""]","[1.2041599999938626,1.7080099999875529,1.9588949999888428,2.1352550000010524,2.863209999995888,4.654060000000754,7.381144999992102,8.47849499998847,9.065434999996796,9.25823500000115,9.480295000001206,9.910674999991897,11.564509999996517,11.967879999996512,12.716260000001057,13.24421999999322,13.491334999998799,13.717314999987138,13.946134999991045,14.146174999987124,15.092009999993024,15.570544999995036,15.82025999999314,16.05341499998758,17.525829999998678,17.846979999987525,18.45123500000045,18.855944999988424,19.559874999991735,19.95899999998801,20.228824999998324,20.885969999988447,21.232319999995525,21.667304999995395,22.169049999996787,23.118094999997993]",25,-40,captured pig,13,0,13,0,1,-5850614705766323881,,SymbolicViewB,2020.1.3,Win32,839561033015924343,545786654216785730,60
14,"[""left"",""left"",""left"",""left"",""left""]","[1.8859749999974156,2.372849999999744,2.5732549999956973,3.019879999992554,3.2456249999959255]",25,-18,captured pig,14,0,14,0,1,-5850614705766323881,,SymbolicViewB,2020.1.3,Win32,839561033015924343,545786654216785730,60
