,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""up"",""up"",""left"",""left"",""left"",""down"",""down"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down""]","[1.6069999999999993,2.1710000000000065,3.4540000000000077,4.074000000000012,4.656000000000006,4.916000000000011,5.969999999999999,6.606000000000009,6.8160000000000025,7.734999999999999,8.331000000000003,8.934000000000012,9.932000000000002,10.227000000000004,10.460000000000008,10.661000000000001,11.159000000000006]",25,12,captured pig,3,0,3,0,1,1903365035254172837,,SymbolicViewB,2020.1.3,Win32,1903365035254172837,4453032770459072920,60
4,"[""left"",""left"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left""]","[1.085000000000008,1.2870000000000061,2.0160000000000053,2.3170000000000073,3.828000000000003,4.829000000000008,5.760999999999996,5.992999999999995,6.163000000000011,6.359000000000009,7.158999999999992,7.856999999999999,8.022999999999996,8.191000000000003,8.525000000000006,8.957999999999998,9.35499999999999,14.650000000000006,15.232]",25,25,captured pig,4,0,4,0,1,1903365035254172837,,SymbolicViewB,2020.1.3,Win32,1903365035254172837,4453032770459072920,60
5,"[""left"",""left"",""down"",""down"",""down"",""down"",""down""]","[1.2750000000000057,1.4420000000000073,2.1310000000000002,2.3060000000000116,2.48599999999999,2.656000000000006,2.789999999999992]",25,45,captured pig,5,0,5,0,1,1903365035254172837,,SymbolicViewB,2020.1.3,Win32,1903365035254172837,4453032770459072920,60
6,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right""]","[0.9410000000000025,1.1090000000000089,1.8059999999999832,2.0049999999999955,2.2040000000000077,2.4399999999999977,3.358000000000004,4.219999999999999,5.186000000000007,5.38300000000001,5.515999999999991,5.751000000000005,11.307999999999993,11.442000000000007,11.578000000000003,11.744,18.295999999999992,18.49799999999999,19.23599999999999,19.613,20.145999999999987,20.343999999999994,20.514999999999986,20.676999999999992]",25,52,captured pig,6,0,6,0,1,1903365035254172837,,SymbolicViewB,2020.1.3,Win32,1903365035254172837,4453032770459072920,60
8,"[""down"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""down"",""down"",""down""]","[1.5719999999999743,2.242999999999995,2.4919999999999902,3.173999999999978,3.4059999999999775,3.589999999999975,5.635999999999996,6.482999999999976,6.725999999999999,7.484999999999985,7.681999999999988,7.882999999999981,8.633999999999986,8.887999999999977,9.22199999999998,9.472999999999985,10.158999999999992,10.607,18.315999999999974,18.619,26.536999999999978,26.686999999999983,26.819999999999993,26.920999999999992,27.137,27.400999999999982,27.60299999999998,27.821999999999974,31.496999999999986,31.681999999999988,31.97799999999998]",0,21,No points scored,8,0,8,0,1,1903365035254172837,,SymbolicViewB,2020.1.3,Win32,1903365035254172837,4453032770459072920,60
9,"[""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""right"",""right"",""right"",""right""]","[1.9650000000000034,2.280000000000001,2.5790000000000077,3.1239999999999952,3.3530000000000086,3.5630000000000166,4.563999999999993,5.067000000000007,9.177999999999997,9.342000000000013,9.730999999999995,9.992999999999995]",5,15,Exited through black block,9,0,9,0,1,1903365035254172837,,SymbolicViewB,2020.1.3,Win32,1903365035254172837,4453032770459072920,60
10,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left""]","[2.505000000000024,2.804000000000002,4.195000000000022,4.325000000000017,4.525000000000006,6.5020000000000095,6.6510000000000105,7.865000000000009,8.12700000000001,8.242000000000019,8.39700000000002,8.563000000000017,11.747000000000014,12.466000000000008,12.991000000000014,13.374000000000024]",25,28,captured pig,10,0,10,0,1,1903365035254172837,,SymbolicViewB,2020.1.3,Win32,1903365035254172837,4453032770459072920,60
11,"[""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left""]","[1.4050000000000011,1.545000000000016,1.8629999999999995,3.3259999999999934,3.5060000000000002,6.248000000000019,6.250000000000028,6.251000000000005,6.275000000000006,6.275999999999982,6.277000000000015,6.277999999999992,6.279000000000025,6.279000000000025,6.280000000000001,7.897999999999996,8.097000000000008,8.49600000000001]",25,43,captured pig,11,0,11,0,1,1903365035254172837,,SymbolicViewB,2020.1.3,Win32,1903365035254172837,4453032770459072920,60
12,"[""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""right"",""right"",""right""]","[0.9260000000000446,1.1280000000000427,1.2909999999999968,1.8600000000000136,2.0570000000000164,2.243000000000052,2.4090000000000487,2.5230000000000246,2.795000000000016,3.674000000000035,3.9430000000000405,4.123000000000047,4.456000000000017,4.622000000000014,4.835000000000036,5.1129999999999995,5.369000000000028,5.537000000000035,5.80600000000004,6.425000000000011,8.248000000000047,9.182000000000016]",25,48,captured pig,12,0,12,0,1,1903365035254172837,,SymbolicViewB,2020.1.3,Win32,1903365035254172837,4453032770459072920,60
13,"[""down"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""up"",""left"",""left"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left""]","[1.9159999999999968,2.1340000000000146,2.399000000000001,2.598000000000013,3.900000000000034,4.119000000000028,4.233000000000004,4.414000000000044,5.232000000000028,5.52800000000002,6.983000000000004,7.824000000000012,8.075000000000045,9.309000000000026,9.79000000000002,10.519000000000005,11.40500000000003,11.980000000000018,41.76500000000004,41.76600000000002,41.76700000000005,41.76800000000003,41.769000000000005,41.77000000000004,41.771000000000015,41.77200000000005,41.773000000000025,41.774,41.77600000000001,41.77600000000001,41.777000000000044,41.777000000000044,41.77900000000005,41.77900000000005,41.78000000000003,41.78000000000003,45.696000000000026,45.99100000000004,46.60700000000003,46.608000000000004,53.610000000000014,53.610000000000014,53.61200000000002,53.61200000000002,53.61200000000002,53.613,53.61400000000003]",0,23,No points scored,13,0,13,0,1,1903365035254172837,,SymbolicViewB,2020.1.3,Win32,1903365035254172837,4453032770459072920,60
