,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""right""]","[3.809349999995902,4.3786050000053365,7.24210000000312,8.726954999990994,9.650735000002896,10.430610000010347,10.959269999992102,11.35939500000677,11.559184999990975]",5,-4,Exited through black block,3,0,3,0,1,4010551406769340504,,SymbolicViewB,2020.1.3,Win32,1704708397555646553,-9097925525440633536,60
4,"[""left"",""left"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""left"",""left"",""left"",""left"",""right"",""right"",""left"",""left"",""left"",""up"",""up"",""up"",""right"",""down""]","[2.7469400000118185,4.017525000002934,4.682825000025332,4.962820000015199,5.170650000014575,5.381810000020778,8.31569000001764,10.546614999999292,11.231370000023162,11.76357999999891,12.029645000002347,12.246805000002496,12.415675000025658,14.331755000021076,16.02990000002319,16.598050000000512,17.11989500001073,19.33047000001534,19.73569500001031,21.56282000002102,21.99563499999931,23.064735000021756,24.631125000014435,27.097045000002254,27.378800000005867,28.101900000008754,29.78007500001695]",0,-29,No points scored,4,0,4,0,1,4010551406769340504,,SymbolicViewB,2020.1.3,Win32,1704708397555646553,-9097925525440633536,60
5,"[""left"",""left"",""right"",""right"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left""]","[4.952080000017304,5.417805000004591,8.847745000006398,9.69557499999064,11.095189999992726,15.049259999999776,19.811925000016345,24.2326849999954,49.4828700000071,57.34729000000516,57.694309999991674,58.36025500000687,59.31470499999705,60.37634000001708,60.80908000000636,61.093175000016345,61.29960500000743]",25,-20,captured pig,5,0,5,0,1,4010551406769340504,,SymbolicViewB,2020.1.3,Win32,1704708397555646553,-9097925525440633536,60
6,"[""left"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down""]","[1.6294449999986682,4.364000000001397,4.720405000000028,5.68361000000732,6.695695000002161,6.962555000005523,7.19706999999471,7.445579999999609,7.681225000007544,9.230799999990268,9.565629999997327,10.573195000004489,10.867895000003045,13.715454999997746,14.064610000001267,15.112369999988005,15.446690000011586,15.661959999997634,16.16558500000974,17.445979999989504,18.3450249999878,19.096669999998994,19.499340000009397,19.898769999999786,20.663265000010142,20.895235000003595,21.096160000015516,21.291969999991124,21.488455000013346]",0,-45,No points scored,6,0,6,0,1,4010551406769340504,,SymbolicViewB,2020.1.3,Win32,1704708397555646553,-9097925525440633536,60
8,"[""left"",""left"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""left"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""left"",""left"",""left"",""left"",""left"",""down""]","[2.4134999999951106,3.333539999992354,5.633014999999432,5.847349999996368,6.227090000000317,6.468829999997979,6.670329999993555,8.968364999978803,9.279840000002878,10.301544999994803,10.600399999995716,11.613679999980377,13.230769999994664,14.019854999991367,14.636274999997113,15.580324999988079,15.803790000005392,16.01494999998249,16.753899999981513,17.147475000005215,21.08640000000014,23.60365499998443,23.91738499997882,24.412630000006175,24.929979999986244,26.739274999999907,26.979744999989634,27.4805650000053,27.734339999995427,27.970524999982445,29.396169999992708]",0,-95,No points scored,8,0,8,0,1,4010551406769340504,,SymbolicViewB,2020.1.3,Win32,1704708397555646553,-9097925525440633536,60
9,"[""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""right"",""right"",""left"",""right"",""right"",""up"",""up"",""up""]","[1.8985049999901094,2.413860000000568,2.7036349999834783,3.69462999998359,4.162190000002738,4.41602000000421,6.867994999978691,7.746274999983143,12.295725000003586,14.844339999981457,18.366849999991246,20.8766900000046,21.99718499998562,26.195745000004536,26.8824049999821,28.228390000003856]",25,-85,captured pig,9,0,9,0,1,4010551406769340504,,SymbolicViewB,2020.1.3,Win32,1704708397555646553,-9097925525440633536,60
10,"[""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""up"",""up"",""left"",""left"",""down"",""down"",""down"",""down""]","[5.986925000004703,6.623390000022482,7.019590000010794,8.263380000018515,8.753550000023097,8.981045000022277,9.151900000026217,9.329275000025518,10.496465000003809,10.943955000024289,11.249130000011064,11.480120000021998,12.633750000008149,12.915380000020377,14.683045000012498,15.532900000020163,20.681635000015376,21.080100000021048,21.76222500001313,22.9463500000129,26.795410000020638,27.37958000000799,29.095060000021476,30.116515000001527]",25,-80,captured pig,10,0,10,0,1,4010551406769340504,,SymbolicViewB,2020.1.3,Win32,1704708397555646553,-9097925525440633536,60
11,"[""left"",""left"",""left"",""left""]","[3.932874999998603,4.53207499999553,4.803924999985611,5.076325000001816]",25,-59,captured pig,11,0,11,0,1,4010551406769340504,,SymbolicViewB,2020.1.3,Win32,1704708397555646553,-9097925525440633536,60
12,"[""up"",""left"",""left"",""left"",""left""]","[2.450700000015786,4.117300000012619,4.921185000013793,9.231635000003735,10.032185000018217]",25,-39,captured pig,12,0,12,0,1,4010551406769340504,,SymbolicViewB,2020.1.3,Win32,1704708397555646553,-9097925525440633536,60
13,"[""left"",""left"",""left"",""right"",""down"",""right"",""right"",""right"",""down"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""left""]","[2.3861399999877904,2.937359999981709,3.2150149999943096,4.335859999991953,5.102614999981597,7.045964999997523,8.196704999980284,9.099359999992885,14.315559999988182,16.646139999997104,17.389864999975543,18.518579999974463,19.61463499997626,19.864994999981718,20.04983499998343,20.30987999998615,20.48126499998034,24.667444999999134,26.869485000002896,29.78019999997923]",25,-34,captured pig,13,0,13,0,1,4010551406769340504,,SymbolicViewB,2020.1.3,Win32,1704708397555646553,-9097925525440633536,60
14,"[""right"",""right"",""right"",""right"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left""]","[3.841964999999618,4.624324999982491,4.926849999988917,5.462549999996554,6.45730999999796,6.657479999994393,8.349770000000717,8.64289999997709,9.029299999994691,9.363929999992251,13.807130000001052,14.508700000005774]",25,-17,captured pig,14,0,14,0,1,4010551406769340504,,SymbolicViewB,2020.1.3,Win32,1704708397555646553,-9097925525440633536,60
