,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""up"",""down"",""down"",""down"",""down"",""up"",""up"",""right""]","[2.3691450000042096,3.676739999995334,4.4114149999804795,4.847389999980805,6.099524999997811,6.479084999999031,6.740594999981113,7.867050000000745,8.551355000003241,9.13332999998238,9.767664999992121,10.679149999981746,11.673504999984289,11.96630999998888,14.178424999990966,14.913765000004787,15.60775999998441,16.073420000000624,16.72391499998048,17.10602999999537,18.125325000000885,18.411399999982677,18.826685000007274,19.66268000000855,19.944640000001527,25.156564999982947,26.44068500000867,27.667270000005374,28.66936500000884,29.056305000005523,29.479724999982864,29.723499999992782,30.243755000003148,30.606050000002142,33.726974999997765,34.97334999998566,35.40620999998646,37.999145000008866,44.528409999998985,44.53169000000344,44.532990000006976,44.53385999999591,44.534914999996545,44.53575499998988,44.53656000000774,44.53732499998296,44.53812499999185,44.539300000004005]",0,-25,No points scored,3,0,3,0,1,-3430117813460948887,,SymbolicViewB,2020.1.3,Win32,-1124274804247254936,577182929461819280,60
4,"[""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""left"",""left"",""left"",""left""]","[2.2584250000072643,2.8834500000230037,3.4160800000245217,3.898715000017546,4.730110000004061,5.0159050000074785,5.266280000010738,5.513995000015711,5.885780000011437,14.57229000001098,14.572950000001583,14.573325000004843,14.573700000008103,14.574110000015935,14.57445500002359,14.574760000017704,14.575075000000652,14.575420000008307,14.575715000013588,14.576045000023441,14.576360000006389,14.576585000002524,14.576835000014398,14.577085000026273,15.232605000026524,16.13795000000391,16.49200500000734,17.522395000007236,17.982205000007525,18.289005000027828,19.396490000013728,20.064050000015413,20.384625000006054,21.410200000012992,21.796515000023646,22.326435000024503,24.190735000011045]",25,-24,captured pig,4,0,4,0,1,-3430117813460948887,,SymbolicViewB,2020.1.3,Win32,-1124274804247254936,577182929461819280,60
5,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""right"",""right"",""right"",""up"",""up"",""up""]","[1.854349999979604,2.351280000002589,3.326665000000503,3.6356399999931455,3.901654999994207,4.872039999987464,5.24945000000298,7.646689999994123,8.545559999998659,9.2423950000084,10.646279999986291,10.939729999983683,12.921134999982314]",25,-12,captured pig,5,0,5,0,1,-3430117813460948887,,SymbolicViewB,2020.1.3,Win32,-1124274804247254936,577182929461819280,60
6,"[""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left""]","[1.8399349999963306,2.2114050000091083,2.7061199999880046,3.6311900000146125,4.177605000004405,5.137274999986403,5.479924999992363,5.942559999995865,7.412279999989551,7.711940000008326,9.87801000001491,11.038564999995288,11.422185000003083]",25,3,captured pig,6,0,6,0,1,-3430117813460948887,,SymbolicViewB,2020.1.3,Win32,-1124274804247254936,577182929461819280,60
8,"[""right"",""right"",""down"",""down"",""down""]","[1.4275950000155717,1.7032900000049267,2.6306900000199676,2.9542850000143517,3.281860000017332]",25,43,captured pig,8,0,8,0,1,-3430117813460948887,,SymbolicViewB,2020.1.3,Win32,-1124274804247254936,577182929461819280,60
9,"[""right"",""right"",""right"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""left"",""left"",""left"",""down"",""down"",""down"",""left"",""left"",""left"",""up""]","[1.2791600000055041,1.5659800000139512,1.9317699999955948,2.6353200000012293,2.923385000001872,3.286049999995157,3.7750450000166893,4.601959999999963,5.244100000010803,5.932045000023209,7.268115000013495,7.850635000009788,8.040059999999357,8.951744999998482,9.899650000006659,10.610645000007935,11.738975000014761,12.009699999995064,12.224815000023227,14.955734999995911]",25,49,captured pig,9,0,9,0,1,-3430117813460948887,,SymbolicViewB,2020.1.3,Win32,-1124274804247254936,577182929461819280,60
10,"[""right"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""right"",""right""]","[2.3668349999934435,5.086074999999255,5.811619999993127,6.368480000004638,7.367074999987381,7.785410000011325,8.16751500000828,8.900740000011865,9.249634999985574,10.634460000001127,12.04368999999133]",25,63,captured pig,10,0,10,0,1,-3430117813460948887,,SymbolicViewB,2020.1.3,Win32,-1124274804247254936,577182929461819280,60
11,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down""]","[1.3577300000179093,1.6596950000093784,2.5748700000112876,2.890225000010105,3.3623350000125356,3.761225000023842,4.246364999999059,4.756454999995185,5.9100800000014715]",25,83,captured pig,11,0,11,0,1,-3430117813460948887,,SymbolicViewB,2020.1.3,Win32,-1124274804247254936,577182929461819280,60
12,"[""right"",""right"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""right"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""up"",""down""]","[1.2436350000207312,1.4982700000109617,2.5212549999996554,2.837629999994533,3.400095000019064,4.399890000000596,4.938135000003967,5.384300000005169,6.147515000018757,7.821790000016335,8.407535000005737,8.686230000021169,8.97537500000908,9.447990000015125,11.969925000012154,13.601805000012973,14.252490000013495,14.426760000002105,15.101209999993443,15.469615000009071,15.75510999999824,15.967040000017732,16.56262000001152,17.46227000001818,18.169890000019222,18.570709999999963,19.071575000009034,19.377685000014026,19.54446000000462,21.086834999994608,24.597005000017816]",0,58,No points scored,12,0,12,0,1,-3430117813460948887,,SymbolicViewB,2020.1.3,Win32,-1124274804247254936,577182929461819280,60
13,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""up""]","[2.220630000025267,2.628545000014128,3.551190000027418,3.858055000018794,4.2003550000081304,4.7256150000030175,6.9639550000138115,8.22341000000597,8.50698000000557,9.114385000022594,9.521220000024186,10.374165000015637,11.376280000025872,12.470420000026934,15.864040000014938,16.926820000022417,17.36282000000938,17.788540000008652,19.442310000013094,20.076190000021597,20.72025000001304,21.06529500000761,21.49601500001154,21.786395000002813,23.60606000002008,24.023130000015954,24.51763500002562,25.69198000000324,26.101800000004005,27.069015000015497]",0,33,No points scored,13,0,13,0,1,-3430117813460948887,,SymbolicViewB,2020.1.3,Win32,-1124274804247254936,577182929461819280,60
