,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""down""]","[1.1820000000000022,1.4980000000000047,2.4950000000000045,2.6899999999999977,2.8730000000000047,3.024000000000001,4.314999999999998,4.497,5.001000000000005,5.186,6.103999999999999,6.317,6.564,7.1129999999999995,7.280999999999999,7.494,7.677,7.8969999999999985,8.667000000000002,8.692,8.884999999999998,9.530000000000001,10.177,11.011000000000003,12.135999999999996,12.474000000000004,12.5,12.941000000000003,13.477000000000004]",25,2,captured pig,3,0,3,0,1,0,,SymbolicViewB,2020.1.3,Win32,-592804621306472842,9031572006437691510,60
4,"[""left"",""left"",""down"",""right"",""left"",""right"",""up"",""left"",""left"",""down"",""right"",""right"",""right"",""right"",""left"",""up"",""left"",""down"",""down"",""down""]","[1.117999999999995,1.5929999999999893,1.884999999999991,2.8049999999999926,4.013999999999996,5.2309999999999945,5.909999999999997,6.344999999999999,6.914999999999992,7.194000000000003,7.817999999999998,8.313999999999993,9.974999999999994,10.131,12.131,13.11099999999999,13.442999999999998,14.173999999999992,14.768999999999991,15.393]",25,10,captured pig,4,0,4,0,1,0,,SymbolicViewB,2020.1.3,Win32,-592804621306472842,9031572006437691510,60
5,"[""right"",""right"",""left"",""left"",""down"",""down"",""up"",""up"",""up"",""left"",""up"",""right"",""left"",""up"",""down"",""down"",""left"",""down"",""down"",""up"",""up"",""up"",""left"",""left"",""left"",""left""]","[2.3619999999999948,3.337999999999994,4.251999999999995,5.811999999999998,6.983999999999995,7.247,7.962999999999994,8.457999999999998,8.885000000000005,9.724999999999994,10.739000000000004,11.394999999999996,12.150000000000006,13.025999999999996,13.807000000000002,14.275000000000006,15.780000000000001,16.510000000000005,17.012,18.001999999999995,18.763000000000005,19.391999999999996,19.817999999999998,20.040999999999997,20.242000000000004,20.423000000000002]",0,-15,No points scored,5,0,5,0,1,0,,SymbolicViewB,2020.1.3,Win32,-592804621306472842,9031572006437691510,60
6,"[""left"",""left"",""right"",""left"",""left"",""right"",""right"",""right"",""down"",""right"",""right"",""down"",""down"",""down"",""down""]","[0.8359999999999985,2.3629999999999995,3.346999999999994,4.634999999999991,5.182999999999993,6.462999999999994,7.439999999999998,7.644999999999996,8.777999999999992,9.549999999999997,10.679999999999993,11.256,11.647999999999996,12.850999999999999,13.171999999999997]",25,-1,captured pig,6,0,6,0,1,0,,SymbolicViewB,2020.1.3,Win32,-592804621306472842,9031572006437691510,60
8,"[""left"",""left"",""down"",""right"",""right"",""down"",""right"",""right"",""left"",""left"",""up"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""right""]","[0.3810000000000002,0.6810000000000116,1.938999999999993,3.819999999999993,4.003000000000014,5.3940000000000055,5.826999999999998,7.122000000000014,8.141999999999996,9.141999999999996,9.63900000000001,10.203000000000003,10.906000000000006,11.108000000000004,11.430000000000007,11.556999999999988,11.754999999999995,11.942000000000007,12.087999999999994,12.673000000000002,12.888000000000005,13.390999999999991,14.318000000000012,14.319999999999993,14.59899999999999]",25,-21,captured pig,8,0,8,0,1,0,,SymbolicViewB,2020.1.3,Win32,-592804621306472842,9031572006437691510,60
9,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""down"",""up"",""up"",""left"",""right"",""right"",""right""]","[2.137999999999977,2.9909999999999854,3.3759999999999764,3.863999999999976,4.531999999999982,4.908999999999992,6.099999999999994,6.543999999999983,7.609999999999985,8.61499999999998,9.317999999999984,9.700999999999993,10.021999999999991,10.182999999999993]",5,-29,Exited through black block,9,0,9,0,1,0,,SymbolicViewB,2020.1.3,Win32,-592804621306472842,9031572006437691510,60
10,"[""right"",""left"",""left"",""left"",""right"",""up"",""left"",""right"",""right"",""right"",""right"",""down"",""left"",""down"",""down"",""down"",""right"",""right""]","[0.9869999999999948,2.259999999999991,2.7949999999999875,3.3049999999999784,4.661999999999978,5.864999999999981,6.097999999999985,6.72199999999998,7.418999999999983,7.643999999999977,8.403999999999996,9.312999999999988,10.895999999999987,11.351999999999975,11.811999999999983,12.271999999999991,12.639999999999986,12.978999999999985]",5,-41,Exited through black block,10,0,10,0,1,0,,SymbolicViewB,2020.1.3,Win32,-592804621306472842,9031572006437691510,60
11,"[""left"",""right"",""right"",""right"",""down"",""left"",""up""]","[0.8220000000000027,1.4120000000000061,2.106000000000023,2.6240000000000236,3.1850000000000023,5.055000000000007,6.242000000000019]",25,-23,captured pig,11,0,11,0,1,0,,SymbolicViewB,2020.1.3,Win32,-592804621306472842,9031572006437691510,60
12,"[""right"",""right"",""down"",""down"",""down"",""right"",""right""]","[1.2419999999999902,1.8089999999999975,2.492999999999995,2.8360000000000127,3.7280000000000086,4.192000000000007,4.609999999999985]",5,-25,Exited through black block,12,0,12,0,1,0,,SymbolicViewB,2020.1.3,Win32,-592804621306472842,9031572006437691510,60
13,"[""down"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""right"",""right"",""right"",""right""]","[0.7579999999999814,1.1569999999999823,1.5269999999999868,1.9950000000000045,2.414999999999992,2.975999999999999,3.394999999999982,3.822999999999979,5.679999999999978,5.984999999999985,6.310000000000002,6.731999999999999]",5,-31,Exited through black block,13,0,13,0,1,0,,SymbolicViewB,2020.1.3,Win32,-592804621306472842,9031572006437691510,60
