,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""right"",""right"",""right""]","[1.8162400000728667,2.304604999953881,2.81872499990277,5.009249999886379,10.883619999978691,11.29734000004828,11.5030699998606,11.718979999888688,12.2473549998831,13.509975000051782,15.315889999968931,15.996784999966621,16.44313000002876,21.191760000074282,21.43140499992296,21.66179999988526,22.03590999986045,22.478480000048876,22.917565000010654,24.625544999958947,27.255175000056624,27.69969499995932,27.943165000062436,28.34351999987848,28.850529999937862,29.11629500007257,29.556450000032783,29.943674999987707,30.722150000045076,31.067804999882355,31.309690000023693,31.56902499985881,31.896884999936447,32.17789499997161,32.4614049999509,32.89874999993481,33.46991500002332,33.67766999988817,34.01202999986708,35.29988000006415,35.50463499990292,37.19045999995433,37.407954999944195,37.61236499994993,38.11701499996707,40.56622499995865]",0,-25,No points scored,3,0,3,0,1,0,,SymbolicViewB,2020.1.3,Win32,830210887766189487,4101496819972227280,60
4,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""down""]","[1.1414550000336021,1.5708550000563264,1.9423199999146163,2.6518200000282377,5.6788500000257045,6.250134999863803,6.46186999999918,6.706100000068545,7.06918999995105]",25,-9,captured pig,4,0,4,0,1,0,,SymbolicViewB,2020.1.3,Win32,830210887766189487,4101496819972227280,60
5,"[""left"",""left"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left""]","[1.3406849999446422,1.8320199998561293,2.290580000029877,2.5448499999474734,2.9598399999085814,3.4624399999156594,5.275669999886304,5.702795000048354,6.470389999914914,7.126050000078976,7.398049999959767,7.694639999885112,9.888855000026524,10.113570000045002,10.341164999874309,10.709104999899864,11.150094999931753,11.352475000079721,11.556420000037178,11.748385000042617,11.941235000034794,12.288419999880716,12.540455000009388,16.6583849999588,17.30468999990262,18.165150000015274]",25,-5,captured pig,5,0,5,0,1,0,,SymbolicViewB,2020.1.3,Win32,830210887766189487,4101496819972227280,60
6,"[""left"",""left"",""down"",""down"",""down"",""right"",""right"",""left"",""left"",""right"",""right"",""right"",""up"",""up"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left""]","[1.909419999923557,2.3976000000257045,2.7658299999311566,3.180015000049025,3.422095000045374,4.24726999993436,4.770005000056699,5.557719999924302,6.035200000042096,7.46692999987863,7.911000000080094,8.632364999968559,9.067090000025928,9.382190000033006,10.623609999893233,14.793950000079349,15.304209999972954,16.617069999920204,16.881830000085756,17.042205000063404,17.2330400000792,17.453204999910668,17.73865499999374,18.1338949999772,18.321185000007972,18.522425000090152]",0,-30,No points scored,6,0,6,0,1,0,,SymbolicViewB,2020.1.3,Win32,830210887766189487,4101496819972227280,60
8,"[""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""left"",""left"",""left"",""left""]","[1.304099999833852,4.262064999900758,4.504405000014231,4.789935000007972,5.0197599998209625,5.245774999959394,5.587515000021085,5.864304999820888,6.04009999986738,7.017534999875352,7.525054999860004,8.154039999935776,8.367709999904037,8.554155000019819,9.120965000009164,9.23348499997519,9.416544999927282,9.658850000007078]",25,-24,captured pig,8,0,8,0,1,0,,SymbolicViewB,2020.1.3,Win32,830210887766189487,4101496819972227280,60
9,"[""left"",""left"",""down"",""down"",""down""]","[4.141169999958947,9.022744999965653,12.042609999887645,12.256679999874905,12.434824999887496]",25,-4,captured pig,9,0,9,0,1,0,,SymbolicViewB,2020.1.3,Win32,830210887766189487,4101496819972227280,60
10,"[""left"",""left"",""down"",""down"",""down"",""right"",""right"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""right"",""right""]","[1.7740750000812113,2.0132100000046194,4.197320000035688,4.4502650001086295,4.683080000104383,5.066720000002533,5.50622499990277,10.81726499996148,11.405120000010356,12.107714999932796,12.49566000001505,12.888809999916703,13.082494999980554,14.752025000052527,14.926800000015646,15.245600000023842,16.579949999926612,16.96536500006914,17.337575000012293,17.797349999891594,19.757065000012517,19.95541499997489,20.172430000035092]",5,-18,Exited through black block,10,0,10,0,1,0,,SymbolicViewB,2020.1.3,Win32,830210887766189487,4101496819972227280,60
11,"[""right"",""right"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down""]","[1.6384700001217425,2.3302450000774115,2.7778549999929965,2.9597950000315905,3.192365000024438,3.575734999962151,3.798464999999851,3.9760600000154227,4.370210000080988,4.643015000037849,4.866374999983236,5.087975000031292,5.296555000124499,5.530384999932721,5.74051499995403,5.986180000007153,10.009619999909773,11.219485000008717,14.624920000089332,14.86887999996543,15.16311000008136,15.403140000067651,15.592660000082105,15.779654999962077,15.997124999994412,16.203070000046864,16.413290000054985,16.610395000083372,16.976809999905527,17.191935000009835,17.41480499994941,18.076649999944493,18.365355000132695,18.72453000000678,19.234105000039563,19.570215000072494,19.8722500000149,20.124079999979585,21.096235000062734,21.09707499993965,24.62925500003621]",0,-43,No points scored,11,0,11,0,1,0,,SymbolicViewB,2020.1.3,Win32,830210887766189487,4101496819972227280,60
12,"[""left"",""left"",""left"",""left""]","[7.87159000011161,8.10649500018917,8.34764500008896,8.544914999976754]",25,-21,captured pig,12,0,12,0,1,0,,SymbolicViewB,2020.1.3,Win32,830210887766189487,4101496819972227280,60
13,"[""left"",""left"",""left"",""left"",""left"",""left""]","[17.655685000121593,17.71665000007488,17.92799500003457,18.167720000026748,20.27443500002846,21.967385000083596]",25,1,captured pig,13,0,13,0,1,0,,SymbolicViewB,2020.1.3,Win32,830210887766189487,4101496819972227280,60
14,"[""left"",""left"",""left""]","[4.636225000023842,4.832129999995232,5.0367300000507385]",25,23,captured pig,14,0,14,0,1,0,,SymbolicViewB,2020.1.3,Win32,830210887766189487,4101496819972227280,60
