,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""left"",""down"",""down"",""down"",""right"",""right""]","[1.3204149999655783,1.5123450001701713,1.795610000146553,2.23058500001207,2.4639200000092387,2.6805200001690537,2.913145000115037,3.1131299999542534]",25,19,captured pig,3,0,3,0,1,6347225307778405749,,SymbolicViewB,2020.1.3,Win32,1735539289351017847,-9187903162659028233,60
4,"[""left"",""left"",""left"",""left""]","[0.9141749998088926,1.1419149998109788,2.4637249999213964,3.2919899998232722]",25,41,captured pig,4,0,4,0,1,6347225307778405749,,SymbolicViewB,2020.1.3,Win32,1735539289351017847,-9187903162659028233,60
5,"[""down"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left""]","[1.0132400000002235,1.531514999922365,1.814259999897331,2.494239999912679,2.7274400000460446,2.9609099999070168,3.7465800000354648,3.9117900000419468,4.143849999876693]",25,58,captured pig,5,0,5,0,1,6347225307778405749,,SymbolicViewB,2020.1.3,Win32,1735539289351017847,-9187903162659028233,60
6,"[""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down""]","[1.032314999960363,1.2616600000765175,1.629695000126958,1.7787550000939518,2.06169500015676,2.546224999940023,2.812540000071749,3.014949999982491,3.1778599999379367,3.9292900001164526,4.12936000013724,4.313235000008717]",25,76,captured pig,6,0,6,0,1,6347225307778405749,,SymbolicViewB,2020.1.3,Win32,1735539289351017847,-9187903162659028233,60
8,"[""up"",""up"",""up"",""right"",""right"",""right"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""down"",""left"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""down"",""down"",""down"",""down"",""right"",""right""]","[5.326544999843463,5.575274999951944,5.776044999947771,6.156734999967739,6.990519999992102,7.174014999996871,7.742214999860153,7.881150000030175,8.042314999969676,8.226694999961182,8.990065000019968,9.241704999934882,9.907854999881238,10.074359999969602,10.27193499985151,10.606969999847934,10.959670000011101,11.107055000029504,11.30906999995932,11.498325000051409,11.709125000052154,11.84364499989897,15.336159999947995,15.542584999930114,15.778364999918267,16.757329999934882,16.974775000009686,17.19103499990888,17.424424999859184,18.175849999999627,18.266584999859333]",5,40,Exited through black block,8,0,8,0,1,6347225307778405749,,SymbolicViewB,2020.1.3,Win32,1735539289351017847,-9187903162659028233,60
9,"[""right"",""right"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right""]","[2.3762799999676645,2.5884300000034273,2.98617499996908,3.1862099999561906,3.404325000010431,3.608544999966398,4.369709999999031,4.5699099998455495,4.770649999845773,5.552939999848604,5.772944999858737,6.061869999859482,6.196759999962524,6.609859999967739,6.838830000022426,7.338974999962375,7.527284999843687]",25,52,captured pig,9,0,9,0,1,6347225307778405749,,SymbolicViewB,2020.1.3,Win32,1735539289351017847,-9187903162659028233,60
10,"[""down"",""right"",""right"",""left"",""left"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right""]","[1.5199700000230223,1.8578649999108166,2.0875949999317527,2.7552099998574704,3.0870799999684095,3.3090800000354648,3.5240149998571724,3.7063400000333786,5.403939999872819,5.587109999964014,5.7701250000391155,5.9704199999105185,8.771004999987781,9.337159999879077,9.822139999829233,10.855199999874458,11.036874999990687,11.875765000004321,12.05798999988474,12.244930000044405,12.438210000051185,12.604975000023842,12.903565000044182,13.070425000041723,13.286874999990687,13.553420000011101,13.853854999877512,14.0539249998983,15.227639999939129,15.387099999934435,15.737280000001192]",0,27,No points scored,10,0,10,0,1,6347225307778405749,,SymbolicViewB,2020.1.3,Win32,1735539289351017847,-9187903162659028233,60
11,"[""right"",""right"",""right"",""left"",""down"",""left"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""down"",""down""]","[1.5379649999085814,1.7050900000613183,1.8871549998875707,2.4568350000772625,2.638194999890402,2.6439600000157952,2.9060100000351667,3.0725400000810623,3.694385000038892,3.874569999985397,4.1524549999739975,4.383440000005066,4.570414999965578,4.799154999898747,5.573799999896437,5.719959999900311,5.88730000006035,6.070344999898225,6.270414999919012,6.641065000090748,6.821629999903962,7.005499999970198,11.009904999984428,11.271100000012666,11.455185000086203,11.688765000086278,12.073194999946281,12.350319999968633,12.55383999994956,12.887249999912456,13.5070499998983,13.706715000094846,13.927940000081435,14.24057999998331,14.789854999864474,15.006790000014007]",0,2,No points scored,11,0,11,0,1,6347225307778405749,,SymbolicViewB,2020.1.3,Win32,1735539289351017847,-9187903162659028233,60
12,"[""right"",""right"",""right"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right""]","[1.5510050000157207,1.7440599999390543,1.9062550000380725,2.321809999877587,2.5058849998749793,2.706664999946952,2.8555650000926107,3.171169999986887,3.338569999905303,3.5503000000026077,3.7489300000015646,3.940405000001192,4.356660000048578,4.563369999872521,4.740359999937937,4.907619999954477]",5,-6,Exited through black block,12,0,12,0,1,6347225307778405749,,SymbolicViewB,2020.1.3,Win32,1735539289351017847,-9187903162659028233,60
13,"[""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""up"",""up"",""left"",""left"",""left"",""left""]","[1.8116099999751896,3.176329999929294,3.343549999874085,3.5280949999578297,4.124394999817014,4.258144999854267,4.4604050000198185,4.6281249998137355,4.812504999805242,5.875980000011623,7.209404999855906,7.397389999823645,8.143624999793246,8.37904499983415,8.604790000012144,9.32333999988623,9.540574999991804,9.966324999928474,10.178319999948144,10.34112499980256,14.009159999899566,15.444384999806061,17.040899999905378,18.307934999931604,18.627334999851882,18.810179999796674,19.240604999940842]",0,-31,No points scored,13,0,13,0,1,6347225307778405749,,SymbolicViewB,2020.1.3,Win32,1735539289351017847,-9187903162659028233,60
14,"[""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left""]","[2.086780000012368,2.282325000036508,2.465400000102818,2.6487150001339614,3.7399399999994785,3.76698000007309,3.9218999999575317,4.116799999959767,4.799425000092015,5.382965000113472,5.800575000001118,6.233000000007451,6.383039999986067,6.58218999998644,7.8489999999292195,8.033915000036359,8.33172499993816,8.582954999990761,9.835940000135452,10.017410000087693,10.187494999961928,10.382955000037327,10.6020299999509,11.272594999987632,11.467214999953285,11.667434999952093,12.39975000009872,12.616515000117943,12.74900500010699,13.41914499993436]",0,-56,No points scored,14,0,14,0,1,6347225307778405749,,SymbolicViewB,2020.1.3,Win32,1735539289351017847,-9187903162659028233,60
