,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""right"",""right"",""up"",""right"",""right"",""down"",""down"",""down"",""down"",""right"",""down"",""down"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""left"",""down"",""left""]","[1.4072150000138208,2.135840000002645,3.3528800000058254,4.078380000006291,4.939930000007735,5.700250000008964,6.228225000013481,6.771005000002333,7.2192550000036135,8.68445500000962,9.25381500000367,9.620685000001686,10.2748050000082,11.000330000009853,11.281790000008186,12.13907500001369,12.524775000012596,13.099600000001374,13.652905000009923,14.90688000000955,15.508350000003702,16.47350500000175,16.84408500000427,18.051610000009532,18.355999999999767,18.9889000000112,19.478750000009313,20.54265000000305,22.82274000000325]",25,4,captured pig,3,0,3,0,1,-9110219412744544903,,SymbolicViewB,2020.1.3,Linux x86_64,1771155601407041455,4914460236323306600,60
4,"[""left"",""left"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""right"",""right"",""down"",""down"",""right"",""right"",""down"",""right"",""right"",""right"",""down"",""right"",""right"",""right"",""left"",""down"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""left"",""left"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""left""]","[5.012479999990319,5.34919500000251,6.00188499999058,6.506439999997383,6.886799999992945,7.247940000001108,7.565195000002859,7.99421999999322,8.46487499999057,8.766394999998738,9.089710000000196,9.465985000002547,9.935599999997066,10.469459999992978,11.236389999990934,11.93246999999974,12.461924999995972,12.860914999997476,14.044959999999264,14.707954999990761,15.759879999997793,16.549629999994067,17.09979999999632,17.468779999995604,18.154914999991888,18.847175000002608,19.40235499999835,19.84294499999669,22.40239499999734,22.771334999997634,23.23932500000228,23.556589999992866,24.052609999998822,26.216609999988577,26.58468499999435,26.89677500000107,27.353934999991907,28.676129999992554,29.030919999990147,29.382969999991474,30.220804999989923,30.546080000000075,32.0194199999969,33.03581499999564,33.884149999998044,34.73169999998936,35.16432499999064,36.28174500000023,36.59948499999882,36.80245499999728,37.28468499999144,37.936504999990575,40.66739000000234,41.06355500000063,41.30791999999201,41.807594999991124,42.14276499999687,42.398709999994026,42.708889999994426,42.948924999989686,43.26515500000096,43.52495999999519,44.32155999999668,44.57400500000222,45.85895499998878,47.24434499999916,47.86181499999657,48.187745000002906,48.76947499999369,49.00572499999544,49.50477499999397,49.92487499999697,54.04015000000072,54.549715000001015,70.24894499999937,71.37808999999834,71.69109999999637,72.37764500000048,73.98891999998887,75.05985999999393,76.2294750000001,79.76692499998899,80.42260999999417,80.67531500000041,80.94103999999061,81.19466500000271,81.44071999999869,81.95338999999512,83.86281500000041,84.21588999999221,84.64292499999283,85.38496999999916]",0,-21,No points scored,4,0,4,0,1,-9110219412744544903,,SymbolicViewB,2020.1.3,Linux x86_64,1771155601407041455,4914460236323306600,60
5,"[""left"",""left"",""down"",""down"",""down"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""right"",""up"",""left"",""left"",""left"",""up"",""up"",""up"",""right"",""right"",""right"",""right""]","[3.4548349999968195,3.870645000002696,4.491085000001476,4.874364999996033,5.290554999999586,6.394135000009555,7.319635000007111,7.6354450000071665,8.547220000007655,9.189410000006319,9.825970000005327,10.114050000003772,10.384525000001304,11.008325000002515,11.820984999998473,12.193660000004456,12.414124999995693,12.644289999996545,13.207269999998971,13.499940000008792,13.719550000008894,14.168895000009798,14.543359999996028,14.832085000001825,15.081675000008545]",25,-20,captured pig,5,0,5,0,1,-9110219412744544903,,SymbolicViewB,2020.1.3,Linux x86_64,1771155601407041455,4914460236323306600,60
6,"[""right"",""up"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""right"",""right"",""up"",""right"",""right"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""down""]","[1.6081799999956274,2.8657399999938207,3.369474999999511,3.704589999993914,3.946190000002389,4.1658599999937,4.404939999993076,4.668659999995725,5.245509999993374,5.555865000002086,5.80749000000651,6.64600999999675,7.244825000001583,7.563089999996009,8.37928500000271,9.452969999998459,9.833775000006426,10.814450000005309,11.090809999994235,12.267525000002934,12.512350000004517,12.726009999998496,13.053954999995767,15.219010000000708,15.950114999999641,16.232774999996764,16.85939500000677,17.287679999993998,17.529154999996535,17.842694999999367,18.834740000005695,19.203825000004144,19.967594999994617,20.56928500000504,20.89136999999755,33.33126999999513,33.58209999999963,33.90601500000048,34.20223999999871,34.54873999999836,34.85106499999529,35.676934999995865,35.99905499999295]",0,-45,No points scored,6,0,6,0,1,-9110219412744544903,,SymbolicViewB,2020.1.3,Linux x86_64,1771155601407041455,4914460236323306600,60
8,"[""down"",""down"",""up"",""up"",""right"",""right"",""left"",""right"",""right"",""right"",""down"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""right"",""down"",""down"",""right"",""right"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""right"",""left"",""left"",""left"",""down""]","[1.1322800000052666,1.44829000000027,1.9112049999966985,2.3845299999957206,2.7506350000039674,3.10532499999681,4.17694499999925,5.469675000000279,6.3171650000003865,7.05116000000271,7.519610000003013,8.414765000008629,8.835319999998319,9.815730000002077,10.43460999999661,10.785019999995711,11.135800000003655,11.562189999996917,11.96327000000747,12.60194500000216,13.588575000001583,13.961309999998775,14.825479999999516,15.390830000003916,20.827604999998584,26.504455000002054,26.791754999998375,27.115355000001728,27.476500000004307,27.788799999994808,28.045655000008992,28.56438500000513,28.886035000003176,29.17600500000117,29.86572499999602,30.185055000009015,31.1319599999988,35.8877599999978,36.44441999999981,36.83400000000256,37.1189699999959,37.4137250000058,38.00593500000832,38.83335499999521,39.62451000000874,39.87709000000905,40.162060000002384,40.991399999998976]",0,-68,No points scored,8,0,8,0,1,-9110219412744544903,,SymbolicViewB,2020.1.3,Linux x86_64,1771155601407041455,4914460236323306600,60
9,"[""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""up"",""right"",""right"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""up"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""up"",""right"",""right"",""right"",""right"",""down"",""down""]","[2.5153250000003027,2.8635750000103144,3.1773600000014994,3.6824500000075204,3.977675000001909,4.508960000006482,5.243679999999586,5.596050000007381,5.925845000005211,6.268695000006119,6.812409999998636,6.98249000000942,7.42561000000569,7.973940000010771,8.202180000007502,8.370175000003655,8.64208000000508,9.001990000004298,9.15436500000942,10.207990000009886,11.052309999999125,11.485480000003008,12.086615000007441,12.967215000011493,13.453985000000102,13.980550000007497,15.172930000000633,15.568685000005644,15.907830000011018,16.58492500000284,17.461465000000317,17.813040000008186,18.62004999999772,18.972380000006524,19.461760000005597,19.78549500000372,20.109635000000708,20.420100000003004,20.91767000000982,21.26857000000018,21.747470000002068,22.187430000005406,22.93121000000974,23.499700000000303,24.080240000010235,24.37686499999836,24.7109300000011,25.222215000001597,25.708310000001802,26.127415000009933,26.496410000007018,26.82769499999995,27.131945000000997,27.591585000001942,28.00456000000122,28.337095000009867,28.73949000000721,29.403525000001537,29.704960000002757,30.02582500000426,30.288115000003017,30.553465000004508,30.955295000007027,31.081360000011045,31.276720000008936,31.95391500000551,32.72736000000441,33.269175000008545,33.63813000000664,34.31742000000668,34.69270500000857,35.200519999998505]",0,-93,No points scored,9,0,9,0,1,-9110219412744544903,,SymbolicViewB,2020.1.3,Linux x86_64,1771155601407041455,4914460236323306600,60
10,"[""right"",""right"",""up"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""down"",""up"",""down"",""down"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""left"",""down"",""down"",""down"",""down"",""right"",""right"",""up"",""right"",""right"",""left"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""left""]","[1.2740500000072643,1.7378800000005867,2.769480000002659,3.8398550000129035,4.147380000009434,4.972785000005388,5.2927550000022165,5.84742499999993,6.3684400000056485,6.753410000004806,7.114075000004959,7.355840000003809,7.802545000013197,8.247345000010682,8.545035000002827,8.96211000000767,9.325785000008182,9.750915000011446,10.23082000001159,10.707575000007637,11.211690000011004,11.678899999998976,12.447540000008303,12.920800000007148,13.43984000000637,13.932100000005448,14.17964000000211,14.498825000002398,14.798999999999069,15.104170000005979,15.436085000008461,15.740945000012289,16.150525000004563,16.245330000005197,16.67286000000604,17.04711500000849,17.405395000008866,17.799230000004172,18.152095000012196,18.664775000012014,19.804159999999683,20.333950000000186,20.718900000007125,21.25961500000267,21.735245000003488,22.25322500000766,22.76083500000823,23.219475000005332,23.68213500001002,24.07380500000727,24.62295499999891,25.89618999999948]",0,-118,No points scored,10,0,10,0,1,-9110219412744544903,,SymbolicViewB,2020.1.3,Linux x86_64,1771155601407041455,4914460236323306600,60
11,"[""up"",""up"",""up"",""right"",""up"",""down"",""up"",""right"",""right"",""right"",""down"",""left"",""left"",""left"",""down"",""right"",""right"",""right"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down""]","[1.8119149999984074,2.1380150000040885,2.67565000000468,3.2370349999982864,3.85470000001078,4.318640000012238,4.7900250000093365,5.301930000001448,5.884650000007241,6.315775000010035,6.78530000000319,8.390760000009323,8.849325000002864,9.425265000012587,9.909225000010338,10.61228500001016,10.957710000002407,11.220045000009122,12.228740000005928,12.498235000006389,12.803045000007842,13.115515000012238,13.621165000004112,13.902270000005956,14.388830000010785,14.645365000003949,15.362175000002026]",0,-143,No points scored,11,0,11,0,1,-9110219412744544903,,SymbolicViewB,2020.1.3,Linux x86_64,1771155601407041455,4914460236323306600,60
12,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down""]","[1.614849999998114,1.8258150000037858,2.821460000006482,3.078540000002249,4.311465000006137,5.003970000005211,5.9919950000039535,6.341939999998431]",25,-125,captured pig,12,0,12,0,1,-9110219412744544903,,SymbolicViewB,2020.1.3,Linux x86_64,1771155601407041455,4914460236323306600,60
13,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right""]","[1.3213350000005448,1.6779399999941234,2.2117250000010245,2.5568099999945844,3.075895000001765,4.64801499999885,5.207815000001574,5.933554999995977,6.346684999996796,7.154054999991786,7.548685000001569,7.9395649999933084,8.336559999996098]",5,-131,Exited through black block,13,0,13,0,1,-9110219412744544903,,SymbolicViewB,2020.1.3,Linux x86_64,1771155601407041455,4914460236323306600,60
