,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down""]","[0.8006049999967217,1.2853000000468455,2.4852750000427477,3.0532100000418723,3.5732000000425614,4.773375000047963,5.201449999993201,6.269250000012107,6.989415000018198,8.835000000020955,9.845820000045933,10.221380000002682,11.141295000037644,29.991414999996778,31.861750000040047,32.2212700000382]",25,10,captured pig,3,0,3,0,1,0,,SymbolicViewB,2020.1.3,Win32,1752350485440430178,-4117634910841866891,60
4,"[""left"",""left"",""down"",""down"",""down""]","[1.8020499999984168,2.833760000008624,3.4178200000314973,3.8896749999839813,4.305735000001732]",25,30,captured pig,4,0,4,0,1,0,,SymbolicViewB,2020.1.3,Win32,1752350485440430178,-4117634910841866891,60
5,"[""down"",""right"",""right"",""down"",""down"",""down"",""left"",""up"",""left"",""down"",""left"",""left"",""left"",""left"",""left"",""left""]","[0.8140750000020489,1.18144499999471,1.6617049999767914,2.349500000011176,2.845359999977518,3.4294949999894015,3.9633349999785423,8.005995000014082,14.190339999971911,19.56387499999255,20.669524999975692,21.253419999964535,21.66943499998888,22.069435000012163,22.413690000015777,22.917359999963082]",5,20,Exited through black block,5,0,5,0,1,0,,SymbolicViewB,2020.1.3,Win32,1752350485440430178,-4117634910841866891,60
6,"[""down"",""left"",""left"",""down"",""down"",""left"",""up"",""up"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down""]","[0.800470000016503,1.783675000013318,2.3003800000296906,2.6341550000361167,3.2502049999893643,7.384795000019949,12.037164999986999,12.5002000000095,13.150290000019595,13.517355000018142,13.900375000026543,14.400309999997262,14.767070000001695,15.083595000032801,15.384100000024773,15.767244999995455,17.16697000002023,17.783775000018068]",25,30,captured pig,6,0,6,0,1,0,,SymbolicViewB,2020.1.3,Win32,1752350485440430178,-4117634910841866891,60
8,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down""]","[0.9678100000019185,1.3340299999690615,1.8347499999799766,2.0677750000031665,2.450844999984838,3.600739999965299,4.834129999973811,6.884205000009388,7.301065000006929,7.717439999978524,8.203264999960084,17.18481000000611,17.634114999964368,17.918115000007674,18.38412000000244,18.601374999969266,18.817454999953043]",25,38,captured pig,8,0,8,0,1,0,,SymbolicViewB,2020.1.3,Win32,1752350485440430178,-4117634910841866891,60
9,"[""left"",""left"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""left"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""down"",""down""]","[0.9005899999756366,1.388150000013411,4.014020000002347,4.388399999996182,5.052099999971688,5.9604399999952875,6.5437849999871105,6.8780149999656714,7.260629999975208,8.185820000013337,9.332144999993034,9.916214999975637,10.477390000014566,11.293629999971017,11.911329999973532,12.452204999979585,12.943975000001956,13.388165000011213,14.14922999998089,14.652204999991227,15.05228000000352]",25,48,captured pig,9,0,9,0,1,0,,SymbolicViewB,2020.1.3,Win32,1752350485440430178,-4117634910841866891,60
10,"[""right"",""right"",""down"",""down"",""up"",""up"",""up"",""left"",""left"",""left"",""left""]","[1.6818699999712408,2.281304999953136,2.6954449999611825,2.9983249999932013,5.215509999950882,5.590359999972861,5.950534999952652,6.663230000005569,7.114884999988135,7.518289999978151,7.734299999952782]",25,62,captured pig,10,0,10,0,1,0,,SymbolicViewB,2020.1.3,Win32,1752350485440430178,-4117634910841866891,60
11,"[""left"",""left"",""down"",""up"",""right"",""down"",""right"",""up"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down""]","[1.5182400000048801,1.9345050000119954,2.2513749999925494,3.5234950000303797,4.251489999995101,4.269595000019763,4.740105000033509,5.243605000025127,7.3682799999951385,8.907470000034664,9.955505000019912,10.90744999999879,11.567890000005718,11.85947500000475,12.275405000022147,12.717660000023898,13.284604999993462,13.79535000002943,14.952854999981355,15.755485000030603,16.29142000002321,16.803409999993164,17.179385000024922,17.371340000012424,17.9073249999783,18.539385000010952,18.795365000027232,19.180400000012014,19.75556499999948,20.934765000012703,22.452080000017304,22.848059999989346,23.403440000023693,23.75119999999879,24.139405000023544,25.97169000003487,26.334650000033434,26.59539000003133]",0,37,No points scored,11,0,11,0,1,0,,SymbolicViewB,2020.1.3,Win32,1752350485440430178,-4117634910841866891,60
12,"[""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""down"",""right"",""down"",""down"",""down"",""down"",""down""]","[2.051050000009127,2.500445000012405,2.8005799999809824,3.4341700000222772,3.917264999996405,4.45058499998413,5.283884999982547,5.551625000021886,5.967149999982212,6.250410000036936,6.550794999988284,6.883860000001732,7.150559999980032,7.68378500000108,8.083840000035707,8.550675000005867,8.56738000002224,8.900465000013355,9.250875000027008,9.685095000022557,9.991500000003725,10.15931499999715]",25,45,captured pig,12,0,12,0,1,0,,SymbolicViewB,2020.1.3,Win32,1752350485440430178,-4117634910841866891,60
13,"[""left"",""down"",""left"",""left"",""down"",""down"",""right"",""up"",""up"",""up"",""right"",""right"",""right"",""up"",""up"",""right"",""right"",""right"",""right"",""right""]","[1.5274150000186637,1.5348200000007637,1.9268349999911152,2.190820000017993,2.534884999971837,2.838805000006687,3.391215000010561,4.206944999983534,4.502894999983255,4.833709999977145,5.222844999982044,5.654790000000503,5.902974999975413,6.334949999989476,6.649499999999534,7.070850000018254,7.29959000000963,7.46792500000447,7.774804999993648,8.742915000009816]",25,56,captured pig,13,0,13,0,1,0,,SymbolicViewB,2020.1.3,Win32,1752350485440430178,-4117634910841866891,60
