,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""right"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left""]","[1.1399400000227615,1.7910950000223238,2.028135000000475,5.12754000001587,5.424470000027213,5.758650000003399,6.009470000019064,6.22582500000135,6.574080000020331,7.641345000010915,7.910455000004731,8.125010000017937,8.340085000003455,8.55704000001424,8.879790000006324,9.274825000000419,9.59269500002847,9.873720000003232]",25,17,captured pig,3,0,3,0,1,6393156065936744393,,SymbolicViewB,2020.1.3,MacIntel,1781470047509356491,-1311133211361012149,60
4,"[""left"",""left"",""left"",""right"",""right"",""right"",""right"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""up"",""left"",""left"",""up"",""down""]","[2.9594750000105705,3.6422550000133924,5.125300000014249,5.727480000001378,6.042084999993676,6.304665000003297,6.526010000001406,6.873285000008764,7.229970000014873,7.590900000010151,8.056595000001835,8.67478500001016,9.107875000016065,9.39055000001099,9.707790000014938,9.988754999998491,10.508230000006733,11.244375000009313,11.758125000022119,11.826465000020107,12.927144999994198,19.758405000000494,20.916830000001937,20.92708500000299]",25,25,captured pig,4,0,4,0,1,6393156065936744393,,SymbolicViewB,2020.1.3,MacIntel,1781470047509356491,-1311133211361012149,60
5,"[""left"",""left"",""left"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""right"",""right""]","[0.7531849999795668,1.3148700000019744,1.9314500000036787,2.565694999997504,2.835209999990184,3.081449999997858,3.702885000006063,3.9985999999917112,4.212700000003679,4.431699999986449,5.085105000005569,5.51595499998075,5.880514999997104,6.753919999988284,7.518125000002328,8.53476499998942,8.90009499998996]",5,13,Exited through black block,5,0,5,0,1,6393156065936744393,,SymbolicViewB,2020.1.3,MacIntel,1781470047509356491,-1311133211361012149,60
6,"[""left"",""left"",""up"",""up"",""up"",""up"",""down"",""down"",""right"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""down"",""up"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""up""]","[1.3991399999940768,3.300794999988284,3.831789999996545,4.282539999985602,4.633254999993369,5.7478800000099,5.838134999998147,6.198280000011437,7.565094999998109,7.970709999994142,9.05188499999349,10.446579999988899,10.735550000012154,11.078929999988759,11.836799999990035,12.114479999989271,12.446770000009565,12.73300000000745,12.980715000012424,13.197704999998678,13.58176500000991,14.148864999995567,14.448425000009593,14.665130000008503,14.88232999999309,15.530455000000075,15.815000000002328,16.26717499998631,17.016254999995,17.381179999996675,17.61851500000921,17.915045000001555,18.332059999986086,18.397454999998445,18.646799999987707,18.881824999989476,19.197225000010803,19.550095000013243,19.830160000012256,20.134164999995846,20.432540000008885,20.780514999991283,20.831695000000764,21.086329999990994,21.325195000012172,21.548234999994747,21.765394999994896,21.96800500000245,22.502464999997756]",0,-12,No points scored,6,0,6,0,1,6393156065936744393,,SymbolicViewB,2020.1.3,MacIntel,1781470047509356491,-1311133211361012149,60
8,"[""left"",""left"",""left"",""left"",""left"",""down"",""up"",""down"",""down"",""left"",""left"",""left"",""left"",""right"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left""]","[1.4578099999926053,1.9153949999890756,2.1610149999905843,2.3723250000039116,2.5885849999904167,3.108045000000857,3.504899999999907,3.5372750000096858,3.8384099999966566,4.72281499998644,5.168000000005122,5.45517000000109,5.686979999998584,6.338315000000875,6.805945000000065,7.256025000009686,8.88857999999891,9.608845000009751,10.189129999984289,10.49015500000678,10.704624999983935,10.940109999995911,11.154190000001108,11.674874999996973,12.00578000000678,12.291819999984,12.524650000006659,13.106115000002319,13.488075000001118,13.857920000009472,14.539064999989932,14.942414999997709,15.444120000000112]",25,18,captured pig,8,0,8,0,1,6393156065936744393,,SymbolicViewB,2020.1.3,MacIntel,1781470047509356491,-1311133211361012149,60
9,"[""left"",""left"",""left"",""down"",""right"",""right"",""down"",""down"",""down""]","[4.845234999986133,5.18072000000393,6.944649999990361,7.496689999999944,8.109194999997271,8.591524999996182,9.059339999977965,9.391319999995176,9.625065000000177]",25,34,captured pig,9,0,9,0,1,6393156065936744393,,SymbolicViewB,2020.1.3,MacIntel,1781470047509356491,-1311133211361012149,60
10,"[""left"",""left"",""left""]","[4.115339999989374,4.837754999985918,5.153549999988172]",25,56,captured pig,10,0,10,0,1,6393156065936744393,,SymbolicViewB,2020.1.3,MacIntel,1781470047509356491,-1311133211361012149,60
11,"[""up"",""right"",""right"",""right"",""right"",""down"",""right"",""left"",""up"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""down"",""down"",""down"",""left""]","[1.9148200000054203,3.0459050000063144,3.779210000007879,4.08186000000569,4.3427950000041164,5.831774999998743,6.660579999996116,7.699350000009872,8.296384999994189,8.327160000015283,8.529295000014827,9.26032000000123,9.54537999999593,10.377819999994244,11.062410000013188,11.36117000001832,11.627355000004172,12.198330000013812,12.576839999994263,12.910369999997783,13.166170000011334,13.428765000018757,14.0618550000072,14.393054999993183,14.74636499999906,15.015104999998584,15.244934999995166,15.503425000002608,16.011115000001155,16.446664999995846,16.87684499999159,17.880544999992708,18.29593500000192,18.74565500000608,19.078039999993052]",0,31,No points scored,11,0,11,0,1,6393156065936744393,,SymbolicViewB,2020.1.3,MacIntel,1781470047509356491,-1311133211361012149,60
12,"[""up"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""down"",""down"",""down"",""down"",""down""]","[1.983219999994617,3.868450000009034,4.2868949999974575,4.9313250000122935,5.553695000009611,6.1372750000155065,6.517179999995278,6.849825000012061,8.231755000015255,8.482370000012452,8.701869999989867,9.12938500000746,9.418245000008028,10.220035000005737,10.43648000000394,10.651299999997718,10.84870500001125,11.082295000000158,11.482575000001816,11.833220000000438,12.098984999989625,12.333130000013625,12.547604999999749,12.766044999996666,13.14196500001708,13.381640000006882,13.599400000006426,13.866360000014538,14.217975000006845,14.432800000009593,14.682605000009062,16.79084000000148,18.218954999989364,19.284585000015795,19.603960000007646,20.03247000000556,20.285650000005262,21.88656000001356,24.78059999999823,25.262489999993704,26.315334999992047,26.385524999990594,26.737649999995483,26.98101499999757,27.272490000003017,27.603059999994002]",25,37,captured pig,12,0,12,0,1,6393156065936744393,,SymbolicViewB,2020.1.3,MacIntel,1781470047509356491,-1311133211361012149,60
13,"[""left"",""right"",""down"",""right"",""down"",""down"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""down"",""down""]","[1.9538700000266545,3.4218850000179373,4.3214350000198465,4.773360000021057,5.606050000002142,6.070055000018328,8.490270000009332,10.136235000012675,10.65831500000786,11.002705000020796,11.268820000026608,11.672910000022966,12.037830000015674,12.670880000019679,13.005105000018375,14.237085000000661,15.77130500000203,18.122840000025462,18.856380000011995,20.424820000014734]",25,49,captured pig,13,0,13,0,1,6393156065936744393,,SymbolicViewB,2020.1.3,MacIntel,1781470047509356491,-1311133211361012149,60
