,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""left"",""left""]","[1.2363100000657141,1.737700000172481,2.3367300000973046,3.0361300001386553]",25,22,captured pig,3,0,3,0,1,4461320576513881864,,SymbolicViewB,2020.1.3,Win32,2155477567300187913,-3380350690618008457,60
4,"[""left"",""left"",""down"",""down"",""down"",""down"",""down""]","[0.9888049999717623,1.5679950001649559,2.238605000078678,3.0011800001375377,3.86858500004746,4.402890000026673,8.730890000006184]",25,40,captured pig,4,0,4,0,1,4461320576513881864,,SymbolicViewB,2020.1.3,Win32,2155477567300187913,-3380350690618008457,60
5,"[""left"",""left"",""down"",""down"",""down""]","[2.01971000013873,2.554759999969974,3.151365000056103,3.7181200000923127,4.161185000091791]",25,60,captured pig,5,0,5,0,1,4461320576513881864,,SymbolicViewB,2020.1.3,Win32,2155477567300187913,-3380350690618008457,60
6,"[""left"",""left"",""down"",""down"",""down"",""down""]","[0.8376299999654293,1.3064300001133233,2.5373599999584258,3.955159999895841,5.929985000053421,6.575785000110045]",25,80,captured pig,6,0,6,0,1,4461320576513881864,,SymbolicViewB,2020.1.3,Win32,2155477567300187913,-3380350690618008457,60
8,"[""left"",""left"",""left""]","[4.788590000011027,5.340109999990091,6.037179999984801]",25,112,captured pig,8,0,8,0,1,4461320576513881864,,SymbolicViewB,2020.1.3,Win32,2155477567300187913,-3380350690618008457,60
9,"[""right"",""right"",""down"",""down"",""down"",""down"",""down""]","[3.7151850000955164,10.111060000024736,12.939729999983683,13.538225000025705,13.981845000060275,14.426304999971762,15.163670000154525]",25,130,captured pig,9,0,9,0,1,4461320576513881864,,SymbolicViewB,2020.1.3,Win32,2155477567300187913,-3380350690618008457,60
10,"[""left"",""left"",""down"",""down"",""down"",""down""]","[1.7689100001007318,3.783090000040829,4.3090600001160055,4.576254999963567,4.8675900001544505,7.869170000078157]",25,150,captured pig,10,0,10,0,1,4461320576513881864,,SymbolicViewB,2020.1.3,Win32,2155477567300187913,-3380350690618008457,60
11,"[""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left""]","[1.9856849999632686,2.616799999959767,4.639840000076219,5.153894999995828,22.172310000052676,22.706419999944046,23.48088499996811,24.220770000014454,24.72084999992512,25.214820000110194,25.696525000035763,26.139724999899045,26.59792499989271,26.883270000107586]",25,161,captured pig,11,0,11,0,1,4461320576513881864,,SymbolicViewB,2020.1.3,Win32,2155477567300187913,-3380350690618008457,60
12,"[""left"",""left"",""down"",""down"",""down"",""down"",""down""]","[2.6530949999578297,3.8359850000124425,4.239899999927729,4.510789999971166,4.744764999952167,4.945019999984652,5.123614999931306]",25,179,captured pig,12,0,12,0,1,4461320576513881864,,SymbolicViewB,2020.1.3,Win32,2155477567300187913,-3380350690618008457,60
13,"[""left"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""left"",""left""]","[7.344049999956042,8.592614999972284,9.193710000021383,9.777070000069216,10.212485000025481,10.493275000015274,10.710339999990538,10.878120000008494,11.060144999995828,11.480879999930039,12.027414999902248,16.964124999940395,17.980340000009164,18.246289999922737,18.54784999997355,19.034315000055358,19.41506000002846,19.915010000113398,20.40739500010386]",25,185,captured pig,13,0,13,0,1,4461320576513881864,,SymbolicViewB,2020.1.3,Win32,2155477567300187913,-3380350690618008457,60
14,"[""left"",""left"",""left"",""left""]","[4.713059999980032,6.043999999994412,6.556940000038594,7.824444999918342]",25,207,captured pig,14,0,14,0,1,4461320576513881864,,SymbolicViewB,2020.1.3,Win32,2155477567300187913,-3380350690618008457,60
