,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""left"",""left""]","[1.25,2.319999999999993,4.97999999999999,5.165999999999997,5.427999999999997,6.134999999999991,7.397999999999996,7.632999999999981,8.351999999999975,9.281999999999982,11.151999999999987]",25,15,captured pig,3,0,3,0,1,0,,SymbolicViewB,2020.1.3,Win32,-362585030891811320,3016809359641163883,60
4,"[""left"",""right"",""right"",""right"",""down"",""down"",""down"",""left""]","[4.468999999999994,6.885999999999996,7.097000000000008,8.408999999999992,9.454999999999984,9.834000000000003,10.346000000000004,11.228999999999985]",25,32,captured pig,4,0,4,0,1,0,,SymbolicViewB,2020.1.3,Win32,-362585030891811320,3016809359641163883,60
5,"[""left"",""right"",""right"",""right"",""down"",""down"",""down"",""left""]","[1.259999999999991,2.366000000000014,2.7890000000000157,3.1520000000000152,4.159999999999997,5.402999999999992,5.724999999999994,6.489999999999981]",25,49,captured pig,5,0,5,0,1,0,,SymbolicViewB,2020.1.3,Win32,-362585030891811320,3016809359641163883,60
6,"[""left"",""left"",""down"",""down"",""right"",""down"",""left"",""down"",""down"",""right"",""right"",""right"",""down"",""down""]","[1.1659999999999968,1.5689999999999884,2.4159999999999684,3.8989999999999725,4.670999999999964,6.3989999999999725,7.948999999999984,8.883999999999986,9.311999999999983,9.843999999999966,10.10099999999997,10.409999999999997,11.374999999999972,11.982999999999976]",25,60,captured pig,6,0,6,0,1,0,,SymbolicViewB,2020.1.3,Win32,-362585030891811320,3016809359641163883,60
8,"[""left"",""left"",""down"",""down"",""down""]","[2.7100000000000364,3.7270000000000323,4.78000000000003,5.194000000000017,5.595000000000027]",25,78,captured pig,8,0,8,0,1,0,,SymbolicViewB,2020.1.3,Win32,-362585030891811320,3016809359641163883,60
9,"[""left"",""left"",""down"",""down"",""down""]","[0.9629999999999654,2.1339999999999577,3.145999999999958,5.449000000000012,5.810999999999979]",25,98,captured pig,9,0,9,0,1,0,,SymbolicViewB,2020.1.3,Win32,-362585030891811320,3016809359641163883,60
10,"[""left"",""left"",""down"",""left"",""right"",""right"",""right"",""right"",""down"",""left"",""up"",""right"",""down"",""down"",""down"",""left"",""down"",""left"",""down""]","[0.7069999999999936,1.59699999999998,2.8619999999999663,5.437999999999988,6.525999999999954,6.849999999999966,7.339999999999975,7.84499999999997,8.880999999999972,12.126999999999953,14.422999999999945,15.80699999999996,16.359999999999957,20.002999999999986,24.440999999999974,25.325999999999965,26.387,27.512999999999977,28.472999999999956]",25,106,captured pig,10,0,10,0,1,0,,SymbolicViewB,2020.1.3,Win32,-362585030891811320,3016809359641163883,60
11,"[""left"",""right"",""right"",""right"",""left"",""up"",""left"",""down"",""right"",""down"",""down"",""down"",""right"",""right""]","[2.4329999999999927,3.3629999999999995,4.0499999999999545,5.791999999999973,7.626999999999953,8.531999999999982,8.949999999999989,10.001999999999953,11.178999999999974,13.759999999999991,14.216999999999985,15.061999999999955,15.920999999999992,16.29499999999996]",5,98,Exited through black block,11,0,11,0,1,0,,SymbolicViewB,2020.1.3,Win32,-362585030891811320,3016809359641163883,60
12,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""right"",""up"",""up"",""up"",""right"",""down"",""down"",""right"",""right"",""left"",""left"",""left"",""down"",""down"",""down"",""right""]","[1.170000000000016,1.4650000000000318,2.5130000000000337,3.6929999999999836,4.615000000000009,4.935000000000002,6.278999999999996,7.8870000000000005,8.819999999999993,10.970000000000027,10.971000000000004,11.468999999999994,11.783999999999992,12.220000000000027,13.067999999999984,13.312999999999988,14.252999999999986,14.595000000000027,15.081999999999994,15.930999999999983,16.382000000000005,17.936000000000035,18.951999999999998]",25,103,captured pig,12,0,12,0,1,0,,SymbolicViewB,2020.1.3,Win32,-362585030891811320,3016809359641163883,60
13,"[""left"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""right"",""right""]","[162.671,163.64500000000004,164.01899999999995,164.32099999999997,164.68299999999994,164.93599999999998,165.21599999999995,165.51799999999997,165.84499999999997,166.10099999999994]",5,99,Exited through black block,13,0,13,0,1,0,,SymbolicViewB,2020.1.3,Win32,-362585030891811320,3016809359641163883,60
14,"[""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""right"",""right""]","[2.0049999999999955,2.26400000000001,2.372000000000071,2.975999999999999,3.552000000000021,3.5540000000000873,3.6270000000000664,3.98700000000008,4.696000000000026,4.907000000000039,5.341000000000008,5.76400000000001,6.48700000000008,6.924000000000092]",5,91,Exited through black block,14,0,14,0,1,0,,SymbolicViewB,2020.1.3,Win32,-362585030891811320,3016809359641163883,60
