,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""left"",""down"",""down"",""down"",""right"",""down"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""up"",""up"",""right"",""right"",""up"",""up"",""up"",""left"",""left"",""left""]","[0.5539949999947567,0.7450299999909475,0.9460699999908684,0.9797249999974156,1.186824999997043,1.379000000000815,1.6444849999970756,1.8785950000019511,2.0535149999923306,2.1449999999895226,2.4860249999910593,2.7624849999992875,2.9525900000007823,3.9239749999978812,4.019999999989523,4.3089599999948405,4.552299999995739,4.761149999991176,4.944229999993695,5.177049999998417,5.418089999991935,5.635899999993853,5.906009999991511,6.243974999990314,6.568239999993239,6.7428450000006706,6.925409999996191,7.076304999995045,7.251664999988861,7.4192499999917345]",25,3,captured pig,3,0,3,0,1,65200016875424526,,SymbolicViewB,2020.1.3,Win32,1898905078603011314,-4685871896436637597,60
4,"[""left"",""right"",""right"",""down"",""right"",""right"",""down"",""down"",""down"",""down""]","[0.5853400000050897,0.7606999999989057,0.9523950000002515,1.1610550000041258,1.3939050000044517,1.6446200000063982,1.91887000000861,2.1543650000094203,2.3103750000009313,4.076715000002878]",25,19,captured pig,4,0,4,0,1,65200016875424526,,SymbolicViewB,2020.1.3,Win32,1898905078603011314,-4685871896436637597,60
5,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""up"",""up"",""up"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""down""]","[0.887685000008787,1.0788350000075297,1.353369999997085,1.5649700000067241,1.7444700000050943,1.8904200000106357,2.078430000008666,2.262170000001788,2.4361150000040652,2.7775649999966845,2.9599250000028405,3.1368550000042887,3.4278550000017276,3.6275450000102865,3.8302499999990687,9.485985000006622,9.743110000010347,10.974110000010114,11.266835000002175,11.582060000000638,11.748025000008056,12.18920999999682]",25,25,captured pig,5,0,5,0,1,65200016875424526,,SymbolicViewB,2020.1.3,Win32,1898905078603011314,-4685871896436637597,60
6,"[""down"",""left"",""left"",""down"",""down"",""down"",""right"",""up"",""up"",""up"",""right"",""right"",""right""]","[0.6631900000065798,0.9041750000033062,1.0954150000034133,1.513520000007702,1.7720050000061747,1.9862750000029337,2.336510000008275,2.628035000001546,2.719389999998384,2.911180000010063,3.102825000009034,3.392955000002985,3.576870000004419]",25,40,captured pig,6,0,6,0,1,65200016875424526,,SymbolicViewB,2020.1.3,Win32,1898905078603011314,-4685871896436637597,60
8,"[""down"",""down"",""right"",""right"",""left"",""left"",""left"",""left"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left""]","[0.4270600000018021,0.6357049999933224,0.784189999991213,2.2835899999918183,2.566464999996242,2.775439999997616,2.972764999998617,3.1335350000008475,3.6582849999977043,3.94907499999681,4.166345000005094,4.590570000000298,4.807805000004009,5.0664099999994505,5.6906650000019,5.865734999999404,6.049004999993485,6.231874999997672]",25,46,captured pig,8,0,8,0,1,65200016875424526,,SymbolicViewB,2020.1.3,Win32,1898905078603011314,-4685871896436637597,60
9,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""down"",""down"",""right"",""right"",""down"",""down""]","[1.6684200000017881,1.871675000002142,2.1674950000015087,2.6678649999957997,2.884825000001001,3.0534999999945285,3.2595799999980954,3.4845300000015413,3.6594099999929313,3.7832049999997253,4.143100000001141,4.433470000003581,4.639289999991888]",25,59,captured pig,9,0,9,0,1,65200016875424526,,SymbolicViewB,2020.1.3,Win32,1898905078603011314,-4685871896436637597,60
10,"[""left"",""left"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""right"",""right"",""down"",""down"",""right"",""right"",""down"",""down"",""left"",""left"",""down"",""down"",""down"",""left"",""left"",""right"",""right""]","[0.7058800000086194,0.9104349999979604,1.121820000000298,1.3633450000052107,1.6795399999973597,1.8967850000044564,2.155830000003334,2.379675000003772,2.704924999998184,2.8629450000007637,3.013010000009672,3.1884250000002794,3.6694050000078278,4.196770000009565,4.4046850000013364,4.633150000008754,4.811900000000605,5.036195000007865,5.245764999999665,5.503035000001546,5.693985000005341,5.91291500000807,6.102005000007921,6.385825000004843,6.589375000010477,6.802735000004759,7.136150000005728,7.302765000000363,7.6356550000054995,7.81984999999986]",0,34,No points scored,10,0,10,0,1,65200016875424526,,SymbolicViewB,2020.1.3,Win32,1898905078603011314,-4685871896436637597,60
11,"[""right"",""right"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left""]","[1.3688549999933457,1.5378300000011222,1.7440349999960745,2.3503099999943515,3.016284999990603,3.2820749999955297,3.483509999990929,3.7077449999924283,3.9195899999904213,5.098224999994272,5.274769999989076,5.465984999987995,5.657714999993914,6.1643849999964,6.364454999988084,6.649214999997639,6.940359999993234,7.123624999992899,7.296849999998813,7.5141399999993155,7.747254999994766,7.996709999992163,8.172119999988354,8.33946499999729,8.50984499999322]",25,36,captured pig,11,0,11,0,1,65200016875424526,,SymbolicViewB,2020.1.3,Win32,1898905078603011314,-4685871896436637597,60
12,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left""]","[0.7705600000044797,0.9533300000039162,1.2625850000040373,1.487009999997099,1.8636249999981374,2.0787249999993946,2.4232300000003306,6.064249999995809,6.259684999997262,6.773174999994808,7.042505000004894,7.234169999996084,7.417984999992768,7.592554999995627,7.776700000002165]",25,47,captured pig,12,0,12,0,1,65200016875424526,,SymbolicViewB,2020.1.3,Win32,1898905078603011314,-4685871896436637597,60
13,"[""left"",""right"",""right"",""right"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right""]","[0.35821500000020023,0.8539549999986775,1.0625749999890104,1.2705649999988964,1.7532699999865144,1.9451249999983702,2.1303049999987707,2.2691999999951804,2.585194999992382,2.744569999995292,2.9116849999991246,3.0859999999956926,3.2573799999954645,3.436904999995022,3.903565000000526,4.286154999994324]",25,57,captured pig,13,0,13,0,1,65200016875424526,,SymbolicViewB,2020.1.3,Win32,1898905078603011314,-4685871896436637597,60
