,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""right"",""right"",""down"",""down"",""down"",""left"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""right"",""down""]","[0.9323050000239164,1.4205450000008568,1.6602200000197627,1.876250000030268,2.1034050000016578,2.4697000000160187,3.1802299999981187,3.4282550000352785,3.6710350000066683,4.828455000009853,6.120005000033416,9.364549999998417,10.98829000000842,12.820394999987911,14.116305000032298,14.276264999993145,14.444275000016205,15.18856500001857,15.388620000041556,15.87626500002807,17.028270000009798,17.39626499998849,17.612280000001192,18.60506000003079,18.804340000031516,19.72455500002252,19.996280000021216]",0,-25,No points scored,3,0,3,0,1,5239910456373567120,,SymbolicViewB,2020.1.3,Win32,-738402108875693742,7326985010477609995,60
4,"[""right"",""right"",""down"",""down"",""down"",""down"",""down""]","[1.1059499999973923,1.5704899999545887,1.9377549999626353,2.105909999983851,2.2735249999677762,2.425444999942556,2.5870499999728054]",25,-7,captured pig,4,0,4,0,1,5239910456373567120,,SymbolicViewB,2020.1.3,Win32,-738402108875693742,7326985010477609995,60
5,"[""left"",""left"",""left"",""left""]","[1.899230000039097,5.531445000029635,5.715120000008028,8.487160000018775]",25,15,captured pig,5,0,5,0,1,5239910456373567120,,SymbolicViewB,2020.1.3,Win32,-738402108875693742,7326985010477609995,60
6,"[""right"",""left"",""left"",""left"",""down"",""down"",""down""]","[3.174799999978859,5.720169999985956,5.903315000003204,6.590789999987464,6.926809999975376,7.110760000010487,7.4788100000005215]",25,33,captured pig,6,0,6,0,1,5239910456373567120,,SymbolicViewB,2020.1.3,Win32,-738402108875693742,7326985010477609995,60
8,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""right"",""right"",""left"",""left"",""left"",""left"",""left""]","[1.0208300000522286,1.3408050000434741,1.6290700000245124,1.870180000027176,2.8048450000351295,7.644865000038408,7.9088550000451505,8.237120000005234,9.012840000039432,9.221545000036713,9.364995000010822,13.173120000050403,13.461190000001807,14.18884000001708,14.41282000002684,14.580784999998286,14.748865000030492,14.924820000014734]",25,17,captured pig,8,0,8,0,1,5239910456373567120,,SymbolicViewB,2020.1.3,Win32,-738402108875693742,7326985010477609995,60
9,"[""left"",""left"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""down"",""down"",""down"",""down""]","[1.9634899999946356,2.259490000025835,2.611490000039339,2.7795050000422634,2.9394949999987148,5.979504999995697,7.0114900000044145,7.436909999989439,7.7954850000096485,8.163534999999683,9.179520000005141,9.859525000036228,10.747520000033546]",25,32,captured pig,9,0,9,0,1,5239910456373567120,,SymbolicViewB,2020.1.3,Win32,-738402108875693742,7326985010477609995,60
10,"[""left"",""left"",""down"",""down"",""down"",""down""]","[1.5378899999777786,3.6418699999921955,3.9458400000003166,4.121869999973569,4.289879999996629,4.457880000001751]",25,52,captured pig,10,0,10,0,1,5239910456373567120,,SymbolicViewB,2020.1.3,Win32,-738402108875693742,7326985010477609995,60
11,"[""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down""]","[1.3292149999761023,1.4969249999849126,1.6729250000207685,1.819690000033006,1.953235000022687,2.1609450000105426,2.337115000002086,2.4889550000079907,2.6409199999761768,4.587560000014491]",25,70,captured pig,11,0,11,0,1,5239910456373567120,,SymbolicViewB,2020.1.3,Win32,-738402108875693742,7326985010477609995,60
12,"[""left"",""left"",""left"",""left"",""left"",""left""]","[0.8325499999918975,1.1866199999931268,1.3535649999976158,1.5124700000160374,3.2031950000091456,4.128474999975879]",25,91,captured pig,12,0,12,0,1,5239910456373567120,,SymbolicViewB,2020.1.3,Win32,-738402108875693742,7326985010477609995,60
13,"[""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left""]","[2.7540199999930337,5.77801000000909,7.669594999984838,9.274014999973588,9.458010000002105,9.657995000015944,10.56232500000624,10.994004999985918]",25,113,captured pig,13,0,13,0,1,5239910456373567120,,SymbolicViewB,2020.1.3,Win32,-738402108875693742,7326985010477609995,60
14,"[""right"",""right"",""down"",""down"",""down"",""right"",""down"",""down"",""down"",""left""]","[1.7154750000336207,2.4257850000285544,3.0898650000453927,3.5378400000045076,4.9858250000397675,5.337805000017397,6.441790000011679,6.689795000012964,6.8577900000382215,9.54884000000311]",25,128,captured pig,14,0,14,0,1,5239910456373567120,,SymbolicViewB,2020.1.3,Win32,-738402108875693742,7326985010477609995,60
