,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""left"",""left"",""right"",""right"",""down"",""down"",""down"",""down"",""right"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""down"",""left"",""left"",""down"",""down"",""down"",""right"",""up"",""down""]","[1.1469999999999914,1.6809999999999974,2.0929999999999893,2.576999999999998,5.4469999999999885,6.075999999999993,8.72999999999999,9.044999999999987,9.759,10.891999999999996,11.541999999999987,12.396999999999991,12.667999999999992,13.036999999999992,13.308999999999997,13.640999999999991,14.146999999999991,14.516999999999996,15.125,15.430999999999997,15.801999999999992,16.107,16.562999999999988,17.192999999999998,18.056999999999988,18.806999999999988,19.281999999999996,20.337999999999994,20.83099999999999]",0,-25,No points scored,3,0,3,0,1,0,,SymbolicViewB,2020.1.3,Win32,-2043513590307293789,-7393379144706469226,60
4,"[""left"",""left"",""left"",""right"",""right"",""right"",""right"",""left"",""left"",""left"",""right"",""down"",""down"",""down"",""down""]","[1.3419999999999987,1.8579999999999899,2.256999999999991,3.1400000000000006,3.5720000000000027,4.299999999999997,4.557000000000002,5.2109999999999985,6.073999999999998,6.61099999999999,7.055999999999997,8.033000000000001,8.266999999999996,8.47699999999999,8.725999999999999]",25,-15,captured pig,4,0,4,0,1,0,,SymbolicViewB,2020.1.3,Win32,-2043513590307293789,-7393379144706469226,60
5,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""right"",""left"",""left"",""left"",""up"",""up"",""up"",""right"",""right""]","[1.2299999999999898,2.5919999999999987,3.475999999999999,3.73299999999999,4.006999999999991,4.616,5.634,6.791999999999987,7.983999999999995,8.584999999999994,9.157999999999987,9.62899999999999,9.903999999999996,10.227999999999994,11.451999999999998,12.097999999999999,12.791999999999987,14.799999999999997,15.343999999999994,15.915999999999997,16.423999999999992,16.766999999999996]",25,-9,captured pig,5,0,5,0,1,0,,SymbolicViewB,2020.1.3,Win32,-2043513590307293789,-7393379144706469226,60
6,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""down"",""up"",""down"",""down"",""right"",""left""]","[2.0289999999999964,2.938999999999993,3.6569999999999965,4.009999999999991,4.3729999999999905,4.954999999999998,5.515000000000001,6.661999999999992,7.612000000000009,9.670000000000002,10.409000000000006,11.458999999999989,12.221999999999994,13.426000000000002]",25,4,captured pig,6,0,6,0,1,0,,SymbolicViewB,2020.1.3,Win32,-2043513590307293789,-7393379144706469226,60
8,"[""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""right"",""right"",""right"",""up"",""up"",""up"",""down"",""up"",""right"",""up"",""up""]","[1.2849999999999966,1.2849999999999966,1.336999999999989,2.1030000000000086,2.3870000000000005,2.6899999999999977,3.157999999999987,3.8700000000000045,4.403999999999996,4.704000000000008,5.259999999999991,5.900000000000006,6.302999999999997,9.419000000000011,10.437999999999988,10.885999999999996,11.5,12.00200000000001,12.555000000000007,13.175000000000011,13.542000000000002,14.305000000000007,14.909999999999997,15.754999999999995]",25,4,captured pig,8,0,8,0,1,0,,SymbolicViewB,2020.1.3,Win32,-2043513590307293789,-7393379144706469226,60
9,"[""left"",""right"",""right"",""right"",""down"",""down"",""up"",""up"",""up"",""left"",""left"",""left"",""right"",""left"",""left"",""left"",""left"",""down"",""down"",""up"",""right"",""right"",""right"",""left"",""left"",""left"",""left"",""left""]","[0.9559999999999889,1.796999999999997,2.2649999999999864,2.701999999999998,3.306999999999988,3.7739999999999725,4.408999999999992,4.792999999999978,5.157999999999987,5.689999999999998,6.1089999999999804,7.0309999999999775,7.811999999999983,8.23999999999998,8.923999999999978,10.310999999999979,10.792999999999978,11.508999999999986,18.275999999999982,19.070999999999998,19.689999999999998,20.158999999999992,20.789999999999992,21.345,21.609999999999985,21.821999999999974,22.030999999999977,22.24799999999999]",0,-21,No points scored,9,0,9,0,1,0,,SymbolicViewB,2020.1.3,Win32,-2043513590307293789,-7393379144706469226,60
10,"[""left"",""left"",""left"",""left""]","[2.311000000000007,2.578000000000003,2.805000000000007,3.1370000000000005]",25,1,captured pig,10,0,10,0,1,0,,SymbolicViewB,2020.1.3,Win32,-2043513590307293789,-7393379144706469226,60
11,"[""left"",""left"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left""]","[0.6459999999999866,1.509999999999991,2.627999999999986,2.8640000000000043,3.673999999999978,3.995999999999981,4.34699999999998,4.656999999999982,5.138999999999982,5.513000000000005,5.784999999999997,6.040999999999997,6.370999999999981,7.106999999999999,7.3700000000000045,7.972999999999985,8.564999999999998]",25,10,captured pig,11,0,11,0,1,0,,SymbolicViewB,2020.1.3,Win32,-2043513590307293789,-7393379144706469226,60
12,"[""left"",""left"",""down"",""down"",""down""]","[1.4590000000000032,1.7600000000000193,2.3310000000000173,2.545000000000016,2.7379999999999995]",25,30,captured pig,12,0,12,0,1,0,,SymbolicViewB,2020.1.3,Win32,-2043513590307293789,-7393379144706469226,60
13,"[""left"",""left"",""left""]","[1.3419999999999845,1.6149999999999807,1.9159999999999968]",25,52,captured pig,13,0,13,0,1,0,,SymbolicViewB,2020.1.3,Win32,-2043513590307293789,-7393379144706469226,60
