,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""right"",""right"",""down"",""down"",""down""]","[1.8400000000000034,2.3940000000000055,4.606999999999999,6.756,8.556000000000012]",25,20,captured pig,3,0,3,0,1,-2112995436850065831,,SymbolicViewB,2020.1.3,Win32,-2112995436850065831,2614794073456938734,60
4,"[""left"",""left"",""left""]","[1.8300000000000125,3.8220000000000027,4.880000000000024]",25,42,captured pig,4,0,4,0,1,-2112995436850065831,,SymbolicViewB,2020.1.3,Win32,-2112995436850065831,2614794073456938734,60
5,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""up"",""up"",""up"",""left"",""left""]","[1.4730000000000132,1.9480000000000075,2.552000000000021,3.180000000000007,3.906000000000006,5.326999999999998,6.011000000000024,12.37700000000001,13.169000000000011,13.674000000000007,14.439999999999998,15.257000000000005,15.686000000000007]",25,54,captured pig,5,0,5,0,1,-2112995436850065831,,SymbolicViewB,2020.1.3,Win32,-2112995436850065831,2614794073456938734,60
6,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""right"",""right"",""left"",""right"",""right"",""right"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left""]","[1.0739999999999839,1.5519999999999925,2.0519999999999925,2.6500000000000057,2.9069999999999823,4.175999999999988,5.1299999999999955,7.043999999999983,7.920999999999992,12.644000000000005,13.376000000000005,14.739000000000004,16.123999999999995,16.846000000000004,17.201999999999998,17.548999999999978,18.167,18.681999999999988,19.087999999999994,19.394000000000005,19.673000000000002,19.847999999999985,20.049999999999983,20.426999999999992]",5,36,Exited through black block,6,0,6,0,1,-2112995436850065831,,SymbolicViewB,2020.1.3,Win32,-2112995436850065831,2614794073456938734,60
8,"[""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""right"",""right""]","[1.3859999999999957,1.9020000000000152,2.3089999999999975,2.6380000000000052,3.1200000000000045,3.6640000000000157,4.088999999999999,4.575999999999993,4.908999999999992,6.5730000000000075,7.076999999999998,7.623000000000019,9.205000000000013,9.913000000000011,10.968999999999994,11.948000000000008,12.772999999999996,13.463999999999999,16.051999999999992,18.98400000000001,20.448000000000008,21.076999999999998]",5,20,Exited through black block,8,0,8,0,1,-2112995436850065831,,SymbolicViewB,2020.1.3,Win32,-2112995436850065831,2614794073456938734,60
9,"[""right"",""up"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up""]","[2.1189999999999998,4.217999999999989,5.812000000000012,6.3840000000000146,7.405000000000001,8.01400000000001,10.393,15.091000000000008,17.212999999999994,18.075999999999993,19.057999999999993,21.34700000000001,26.00800000000001,26.47800000000001,27.980999999999995,31.107,31.806999999999988,32.894000000000005,33.381,33.908000000000015]",25,28,captured pig,9,0,9,0,1,-2112995436850065831,,SymbolicViewB,2020.1.3,Win32,-2112995436850065831,2614794073456938734,60
10,"[""down"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left""]","[1.0699999999999932,2.1539999999999964,2.6140000000000043,3.0740000000000123,3.367999999999995,3.658999999999992,3.8629999999999995,4.600999999999999,5.057999999999993,5.593000000000018]",25,45,captured pig,10,0,10,0,1,-2112995436850065831,,SymbolicViewB,2020.1.3,Win32,-2112995436850065831,2614794073456938734,60
11,"[""left"",""left"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""down""]","[0.9900000000000091,1.492999999999995,1.9580000000000268,5.766999999999996,7.607000000000028,7.927000000000021,8.331999999999994,8.619000000000028,9.189000000000021,10.936000000000035]",25,61,captured pig,11,0,11,0,1,-2112995436850065831,,SymbolicViewB,2020.1.3,Win32,-2112995436850065831,2614794073456938734,60
12,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""down"",""right"",""right"",""down""]","[2.3430000000000177,2.9209999999999923,3.329999999999984,3.6340000000000146,4.326999999999998,7.076000000000022,8.567999999999984,14.019000000000005,14.466000000000008,16.04200000000003,18.312999999999988,20.302999999999997,21.187000000000012,22.163999999999987]",25,76,captured pig,12,0,12,0,1,-2112995436850065831,,SymbolicViewB,2020.1.3,Win32,-2112995436850065831,2614794073456938734,60
13,"[""down"",""left"",""left"",""down"",""down"",""down"",""down"",""up"",""up"",""up""]","[1.0229999999999677,1.752999999999986,2.335999999999956,2.922999999999945,3.453999999999951,3.812999999999988,4.133999999999958,4.704999999999984,5.303999999999974,5.842999999999961]",25,92,captured pig,13,0,13,0,1,-2112995436850065831,,SymbolicViewB,2020.1.3,Win32,-2112995436850065831,2614794073456938734,60
14,"[""right"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""up"",""right"",""right"",""up"",""up""]","[1.1480000000000246,3.1000000000000227,3.663000000000011,4.146999999999991,4.662000000000035,5.331000000000017,5.701000000000022,7.66700000000003,8.576999999999998,9.346000000000004,9.699000000000012,10.824000000000012,12.158999999999992,12.492000000000019,13.27600000000001,15.184000000000026,15.59899999999999,16.03800000000001,16.456999999999994,16.872000000000014,17.24000000000001,17.64100000000002,18.45300000000003,19.257000000000005,19.345000000000027,19.925999999999988,20.376000000000033,20.526999999999987,21.146000000000015,21.653999999999996,22.07800000000003,22.403999999999996]",25,100,captured pig,14,0,14,0,1,-2112995436850065831,,SymbolicViewB,2020.1.3,Win32,-2112995436850065831,2614794073456938734,60
