,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""left"",""left""]","[3.380524999985937,4.021219999995083,4.237759999989066,5.237189999956172]",25,22,captured pig,3,0,3,0,1,801561413076214203,,SymbolicViewB,2020.1.3,Win32,-851826782451949555,3286168999453125520,60
4,"[""left"",""right"",""right"",""right"",""down"",""left"",""right"",""down"",""down"",""down"",""down""]","[1.9260200000135228,4.415100000042003,4.94335499999579,6.499540000048,7.425840000039898,9.045785000023898,10.51063500001328,11.461840000003576,12.165005000017118,12.679440000036266,13.543550000002142]",25,36,captured pig,4,0,4,0,1,801561413076214203,,SymbolicViewB,2020.1.3,Win32,-851826782451949555,3286168999453125520,60
5,"[""left"",""left"",""left"",""left"",""left"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down""]","[1.543035000038799,1.931200000050012,2.1651100000017323,2.327655000030063,2.483040000020992,2.849365000030957,3.2092600000323728,3.8295900000375696,4.243160000012722,4.66537000000244,5.109530000016093,5.325890000036452,5.494780000008177,5.658190000045579,6.2145300000556745,7.500225000025239,8.085845000052359,10.73399000003701,11.639895000029355,12.074725000013132,13.94437000004109]",25,42,captured pig,5,0,5,0,1,801561413076214203,,SymbolicViewB,2020.1.3,Win32,-851826782451949555,3286168999453125520,60
6,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down""]","[1.766910000005737,2.508490000036545,2.9335399999981746,3.1062500000116415,3.2586650000303052,3.4065750000299886,3.533355000021402,4.63566000002902,5.125884999986738,5.518030000035651,5.789725000038743,6.2139249999891035]",25,61,captured pig,6,0,6,0,1,801561413076214203,,SymbolicViewB,2020.1.3,Win32,-851826782451949555,3286168999453125520,60
8,"[""left"",""left"",""left"",""right"",""right"",""right"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""up"",""up"",""up"",""left"",""left"",""left"",""down"",""down"",""down""]","[2.4625900000100955,2.871510000026319,4.518400000000838,5.939805000030901,6.419785000034608,6.8511750000179745,7.507335000031162,7.880085000011604,10.626545000006445,12.239925000001676,13.008094999997411,13.460324999992736,13.73183499998413,14.13992500002496,14.584800000011455,14.788085000007413,16.180365000036545,16.570665000006557,17.52581000002101,18.03607999999076,18.638919999997597,21.11791999998968,23.186270000005607,25.088930000027176,26.747299999988172]",0,34,No points scored,8,0,8,0,1,801561413076214203,,SymbolicViewB,2020.1.3,Win32,-851826782451949555,3286168999453125520,60
9,"[""right"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down""]","[1.1527750000241213,2.559385000029579,3.6017700000084005,4.316374999994878,4.8851550000254065,5.501315000001341,7.15472500002943,7.84275000001071,8.329845000000205,8.996604999992996,9.49728499999037,9.854189999983646]",25,50,captured pig,9,0,9,0,1,801561413076214203,,SymbolicViewB,2020.1.3,Win32,-851826782451949555,3286168999453125520,60
10,"[""left"",""left"",""left"",""left""]","[2.140499999979511,2.4258450000197627,2.6592950000194833,2.870709999988321]",25,72,captured pig,10,0,10,0,1,801561413076214203,,SymbolicViewB,2020.1.3,Win32,-851826782451949555,3286168999453125520,60
11,"[""up"",""up"",""left"",""left""]","[2.4442150000249967,3.5233550000120886,4.130050000036135,4.4437700000125915]",25,93,captured pig,11,0,11,0,1,801561413076214203,,SymbolicViewB,2020.1.3,Win32,-851826782451949555,3286168999453125520,60
12,"[""left"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""left"",""left"",""left""]","[1.1324700000113808,4.697045000037178,5.070110000029672,5.6485950000351295,6.569205000007059,7.55364500003634,9.481499999994412,12.197950000001583,14.765245000016876,16.342445000016596,19.123714999994263,20.233565000002272,21.28496499999892,21.766975000035018,22.681114999984857,22.954735000035726,24.12048500002129,24.50154000002658,26.37116999999853,26.84065999998711,27.467119999986608,27.8154649999924,28.5732849999913,30.974634999991395,31.403890000015963,31.894750000035856,33.22555500001181,34.2273700000369,35.70522499998333,35.96260000002803,37.51240499998676]",0,68,No points scored,12,0,12,0,1,801561413076214203,,SymbolicViewB,2020.1.3,Win32,-851826782451949555,3286168999453125520,60
13,"[""left"",""right"",""right"",""down"",""right"",""right"",""right"",""right"",""right"",""down"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""right"",""right""]","[1.5559599999687634,5.6227100000251085,6.074800000002142,6.75739500002237,7.779374999983702,8.824145000020508,9.4653849999886,12.31935499998508,13.013054999988526,15.680174999986775,16.864784999983385,18.30534500000067,18.867649999971036,19.478980000014417,20.12155999999959,20.30348000000231,20.43409499997506,20.5859449999989,20.716720000025816,21.000029999995604,21.18206000002101,22.069699999992736,22.57817499997327,22.82386000000406,23.02003999997396,23.33377999998629]",25,76,captured pig,13,0,13,0,1,801561413076214203,,SymbolicViewB,2020.1.3,Win32,-851826782451949555,3286168999453125520,60
