,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""right"",""down"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down""]","[3.7652450000168756,4.3017600000603124,4.736430000048131,5.0307700000703335,5.491955000092275,5.834860000060871,6.198215000098571,6.70296500006225,6.928695000009611,7.101770000066608,7.2795550000155345,7.538640000042506,16.465670000063255,16.686530000064522,17.28787000000011,17.82177000003867,21.680560000007972]",25,10,captured pig,3,0,3,0,1,-123756536903926967,,SymbolicViewB,2020.1.3,Win32,-123756536903926967,206658610477688062,60
4,"[""right"",""right"",""down"",""down"",""down"",""down"",""up"",""left"",""up"",""up"",""left"",""down"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""left"",""left"",""down"",""down"",""down"",""down"",""down""]","[2.1798499999567866,2.51707499998156,2.8378399999346584,3.0714799999259412,3.3939900000113994,3.876619999995455,4.493144999956712,4.9503399999812245,5.332485000020824,5.605864999932237,5.917335000005551,6.431235000025481,6.823149999952875,7.051899999962188,7.3514049999648705,7.798115000012331,8.229805000009947,8.86461499996949,9.802329999976791,10.059699999983422,24.52731999999378,25.195899999933317,25.492224999936298,26.236455000005662,27.2422399999341,27.512155000003986,27.748810000019148,28.421160000027157,30.51239499996882,32.159809999982826]",0,-15,No points scored,4,0,4,0,1,-123756536903926967,,SymbolicViewB,2020.1.3,Win32,-123756536903926967,206658610477688062,60
5,"[""right"",""right"",""down"",""down"",""down"",""left""]","[0.7530650000553578,1.3291650000028312,1.698839999968186,2.044815000030212,2.4560099999653175,2.885884999996051]",25,4,captured pig,5,0,5,0,1,-123756536903926967,,SymbolicViewB,2020.1.3,Win32,-123756536903926967,206658610477688062,60
6,"[""left"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""up""]","[1.2609550000634044,5.842590000014752,6.206010000081733,6.6742850000737235,7.063920000102371,7.248055000090972,7.574305000016466,8.16925000003539,8.510334999999031,9.036540000000969,14.20483000006061,18.833360000047833,19.037115000071935,19.374885000055656]",25,16,captured pig,6,0,6,0,1,-123756536903926967,,SymbolicViewB,2020.1.3,Win32,-123756536903926967,206658610477688062,60
8,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left""]","[1.9887749999761581,2.3182850000448525,2.676255000056699,2.900950000039302,3.10042999999132,3.447425000020303,5.418814999982715,5.74718499998562]",25,31,captured pig,8,0,8,0,1,-123756536903926967,,SymbolicViewB,2020.1.3,Win32,-123756536903926967,206658610477688062,60
9,"[""left"",""left"",""left"",""left"",""left"",""down"",""right"",""left"",""left""]","[6.439989999984391,6.717204999993555,6.942009999998845,7.361510000075214,10.328725000028498,18.450535000069067,18.453695000032894,18.653515000012703,19.180840000044554]",25,50,captured pig,9,0,9,0,1,-123756536903926967,,SymbolicViewB,2020.1.3,Win32,-123756536903926967,206658610477688062,60
10,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down""]","[1.6962849999545142,2.4211649999488145,2.7155049999710172,3.2102400000439957,4.76218499999959,7.316310000023805,8.753769999952056,9.156485000043176,9.583734999992885,9.867250000010245,10.201729999971576,11.2324250000529,11.59284000005573,11.864425000036135,13.998739999951795,14.644874999998137,15.632650000043213,16.323955000028946,16.72282499994617,17.126894999993965,18.348454999970272,18.549819999956526,19.176869999966584,22.99021499999799,23.47432000003755,24.001010000007227,25.147750000003725,25.859749999945052,26.209630000055768,28.642325000022538,30.43440000002738]",0,25,No points scored,10,0,10,0,1,-123756536903926967,,SymbolicViewB,2020.1.3,Win32,-123756536903926967,206658610477688062,60
11,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right""]","[1.3420950000872836,1.9498150000581518,2.340000000083819,2.619455000036396,2.883185000042431,3.1568900001002476,3.451190000050701,3.923765000072308,4.669605000060983,6.545280000078492,7.753040000097826,8.156650000018999,10.168810000061058,11.359180000028573,13.705225000041537,16.211200000019744,16.778355000074953,20.150220000068657,20.671535000088625,22.293355000088923,22.458485000068322]",25,34,captured pig,11,0,11,0,1,-123756536903926967,,SymbolicViewB,2020.1.3,Win32,-123756536903926967,206658610477688062,60
12,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""right"",""down"",""right"",""down"",""down"",""down""]","[2.102619999903254,2.9524850000161678,3.3990399999311194,3.7943099999101833,5.348264999920502,6.35773499996867,6.857755000004545,7.126944999909028,7.4202649999642745,8.660779999918304,13.797344999969937,14.58129999996163,14.809874999918975,15.581429999903776,15.916304999962449,21.615684999967925,22.88437999994494,27.534474999993108,27.536419999902137,28.404789999942295,29.60663499997463,30.847154999966733,33.02601499995217,33.512234999914654,45.86504499998409,46.167290000012144,57.580294999992475,58.36718999990262,58.63442000001669,59.04820499999914,59.45795499999076,59.716739999945275,60.02457999996841]",0,9,No points scored,12,0,12,0,1,-123756536903926967,,SymbolicViewB,2020.1.3,Win32,-123756536903926967,206658610477688062,60
13,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""right""]","[0.4321599999675527,0.9429000000236556,1.2287299999734387,1.974694999982603,1.9756749999942258,1.9763350000139326,2.2091449999716133,2.355519999982789,2.500980000011623,2.7852549999952316,3.6139850000618026,5.656474999967031,5.957230000058189,6.231915000011213,6.442550000036135,6.681184999994002,7.356295000063255,8.271940000005998]",25,24,captured pig,13,0,13,0,1,-123756536903926967,,SymbolicViewB,2020.1.3,Win32,-123756536903926967,206658610477688062,60
14,"[""right"",""left"",""left"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""right"",""down"",""down"",""right""]","[1.1707300000125542,1.7661399999633431,2.3011699999915436,2.571929999976419,3.1027450000401586,3.3387199999997392,3.727339999983087,3.9528449999634176,4.310144999995828,4.368664999958128,4.707780000055209,5.053835000027902,5.422265000059269,6.4763200000161305,7.521545000025071,12.166100000031292,12.500849999953061,12.96207999996841,16.146025000023656,16.36722000001464,16.644160000025295,16.750789999961853,17.18660000001546,17.512130000046454,17.864569999976084]",25,25,captured pig,14,0,14,0,1,-123756536903926967,,SymbolicViewB,2020.1.3,Win32,-123756536903926967,206658610477688062,60
