,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""down"",""left"",""left"",""left"",""right"",""right"",""right"",""down"",""down"",""down"",""right"",""right"",""right""]","[9.034195000000182,9.299460000000181,10.037409999999895,10.311490000000049,11.743290000000343,12.786219999999958,13.40302500000054,13.886120000000133,14.292199999999866,14.538099999999758,14.775090000000105,15.168915000000197,15.405824999999822,15.674265000000545]",25,11,captured pig,3,0,3,0,1,-478857878747636520,,SymbolicViewB,2020.1.3,Win32,-63869500475972794,3889919495112907357,60
4,"[""right"",""right"",""down"",""down"",""down"",""down"",""down""]","[1.3662750000003143,1.7159799999999308,2.338324999999699,2.5397400000001653,2.8063750000001164,3.013955000000351,3.4708499999997002]",25,29,captured pig,4,0,4,0,1,-478857878747636520,,SymbolicViewB,2020.1.3,Win32,-63869500475972794,3889919495112907357,60
5,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left""]","[0.7893650000005437,1.235190000000344,1.602034999999887,1.7824850000006478,1.9521100000002036,2.584685000000732,2.8514800000002793,3.0022300000000826,3.187990000000383,6.211500000000356,6.972415000000183,8.150050000000192,10.034220000000474,10.249929999999964,10.48652500000027,10.686929999999862,11.29039000000013,11.5041250000004,11.69280000000073,11.877054999999942,12.86581000000028,13.081880000000652,13.610885000000067,14.006720000000328,14.40959000000025,14.648280000000355,14.965365000000034,15.216019999999858,15.61875000000056,15.83726500000013,16.019620000000018,16.16508500000056,16.63133500000005,16.798894999999916]",0,4,No points scored,5,0,5,0,1,-478857878747636520,,SymbolicViewB,2020.1.3,Win32,-63869500475972794,3889919495112907357,60
6,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""right"",""down"",""right""]","[0.8928400000004331,1.2922600000001978,1.7627199999997174,1.9474300000001676,2.112944999999854,2.2631000000001222,2.429285000000135,2.603939999999966,3.317240000000311,4.081739999999655,4.8134300000001815,5.116624999999658,5.380580000000009,5.632830000000496,5.853325000000041,6.035874999999606,6.495595000000321,6.707720000000307,8.761599999999788,9.095250000000277,9.912704999999733,10.473439999999783,10.813890000000356,11.41092999999998,11.645880000000034,12.256610000000364,12.476959999999963,12.661159999999654,12.893570000000182,13.772460000000137,13.993669999999838,14.182660000000368,15.387410000000273,15.588974999999664,15.771859999999833,15.922520000000077,16.105099999999766,16.25541499999963,16.660579999999754,16.875935000000027,17.10043500000029,17.599334999999883,17.81029000000035,17.993124999999964,18.159974999999577,18.365354999999937,18.70974500000011,19.00958999999969]",0,-21,No points scored,6,0,6,0,1,-478857878747636520,,SymbolicViewB,2020.1.3,Win32,-63869500475972794,3889919495112907357,60
8,"[""right"",""right"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""left"",""left"",""right"",""right"",""right"",""up"",""up"",""up"",""up""]","[0.6322949999994307,0.8494149999996807,1.2051599999995233,1.4160999999994885,1.5995649999995294,1.7671899999995446,3.3826049999997565,3.906960000000254,4.343799999999675,4.760440000000017,5.027280000000246,5.666019999999662,6.089965000000092,6.533449999999931,7.480590000000092,7.730405000000246,7.930559999999787,8.081134999999449]",25,-37,captured pig,8,0,8,0,1,-478857878747636520,,SymbolicViewB,2020.1.3,Win32,-63869500475972794,3889919495112907357,60
9,"[""right"",""right"",""right"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""down"",""down""]","[2.0298249999995903,2.249534999999895,2.6301849999999547,2.945464999999757,3.1865449999995406,3.378579999999573,3.5876299999999617,5.224849999999577,5.696359999999885,5.911224999999774,6.095659999999924,6.267539999999798,6.828249999999542,7.010789999999332,7.18350499999994,7.494179999999659,7.662459999999555,8.095594999999747,8.351584999999403,8.54409499999926,9.184204999999537,9.41053000000008,10.4562599999999,10.641254999999518,10.823379999999787,11.443394999999299,12.34547500000005,12.905289999999667,13.405384999999995,13.622835000000094,13.797709999999796,14.565520000000049,15.075424999999967,15.396844999999246]",25,-31,captured pig,9,0,9,0,1,-478857878747636520,,SymbolicViewB,2020.1.3,Win32,-63869500475972794,3889919495112907357,60
10,"[""right"",""right"",""right"",""right"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""up""]","[5.730814999999865,5.892890000000051,6.041110000000117,6.197484999999688,7.158510000000206,7.359390000000531,7.863589999999931,8.058839999999691,8.474199999999655,8.64261499999975,8.82334499999979,8.981700000000274,9.131519999999881,9.959415000000263,10.225330000000213]",25,-16,captured pig,10,0,10,0,1,-478857878747636520,,SymbolicViewB,2020.1.3,Win32,-63869500475972794,3889919495112907357,60
11,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""right"",""right""]","[3.206224999999904,3.3728999999993903,4.185254999999444,4.361460000000079,4.542594999999892,4.693209999999453,4.845179999999374,4.9938099999999395,5.29868499999975,5.477899999999863,5.644854999999552,6.445079999999507,6.659200000000055]",25,-1,captured pig,11,0,11,0,1,-478857878747636520,,SymbolicViewB,2020.1.3,Win32,-63869500475972794,3889919495112907357,60
12,"[""left"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""up"",""up"",""left"",""left"",""up"",""up"",""up"",""right"",""right"",""right""]","[2.233495000000403,7.469530000000333,7.832454999999811,8.547080000000335,8.953440000000256,9.14824000000047,9.330724999999802,9.48520499999998,9.647560000000368,9.81374500000041,10.313734999999781,10.48685000000026,10.680080000000117,11.10876999999985,11.308610000000044,11.662599999999713,12.112944999999883,12.336785000000447,12.50655000000009,12.765575000000382,12.963614999999692,13.112360000000109,13.252015000000057,13.581049999999806,13.764890000000406,13.979070000000348,14.59734500000016,14.782975000000107,15.128010000000359,15.347375000000312,15.93533000000025,16.18292999999997,16.4989649999998,16.845414999999832,17.045484999999672,17.2129350000005]",5,-21,Exited through black block,12,0,12,0,1,-478857878747636520,,SymbolicViewB,2020.1.3,Win32,-63869500475972794,3889919495112907357,60
13,"[""left"",""left"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""up""]","[2.3304800000005343,2.511910000000171,4.507204999999857,4.7250050000002375,4.875140000000101,5.202524999999696,5.362659999999778,5.729440000000068,6.017345000000205,6.341379999999873]",25,-3,captured pig,13,0,13,0,1,-478857878747636520,,SymbolicViewB,2020.1.3,Win32,-63869500475972794,3889919495112907357,60
