,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""right"",""right"",""right"",""down"",""down"",""down""]","[2.437099999995553,3.62772999999288,5.137415000004694,5.630904999998165,7.3739150000037625,8.552190000002156,8.798949999996694]",25,18,captured pig,3,0,3,0,1,-6435400636366208470,,SymbolicViewB,2020.1.3,Win32,-1869815398294075619,-4764118972665061741,60
4,"[""left"",""left"",""right"",""right"",""down"",""up"",""down"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""down"",""down"",""down""]","[5.2994200000102865,6.228375000006054,7.083169999998063,8.136865000007674,9.488475000005565,10.087545000002137,10.087859999999637,13.024400000009337,13.729610000009416,14.534055000010994,15.28693000000203,15.872660000008182,16.357820000004722,17.03805000000284,17.369485000002896,17.571515000003274,22.12863500000094,22.89353500001016,23.37769500000286,23.834465000007185,24.79743000000599,26.470005000010133,26.991439999997965,32.0754600000073,33.041909999999916,33.48025500000222,33.87575000000652]",0,-7,No points scored,4,0,4,0,1,-6435400636366208470,,SymbolicViewB,2020.1.3,Win32,-1869815398294075619,-4764118972665061741,60
5,"[""left"",""left"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down""]","[1.875769999998738,2.664564999999129,5.5597299999935785,6.980360000001383,7.656439999991562,8.153160000001662,9.022104999996372,9.436979999998584,9.92428999999538,10.475774999998976,11.017949999994016,12.187565000000177,13.09917499999574,13.314115000001038,13.48232999999891]",25,3,captured pig,5,0,5,0,1,-6435400636366208470,,SymbolicViewB,2020.1.3,Win32,-1869815398294075619,-4764118972665061741,60
6,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""right"",""right"",""right"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left""]","[4.525815000000875,5.992819999999483,7.0788400000019465,7.282839999999851,7.9650649999966845,8.387679999999818,8.588334999993094,9.192144999993616,9.354544999994687,9.521209999991697,10.911979999989853,11.166830000001937,11.7862199999945,12.608314999990398,12.857554999995045,13.025999999998021,16.16550499999721,16.376940000001923,16.507734999991953,16.675994999997783,16.84401999998954,16.970254999992903]",5,-13,Exited through black block,6,0,6,0,1,-6435400636366208470,,SymbolicViewB,2020.1.3,Win32,-1869815398294075619,-4764118972665061741,60
8,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""right"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""down""]","[5.602444999996806,6.141044999996666,7.075010000000475,9.022749999989173,10.066720000002533,13.029434999989462,15.25538499999675,17.941039999990608,18.646804999996675,19.41271499999857,20.05607500000042,20.62025999999605,21.0651349999971,22.230589999991935,22.9060499999905,24.851239999989048,27.52085000000079,28.42764999999781,28.633909999989555,28.801484999989043,29.00873000000138,31.01619499998924,31.882415000000037,37.21397499999148,37.98431499999424,42.26803999999538]",0,-28,No points scored,8,0,8,0,1,-6435400636366208470,,SymbolicViewB,2020.1.3,Win32,-1869815398294075619,-4764118972665061741,60
9,"[""right"",""right"",""down"",""down"",""down"",""down"",""down""]","[3.365875000003143,4.028600000005099,4.80760499999451,5.151675000000978,5.499219999997877,6.337090000000899,9.665754999994533]",25,-10,captured pig,9,0,9,0,1,-6435400636366208470,,SymbolicViewB,2020.1.3,Win32,-1869815398294075619,-4764118972665061741,60
10,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left""]","[5.2258399999991525,6.798679999992601,10.355484999992768,11.351134999989881,15.467514999996638,17.0932199999952,17.578224999990198,19.322849999996834,19.77595999999903,20.269304999994347]",25,5,captured pig,10,0,10,0,1,-6435400636366208470,,SymbolicViewB,2020.1.3,Win32,-1869815398294075619,-4764118972665061741,60
11,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""right"",""right"",""right"",""up"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""down"",""right""]","[1.8759549999958836,2.560989999998128,3.3776400000060676,3.807184999997844,4.1902050000062445,4.771695000003092,6.458595000003697,10.654764999999315,11.352465000003576,11.971145000003162,13.241144999992684,14.14528500000597,14.728119999999763,15.511444999996456,19.988094999993336,28.84386999999697,29.407949999993434,29.755709999997634,30.127479999995558,30.43145000000368,35.52147999999579,36.12696999999753,36.53819000000658,37.54524500000116,38.29704499999934]",0,-20,No points scored,11,0,11,0,1,-6435400636366208470,,SymbolicViewB,2020.1.3,Win32,-1869815398294075619,-4764118972665061741,60
12,"[""left"",""left"",""down"",""down"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""right"",""up"",""up"",""up"",""up"",""down"",""down"",""down"",""up"",""down""]","[1.6479350000008708,2.186409999994794,2.859134999991511,3.5152149999921676,10.396735000002082,10.950129999997444,11.675694999998086,12.48642000000109,12.958119999995688,13.434399999998277,13.738440000000992,14.423284999997122,14.850909999993746,15.258099999991828,20.511464999988675,21.744989999991958,25.527130000002217,27.27474500000244,28.043174999998882,28.66137999999046,29.832729999994626,36.150424999999814,36.552999999999884,37.05406999999832,40.46040999999968,42.42180999999982]",0,-45,No points scored,12,0,12,0,1,-6435400636366208470,,SymbolicViewB,2020.1.3,Win32,-1869815398294075619,-4764118972665061741,60
13,"[""up"",""up"",""right"",""right"",""down"",""down"",""up"",""up"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left""]","[1.5364000000117812,3.140815000006114,4.983990000007907,5.524275000003399,6.679480000006151,7.260490000000573,12.495455000011134,13.057975000003353,13.917574999999488,14.210254999998142,14.664199999999255,15.32673000000068,15.572070000009262,15.741030000004685,15.89273000000685,16.0068450000108,16.205650000003516]",5,-57,Exited through black block,13,0,13,0,1,-6435400636366208470,,SymbolicViewB,2020.1.3,Win32,-1869815398294075619,-4764118972665061741,60
