,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left""]","[1.21282500000234,2.3121100000025763,3.160074999999779,3.813444999999774,5.548790000000736,9.215640000002168,10.314870000001974,11.89752000000226]",25,17,captured pig,3,0,3,0,1,9054519586873834940,,SymbolicViewB,2020.1.3,MacIntel,2136990559232753087,290020544969794355,60
4,"[""left"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""down"",""down"",""down"",""down"",""left"",""left"",""right"",""right"",""up"",""right"",""right"",""up"",""up"",""up""]","[1.3772700000008626,2.0617349999993166,2.543040000000474,2.9953700000005483,3.327864999999292,3.854104999998526,5.480749999998807,5.964410000000498,7.661205000000336,8.177609999998822,8.59098499999891,9.847529999999097,10.289639999999054,10.765524999998888,13.0005799999999,14.065145000000484,17.66527000000133,19.483224999999948,20.088070000001608,20.63464500000191,21.435919999999896,21.92701500000112,22.257430000001477,22.658745000000636,23.034950000001118]",0,-8,No points scored,4,0,4,0,1,9054519586873834940,,SymbolicViewB,2020.1.3,MacIntel,2136990559232753087,290020544969794355,60
5,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down""]","[2.306945000000269,3.444310000002588,3.9946100000015576,5.74494500000219,6.625520000001416,8.409870000003139,11.428250000000844,18.26510000000053]",25,10,captured pig,5,0,5,0,1,9054519586873834940,,SymbolicViewB,2020.1.3,MacIntel,2136990559232753087,290020544969794355,60
6,"[""left"",""left"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left""]","[1.4090649999998277,2.0448450000003504,2.6285849999985658,3.285439999999653,3.9614849999998114,7.853575000001001,8.3321849999993,8.856074999999691,9.475985000000946,9.89703499999814,11.011610000001383,12.128684999999678,12.743084999998246,13.165430000000924]",25,24,captured pig,6,0,6,0,1,9054519586873834940,,SymbolicViewB,2020.1.3,MacIntel,2136990559232753087,290020544969794355,60
8,"[""left"",""left"",""left"",""left""]","[1.0805250000012165,3.3806800000020303,4.296490000000631,5.884775000002264]",25,44,captured pig,8,0,8,0,1,9054519586873834940,,SymbolicViewB,2020.1.3,MacIntel,2136990559232753087,290020544969794355,60
9,"[""left"",""left"",""down"",""down"",""up"",""up"",""down"",""down"",""right"",""down"",""right"",""down"",""right"",""down"",""down"",""right"",""right"",""right""]","[1.530815000001894,2.0149899999996705,2.554120000000694,6.25088500000129,9.467814999999973,9.856055000000197,10.667335000001913,11.166675000000396,11.518670000001293,12.068535000002157,12.805980000001,13.4719150000019,14.406979999999749,14.822220000001835,15.141340000001946,15.785570000000007,16.13843999999881,16.638115000001562]",25,51,captured pig,9,0,9,0,1,9054519586873834940,,SymbolicViewB,2020.1.3,MacIntel,2136990559232753087,290020544969794355,60
10,"[""left"",""left"",""down"",""down"",""down""]","[1.4288699999997334,2.886030000001483,3.842960000001767,4.594025000002148,5.59832500000266]",25,71,captured pig,10,0,10,0,1,9054519586873834940,,SymbolicViewB,2020.1.3,MacIntel,2136990559232753087,290020544969794355,60
11,"[""right"",""right"",""down"",""down"",""down""]","[2.3173549999992247,2.9673750000001746,3.4120199999997567,3.863134999999602,4.480445000001055]",25,91,captured pig,11,0,11,0,1,9054519586873834940,,SymbolicViewB,2020.1.3,MacIntel,2136990559232753087,290020544969794355,60
12,"[""right"",""right"",""down"",""down"",""down"",""down""]","[1.4980649999997695,2.1816949999993085,2.6494199999979173,3.0082949999996345,3.7543799999984913,4.317189999997936]",25,110,captured pig,12,0,12,0,1,9054519586873834940,,SymbolicViewB,2020.1.3,MacIntel,2136990559232753087,290020544969794355,60
13,"[""right"",""left"",""left"",""down"",""left"",""left"",""down"",""down"",""down"",""up"",""up"",""up"",""right"",""right""]","[1.5189599999976053,2.3796299999994517,3.094634999997652,3.5751749999981257,4.3728249999985565,4.899975000000268,5.327454999998736,5.664834999999584,8.382369999999355,11.184644999997545,11.560359999999491,12.017280000000028,12.387199999997392,12.740014999999403]",25,122,captured pig,13,0,13,0,1,9054519586873834940,,SymbolicViewB,2020.1.3,MacIntel,2136990559232753087,290020544969794355,60
14,"[""right"",""left"",""left"",""left"",""down"",""down"",""down"",""down""]","[3.7916599999989558,4.405565000000934,4.921435000000201,6.0409899999976915,6.604875000000902,6.872914999999921,7.107309999999416,12.9790150000008]",25,140,captured pig,14,0,14,0,1,9054519586873834940,,SymbolicViewB,2020.1.3,MacIntel,2136990559232753087,290020544969794355,60
