,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""right"",""right"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left""]","[1.4421349999997801,2.0647949999997763,2.4516799999996692,2.900894999999778,3.168040000000019,6.5298649999999725,8.082294999999704,9.980090000000004,10.560279999999693,15.301590000000047,15.601444999999785,16.22310999999992,16.55040000000008,16.978554999999687,17.74842499999977,17.97230499999978,18.345460000000003,18.852614999999787,19.337834999999814,19.900064999999813,20.359469999999874,23.559394999999768,23.967674999999872]",25,3,captured pig,3,0,3,0,1,-498189750616234637,,SymbolicViewB,2020.1.3,Win32,-498189750616234637,3327921799179446792,60
4,"[""left"",""left"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""down"",""up"",""down"",""down"",""left"",""left"",""left"",""down"",""down"",""up"",""up"",""up"",""left"",""left""]","[1.2657599999997728,1.730909999999767,4.152794999999969,4.366619999999784,8.411590000000174,8.869635000000017,9.73061000000007,10.582765000000109,10.87248499999987,11.100869999999759,11.361699999999914,13.529030000000134,17.20997499999976,19.06318999999985,19.983650000000125,20.566995000000134,20.94503500000016,21.17687500000011,21.408680000000032,22.18617499999982,22.68476499999997,24.298609999999826,24.556254999999965,24.927694999999858,25.360329999999976,25.714884999999867]",0,-22,No points scored,4,0,4,0,1,-498189750616234637,,SymbolicViewB,2020.1.3,Win32,-498189750616234637,3327921799179446792,60
5,"[""right"",""left"",""left"",""left"",""down"",""down"",""down""]","[2.6353000000003703,3.627925000000232,4.16479500000014,4.497710000000097,5.184349999999995,5.6092550000002745,6.415440000000217]",25,-4,captured pig,5,0,5,0,1,-498189750616234637,,SymbolicViewB,2020.1.3,Win32,-498189750616234637,3327921799179446792,60
6,"[""right"",""right"",""down"",""down"",""down"",""down""]","[1.8182600000000093,3.3305500000001302,3.881945000000087,4.46331999999984,9.32004999999981,10.288079999999809]",25,16,captured pig,6,0,6,0,1,-498189750616234637,,SymbolicViewB,2020.1.3,Win32,-498189750616234637,3327921799179446792,60
8,"[""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""left""]","[1.7322750000002998,2.193155000000388,3.5705000000002656,3.9650150000002213,4.453745000000254,7.205045000000155,7.714215000000422,8.19342000000006,8.566670000000158,8.96241500000042,9.712010000000191,14.227450000000317]",25,19,captured pig,8,0,8,0,1,-498189750616234637,,SymbolicViewB,2020.1.3,Win32,-498189750616234637,3327921799179446792,60
9,"[""left"",""left"",""right"",""right"",""right"",""right"",""down"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down""]","[2.1861600000002284,2.6406150000002526,4.849720000000161,5.141814999999951,5.407990000000154,5.711680000000342,6.262005000000045,7.083920000000063,7.301484999999957,7.691005000000132,8.119474999999966,8.456760000000003,8.57425000000012,8.770015000000058,8.978715000000221]",25,29,captured pig,9,0,9,0,1,-498189750616234637,,SymbolicViewB,2020.1.3,Win32,-498189750616234637,3327921799179446792,60
10,"[""left"",""left"",""left"",""down"",""right"",""right"",""down"",""down"",""down""]","[1.0489600000000792,1.4382949999999255,1.7131600000002436,1.9940750000000662,2.56163000000015,3.058364999999867,3.451000000000022,3.7801250000002256,4.186265000000276]",25,45,captured pig,10,0,10,0,1,-498189750616234637,,SymbolicViewB,2020.1.3,Win32,-498189750616234637,3327921799179446792,60
11,"[""left"",""left"",""down"",""down"",""down""]","[4.112299999999777,4.631924999999654,5.666684999999234,5.843649999999798,5.9848799999999756]",25,65,captured pig,11,0,11,0,1,-498189750616234637,,SymbolicViewB,2020.1.3,Win32,-498189750616234637,3327921799179446792,60
12,"[""left"",""left"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down""]","[1.5319149999995716,1.826345000000373,2.915624999999636,3.109375,3.283545000000231,3.5282500000002983,4.010905000000093,4.187574999999924,4.352450000000317,4.514720000000125]",25,80,captured pig,12,0,12,0,1,-498189750616234637,,SymbolicViewB,2020.1.3,Win32,-498189750616234637,3327921799179446792,60
13,"[""left"",""left"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""right"",""left"",""down"",""down"",""down"",""down"",""down""]","[4.410724999999729,5.223070000000007,6.10790999999972,6.32865000000038,6.519215000000258,7.08939999999987,8.047305000000051,8.243304999999964,8.520250000000487,9.157965000000331,9.411119999999755,9.594360000000052,14.190865000000485,14.677655000000357,14.856965000000002,15.233470000000068,15.424644999999998,16.63864999999987]",25,89,captured pig,13,0,13,0,1,-498189750616234637,,SymbolicViewB,2020.1.3,Win32,-498189750616234637,3327921799179446792,60
14,"[""right"",""right"",""down"",""down"",""down""]","[3.497045000000071,3.7298250000003463,6.026505000000725,6.238495000000512,6.389455000000453]",25,109,captured pig,14,0,14,0,1,-498189750616234637,,SymbolicViewB,2020.1.3,Win32,-498189750616234637,3327921799179446792,60
