,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""down"",""down"",""down"",""down"",""left"",""left""]","[0.47081500000786036,0.703380000020843,1.1282450000289828,1.218894999998156,1.6459100000211038,1.8561550000449643,2.0451950000133365,2.223600000026636,2.33200500003295,2.5055799999972805,2.6544200000353158,2.8229600000195205,3.152470000030007,3.407970000000205,4.418115000007674,4.739675000018906,5.155665000027511,5.866965000052005,6.270870000007562,6.475290000031237,6.653050000022631,6.7910050000064075,7.020420000015292,7.229175000044052]",25,3,captured pig,3,0,3,0,1,-4363124992384274421,,SymbolicViewB,2020.1.3,MacIntel,-2057281983170580470,-664297620203181749,60
4,"[""right"",""right"",""down"",""right"",""down"",""down"",""left"",""up"",""up"",""left"",""left"",""left"",""up"",""up"",""left"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left""]","[0.8002950000227429,0.9780449999962002,1.0771850000019185,1.3060549999936484,1.3614449999877252,1.5271649999776855,1.8775899999891408,2.083534999983385,2.2934300000197254,2.438915000006091,2.657955000002403,2.829405000025872,3.124980000022333,3.295105000026524,3.352680000010878,4.946615000022575,5.101250000006985,5.329700000002049,5.557990000001155,5.62761500000488,5.854590000002645,5.996805000002496,6.152690000017174,6.328014999977313,6.483345000015106,6.625809999997728,6.781139999977313,7.022050000028685]",5,-17,Exited through black block,4,0,4,0,1,-4363124992384274421,,SymbolicViewB,2020.1.3,MacIntel,-2057281983170580470,-664297620203181749,60
5,"[""left"",""left"",""down"",""down"",""right"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""up"",""up""]","[1.443700000003446,1.9579950000043027,2.1677550000022165,2.402025000017602,2.8721950000035577,2.9183450000127777,3.150599999993574,3.3490449999808334,3.602119999995921,4.214670000015758,4.3976350000011735,4.580205000005662,4.725495000020601,5.73689000000013]",25,-5,captured pig,5,0,5,0,1,-4363124992384274421,,SymbolicViewB,2020.1.3,MacIntel,-2057281983170580470,-664297620203181749,60
6,"[""left"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left""]","[1.4923100000014529,2.413165000034496,2.8304950000019744,3.1404050000128336,3.3506300000008196,3.608810000005178,3.822790000005625,4.128300000040326,5.590810000023339,5.90995500003919]",25,10,captured pig,6,0,6,0,1,-4363124992384274421,,SymbolicViewB,2020.1.3,MacIntel,-2057281983170580470,-664297620203181749,60
8,"[""left"",""left"",""right"",""down"",""down"",""down"",""down"",""left""]","[1.074300000036601,1.47562000004109,2.062045000027865,2.4476049999939278,2.6644300000043586,2.872410000010859,3.2606699999887496,3.5793200000189245]",25,25,captured pig,8,0,8,0,1,-4363124992384274421,,SymbolicViewB,2020.1.3,MacIntel,-2057281983170580470,-664297620203181749,60
9,"[""right"",""left"",""left"",""left""]","[0.5562900000368245,0.9271799999987707,1.8681650000507943,2.2351500000222586]",25,46,captured pig,9,0,9,0,1,-4363124992384274421,,SymbolicViewB,2020.1.3,MacIntel,-2057281983170580470,-664297620203181749,60
10,"[""left"",""right"",""left"",""left"",""down"",""right"",""right"",""right"",""left"",""right"",""down"",""down"",""down"",""down"",""down"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up""]","[0.927860000054352,1.6954450000193901,2.291335000016261,2.646195000037551,2.8270200000260957,3.5857600000454113,4.015860000043176,4.304010000021663,4.713040000002366,5.09404000005452,5.380285000021104,5.804240000026766,6.301890000002459,6.791885000013281,7.1299850000068545,8.94617000001017,9.404715000011493,9.731610000017099,10.447865000052843,13.281370000040624,13.99645000003511,14.476560000039171,15.27287000004435,15.718055000004824,19.769275000027847,21.305715000024065]",0,21,No points scored,10,0,10,0,1,-4363124992384274421,,SymbolicViewB,2020.1.3,MacIntel,-2057281983170580470,-664297620203181749,60
11,"[""right"",""right"",""left"",""left"",""down"",""down"",""up"",""up"",""up"",""left"",""left"",""left"",""down""]","[0.9803400000091642,1.471300000033807,2.4877400000113994,2.786865000030957,5.080439999990631,5.356980000040494,6.021509999991395,6.940405000001192,7.379550000012387,7.9974200000287965,8.227515000035055,8.673000000009779,8.897965000011027]",25,33,captured pig,11,0,11,0,1,-4363124992384274421,,SymbolicViewB,2020.1.3,MacIntel,-2057281983170580470,-664297620203181749,60
12,"[""left"",""right"",""left"",""left"",""right"",""down"",""down""]","[0.7707250000094064,0.9909699999843724,1.4908849999774247,2.8066300000064075,3.3226049999939278,3.528099999995902,4.091269999975339]",25,51,captured pig,12,0,12,0,1,-4363124992384274421,,SymbolicViewB,2020.1.3,MacIntel,-2057281983170580470,-664297620203181749,60
13,"[""left"",""left"",""down"",""right"",""right"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down""]","[0.9369150000275113,1.1680800000322051,1.4706000000005588,2.1930949999950826,2.824800000002142,3.6496100000222214,4.253545000043232,4.5682850000448525,5.299990000028629,5.59656500001438,5.940020000038203,6.350390000035986,7.235105000028852,7.606060000020079,8.217690000019502,8.550344999996014,8.799534999998286,8.97614500002237,9.180240000016056,9.916750000033062]",25,56,captured pig,13,0,13,0,1,-4363124992384274421,,SymbolicViewB,2020.1.3,MacIntel,-2057281983170580470,-664297620203181749,60
14,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""right"",""right"",""up"",""right"",""right"",""right""]","[0.8183950000093319,1.345580000022892,1.6945249999989755,2.136274999997113,4.0744050000212155,4.295165000017732,4.550845000019763,5.48898000002373,7.470695000025444,8.819705000030808,9.045480000029784,9.411660000041593,9.531580000009853,9.9313700000057,10.168245000008028]",5,48,Exited through black block,14,0,14,0,1,-4363124992384274421,,SymbolicViewB,2020.1.3,MacIntel,-2057281983170580470,-664297620203181749,60
