,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""down""]","[1.1589900000253692,1.5750000000116415,3.071550000051502,3.433500000042841,3.8332200000295416,4.20773000002373,4.401325000042561,4.649970000027679,5.110910000046715,5.343410000030417]",25,15,captured pig,3,0,3,0,1,0,,SymbolicViewB,2020.1.3,Win32,-81674073566340404,2790919718337025501,60
4,"[""left"",""left"",""down"",""down"",""down"",""left"",""left"",""left""]","[1.3438150000292808,1.727835000026971,2.2392800000379793,2.600139999995008,2.9032200000365265,3.2392199999885634,3.5191699999850243,4.559245000011288]",25,34,captured pig,4,0,4,0,1,0,,SymbolicViewB,2020.1.3,Win32,-81674073566340404,2790919718337025501,60
5,"[""left"",""left"",""left""]","[1.2675249999738298,1.8441899999743327,2.187504999979865]",25,56,captured pig,5,0,5,0,1,0,,SymbolicViewB,2020.1.3,Win32,-81674073566340404,2790919718337025501,60
6,"[""left"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down""]","[0.47525000001769513,1.0851600000169128,1.4908549999818206,1.954874999995809,2.3947799999732524,2.7548400000086986,3.1506700000027195,3.9505900000222027,4.766954999999143,6.8348450000048615,7.202754999976605,7.5997999999672174,8.050719999999274,8.322745000012219,8.582859999965876,9.186824999982491,9.399634999979753,9.601674999983516,9.834770000015851,10.018860000011045]",25,64,captured pig,6,0,6,0,1,0,,SymbolicViewB,2020.1.3,Win32,-81674073566340404,2790919718337025501,60
8,"[""left"",""left"",""left"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left""]","[2.8168099999893457,3.0834299999987707,3.3835049999761395,3.8332700000028126,4.283339999965392,4.717079999973066,5.116769999964163,5.299944999977015,5.483309999981429,5.88401999999769,6.134309999994002]",25,77,captured pig,8,0,8,0,1,0,,SymbolicViewB,2020.1.3,Win32,-81674073566340404,2790919718337025501,60
9,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""right"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""down"",""down""]","[1.0509249999886379,1.4781399999628775,2.0012899999856018,2.3181149999727495,2.7344499999890104,3.034560000000056,3.201164999976754,3.5020299999741837,4.102030000009108,5.017225000017788,5.950695000006817,6.51021999999648,7.416844999999739,7.822014999983367,8.166064999997616,8.405989999999292,9.110329999995884,9.78279999998631,9.990104999975301]",25,87,captured pig,9,0,9,0,1,0,,SymbolicViewB,2020.1.3,Win32,-81674073566340404,2790919718337025501,60
10,"[""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""left"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""right"",""down""]","[1.0676199999870732,1.445285000023432,1.8950949999853037,2.371500000008382,3.1475550000322983,3.603560000017751,3.9122150000184774,4.428090000001248,5.486109999998007,5.840725000016391,6.24053000001004,7.473945000034291,7.6903000000165775,8.085989999992307,8.340115000028163,8.723540000035428,9.873510000004899,10.57358500000555,10.94021500000963,11.42286500002956,11.83998500002781,12.07306000002427,12.305879999999888,12.823024999990594,13.988929999992251,14.52305499999784,15.36577000003308]",0,62,No points scored,10,0,10,0,1,0,,SymbolicViewB,2020.1.3,Win32,-81674073566340404,2790919718337025501,60
11,"[""left"",""left"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""down""]","[0.6202000000048429,1.0485099999932572,1.4147799999918789,1.965509999950882,2.1651999999885447,2.365174999984447,2.8923349999822676,3.100139999995008,3.292075000004843,3.4809299999615178]",25,77,captured pig,11,0,11,0,1,0,,SymbolicViewB,2020.1.3,Win32,-81674073566340404,2790919718337025501,60
12,"[""left"",""left"",""left"",""left"",""down"",""down""]","[0.8832149999798276,1.1500999999698251,1.4499999999534339,1.666754999954719,2.400519999966491,2.63385499996366]",25,97,captured pig,12,0,12,0,1,0,,SymbolicViewB,2020.1.3,Win32,-81674073566340404,2790919718337025501,60
13,"[""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""right"",""right"",""down"",""up"",""up"",""up"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""up"",""up"",""up""]","[0.7205149999936111,1.2006600000313483,1.5610100000048988,1.9929750000010245,2.2014499999932013,2.4009300000034273,2.584369999996852,2.776494999998249,3.2333400000352412,3.516394999984186,4.194060000008903,4.196215000003576,4.7332400000304915,4.952570000023115,6.016460000013467,6.200590000022203,6.576520000002347,6.888405000034254,7.0674700000090525,7.412275000009686,7.812005000014324,7.995265000034124,8.911910000024363,9.228750000009313,9.930159999988973,10.161690000037197,10.478355000028387]",0,72,No points scored,13,0,13,0,1,0,,SymbolicViewB,2020.1.3,Win32,-81674073566340404,2790919718337025501,60
14,"[""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""right"",""right"",""right"",""up"",""up"",""up"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""right"",""right""]","[1.1255449999589473,1.3340050000115298,1.5254749999730848,1.853739999991376,2.1416299999691546,2.357654999999795,2.669720000005327,2.869529999967199,4.141535000002477,4.3174850000068545,4.566415000008419,4.925924999988638,5.109674999956042,5.282665000006091,5.616165000014007,5.822349999973085,6.637814999965485,7.18966500001261,7.50162499997532,7.765704999968875,7.9817349999793805,8.173654999991413,8.39018499996746,8.589500000001863,8.798175000003539,9.222134999989066,9.448884999961592]",5,52,Exited through black block,14,0,14,0,1,0,,SymbolicViewB,2020.1.3,Win32,-81674073566340404,2790919718337025501,60
