,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""left""]","[0.6446700002998114,0.8102150000631809,1.2841150001622736,1.5253150002099574,1.93671500030905,2.339945000130683,3.570640000049025,3.786985000129789,4.202790000010282]",25,17,captured pig,3,0,3,0,1,5040422817860200274,,SymbolicViewB,2020.1.3,MacIntel,428736799432812372,-5413680474672707450,60
4,"[""down"",""right"",""down"",""right"",""right"",""down"",""down"",""down"",""left""]","[0.594295000191778,0.9625050001777709,1.342975000385195,1.9413450001738966,2.274435000028461,2.5940800001844764,2.8101449999958277,3.0260000000707805,4.1704250001348555]",25,34,captured pig,4,0,4,0,1,5040422817860200274,,SymbolicViewB,2020.1.3,MacIntel,428736799432812372,-5413680474672707450,60
5,"[""right"",""right"",""right"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""down"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""up"",""right"",""right"",""up"",""up"",""up"",""left"",""left"",""left"",""left""]","[0.5634299996308982,0.8276799996383488,1.0446399999782443,1.2274299999698997,1.558324999641627,2.5245499997399747,5.968784999568015,6.115794999990612,6.298174999654293,6.431004999671131,7.229544999543577,7.478019999805838,7.86115499958396,8.616519999690354,8.759839999955148,8.925079999957234,9.30765499966219,9.490564999636263,9.672904999926686,10.275559999980032,10.571209999732673,10.803744999691844,11.03658499987796,11.340284999925643,11.485654999967664,11.619804999791086,11.967654999811202,12.13403999991715,12.268194999545813,12.419279999565333]",0,9,No points scored,5,0,5,0,1,5040422817860200274,,SymbolicViewB,2020.1.3,MacIntel,428736799432812372,-5413680474672707450,60
6,"[""left"",""left"",""down"",""down"",""down"",""right"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""right"",""down"",""right"",""left"",""left"",""left"",""left"",""left"",""left"",""down""]","[0.5619700001552701,0.761655000038445,1.0812400002032518,1.3763100001960993,1.6255749999545515,2.32416500011459,3.1554849999956787,3.554830000270158,3.8376299999654293,4.032760000322014,4.272975000087172,4.668585000094026,4.817845000419766,5.0840100003406405,5.3080500001087785,5.466805000323802,6.079720000270754,6.347765000071377,6.8965100003406405,7.279125000350177,7.6113599999807775,7.794510000385344,7.977140000090003,8.243620000313967,9.425245000049472,10.271695000119507]",0,-16,No points scored,6,0,6,0,1,5040422817860200274,,SymbolicViewB,2020.1.3,MacIntel,428736799432812372,-5413680474672707450,60
8,"[""down"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left""]","[0.7432450000196695,1.109019999857992,2.060285000130534,2.622190000023693,2.9962249998934567,3.204175000078976,3.452945000026375,4.649995000101626,5.317069999873638,5.548884999938309]",25,18,captured pig,8,0,8,0,1,5040422817860200274,,SymbolicViewB,2020.1.3,MacIntel,428736799432812372,-5413680474672707450,60
9,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left""]","[0.4788699997588992,0.706294999923557,0.9434599997475743,1.1101999999955297,2.2730549997650087,4.657779999542981,5.665494999848306,6.1023499998264015]",25,35,captured pig,9,0,9,0,1,5040422817860200274,,SymbolicViewB,2020.1.3,MacIntel,428736799432812372,-5413680474672707450,60
10,"[""down"",""right"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""left""]","[0.46090500010177493,0.6672249999828637,1.0835600001737475,1.2825150000862777,1.4991799998097122,1.7474449998699129,1.9621649999171495,2.561699999962002,2.8932349998503923,3.2096899999305606]",25,52,captured pig,10,0,10,0,1,5040422817860200274,,SymbolicViewB,2020.1.3,MacIntel,428736799432812372,-5413680474672707450,60
11,"[""right"",""right"",""right"",""down"",""down"",""down"",""left"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up""]","[0.376844999846071,0.609179999679327,0.858839999884367,1.0418999996036291,1.2247949996963143,1.398474999703467,1.7919749999418855,2.240185000002384,2.440114999655634,2.6880599996075034,3.072084999643266,5.449259999673814,5.631014999933541,6.402134999632835,7.210794999729842,7.658849999774247,8.174129999708384,8.825304999947548,9.846464999951422,10.818930000066757,11.267389999702573]",25,62,captured pig,11,0,11,0,1,5040422817860200274,,SymbolicViewB,2020.1.3,MacIntel,428736799432812372,-5413680474672707450,60
12,"[""down"",""right"",""right"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""up""]","[0.4783399999141693,0.6935599995777011,0.8778449995443225,1.2085699997842312,1.3914649998769164,1.5420499998144805,1.740104999858886,2.190419999882579,2.5388649995438755,2.937249999959022,3.1701599997468293,3.7199999997392297,5.4862499996088445,6.398324999958277,6.712204999756068,7.128509999718517,7.311294999904931,7.478019999805838,7.759954999666661,7.9682599999941885,8.241409999784082,8.791134999599308,9.305614999961108,9.589429999701679,9.822204999625683]",25,64,captured pig,12,0,12,0,1,5040422817860200274,,SymbolicViewB,2020.1.3,MacIntel,428736799432812372,-5413680474672707450,60
13,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""up"",""up"",""up""]","[0.36363499984145164,0.8287100000306964,1.1957700001075864,1.3936699996702373,1.5264399996958673,1.6761900000274181,1.8924899999983609,2.4275650000199676,2.5907149999402463,2.7399949999526143,2.877104999963194,3.022419999819249,3.1898199999704957,3.3394749998115003,3.655599999707192,4.220789999701083,4.604224999900907,8.532509999815375,8.709195000119507,9.14125999994576,9.345334999728948,9.524319999851286,11.303834999911487,11.5701649999246,11.769295000005513,11.986844999715686,12.353159999940544,12.601164999883622,12.761450000107288,12.969339999835938]",0,39,No points scored,13,0,13,0,1,5040422817860200274,,SymbolicViewB,2020.1.3,MacIntel,428736799432812372,-5413680474672707450,60
14,"[""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""up"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""up"",""up"",""up""]","[0.6450499999336898,1.0441300002858043,2.8576549999415874,3.040015000384301,5.818059999961406,6.00063499994576,6.165574999991804,6.3318100003525615,6.481545000337064,7.546100000385195,7.913035000208765,8.112935000099242,8.660705000162125,8.892305000219494,9.042755000293255,10.456265000160784,12.447420000098646,12.651575000025332,12.829770000185817,12.984900000039488,13.153330000117421,13.512655000202358,13.715215000323951,14.017055000178516,14.531115000136197,15.419190000277013,15.593360000289977,15.826224999967963,16.74117000028491,18.00493500009179,18.27045499999076,18.47086500003934,18.61945000011474]",0,14,No points scored,14,0,14,0,1,5040422817860200274,,SymbolicViewB,2020.1.3,MacIntel,428736799432812372,-5413680474672707450,60
