,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""down"",""down"",""down"",""right"",""right"",""left"",""left"",""left"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""right"",""left"",""up""]","[1.1510850000195205,1.701714999973774,2.098615000024438,2.8013649999629706,3.8679299999494106,4.450969999888912,4.767724999925122,5.65724499989301,6.23318999982439,8.374234999995679,8.692634999984875,9.104079999960959,9.587424999801442,9.90381499985233,10.25199000001885,10.43394499993883,10.750554999802262,11.3039249998983,11.76816500001587,12.168324999976903,12.566039999946952,13.104545000009239,13.983284999849275,14.656244999961928,17.12393999984488,17.83271999983117,18.256404999876395]",0,-25,No points scored,3,0,3,0,1,-1847600521895937428,,SymbolicViewB,2020.1.3,Win32,746463942205041626,4980508050719904713,60
4,"[""left"",""left"",""right"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down""]","[2.206114999949932,2.690554999979213,8.291565000079572,9.48778499988839,9.973530000075698,10.336905000032857,10.753114999970421,11.70286999992095,12.002829999895766,12.401330000022426,12.717160000000149,13.073940000031143,13.833665000041947]",25,-13,captured pig,4,0,4,0,1,-1847600521895937428,,SymbolicViewB,2020.1.3,Win32,746463942205041626,4980508050719904713,60
5,"[""left"",""down"",""left"",""left"",""left"",""right"",""right"",""right"",""down"",""down"",""left"",""left"",""up"",""up"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""right"",""right"",""down"",""up"",""up"",""up"",""right"",""right""]","[3.9712399998679757,4.140579999890178,4.568680000025779,5.229069999884814,5.745409999974072,6.5448399998713285,6.878144999966025,7.295484999893233,7.845255000051111,8.278554999968037,8.87825999991037,9.27820000005886,9.607059999834746,10.111499999882653,10.311555000022054,10.728364999871701,11.144790000049397,11.42794999992475,11.661519999848679,13.194350000005215,13.99449499999173,14.661039999919012,15.210985000012442,15.677404999965802,16.17735500005074,16.410679999971762,16.977274999953806,17.231909999856725,17.71709499997087]",0,-38,No points scored,5,0,5,0,1,-1847600521895937428,,SymbolicViewB,2020.1.3,Win32,746463942205041626,4980508050719904713,60
6,"[""left"",""left"",""down"",""down"",""down"",""down"",""right"",""up"",""up"",""right"",""right"",""right"",""down"",""down""]","[0.9523700000718236,1.3452699999324977,2.0976199998985976,2.8649299999233335,3.3827849999070168,3.7671550000086427,4.580504999961704,5.180919999955222,5.531135000055656,5.736814999952912,6.050319999922067,6.386375000001863,6.679800000041723,6.918679999886081]",25,-27,captured pig,6,0,6,0,1,-1847600521895937428,,SymbolicViewB,2020.1.3,Win32,746463942205041626,4980508050719904713,60
8,"[""left"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""down"",""down""]","[2.9623749998863786,4.148515000008047,4.417724999831989,4.770279999822378,5.13833999983035,5.384459999855608,6.3488199999555945,6.851155000040308,9.117480000015348,9.497399999992922,9.932564999908209,10.482014999957755,12.741039999993518,13.024469999829307,13.357734999852255,13.64035000000149,14.04075499996543,14.30735499993898,14.529575000051409,14.746765000047162,14.933759999927133,15.465205000014976,16.130304999882355,18.66427499987185,19.000164999859408,19.43070499994792,19.979874999960884,20.334804999874905,20.914369999896735,21.23013999988325,21.41402000002563,21.60183999990113,22.09580000001006,22.59626999986358,23.112874999875203,24.11337499995716]",25,-25,captured pig,8,0,8,0,1,-1847600521895937428,,SymbolicViewB,2020.1.3,Win32,746463942205041626,4980508050719904713,60
9,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""left"",""down"",""down"",""left""]","[0.8182850000448525,1.4907700000330806,1.938740000128746,2.302320000017062,2.6562000000849366,3.001020000083372,3.2836050000041723,3.4630700000561774,3.6836050001438707,4.38351000007242,4.85152000002563,5.2153100001160055,5.600275000091642,6.054620000068098,6.298405000008643,6.533935000188649,7.000010000076145,7.43229000014253]",25,-18,captured pig,9,0,9,0,1,-1847600521895937428,,SymbolicViewB,2020.1.3,Win32,746463942205041626,4980508050719904713,60
10,"[""right"",""right"",""right"",""down"",""down"",""down"",""left""]","[1.1121700000949204,1.4624550000298768,2.2716200000140816,2.3190600001253188,2.602364999940619,2.9518150000367314,3.523975000018254]",25,1,captured pig,10,0,10,0,1,-1847600521895937428,,SymbolicViewB,2020.1.3,Win32,746463942205041626,4980508050719904713,60
11,"[""left"",""down"",""left"",""left"",""down"",""down"",""down"",""down"",""right"",""down"",""down"",""down"",""down"",""left""]","[1.0160199999809265,1.2651100000366569,1.7136800000444055,1.9487400001380593,2.348634999943897,2.7504350000526756,3.347590000135824,4.2472250000573695,5.278704999946058,5.979765000054613,7.199840000132099,8.82960500009358,9.001835000002757,9.434940000064671]",25,14,captured pig,11,0,11,0,1,-1847600521895937428,,SymbolicViewB,2020.1.3,Win32,746463942205041626,4980508050719904713,60
12,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""up"",""left"",""up"",""left"",""left"",""left"",""left"",""up"",""up"",""right"",""up""]","[0.8142549998592585,1.2015949999913573,1.5655549999792129,1.9286599999759346,2.3634049999527633,2.9689249999355525,3.3176249999087304,3.6337850000709295,3.8081549999769777,5.148469999898225,6.084599999943748,7.015374999959022,8.950509999878705,9.365400000009686,9.698390000034124,9.966204999946058,12.589815000072122,12.9348549998831,16.54890499985777,17.09908499987796,17.64716499997303]",25,20,captured pig,12,0,12,0,1,-1847600521895937428,,SymbolicViewB,2020.1.3,Win32,746463942205041626,4980508050719904713,60
13,"[""left"",""right"",""right"",""down"",""right"",""right"",""down"",""down"",""up"",""up"",""up"",""left"",""left"",""left"",""left""]","[2.2287999999243766,2.957924999995157,3.2912649998907,3.5141999998595566,3.9946049998980016,4.224864999996498,4.549459999892861,4.764434999786317,7.511259999824688,7.93142499984242,8.34112499980256,8.656754999887198,8.891454999800771,9.057700000004843,9.241399999940768]",25,31,captured pig,13,0,13,0,1,-1847600521895937428,,SymbolicViewB,2020.1.3,Win32,746463942205041626,4980508050719904713,60
