,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""down"",""down"",""left"",""down"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""up"",""up"",""right"",""left"",""left"",""down"",""left"",""right"",""down"",""right"",""up"",""left"",""left"",""right"",""left"",""left"",""right"",""down"",""down"",""right"",""up"",""right"",""down""]","[1.143220000085421,1.4041000000433996,1.8980450000381097,2.7219350000377744,3.5465350000886247,3.939255000092089,4.19987500004936,4.4759450000710785,4.853080000029877,5.215485000051558,5.558554999995977,5.9577099999878556,6.661225000047125,7.630349999992177,8.176315000047907,8.469525000080466,9.08429500006605,9.929125000024214,10.15121999999974,10.478409999981523,10.932529999990948,11.323715000064112,11.63491999998223,12.00991999998223,12.188034999999218,12.669564999989234,12.968289999989793,13.695840000058524,13.818169999984093,14.028055000002496,14.295185000053607,14.653935000067577,15.000215000007302,15.225880000041798]",0,-25,No points scored,3,0,3,0,1,9198326476911251244,,SymbolicViewB,2020.1.3,Win32,2280797449270169391,8536689043776176730,60
4,"[""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""right"",""down"",""left"",""up"",""right"",""right"",""down"",""right"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""right"",""down"",""right"",""left"",""down"",""right"",""down"",""left"",""left""]","[1.6111400000518188,2.2093299999833107,2.588744999957271,2.6902550000231713,2.89234000002034,3.038109999964945,3.2148250000318512,3.793375000008382,4.0444900000002235,4.270140000036918,4.630344999954104,5.2029249999905005,5.558960000053048,5.727489999961108,5.807765000034124,6.407220000051893,6.683895000023767,6.833074999973178,6.964354999945499,7.153745000017807,7.327689999947324,7.611269999993965,7.862665000022389,8.01293500000611,8.16547999996692,8.569479999947362,8.998320000013337,9.168395000044256,9.348209999967366,9.635174999944866,9.798970000003465,10.046104999957606,10.171255000052042,10.599165000021458,10.787050000042655,10.946175000048243]",0,-50,No points scored,4,0,4,0,1,9198326476911251244,,SymbolicViewB,2020.1.3,Win32,2280797449270169391,8536689043776176730,60
5,"[""up"",""up"",""right"",""down"",""left"",""left"",""down"",""right"",""up"",""up"",""right"",""right"",""right"",""right"",""right"",""down"",""left"",""down"",""right"",""right"",""left"",""right"",""down"",""down"",""down"",""left"",""down"",""left"",""right""]","[2.1185500000137836,2.692975000012666,3.01201500010211,3.232365000061691,3.6270250000525266,3.904255000059493,4.13186000008136,4.455555000109598,4.628000000026077,4.7816550000570714,5.432005000067875,5.612940000020899,5.833780000102706,6.038690000073984,6.335430000093766,6.656620000023395,6.916675000102259,7.3415700000477955,7.807720000040717,8.473580000107177,9.224915000027977,9.483250000048429,9.927445000037551,10.108130000066012,10.329885000013746,10.711125000030734,10.937254999997094,11.192955000093207,11.383625000016764]",0,-75,No points scored,5,0,5,0,1,9198326476911251244,,SymbolicViewB,2020.1.3,Win32,2280797449270169391,8536689043776176730,60
6,"[""up"",""up"",""right"",""down"",""right"",""left"",""down"",""left"",""right"",""down"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""down"",""down"",""right"",""right"",""down"",""down"",""right"",""left"",""right"",""down"",""right"",""right"",""down"",""down""]","[3.0732100000604987,3.508335000020452,3.6754300000611693,3.905140000046231,4.153790000011213,4.302250000066124,4.5329449999844655,4.829090000013821,4.954860000056215,5.138999999966472,5.833375000045635,6.011694999993779,6.164274999988265,6.461284999968484,6.762690000003204,6.895114999962971,7.145329999970272,7.440064999973401,7.818180000060238,8.29398499999661,8.544710000045598,9.05746999999974,9.252635000040755,9.6271499999566,9.653500000014901,9.77575499995146,10.029865000047721,10.05321499996353,10.333504999987781,10.574510000064038,10.659560000058264,10.986709999968298]",0,-100,No points scored,6,0,6,0,1,9198326476911251244,,SymbolicViewB,2020.1.3,Win32,2280797449270169391,8536689043776176730,60
8,"[""down"",""left"",""up"",""left"",""left"",""left"",""left"",""left"",""down"",""right"",""up"",""up"",""left"",""down"",""right"",""right"",""up"",""right"",""left"",""left"",""up"",""right"",""up"",""right"",""right"",""up"",""up"",""left"",""up""]","[1.763899999903515,3.593499999959022,4.190254999906756,5.160034999949858,5.906449999893084,7.512774999951944,8.189684999990277,8.59382499998901,9.446079999906942,9.892869999981485,10.324594999896362,10.728179999976419,11.00413999997545,11.308269999921322,11.731234999955632,11.933149999938905,12.259649999905378,12.612419999903068,12.976984999957494,13.291164999944158,13.399209999945015,13.71416499989573,13.954229999915697,14.18539499992039,14.392185000004247,14.745344999944791,15.165739999967627,15.290225000004284,15.60043999995105]",0,-150,No points scored,8,0,8,0,1,9198326476911251244,,SymbolicViewB,2020.1.3,Win32,2280797449270169391,8536689043776176730,60
9,"[""down"",""left"",""left"",""left"",""up"",""up"",""right"",""right"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""down"",""right"",""down"",""right"",""left"",""right"",""right"",""right"",""left"",""down"",""up"",""right"",""right"",""right"",""left"",""up"",""up"",""left"",""right"",""down"",""right"",""right"",""down""]","[0.9097049999982119,1.4500649999827147,2.4614199999487028,3.321584999910556,5.3813549999613315,7.164494999917224,8.068084999918938,8.896085000014864,9.908824999933131,10.314739999943413,11.727424999931827,12.150784999947064,12.61729500000365,13.349324999959208,13.94535499997437,14.564474999904633,16.758864999981597,17.13718499999959,17.88906999991741,18.40295999997761,19.117725000018254,19.945334999938495,20.42532499996014,20.877095000003465,21.779654999962077,22.407134999986738,22.658500000019558,23.060564999934286,23.515239999978803,23.76336999994237,24.66886999993585,25.124224999919534,25.78415999992285,26.453005000017583,26.956539999926463,27.1596300000092,27.431134999962524,27.58172499993816]",0,-175,No points scored,9,0,9,0,1,9198326476911251244,,SymbolicViewB,2020.1.3,Win32,2280797449270169391,8536689043776176730,60
10,"[""left"",""left"",""left"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""up"",""up"",""up"",""down"",""down"",""up"",""up"",""up"",""up""]","[0.9811300000874326,1.3284850000636652,1.60721500008367,2.120835000067018,2.5845000001136214,2.997120000072755,3.5019250001059845,5.87565500009805,6.410265000071377,8.598460000008345,9.239500000025146,9.492180000059307,9.968570000026375,10.2909450000152,10.899830000009388,11.303980000084266,11.754980000085197,12.126495000091381,12.530750000034459,13.210730000049807,13.6344950000057,14.037310000043362,14.316090000094846,14.571455000084825,14.920530000003055]",25,-166,captured pig,10,0,10,0,1,9198326476911251244,,SymbolicViewB,2020.1.3,Win32,2280797449270169391,8536689043776176730,60
11,"[""right"",""right"",""left"",""right"",""left"",""left"",""right"",""up"",""up"",""left"",""left"",""left"",""left"",""right"",""right"",""down"",""left"",""up"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""up"",""up"",""down"",""down"",""down"",""right"",""right"",""right"",""left"",""left"",""left"",""left"",""right"",""down""]","[1.3070200000656769,1.8872400000691414,3.9296050000702962,4.579435000079684,5.2408650000579655,6.007675000000745,6.6636250000447035,7.714529999997467,8.276025000028312,9.094265000079758,9.520755000063218,9.977480000001378,11.70496500004083,12.42323000007309,13.364174999995157,14.103149999980815,14.800870000035502,15.559630000032485,16.252440000069328,17.275299999979325,17.712230000062846,18.29358499997761,18.706044999998994,19.035310000064783,19.470885000075214,19.87011999997776,20.233795000007376,22.031889999983832,22.488065000041388,23.1465549999848,23.696180000086315,24.444550000014715,24.997360000037588,25.419274999992922,25.752835000050254,26.15431999997236,26.477975000045262,26.969595000031404,27.394560000044294,27.803569999989122,28.205755000002682]",0,-191,No points scored,11,0,11,0,1,9198326476911251244,,SymbolicViewB,2020.1.3,Win32,2280797449270169391,8536689043776176730,60
12,"[""left"",""up"",""left"",""right"",""right"",""down"",""down"",""down"",""up"",""up"",""up"",""down"",""left"",""down"",""down"",""right"",""down"",""left"",""left"",""up"",""right"",""up"",""left"",""right"",""right"",""right"",""right"",""up""]","[0.596250000060536,1.020299999974668,1.2208150000078604,1.5227700000395998,1.8814450000645593,2.4257500000530854,2.8270649999612942,3.1437900000019,3.5296399999642745,4.088125000009313,4.3384749999968335,4.685490000061691,5.127775000059046,5.413180000032298,5.815780000062659,6.01734999998007,6.464479999965988,6.647560000070371,7.13140499999281,7.198485000059009,7.926095000002533,8.242940000025555,8.502794999978505,8.854915000032634,9.207400000072084,9.38277000002563,9.681680000037886,9.88499499997124]",0,-216,No points scored,12,0,12,0,1,9198326476911251244,,SymbolicViewB,2020.1.3,Win32,2280797449270169391,8536689043776176730,60
13,"[""up"",""up"",""right"",""up"",""left"",""up"",""right"",""left"",""up"",""up"",""right"",""up"",""up"",""up"",""up"",""right"",""up"",""left"",""up"",""right"",""up"",""right"",""up"",""right"",""right"",""down"",""down"",""down"",""down"",""up""]","[1.0602250000229105,1.423339999979362,1.8107249999884516,2.049905000021681,2.392175000044517,2.697054999996908,2.9472700000042096,3.4188750000903383,3.6901700000744313,4.099335000035353,4.478899999987334,4.80355499999132,5.169645000016317,5.350730000063777,5.656584999989718,6.008840000024065,6.309785000048578,6.434755000052974,6.927665000082925,7.242580000078306,7.665210000006482,8.523240000009537,8.820210000034422,9.122665000031702,9.62381500005722,10.202820000005886,10.783875000081025,10.956210000091232,11.237750000087544,11.685395000036806]",0,-241,No points scored,13,0,13,0,1,9198326476911251244,,SymbolicViewB,2020.1.3,Win32,2280797449270169391,8536689043776176730,60
