,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""down"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""right"",""right"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""right"",""up"",""down"",""right"",""right"",""down"",""right"",""left"",""right""]","[0.5523950000060722,0.8177450000075623,1.4808999999950174,1.849099999992177,2.3292749999964144,2.885739999997895,3.1935900000098627,3.564905000006547,3.784364999999525,4.098274999996647,4.413824999995995,4.6027999999932945,4.871140000002924,5.165325000009034,5.731280000007246,5.909045000007609,6.233095000003232,6.51629500000854,6.699499999987893,6.929310000006808,7.199619999999413,7.566820000007283,7.801505000010366,8.297515000012936,8.533109999989392,8.81491499999538,9.033969999989495,9.248690000007628,9.460614999989048,9.830079999985173,10.080309999990277,10.100174999999581,10.497984999994515,10.731984999991255,11.048294999985956,11.23045999999158,11.437860000005458,11.853295000008075,11.939559999998892]",0,-25,No points scored,3,0,3,0,1,-6655345248933720801,,SymbolicViewB,2020.1.3,MacIntel,1453097203932790773,9052137707558307945,60
4,"[""left"",""left"",""right"",""right"",""down""]","[0.5501550000044517,0.8787350000056904,1.3963500000245403,1.7454800000123214,1.897640000010142]",25,-5,captured pig,4,0,4,0,1,-6655345248933720801,,SymbolicViewB,2020.1.3,MacIntel,1453097203932790773,9052137707558307945,60
5,"[""left"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""right"",""right"",""right""]","[0.5417850000085309,0.6810899999982212,1.1499849999963772,1.3892099999939092,1.6333649999869522,2.2154499999887776,2.467964999988908,2.853659999993397,3.2032300000137184,3.4752250000019558,3.747555000009015,3.933649999991758,4.1186499999894295]",5,-11,Exited through black block,5,0,5,0,1,-6655345248933720801,,SymbolicViewB,2020.1.3,MacIntel,1453097203932790773,9052137707558307945,60
6,"[""up"",""up"",""right"",""right"",""right"",""left"",""left"",""up"",""left"",""left"",""up"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""left"",""down"",""left"",""left"",""left"",""left"",""up"",""up"",""down""]","[0.8694400000094902,1.079954999993788,1.3340249999891967,1.9291899999952875,2.126480000006268,2.5341800000169314,2.780335000017658,3.1658950000128243,3.383815000008326,3.579744999995455,3.7977149999933317,3.84619000001112,4.56476500001736,5.025595000013709,5.444970000011381,5.797114999993937,6.0660400000051595,6.379060000006575,6.548615000006976,6.601905000017723,7.063850000005914,7.345750000007683,7.745140000013635,8.0964850000164,8.627955000003567,9.128759999992326,9.64576000001398]",25,-6,captured pig,6,0,6,0,1,-6655345248933720801,,SymbolicViewB,2020.1.3,MacIntel,1453097203932790773,9052137707558307945,60
8,"[""up"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""right"",""right"",""right"",""right""]","[0.7509999999892898,1.1395749999792315,1.7190349999873433,2.368544999975711,2.899584999977378,3.1150550000020303,3.521649999980582,4.003555000002962,4.836045000003651,5.336014999978943,5.532214999984717,5.7356499999878]",5,-37,Exited through black block,8,0,8,0,1,-6655345248933720801,,SymbolicViewB,2020.1.3,MacIntel,1453097203932790773,9052137707558307945,60
9,"[""up"",""up"",""right"",""right"",""right"",""down"",""left"",""left"",""down"",""down"",""down"",""left"",""left"",""left"",""down"",""left"",""down"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""left"",""left"",""down"",""left""]","[0.5889900000183843,0.9448100000154227,1.7495700000145007,2.0825000000186265,2.4960100000025705,2.7551300000050105,3.33039000001736,3.563110000017332,4.210715000022901,4.465114999999059,4.779395000019576,5.213755000004312,5.44560000000638,5.680780000024242,5.944030000013299,6.212965000013355,6.7281350000121165,7.046824999997625,7.364690000016708,7.734505000000354,7.950219999998808,8.229350000008708,8.697845000016969,8.963050000020303,9.331140000023879,9.528530000010505,9.693995000008726,9.862825000018347,10.426525000017136,10.73088500002632,11.129525000025751,11.746850000025006,11.963810000015656,12.87856000001193,14.03037000002223]",0,-62,No points scored,9,0,9,0,1,-6655345248933720801,,SymbolicViewB,2020.1.3,MacIntel,1453097203932790773,9052137707558307945,60
10,"[""right"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""down"",""right"",""right"",""right"",""right""]","[0.5244799999927636,0.9430299999949057,1.4248999999836087,1.643099999986589,1.773829999990994,2.2934799999929965,2.5435899999865796,2.8082200000062585,3.210044999985257,3.583920000004582,4.059494999994058,4.510214999987511,5.341324999986682,5.641544999991311,6.779249999992317,6.917019999993499]",5,-72,Exited through black block,10,0,10,0,1,-6655345248933720801,,SymbolicViewB,2020.1.3,MacIntel,1453097203932790773,9052137707558307945,60
11,"[""right"",""left"",""left"",""left"",""left"",""left"",""left"",""down""]","[1.0670950000057928,1.9272599999967497,2.332640000007814,2.5485350000089966,2.7462499999965075,4.482775000011316,5.098594999988563,5.492135000007693]",25,-54,captured pig,11,0,11,0,1,-6655345248933720801,,SymbolicViewB,2020.1.3,MacIntel,1453097203932790773,9052137707558307945,60
12,"[""up"",""up"",""left"",""left"",""down"",""down"",""down"",""left""]","[0.545589999994263,0.7640700000047218,1.5164799999911338,1.7659850000054576,2.2210099999792874,2.476395000005141,2.654034999985015,2.9569550000014715]",25,-37,captured pig,12,0,12,0,1,-6655345248933720801,,SymbolicViewB,2020.1.3,MacIntel,1453097203932790773,9052137707558307945,60
13,"[""up"",""up"",""left"",""left"",""down"",""down"",""down"",""down"",""right"",""right"",""up"",""right"",""right"",""up"",""right"",""right"",""left"",""up"",""up"",""left"",""left"",""right"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""up"",""up"",""up""]","[0.425760000012815,0.613115000014659,1.2793300000193994,1.4833349999971688,2.143899999995483,2.356335000018589,3.2446900000213645,3.4351800000004005,3.6562900000135414,3.8948700000182725,4.327140000008512,4.585800000000745,4.826600000000326,5.043430000019725,5.477325000014389,5.729220000008354,6.560895000002347,6.848519999999553,7.142225000017788,7.424200000008568,7.681535000010626,8.044300000008661,8.127999999996973,8.389225000020815,8.527969999995548,8.996030000009341,9.211689999996452,9.577175000013085,10.00012000001152,10.279165000014473,10.610685000021476,10.860935000004247]",0,-62,No points scored,13,0,13,0,1,-6655345248933720801,,SymbolicViewB,2020.1.3,MacIntel,1453097203932790773,9052137707558307945,60
14,"[""up"",""up"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""up"",""up"",""right"",""right"",""right"",""right""]","[0.5162000000127591,0.7178249999997206,1.3522550000052433,1.682760000025155,1.9795850000227802,2.4016800000099465,2.743030000012368,3.1470900000131223,3.341470000013942,3.5402049999975134,3.941305000014836,4.466175000008661,4.66252500002156,5.031210000015562,5.251920000009704,5.698460000014165,6.234440000000177]",5,-72,Exited through black block,14,0,14,0,1,-6655345248933720801,,SymbolicViewB,2020.1.3,MacIntel,1453097203932790773,9052137707558307945,60
