,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""up"",""left"",""left"",""left""]","[3.3232799998950213,5.135615000035614,7.375204999931157,8.404550000093877,10.26878000004217,11.370094999903813,13.228184999898076,13.861474999925122,14.451330000068992,14.888504999922588,15.287715000100434,15.571765000000596,15.984540000092238,16.544874999905005,17.256065000081435]",25,14,captured pig,3,0,3,0,1,3680211286816055703,,SymbolicViewB,2020.1.3,Win32,-2222130672628041176,-8556795152429832562,60
4,"[""down"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""down"",""up"",""left"",""left"",""left"",""down"",""left"",""left"",""left""]","[5.874270000029355,6.0901750000193715,6.5471850000321865,6.766680000117049,6.993580000009388,7.186190000036731,7.35838000010699,7.545954999979585,7.745365000097081,7.938249999890104,8.477059999946505,10.219890000065789,10.760245000012219,11.169350000098348,11.58743999991566,11.789815000025555,12.292369999922812,12.85205000010319,13.250669999979436,13.758390000090003,14.5136750000529,15.411695000017062]",25,25,captured pig,4,0,4,0,1,3680211286816055703,,SymbolicViewB,2020.1.3,Win32,-2222130672628041176,-8556795152429832562,60
5,"[""down"",""left"",""left"",""down"",""down"",""down"",""up"",""up"",""down"",""up"",""up"",""up"",""down"",""up"",""down"",""up"",""up"",""down"",""down"",""up"",""up""]","[1.6874300001654774,4.9022850000765175,5.371915000025183,7.181379999965429,7.687370000174269,8.225745000177994,10.232685000170022,15.958180000074208,16.735125000122935,17.28825500002131,17.714415000053123,18.077475000172853,19.45950000011362,20.65314000006765,21.585140000097454,29.26639000000432,29.88020500005223,30.17105000000447,34.95491000008769,35.73937500012107,36.99901999998838]",25,31,captured pig,5,0,5,0,1,3680211286816055703,,SymbolicViewB,2020.1.3,Win32,-2222130672628041176,-8556795152429832562,60
6,"[""left"",""left"",""left"",""down"",""up"",""left"",""left"",""left"",""left"",""left"",""left""]","[19.018984999973327,19.453239999944344,20.298149999929592,21.127064999891445,21.59154499997385,21.916909999912605,22.42835499998182,22.72357999999076,23.085964999860153,24.11032500001602,25.025199999799952]",25,49,captured pig,6,0,6,0,1,3680211286816055703,,SymbolicViewB,2020.1.3,Win32,-2222130672628041176,-8556795152429832562,60
8,"[""left"",""left"",""down"",""down"",""down""]","[0.7517549998592585,1.060194999910891,1.4503099999856204,1.7483649998903275,2.044929999858141]",25,85,captured pig,8,0,8,0,1,3680211286816055703,,SymbolicViewB,2020.1.3,Win32,-2222130672628041176,-8556795152429832562,60
9,"[""left"",""left"",""left"",""left"",""left""]","[0.6022449999582022,0.924875000026077,1.0962849999777973,1.2521100000012666,1.4060250001493841]",25,107,captured pig,9,0,9,0,1,3680211286816055703,,SymbolicViewB,2020.1.3,Win32,-2222130672628041176,-8556795152429832562,60
10,"[""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left""]","[0.4834549999795854,4.924899999983609,5.5245900000445545,6.566655000206083,7.361685000127181,7.905460000038147,9.984279999975115,10.25944000016898,10.659070000052452,10.885089999996126,14.526805000146851,14.804740000050515,15.089864999987185,15.555305000161752,15.776225000154227,15.966935000149533,16.348380000097677,16.564245000015944,16.92437500017695,17.09633500012569,17.275550000136718,17.667390000075102,17.874840000178665]",25,121,captured pig,10,0,10,0,1,3680211286816055703,,SymbolicViewB,2020.1.3,Win32,-2222130672628041176,-8556795152429832562,60
11,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""up"",""down"",""up"",""right"",""right"",""right"",""right"",""right""]","[1.3699099998921156,1.8521449998952448,2.440429999958724,2.7203450000379235,3.9942449999507517,4.191009999951348,4.330619999906048,4.875009999843314,9.09265000000596,9.48532999982126,10.029269999824464,25.71392499981448,26.498129999963567,26.997384999878705,27.222145000007004,27.455374999903142,28.275105000007898,28.512884999858215,28.63486999995075,28.85427499981597,29.503264999948442,30.943269999930635,55.032170000020415,55.421524999896064,69.61671500001103,70.17231499985792,70.48528999998234,70.67616000003181,71.00266500003636]",25,123,captured pig,11,0,11,0,1,3680211286816055703,,SymbolicViewB,2020.1.3,Win32,-2222130672628041176,-8556795152429832562,60
12,"[""left"",""left"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left""]","[1.4209549999795854,2.044770000036806,5.210710000013933,5.64350500004366,6.263014999916777,7.188934999983758,8.770125000039116,8.975624999962747,9.601814999943599,11.39498500013724,12.587109999964014]",25,138,captured pig,12,0,12,0,1,3680211286816055703,,SymbolicViewB,2020.1.3,Win32,-2222130672628041176,-8556795152429832562,60
13,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""down"",""down"",""down""]","[0.7349400001112372,1.2976100000087172,1.8165400000289083,2.865635000169277,3.5620050001889467,7.8333400001283735,8.218545000068843,9.013565000146627,9.27305499999784,9.564730000216514,12.493209999985993,12.611355000175536,13.858639999991283,15.022540000034496,15.729605000000447,15.994245000183582,16.173560000024736,17.36250500008464,17.985130000161007,18.31584500009194]",25,146,captured pig,13,0,13,0,1,3680211286816055703,,SymbolicViewB,2020.1.3,Win32,-2222130672628041176,-8556795152429832562,60
14,"[""left"",""left"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""left"",""left"",""left""]","[3.6403149999678135,4.092375000007451,6.791824999963865,9.798410000046715,12.787775000091642,13.147744999965653,13.400709999958053,15.329799999948591,15.486425000010058,15.630015000002459,16.6671750000678,16.840815000003204,19.79405999998562,20.05589499999769,20.962255000136793,22.137749999994412,23.01223500003107,24.405855000019073,26.219945000018924,27.02551500010304,28.95128499995917,29.29640500014648,30.35503500001505,31.196800000034273,31.875965000130236,37.10589500004426,37.58292499999516,39.99072500015609]",0,121,No points scored,14,0,14,0,1,3680211286816055703,,SymbolicViewB,2020.1.3,Win32,-2222130672628041176,-8556795152429832562,60
